"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-1.15324813673839,0.752172222439007,0.474858079933817,0.955376940290698,-0.15675665718766,1.02619370041583,0.758287544405155,1.3883797123273,1.29166853865141,1.30817029618071,1.13428488923407,0.920841674328304,0.527471142766704,0.795822425754222
-0.995958618109782,-1.82670396878045,0.474858079933817,0.955376940290698,-0.15675665718766,-0.422550347230047,0.758287544405155,-0.0603643353185779,0.0516667415460563,-0.261634059236142,0.126031654359341,0.920841674328304,0.527471142766704,-0.530548283836147
-1.30649336848228,0.752172222439007,0.474858079933817,0.955376940290698,-0.15675665718766,-0.422550347230047,0.758287544405155,-0.0603643353185779,0.0516667415460563,1.30817029618071,-0.882221580515389,0.920841674328304,0.527471142766704,-0.530548283836147
0.6436776141078,NA,NA,-0.409447260124585,-1.41080991468894,-0.422550347230047,-1.66823259769134,-0.0603643353185779,-1.1883350555593,-0.261634059236142,-0.882221580515389,-0.779173724431643,-0.87911857127784,-0.530548283836147
1.64994466684279,0.752172222439007,0.474858079933817,0.955376940290698,-1.41080991468894,-0.422550347230047,-0.454972526643093,-0.0603643353185779,0.0516667415460563,-0.261634059236142,0.126031654359341,0.920841674328304,0.527471142766704,-0.530548283836147
0.21223632515211,0.752172222439007,0.474858079933817,-0.409447260124585,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.530548283836147
-1.80574401089616,0.752172222439007,0.474858079933817,-0.409447260124585,1.09729660031362,1.02619370041583,0.758287544405155,-0.0603643353185779,0.0516667415460563,-0.261634059236142,1.13428488923407,0.920841674328304,0.527471142766704,2.12219313534459
1.77381996458091,-0.537265873170719,0.474858079933817,-0.409447260124585,-0.15675665718766,-0.422550347230047,0.758287544405155,-1.50910838296445,-1.1883350555593,-0.261634059236142,-1.89047481539012,-0.779173724431643,0.527471142766704,-0.530548283836147
0.578789648993864,-0.537265873170719,0.474858079933817,-0.409447260124585,1.09729660031362,-1.87129439487592,-1.66823259769134,-1.50910838296445,0.0516667415460563,-0.261634059236142,0.126031654359341,-0.779173724431643,-0.87911857127784,-0.530548283836147
-0.322293704961927,-1.82670396878045,-0.949716159867634,NA,1.09729660031362,1.02619370041583,0.758287544405155,-0.0603643353185779,0.0516667415460563,-0.261634059236142,-0.882221580515389,-0.779173724431643,0.527471142766704,NA
-0.729804258640172,0.752172222439007,0.474858079933817,-0.409447260124585,1.09729660031362,1.02619370041583,0.758287544405155,-0.0603643353185779,0.0516667415460563,1.30817029618071,1.13428488923407,0.920841674328304,0.527471142766704,-0.530548283836147
0.449011960803504,0.752172222439007,-2.37429039966908,-1.77427146053987,-1.41080991468894,-0.422550347230047,-0.454972526643093,-1.50910838296445,-1.1883350555593,-0.261634059236142,-0.882221580515389,-0.779173724431643,-0.87911857127784,-0.530548283836147
-1.38121050997604,0.752172222439007,0.474858079933817,NA,-0.15675665718766,-0.422550347230047,-0.454972526643093,-0.0603643353185779,0.0516667415460563,-0.261634059236142,0.126031654359341,0.920841674328304,0.527471142766704,NA
