"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
-1.33790594003904,1.16469813219153,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,1.6843370248284,1.53841096694012
1.90633495462852,-0.291174533047882,0.687411676665574,-0.803748633295299,-0.60813451325089,-0.344844322972727,-0.617590242437078,-0.564084021211377
-0.24009328806469,1.16469813219153,0.687411676665574,1.55008664992665,1.60326371675235,1.67495814015325,0.533373391195659,-1.61533151528712
0.394938281096145,-0.291174533047882,-1.74977517696692,-0.803748633295299,-0.60813451325089,-1.35474555453571,-1.76855387606982,0.487163472864371
0.950270572097897,-0.291174533047882,-0.531181750150671,0.373169008315674,-0.60813451325089,-0.344844322972727,-0.617590242437078,-1.61533151528712
0.42500534681161,-1.74704719828729,-1.74977517696692,-0.803748633295299,-0.60813451325089,-0.344844322972727,-0.617590242437078,-0.564084021211377
NA,NA,NA,NA,NA,NA,NA,NA
0.291338336093246,1.16469813219153,0.687411676665574,-0.803748633295299,0.497564601750728,-0.344844322972727,0.533373391195659,1.53841096694012
0.423923258963323,-0.291174533047882,-0.531181750150671,-0.803748633295299,-0.60813451325089,-1.35474555453571,0.533373391195659,0.487163472864371
-0.538532688445089,-0.291174533047882,0.687411676665574,-0.803748633295299,-0.60813451325089,-0.344844322972727,-0.617590242437078,-0.564084021211377
0.513748244146997,-0.291174533047882,-0.531181750150671,-0.803748633295299,-0.60813451325089,-1.35474555453571,0.533373391195659,0.487163472864371
1.13120280310384,-0.291174533047882,0.687411676665574,-0.803748633295299,-0.60813451325089,-1.35474555453571,0.533373391195659,-0.564084021211377
-0.431488091178239,-0.291174533047882,-0.531181750150671,-0.803748633295299,0.497564601750728,-0.344844322972727,1.6843370248284,0.487163472864371
-0.726098631449158,1.16469813219153,0.687411676665574,-0.803748633295299,-0.60813451325089,-0.344844322972727,0.533373391195659,0.487163472864371
-0.573801992291216,-0.291174533047882,0.687411676665574,-0.803748633295299,-0.60813451325089,-0.344844322972727,0.533373391195659,0.487163472864371
0.851909503560882,-0.291174533047882,0.687411676665574,-0.803748633295299,-0.60813451325089,-0.344844322972727,-0.617590242437078,-0.564084021211377
1.4564191985971,-1.74704719828729,-1.74977517696692,-0.803748633295299,-0.60813451325089,-0.344844322972727,-0.617590242437078,-1.61533151528712
-1.46377762999129,-0.291174533047882,NA,1.55008664992665,0.497564601750728,-0.344844322972727,-0.617590242437078,-0.564084021211377
