"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
-1.98186855666729,NA,1.16840696955223,1.68091850277966
-0.54643295543643,0.347805575668642,-0.0811393728855715,-0.512822594068371
0.37924281870447,0.347805575668642,-1.33068571532337,-0.512822594068371
-1.04655929143661,-1.58444762249048,1.16840696955223,1.68091850277966
NA,NA,NA,NA
0.811539296676016,-1.58444762249048,1.16840696955223,-1.60969314249239
NA,NA,NA,NA
-0.694996911435228,-0.61832102341092,1.16840696955223,-0.512822594068371
-1.58819123824428,0.347805575668642,1.16840696955223,1.68091850277966
NA,NA,NA,NA
NA,NA,NA,NA
0.188408774909048,-1.58444762249048,-0.0811393728855715,0.584047954355644
-0.0217898376143878,-0.61832102341092,-0.0811393728855715,1.68091850277966
-0.657486521131512,-0.61832102341092,1.16840696955223,-0.512822594068371
NA,NA,NA,NA
-0.770662005941979,-1.58444762249048,1.16840696955223,1.68091850277966
-1.44262571535573,1.3139321747482,-0.0811393728855715,1.68091850277966
0.685324976761758,-0.61832102341092,1.16840696955223,1.68091850277966
1.03859723561397,-0.61832102341092,1.16840696955223,-0.512822594068371
NA,NA,NA,NA
0.654712657467405,0.347805575668642,-0.0811393728855715,-0.512822594068371
-1.26286989583361,-0.61832102341092,1.16840696955223,0.584047954355644
NA,NA,NA,NA
0.982933798505927,1.3139321747482,-1.33068571532337,-0.512822594068371
NA,NA,NA,NA
-1.28184704155186,-1.58444762249048,1.16840696955223,0.584047954355644
NA,NA,NA,NA
NA,NA,NA,NA
-1.99047032923278,0.347805575668642,-0.0811393728855715,0.584047954355644
-0.292145446291978,-1.58444762249048,-0.0811393728855715,-0.512822594068371
NA,NA,NA,NA
-1.04069393173104,0.347805575668642,1.16840696955223,0.584047954355644
-0.855695445871208,1.3139321747482,-1.33068571532337,-0.512822594068371
-0.802406718956434,-1.58444762249048,1.16840696955223,-0.512822594068371
NA,NA,NA,NA
0.0659769265274056,-0.61832102341092,1.16840696955223,-0.512822594068371
NA,NA,NA,NA
1.94261905471668,1.3139321747482,-2.58023205776117,-1.60969314249239
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.68062122518754,-0.61832102341092,-0.0811393728855715,-0.512822594068371
0.969490093211791,-0.61832102341092,-0.0811393728855715,-0.512822594068371
-0.755148778228603,1.3139321747482,1.16840696955223,0.584047954355644
NA,NA,NA,NA
NA,NA,NA,NA
-0.238446719826078,1.3139321747482,-1.33068571532337,-0.512822594068371
NA,NA,NA,NA
NA,NA,NA,NA
-0.387832734025361,-1.58444762249048,1.16840696955223,1.68091850277966
1.8803565570786,0.347805575668642,-1.33068571532337,-1.60969314249239
0.0149714637825264,1.3139321747482,-0.0811393728855715,0.584047954355644
0.95040607661822,1.3139321747482,-1.33068571532337,-0.512822594068371
0.324357242724092,1.3139321747482,-1.33068571532337,-0.512822594068371
-0.292742474471127,1.3139321747482,-1.33068571532337,-0.512822594068371
0.302763902390173,0.347805575668642,-0.0811393728855715,0.584047954355644
2.33115645948083,1.3139321747482,-0.0811393728855715,-0.512822594068371
0.859083911678574,1.3139321747482,-0.0811393728855715,-1.60969314249239
-0.273010044166575,-0.61832102341092,1.16840696955223,1.68091850277966
-0.0670141982180529,0.347805575668642,-0.0811393728855715,-0.512822594068371
0.75970046907517,1.3139321747482,1.16840696955223,0.584047954355644
-0.194230398117,1.3139321747482,-1.33068571532337,-1.60969314249239
-1.75767342612819,0.347805575668642,-0.0811393728855715,-0.512822594068371
NA,NA,NA,NA
-1.14006709722808,-0.61832102341092,-1.33068571532337,-0.512822594068371
NA,NA,NA,NA
0.304861167481161,0.347805575668642,-0.0811393728855715,0.584047954355644
-0.302386205897655,-0.61832102341092,-0.0811393728855715,0.584047954355644
-0.75384994686282,1.3139321747482,1.16840696955223,0.584047954355644
-0.430906403292777,-0.61832102341092,-1.33068571532337,-0.512822594068371
0.48695678445059,1.3139321747482,-1.33068571532337,0.584047954355644
0.878868738679272,-0.61832102341092,-1.33068571532337,-1.60969314249239
0.924613058356741,-0.61832102341092,-1.33068571532337,-1.60969314249239
