"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
0.410435095714768,0.101014668796733,-0.187444806637107,0.313882410287172,1.60606822181948,-0.818552327338235,0.279232058360226
0.410711147455847,-0.798015883494193,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
0.895392590590838,0.101014668796733,-1.25353714438565,-0.784706025717931,-0.465527020817239,0.201834820439565,0.279232058360226
-1.43059264929987,-0.798015883494193,-1.25353714438565,-1.88329446172303,-1.5013246421356,-1.83893947511604,-0.888465640237081
1.57067304752289,1.89907577337859,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
1.75773016164282,1.89907577337859,-0.187444806637107,0.313882410287172,0.570270600501118,0.201834820439565,1.44692975695753
1.07815217655611,1.89907577337859,-1.25353714438565,-0.784706025717931,-0.465527020817239,-0.818552327338235,-0.888465640237081
0.766049143913162,1.89907577337859,-1.25353714438565,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
1.19988897738086,1.89907577337859,-1.25353714438565,-1.88329446172303,-1.5013246421356,-0.818552327338235,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
0.211562703806285,1.00004522108766,0.87864753111144,-0.784706025717931,-0.465527020817239,-0.818552327338235,-0.888465640237081
-0.610437300212572,-0.798015883494193,0.87864753111144,-0.784706025717931,-0.465527020817239,-0.818552327338235,-2.05616333883439
-1.86373649352559,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
0.661419419377313,1.00004522108766,-0.187444806637107,0.313882410287172,0.570270600501118,0.201834820439565,0.279232058360226
0.838759733018705,0.101014668796733,0.87864753111144,-0.784706025717931,-1.5013246421356,-0.818552327338235,-0.888465640237081
NA,NA,NA,NA,NA,NA,NA
-0.0221063476457242,1.00004522108766,0.87864753111144,0.313882410287172,-0.465527020817239,0.201834820439565,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
-1.53529606831297,NA,NA,NA,NA,NA,1.44692975695753
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
-0.331257015198114,-0.798015883494193,-0.187444806637107,-0.784706025717931,-0.465527020817239,-0.818552327338235,-2.05616333883439
0.0549368440242845,0.101014668796733,0.87864753111144,0.313882410287172,0.570270600501118,1.22222196821737,0.279232058360226
0.433906585021743,-0.798015883494193,-1.25353714438565,0.313882410287172,-1.5013246421356,0.201834820439565,-0.888465640237081
-1.27252689157692,-0.798015883494193,-0.187444806637107,-0.784706025717931,-0.465527020817239,0.201834820439565,0.279232058360226
0.114460070756814,-0.798015883494193,0.87864753111144,1.41247084629227,-0.465527020817239,1.22222196821737,1.44692975695753
-0.429032219163898,0.101014668796733,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
-1.19108789121776,-0.798015883494193,0.87864753111144,1.41247084629227,1.60606822181948,1.22222196821737,1.44692975695753
0.854005784902711,1.89907577337859,0.87864753111144,-0.784706025717931,-0.465527020817239,-0.818552327338235,0.279232058360226
NA,NA,NA,NA,NA,NA,NA
-0.183167740221445,0.101014668796733,0.87864753111144,0.313882410287172,0.570270600501118,0.201834820439565,-0.888465640237081
