ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,IN_INSE,INSE_ALUNO,NU_TIPO_NIVEL_INSE,PESO_ALUNO_INSE,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q03,TX_RESP_Q04,TX_RESP_Q05a,TX_RESP_Q05b,TX_RESP_Q05c,TX_RESP_Q06,TX_RESP_Q07a,TX_RESP_Q07b,TX_RESP_Q07c,TX_RESP_Q07d,TX_RESP_Q07e,TX_RESP_Q08,TX_RESP_Q09,TX_RESP_Q10a,TX_RESP_Q10b,TX_RESP_Q10c,TX_RESP_Q10d,TX_RESP_Q10e,TX_RESP_Q10f,TX_RESP_Q11a,TX_RESP_Q11b,TX_RESP_Q11c,TX_RESP_Q12a,TX_RESP_Q12b,TX_RESP_Q12c,TX_RESP_Q12d,TX_RESP_Q12e,TX_RESP_Q12f,TX_RESP_Q12g,TX_RESP_Q13a,TX_RESP_Q13b,TX_RESP_Q13c,TX_RESP_Q13d,TX_RESP_Q13e,TX_RESP_Q13f,TX_RESP_Q13g,TX_RESP_Q13h,TX_RESP_Q13i,TX_RESP_Q14,TX_RESP_Q15a,TX_RESP_Q15b,TX_RESP_Q16,TX_RESP_Q17,TX_RESP_Q18,TX_RESP_Q19,TX_RESP_Q20,TX_RESP_Q21a,TX_RESP_Q21b,TX_RESP_Q21c,TX_RESP_Q21d,TX_RESP_Q21e,TX_RESP_Q22a,TX_RESP_Q22b,TX_RESP_Q22c,TX_RESP_Q22d,TX_RESP_Q22e,TX_RESP_Q22f,TX_RESP_Q22g,TX_RESP_Q22h,TX_RESP_Q23a,TX_RESP_Q23b,TX_RESP_Q23c,TX_RESP_Q23d,TX_RESP_Q23e,TX_RESP_Q23f,TX_RESP_Q23g,TX_RESP_Q23h,TX_RESP_Q23i,TX_RESP_Q24,TX_RESP_Q25
2023,3,31,6325218,2,61407999,1,1,1668510,12,52457495,1,0,0,0,0,1,1,2,1,1,2,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61407999,1,1,1668510,12,52457496,1,0,0,0,0,2,2,3,2,2,3,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61407999,1,1,1668510,12,52457497,1,0,0,0,0,3,3,4,3,3,4,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52465716,1,1,1,1,1,8,1,3,8,1,3,AEDCDACACEEBB,AEEBDBDDBACBC,ECCDBDDBAEEAB,EADBEDCDCCACB,1,1,0,63252182112,1.066666666700000,0.782031,0.332173,293.069708,18.300528,1.066666666700000,1.359321,0.368446,325.939996,20.593305,1,1,4.09,3,1.1034482759,B,B,A,C,A,A,A,C,B,B,A,A,B,B,B,A,B,B,B,C,A,A,A,A,B,A,C,B,B,B,D,A,B,A,A,A,A,B,B,A,C,B,A,D,B,A,A,A,B,A,D,A,B,C,A,A,C,C,C,B,A,B,C,C,C,C,C,C,C,C,C,B
2023,3,31,6325218,2,61408001,1,1,1542067,12,52465717,1,1,1,1,1,17,3,6,17,3,6,BDEBDBDCCAEBA,EEBBADABDBECB,CCEACDDDCABAC,AACEBCAADCCBB,1,1,0,63252182112,1.066666666700000,0.604088,0.315692,283.266229,17.392534,1.066666666700000,-0.003203,0.587792,249.785358,32.853063,1,1,3.91,2,1.1034482759,B,C,A,B,A,A,A,C,B,B,A,A,B,B,B,A,A,B,C,C,C,B,B,B,B,A,D,B,B,A,D,B,B,B,A,A,A,A,B,A,A,.,B,A,B,A,A,A,C,D,B,A,D,C,C,B,B,A,A,A,C,B,B,B,B,C,C,B,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52465718,1,1,1,1,1,15,1,4,15,1,4,AEDCEDCACAADE,BAABDECBDBADD,DEEDEADABADCA,DBEEABCACECDC,1,1,0,63252182112,1.066666666700000,0.593991,0.334138,282.709952,18.408786,1.066666666700000,-0.569198,0.73451,218.15058,41.053474,1,1,4.22,3,1.1034482759,B,C,A,B,A,A,A,E,B,B,A,A,B,C,B,B,A,C,C,C,A,B,B,B,B,A,D,B,C,A,D,B,B,A,A,A,A,B,A,A,A,A,A,A,C,A,A,A,C,D,D,C,C,C,C,B,C,C,B,B,B,B,C,A,B,D,C,B,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467116,1,1,1,1,1,10,3,5,10,3,5,ADABDBBCABDBD,BEECBACBBBECD,BADACADABBDDA,CDDAAABDDEBCC,1,1,0,63252182112,1.066666666700000,-0.216959,0.472884,238.031989,26.05277,1.066666666700000,0.013315,0.625593,250.708587,34.965849,1,1,3.79,2,1.1034482759,B,C,A,C,A,A,A,E,B,B,A,.,B,D,B,B,C,C,C,C,C,B,B,B,B,A,D,C,B,A,D,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,D,A,B,C,A,A,C,C,C,B,A,B,B,A,B,B,B,B,B,B,C,B
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467117,1,1,1,1,1,17,3,6,17,3,6,ADEEDBDBBADBE,ECECABDAABECC,DCDCCBDAAAEBB,DACEDAABDAABA,1,1,0,63252182112,1.066666666700000,0.532146,0.347459,279.302703,19.142685,1.066666666700000,-0.045539,0.583995,247.4191,32.64084,1,1,4.46,3,1.1034482759,B,C,A,C,A,A,A,D,B,B,.,.,B,C,C,B,B,C,B,C,B,B,B,B,B,A,C,B,B,A,D,B,B,B,B,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,D,D,D,A,A,A,A,A,A,A,A,B,B,B,B,C,B,C,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467118,1,1,1,1,1,11,4,6,11,4,6,EBEEEDCDADCDC,DDADCEBDCDEDE,DDACDCBDAEECA,DBADAECACCAEC,1,1,0,63252182112,1.066666666700000,-1.260049,0.54674,180.564653,30.121745,1.066666666700000,-0.811002,0.774138,204.635591,43.268375,1,1,4.1,3,1.1034482759,A,D,A,F,A,A,A,.,B,.,.,.,.,C,C,B,A,B,C,C,B,B,.,.,B,A,B,C,B,A,D,B,A,A,A,A,B,B,A,A,B,A,A,A,B,A,C,A,B,A,*,.,D,B,C,A,B,C,A,A,A,B,B,C,B,B,B,B,B,B,B,B
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467119,1,1,1,1,1,12,5,7,12,5,7,EAAAAADBBDECA,CDCAABBADADED,BCDCBAACCCDCB,EDABBCCACBDDA,1,1,0,63252182112,1.066666666700000,0.967923,0.376087,303.311123,20.719898,1.066666666700000,1.21182,0.427374,317.695822,23.886928,1,1,4.67,4,1.1034482759,A,B,A,A,A,A,A,B,B,B,A,A,A,B,F,A,B,C,B,B,A,A,B,B,B,B,C,C,B,A,D,B,B,B,A,B,A,B,B,A,A,A,A,A,B,A,A,A,C,D,B,A,D,B,B,C,C,C,C,B,C,B,B,B,B,C,A,B,A,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467120,1,1,1,1,1,9,2,4,9,2,4,AEECCEDAACCEB,BACEDBCADCDED,AEDCBBACCEDAD,DDDBACAABEBAC,1,1,0,63252182112,1.066666666700000,0.710559,0.33447,289.132075,18.427077,1.066666666700000,0.939087,0.401401,302.45214,22.435236,1,1,4.92,4,1.1034482759,B,B,A,A,A,A,A,D,B,B,A,A,B,D,D,B,C,C,C,C,B,B,B,B,B,A,C,B,B,B,D,B,B,A,B,B,A,B,A,B,B,A,A,A,C,A,A,A,C,C,D,A,D,A,A,C,C,C,B,A,A,B,B,B,B,C,C,C,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467121,1,1,1,1,1,13,6,1,13,6,1,EAABEEAABEECC,ABDCEEADABCCC,EDCEDDADDCCAA,D*AACCCCAADAB,1,1,0,63252182112,1.066666666700000,-0.908279,0.551928,199.944846,30.40757,1.066666666700000,0.05818,0.5594,253.216197,31.266168,1,1,4.62,4,1.1034482759,A,B,A,B,A,A,A,B,B,B,A,A,A,F,F,B,A,C,B,C,C,B,B,B,B,B,C,B,B,A,D,B,B,B,*,B,A,B,B,A,B,A,A,A,B,A,A,A,B,D,D,D,D,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467122,1,1,1,1,1,2,2,3,2,2,3,EEACCEDABCBBB,BDBEDBDCBADBC,BBDCCECDCDECB,CEDCABDDAADCB,1,1,0,63252182112,1.066666666700000,1.498498,0.348845,332.542284,19.219044,1.066666666700000,-0.356782,0.56555,230.023004,31.609906,1,1,3.37,2,1.1034482759,B,.,.,C,A,A,A,B,A,A,B,A,B,B,C,A,B,C,A,C,A,A,B,B,B,A,C,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,D,C,A,C,C,D,B,A,B,A,A,A,B,C,C,C,B,C,A,A,A,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467123,0,0,0,0,0,4,4,5,4,4,5,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467124,1,0,0,0,0,21,7,3,21,7,3,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52467125,1,0,0,0,0,1,1,2,1,1,2,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52471011,1,1,1,1,1,14,7,2,14,7,2,CDAAABACCEABB,AADBCDCDCCAEC,DAADECCCABDDD,AAECCBBDCAECC,1,1,0,63252182112,1.066666666700000,-0.436412,0.453184,225.941585,24.967431,1.066666666700000,-0.759639,0.645327,207.506389,36.068828,1,1,4.39,3,1.1034482759,B,D,A,B,A,A,A,C,B,B,.,.,B,C,B,B,C,C,C,C,B,A,B,B,B,A,D,B,B,B,D,B,B,B,B,A,A,B,A,A,A,A,A,A,B,A,A,A,B,A,C,A,C,B,B,A,A,A,A,A,A,B,B,A,A,A,C,B,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52471012,1,1,1,1,1,13,6,1,13,6,1,ADDBBABBCCEAA,DEDABDBADAAAB,EBAEDDBADBEAE,CEECDAACCCCDE,1,1,0,63252182112,1.066666666700000,-0.669902,0.498117,213.077836,27.442941,1.066666666700000,-0.619201,0.684147,215.355796,38.238568,1,1,3.91,2,1.1034482759,B,B,A,B,.,.,.,E,B,.,B,B,B,F,F,.,B,C,C,C,C,B,B,B,B,A,D,B,B,A,D,A,B,A,B,A,A,B,A,A,A,A,A,A,B,A,A,A,C,C,B,A,B,C,B,C,D,D,A,B,B,B,A,D,B,A,C,B,A,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52471013,1,1,1,1,1,3,3,4,3,3,4,CAEEADACAEEAC,BEBECBCAABEBB,EBBCCDBCBCACD,ADBDCBBCCEBBD,1,1,0,63252182112,1.066666666700000,-0.50723,0.434933,222.039984,23.961922,1.066666666700000,-0.40324,0.753456,227.426359,42.11241,1,1,4.15,3,1.1034482759,A,C,A,C,A,A,A,E,B,B,.,.,.,A,B,.,A,C,A,C,B,B,B,B,B,B,C,C,B,A,D,A,B,A,A,B,A,A,B,A,B,A,A,B,C,A,B,A,B,A,D,A,B,A,A,A,A,A,A,A,A,B,C,B,C,B,C,B,B,B,C,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52471014,1,1,1,1,1,16,2,5,16,2,5,CEECECBDCABBB,DDECAADBCEBBD,ABDCBEBABBDDC,B*BCBBCBACDCE,1,1,0,63252182112,1.066666666700000,-0.331095,0.48641,231.743853,26.797963,1.066666666700000,-0.367754,0.643106,229.409754,35.944691,1,1,3.96,2,1.1034482759,B,C,A,C,A,.,A,D,B,.,.,.,B,F,F,B,C,.,.,.,B,B,.,.,B,A,.,B,B,A,D,B,B,B,A,A,A,B,A,A,B,A,A,A,C,A,A,A,B,D,C,A,C,C,C,B,C,C,C,B,C,A,B,C,C,C,D,C,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52471015,1,1,1,1,1,6,6,7,6,6,7,EDCAEEDBABECA,CDAAABADDEEAB,EDCECAAABAEBB,CCABECBBABBCA,1,1,0,63252182112,1.066666666700000,0.690389,0.365319,288.020842,20.126652,1.066666666700000,0.720361,0.477881,290.227034,26.709882,1,1,4.1,3,1.1034482759,B,B,A,B,A,A,A,D,B,A,A,A,B,D,F,B,B,C,B,C,B,B,B,B,B,A,D,B,B,A,D,A,B,B,A,B,A,B,A,A,A,A,B,D,B,A,A,A,A,D,A,A,C,C,B,B,B,B,A,A,A,B,B,C,B,A,B,C,B,A,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52471016,1,1,1,1,1,1,1,2,1,1,2,ABDCDEBDDEEDA,AEECCEACBCEBB,DAEBDBACCEABE,ADEBACDBCEACD,1,1,0,63252182112,1.066666666700000,0.008888,0.423548,250.47466,23.334684,1.066666666700000,-1.106309,0.665523,188.130196,37.19763,1,1,4.92,4,1.1034482759,B,D,A,C,A,A,A,C,.,.,B,.,B,F,F,A,A,.,A,A,A,B,B,B,B,B,D,B,B,B,D,B,B,B,A,B,A,B,B,A,B,B,B,D,B,A,B,A,C,C,C,D,B,B,B,B,B,B,B,B,B,B,C,B,C,D,D,B,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472187,1,1,1,1,1,20,6,2,20,6,2,AEACEBCBABECA,BCBCCEADCBABB,DCCDBEABABEBB,DAACACDBCAEBB,1,1,0,63252182112,1.066666666700000,-0.323957,0.429606,232.137109,23.668439,1.066666666700000,-0.882437,0.600071,200.642923,33.539365,1,1,4.4,3,1.1034482759,B,D,A,B,A,A,A,A,.,.,B,.,.,A,F,B,B,C,B,C,B,B,.,.,B,A,C,B,B,B,D,B,B,B,A,A,A,B,A,B,B,B,.,D,B,A,B,A,B,D,B,D,A,C,C,B,B,B,B,B,B,B,B,C,D,C,B,B,B,B,C,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472188,1,1,1,1,1,7,7,1,7,7,1,CDAAABDDAAECB,BEDCDCCACAACE,DADABCCCABBBA,DABABEACAAEAA,1,1,0,63252182112,1.066666666700000,1.212792,0.352469,316.80178,19.418702,1.066666666700000,-0.166679,0.614924,240.648304,34.369534,1,1,3.22,2,1.1034482759,A,C,A,B,A,A,A,C,B,A,A,A,B,F,F,A,B,B,A,B,C,B,B,B,B,A,*,A,B,A,C,A,B,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,C,C,D,D,B,C,C,C,C,C,B,C,B,B,A,B,A,B,C,B,A,D,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472189,1,1,1,1,1,19,5,1,19,5,1,DBABBADACACBC,ABACBAABCABCD,BDDEAEBCCEEDE,ABCEEDACDEABC,1,1,0,63252182112,1.066666666700000,-0.780064,0.472981,207.008641,26.058114,1.066666666700000,-0.323047,0.653668,231.908532,36.535026,1,1,4.03,3,1.1034482759,B,B,A,A,A,A,A,A,A,A,A,A,B,F,F,B,A,B,A,C,A,B,B,B,B,A,D,B,C,A,C,B,B,B,A,A,A,A,B,A,A,A,A,A,B,A,A,C,A,A,D,D,D,A,A,A,A,A,A,A,A,B,B,B,D,B,C,C,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472190,1,1,1,1,1,16,2,5,16,2,5,EACEDEBDAECAB,EACABABBDDBBD,AADCBEABCAEBB,BBDAAABDACCEC,1,1,0,63252182112,1.066666666700000,-0.374115,0.496058,229.373737,27.329503,1.066666666700000,0.411766,0.528327,272.978941,29.529426,1,1,4.23,3,1.1034482759,B,C,A,C,A,A,A,C,B,B,.,.,B,E,B,B,C,C,C,C,B,B,B,B,C,A,C,B,B,A,D,B,B,B,B,A,A,A,B,A,A,A,A,A,B,A,A,A,B,A,C,A,D,A,A,A,A,A,A,A,A,A,A,B,A,C,B,C,A,A,A,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472191,1,0,0,0,0,5,5,6,5,5,6,.............,.............,.............,.............,0,0,0,63252182112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472192,1,1,1,1,1,12,5,7,12,5,7,EAECADDABDBCD,CDCAABADCAECD,ABDDBEBBACDBC,CDBDECBBCDCCA,1,1,0,63252182112,1.066666666700000,0.941822,0.355839,301.873131,19.604367,1.066666666700000,1.168408,0.434876,315.269424,24.306232,1,1,3.86,2,1.1034482759,A,B,A,B,A,A,A,D,A,A,A,A,B,B,A,B,B,C,C,C,C,A,B,B,B,A,C,B,B,A,D,A,B,A,B,A,A,B,B,A,A,A,A,A,C,A,A,A,B,D,B,D,D,A,B,B,C,C,C,A,A,B,C,B,B,B,B,B,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472193,1,1,1,1,1,20,6,2,20,6,2,BCEADCADBAEBC,ACECBEADDEADB,EACECAAACABBE,ADDCCBACCAEAD,1,1,0,63252182112,1.066666666700000,-1.191006,0.577287,184.368464,31.804682,1.066666666700000,0.415389,0.454167,273.181439,25.384451,1,1,3.93,2,1.1034482759,A,D,A,D,A,A,A,E,A,A,A,A,B,A,A,B,B,C,B,C,A,B,B,B,B,B,D,B,C,A,B,A,B,A,A,A,A,B,B,A,B,A,A,A,C,A,B,A,C,A,B,D,D,C,C,C,C,C,C,B,A,C,B,C,D,B,B,A,A,A,D,B
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472194,1,1,1,1,1,11,4,6,11,4,6,BEAEDECCCCAED,EBCBEEDBCBECE,ADEABAADACCBC,EACAEACABAECA,1,1,0,63252182112,1.066666666700000,0.69953,0.318942,288.52445,17.571587,1.066666666700000,0.443406,0.640755,274.747375,35.813289,1,1,4.96,4,1.1034482759,A,B,A,C,A,A,A,D,B,A,B,A,B,E,D,B,C,C,A,C,A,B,B,B,B,C,D,B,B,A,D,B,B,A,A,B,A,B,B,A,A,A,A,A,B,A,A,A,B,D,A,D,A,A,B,C,B,B,B,A,A,B,C,B,B,B,C,B,A,B,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472195,1,1,1,1,1,18,4,7,18,4,7,AAEEBACADCAEE,CDADABDAADBBA,CBABBEDACBBA.,ECADACCDDABEA,1,1,0,63252182112,1.066666666700000,0.23053,0.356936,262.685663,19.664805,1.066666666700000,-0.423315,0.605655,226.30432,33.851468,1,1,3.86,2,1.1034482759,B,C,A,A,A,A,A,A,A,A,A,A,A,D,A,B,A,B,A,C,C,B,B,B,B,A,C,B,C,A,C,A,B,B,B,A,A,B,A,A,A,A,B,D,B,A,A,A,B,A,D,A,C,C,C,D,C,C,C,B,B,B,B,B,C,C,C,B,B,B,B,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472196,1,1,1,1,1,19,5,1,19,5,1,AAECCADABDBCA,AEDCDECACEBDC,BBDCAEBAACEBC,CACCBDABACEAA,1,1,0,63252182112,1.066666666700000,0.869922,0.354078,297.911918,19.507348,1.066666666700000,1.036682,0.476128,307.906951,26.611902,1,1,5.58,6,1.1034482759,A,B,A,D,A,A,A,.,*,B,A,A,B,E,D,B,C,C,B,C,B,B,B,B,B,D,D,C,C,B,C,A,B,B,B,B,B,B,A,B,A,A,B,D,A,A,A,A,C,C,D,D,D,A,B,B,C,C,C,A,B,A,B,A,B,B,B,B,A,A,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472197,1,1,1,1,1,10,3,5,10,3,5,DDBBDBDDDBBAA,AACCBADBBACCB,DCEBCABBADDBC,BEDAACBDDBCBD,1,1,0,63252182112,1.066666666700000,0.038303,0.422046,252.095231,23.251933,1.066666666700000,-0.398406,0.681162,227.696542,38.07173,1,1,3.83,2,1.1034482759,B,D,A,B,A,A,A,C,B,B,.,.,B,B,F,B,C,C,C,C,A,B,B,B,B,A,C,B,B,A,D,A,B,A,A,A,A,B,B,A,A,A,A,D,B,A,B,B,B,C,D,A,D,B,B,C,C,C,C,B,A,B,B,C,B,C,B,B,B,A,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472198,1,1,1,1,1,18,4,7,18,4,7,DAAEACCACDDED,EDACAEBDCADBB,BBEBAACABCBBE,CAABECDDBBBBE,1,1,0,63252182112,1.066666666700000,0.001222,0.382694,250.052314,21.083899,1.066666666700000,-0.213401,0.657973,238.036902,36.775643,1,1,5.37,5,1.1034482759,A,A,A,C,A,A,A,D,B,B,.,.,.,E,D,B,C,C,C,C,B,A,B,B,B,B,D,C,B,B,D,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,A,A,C,B,D,D,C,A,A,A,A,C,B,A,A,B,B,B,B,C,C,B,B,B,D,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472199,1,1,1,1,1,15,1,4,15,1,4,DEDCCCCACABBC,EABEDECADCAED,DCCAADDCAEAAC,BBCACDADDCCEC,1,1,0,63252182112,1.066666666700000,1.370003,0.338913,325.463062,18.671857,1.066666666700000,0.760765,0.463847,292.485308,25.925489,1,1,4.84,4,1.1034482759,A,C,A,C,A,A,A,E,B,B,A,A,B,D,C,A,B,A,A,A,A,B,B,B,B,B,D,B,D,A,D,B,B,B,B,A,A,B,B,A,A,A,A,A,B,A,A,A,C,A,C,D,D,C,C,C,C,C,C,B,C,B,B,B,B,B,B,C,A,A,C,A
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472200,1,1,1,1,1,21,7,3,21,7,3,CDAAACAABBECA,CABBEDBACAADE,DAABAADBABBEA,EEBCCADACABBE,1,1,0,63252182112,1.066666666700000,-0.463886,0.466513,224.42795,25.70177,1.066666666700000,-0.550363,0.715832,219.203312,40.009517,1,1,4.63,4,1.1034482759,B,C,A,C,.,.,.,D,B,B,.,.,B,.,.,.,A,.,.,.,C,B,B,B,B,A,C,B,B,A,D,.,B,A,A,.,B,B,.,B,.,.,.,A,B,A,A,A,A,A,C,A,B,A,A,A,A,A,A,A,A,B,B,C,.,B,C,B,B,B,C,.
2023,3,31,6325218,2,61408001,1,1,1542067,12,52472201,1,1,1,1,1,14,7,2,14,7,2,CEAAABBDABBBA,ACDCCDACDCAAB,DBBBEADAABDAA,BDACDEDAAAAAE,1,1,0,63252182112,1.066666666700000,0.109221,0.411245,256.002342,22.65687,1.066666666700000,-0.921314,0.621999,198.469997,34.764972,1,0,,1,,B,C,A,C,A,A,A,B,A,.,.,.,.,D,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A,.,.,A,A,A,A,A,.,.,.,.,.,.,.,.,.,.,A,.,.,.,.,.,.,.,.,.,.,.,C,A
2023,3,31,6325218,2,61408001,1,1,1581928,12,52456341,1,1,1,1,1,14,7,2,14,7,2,BDAAABBDBECED,CEDAECCCBCCBB,CABBECDADBBDB,AEDCDABCBDDCD,1,1,0,63252182112,1.083333333300000,0.769966,0.386089,292.405006,21.270941,1.083333333300000,0.295854,0.514153,266.50035,28.737208,1,1,5.35,5,1.2380952381,A,C,A,C,A,A,A,E,B,B,A,A,B,D,B,B,B,C,C,C,B,B,B,B,B,D,D,C,B,B,D,B,B,A,B,A,A,B,B,B,A,A,B,D,C,A,B,A,A,C,C,D,D,A,B,A,A,C,A,B,A,B,B,A,B,B,B,C,A,C,C,A
2023,3,31,6325218,2,61408001,1,1,1581928,12,52456342,1,1,1,1,1,4,4,5,4,4,5,BAEEDECADCAAD,EAECECDACEBCD,CDADCAAAADEBB,AEDCAABCAADBB,1,1,0,63252182112,1.083333333300000,1.113857,0.346535,311.351118,19.091778,1.083333333300000,0.521085,0.58737,279.089035,32.829477,1,1,5.44,5,1.2380952381,B,C,A,B,A,A,A,C,B,B,A,A,B,C,D,A,A,C,A,C,A,B,B,B,B,B,D,C,B,B,D,B,B,B,B,B,A,B,B,B,B,A,B,D,B,A,B,A,B,D,C,A,C,A,C,C,C,C,B,A,A,B,B,B,C,B,B,B,B,B,C,A
2023,3,31,6325218,2,61408001,1,1,1581928,12,52456343,1,1,1,1,1,6,6,7,6,6,7,BDABCBDBBDBCA,BDCAABDBAAAED,DDAEBABACBCBA,DAACEDCDABDAA,1,1,0,63252182112,1.083333333300000,-0.139593,0.423873,242.294342,23.352589,1.083333333300000,-0.386929,0.593431,228.338018,33.16824,1,1,3.26,2,1.2380952381,B,C,A,C,A,A,A,B,B,B,A,A,A,B,B,B,B,B,C,C,A,B,A,B,B,*,B,B,B,*,B,A,B,B,A,A,A,B,A,A,A,B,B,D,B,A,A,A,C,D,D,A,C,A,A,A,A,A,A,B,A,B,B,A,B,B,C,A,A,A,C,A
