ID_SAEB;ID_REGIAO;ID_UF;CO_MUNICIPIO;ID_AREA;IN_PREENCHIMENTO;TX_Q001;TX_Q002;TX_Q003;TX_Q004;TX_Q005;TX_Q006;TX_Q007;TX_Q008;TX_Q009;TX_Q010;TX_Q011;TX_Q012;TX_Q013;TX_Q014;TX_Q015;TX_Q016;TX_Q017;TX_Q018;TX_Q019;TX_Q020;TX_Q021;TX_Q022;TX_Q023;TX_Q024;TX_Q025;TX_Q026;TX_Q027;TX_Q028;TX_Q029;TX_Q030;TX_Q031;TX_Q032;TX_Q033;TX_Q034;TX_Q035;TX_Q036;TX_Q037;TX_Q038;TX_Q039;TX_Q040;TX_Q041;TX_Q042;TX_Q043;TX_Q044;TX_Q045;TX_Q046;TX_Q047;TX_Q048;TX_Q049;TX_Q050;TX_Q051;TX_Q052;TX_Q053;TX_Q054;TX_Q055;TX_Q056;TX_Q057;TX_Q058;TX_Q059;TX_Q060;TX_Q061;TX_Q062;TX_Q063;TX_Q064;TX_Q065;TX_Q066;TX_Q067;TX_Q068;TX_Q069;TX_Q070;TX_Q071;TX_Q072;TX_Q073;TX_Q074;TX_Q075;TX_Q076;TX_Q077;TX_Q078;TX_Q079;TX_Q080;TX_Q081;TX_Q082;TX_Q083;TX_Q084;TX_Q085;TX_Q086;TX_Q087;TX_Q088;TX_Q089;TX_Q090;TX_Q091;TX_Q092;TX_Q093;TX_Q094;TX_Q095;TX_Q096;TX_Q097;TX_Q098;TX_Q099;TX_Q100;TX_Q101;TX_Q102;TX_Q103;TX_Q104;TX_Q105;TX_Q106;TX_Q107;TX_Q108;TX_Q109;TX_Q110;TX_Q111;TX_Q112;TX_Q113;TX_Q114;TX_Q115;TX_Q116;TX_Q117;TX_Q118;TX_Q119;TX_Q120;TX_Q121;TX_Q122;TX_Q123;TX_Q124;TX_Q125;TX_Q126;TX_Q127;TX_Q128;TX_Q129;TX_Q130;TX_Q131;TX_Q132;TX_Q133;TX_Q134;TX_Q135;TX_Q136;TX_Q137;TX_Q138;TX_Q139;TX_Q140;TX_Q141;TX_Q142;TX_Q143;TX_Q144;TX_Q145;TX_Q146;TX_Q147;TX_Q148;TX_Q149;TX_Q150;TX_Q151;TX_Q152;TX_Q153;TX_Q154;TX_Q155;TX_Q156;TX_Q157;TX_Q158;TX_Q159;TX_Q160;TX_Q161;TX_Q162;TX_Q163;TX_Q164;TX_Q165;TX_Q166;TX_Q167;TX_Q168;TX_Q169;TX_Q170;TX_Q171;TX_Q172;TX_Q173;TX_Q174;TX_Q175;TX_Q176
2023;3;31;3123106;2;1;B;40;C;A;;;;C;B;B;A;A;A;A;B;A;A;15;1;A;A;B;D;C;B;C;A;B;B;A;B;57;5;D;A;B;B;B;B;B;B;B;B;B;A;A;A;A;B;A;B;B;C;A;A;A;A;B;A;B;A;A;A;A;A;;;2;3;4;1;2;2;1;1;1;2;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;;A;B;A;B;A;B;B;B;B;B;B;A;A;A;A;B;A;A;A;B;B;A;A;5;A;B;A;B;B;B;B;B;A;B;B;A;B;A;A;A;B;B;B;B;A;B;A;A;A;B;B;2;2;1;1;2;1;4;4;2;B;B;A;B;;A;;A;A;A;A;B;A;B;A;B;B;B;B;B;B;B;
2023;3;31;3109709;2;1;B;59;A;A;;;;D;B;B;B;;B;;;;;35;11;B;A;B;C;D;A;C;A;B;B;A;B;5;1;C;A;B;B;B;B;B;A;A;A;A;A;B;A;B;B;B;A;A;B;;;;B;;B;B;;;;;;B;Escola sem papel - Educação InfantilProfissão de professor - sentido e significado da ensinagem;1;2;4;2;1;1;3;1;1;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;1;B;B;B;B;A;B;A;B;B;A;A;;;;;;;;;;B;B;A;1;A;B;B;A;B;B;B;B;A;B;B;B;A;B;A;A;B;B;B;B;;;;;B;B;B;1;1;1;2;1;1;4;4;1;B;B;A;B;;A;;A;A;A;B;A;A;A;;;;;;;;;Referente ao valor do piso do magistério e a carga horária, muitos dos municípios brasileiros não possuem carga horária de 40h semanais. Em uma pergunta, pede-se a carga horária do município e dá várias opções. No meu é 24h semanais, assinalei a 2ª opção9 21 a 30h semanais).Na pergunta seguinte, pergunta-se: Para os (as) professores (as) com jornada de trabalho de 40 HORAS SEMANAIS, o VENCIMENTO INICIAL é igual ou superior a R$ 4.420,55? Se o município não tem essa jornada, vai responder o que? Coloquei que sim, pois se for fazer a proporcionalidade, chega-se a esse valor.Fica incoerente, na pergunta anterior, colocamos o piso entre 21 a 30h e na próxima pergunta sobre o valor de 40h?
2023;3;31;3109600;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;3;31;3160801;2;1;B;45;A;A;;;;D;;A;;;;;;;;;3;B;A;B;C;C;B;C;A;A;B;B;B;1;0;D;B;B;B;B;B;B;B;A;A;B;;;;B;;;;A;B;B;B;A;A;B;B;B;B;B;A;A;A;;;1;4;4;4;2;3;4;4;4;3;A;B;A;A;A;B;B;B;B;B;B;B;B;B;B;1;B;B;B;B;A;B;B;A;;A;A;;;;;;;;;;B;B;B;1;B;B;B;B;B;B;A;;B;B;B;B;;B;;;B;B;B;B;B;B;A;A;A;B;B;4;4;3;1;1;3;1;1;4;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3109501;2;1;B;53;A;A;;;;D;B;B;B;;B;B;B;;B;29;16;B;A;B;B;C;B;B;B;B;B;A;A;114;59;D;A;B;B;B;B;B;B;B;B;A;A;B;A;B;B;;B;A;B;B;B;A;B;B;B;B;B;A;A;B;B;B;PROEPRE - UNICAMP;3;4;4;3;3;3;2;3;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;32;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;50;B;B;B;B;B;B;A;;A;A;A;A;A;B;A;A;B;;;;;;;;B;C;B;4;4;4;4;2;4;2;3;4;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3109451;2;1;B;32;A;A;;;;D;B;B;B;A;A;B;B;A;A;10;1;A;A;C;C;C;B;B;A;A;B;A;B;6;2;D;A;B;A;A;A;B;A;A;B;;;B;B;B;B;A;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;1;4;4;4;3;3;1;4;4;1;B;B;B;B;B;B;B;B;B;A;B;B;A;B;B;0;A;B;A;B;A;B;A;A;;A;A;;;;;;;;;;B;B;A;0;A;B;A;B;B;A;A;;B;B;B;B;B;B;B;A;B;B;B;B;B;B;A;A;A;B;A;;;;;;;;;;B;B;A;A;;;A;A;A;A;A;A;A;A;;;;;;;;;
2023;3;31;3109402;2;1;A;56;C;A;;;;E;A;A;;;;;;;;;1;A;B;A;D;D;B;D;A;B;B;A;B;26;9;C;A;B;B;B;B;B;B;B;B;B;;;;B;;;;C;B;B;B;B;B;B;B;B;B;B;A;B;B;A;;1;4;3;4;2;1;1;4;4;3;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;1;B;B;B;B;A;B;B;B;B;B;B;A;B;B;A;A;A;A;A;A;B;B;A;5;A;B;B;B;B;B;B;B;C;B;B;A;;B;B;;A;B;A;B;A;A;A;A;B;B;;;;;;;;;;;B;;;;;;;A;A;A;B;A;A;A;;;;;;;;;Esta muito completo, gostaríamos de imprimir  o questionário para  adotar ações que   ainda não desenvolvemos.
2023;3;31;3123205;2;1;B;58;C;A;;;;D;B;B;B;B;B;;B;;B;38;6;B;A;B;D;D;A;C;B;B;B;B;B;7;1;C;B;B;B;B;B;B;B;B;B;;B;;A;B;A;B;B;A;B;B;B;B;B;B;B;B;B;A;B;B;A;A;;3;2;2;4;4;2;4;4;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;;;;;;;;;;;;B;A;B;B;A;B;B;A;A;A;A;B;B;B;1;B;B;B;B;B;B;B;B;B;B;B;B;B;;;;B;B;B;B;A;B;A;A;A;B;B;4;4;4;4;2;4;1;1;4;B;A;A;A;A;A;A;A;B;A;A;A;A;B;B;B;B;B;B;B;B;B;Sugerimos ampliar o questionário abordando a Educação especial Inclusiva ,pois temos uma demanda crescente de alunos com deficiência .Quais municípios que ainda têm cuidadores ao invés de professores com formação adequada para Atendimento Educacional Especializado?Os recursos do FUNDEB pagam os profissionais da Educação mas não leva em conta o número crescente de professores de apoio que temos. Um tópico interessante seria a aplicação dos recursos do Fundeb e o número de profissionais pagos exclusivamente com este recurso.As escolas estão todas equipadas com recursos de acessibilidade?Os espaços físicos são acessíveis em todas as escolas?Outro quesito: Qual a periodicidade em que  a Secretaria de Educação renova os mobiliários e equipamentos tecnológicos das escolas? (conheço escolas que estão ainda com computador de 2000).Hoje tudo depende da velocidade tecnológica.Obrigada pela oportunidade.
2023;3;31;3123502;2;1;B;53;A;A;;;;B;;A;;;;;;;;;7;B;A;A;C;C;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;B;2;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;A;;;;;;;;;;;;A;A;A;A;;B;;;B;;;;;;;;A;C;B;1;1;1;1;1;;1;1;1;A;;;;;;;;;;;;;A;;;;;;;;;Muitas dificuldades!
2023;3;31;3109303;2;1;B;45;C;A;;;;D;A;B;B;B;;B;B;;;18;3;B;B;A;C;C;A;C;B;B;B;A;B;35;14;C;A;B;B;B;B;B;B;B;B;B;;;A;B;A;A;A;B;B;B;A;A;B;B;B;B;B;;;B;;;;3;3;4;4;4;3;3;4;4;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;51;B;B;B;B;B;B;A;B;B;A;A;;;;;;;;;;B;B;B;130;B;B;A;A;A;A;B;B;C;C;C;C;;B;;;B;;;;;;;;A;B;B;3;3;3;3;1;4;1;1;4;B;B;A;A;;A;A;;B;;;;;B;B;B;B;;B;B;B;B;Apresentar com mais clareza as questões.
2023;3;31;3161056;2;1;B;47;C;A;;;;D;B;B;A;;A;;;;;20;3;B;A;B;B;B;A;C;A;B;B;A;A;45;43;D;A;B;B;B;B;B;A;A;B;B;;;;B;;B;;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A;;4;4;2;2;2;2;1;2;1;1;B;B;B;B;B;B;B;B;B;A;B;B;B;B;B;45;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;45;B;B;A;B;;B;B;B;B;B;B;A;A;B;A;A;B;B;B;;;B;A;A;;B;B;2;2;3;2;2;2;1;1;2;A;;;;;;;;;;;;;A;;;;;;;;;Não há.
2023;3;31;3161403;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;3;31;3109253;2;1;B;30;D;A;;;;C;B;A;;;;;;;;;3;B;A;B;C;C;A;D;B;B;A;B;B;83;182;C;B;B;B;B;B;B;A;B;B;B;A;A;B;B;B;B;B;A;A;B;B;B;B;B;B;B;B;B;A;B;B;A;;4;3;4;3;3;4;3;3;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;73;B;B;B;B;B;B;B;B;B;A;A;;;;;;;;;;B;B;B;188;A;B;B;B;B;B;A;;B;B;B;A;B;A;A;A;B;A;A;A;B;B;A;A;A;D;B;4;4;4;4;4;4;4;4;4;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3123809;2;1;B;43;C;A;;;;D;B;B;B;A;A;A;A;A;A;6;0;A;A;C;D;D;A;C;B;A;B;B;B;2;2;C;A;B;B;B;B;B;B;B;B;;;B;;B;B;B;B;A;B;;;;B;B;;B;;;;B;;B;O LÚDICO NA EDUCAÇÃO INFANTIL.;4;1;1;1;1;2;1;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;2;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;3;B;B;B;B;B;B;B;B;B;B;B;B;;B;;;B;B;B;B;B;B;A;A;;B;B;1;1;1;1;1;1;3;3;1;B;B;A;;;A;;;B;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3109204;2;1;B;66;C;A;;;;D;B;B;B;B;B;B;B;A;A;24;7;B;A;B;C;C;B;B;A;A;B;A;B;13;3;B;A;B;B;B;B;A;A;B;B;A;B;A;B;B;A;B;B;A;B;B;B;B;B;B;B;B;B;B;A;B;B;A;;1;2;2;4;1;1;1;3;4;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;4;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;3;B;B;A;B;B;B;B;B;A;B;B;A;A;B;A;A;B;B;B;B;A;B;A;A;B;B;B;1;1;1;4;1;1;4;4;1;B;B;A;B;;A;;A;A;B;A;A;A;B;B;B;B;B;B;B;B;B;O questionário foi muito bem elaborado.
2023;3;31;3109105;2;1;B;51;A;A;;;;D;B;B;B;;;;;;;28;11;A;A;D;B;B;C;B;A;B;B;A;B;2;0;D;A;B;B;B;B;B;B;B;B;;;B;;;B;;;A;B;B;;;B;B;;;B;;;;;;;1;2;3;4;2;1;1;4;4;2;B;B;B;B;B;B;B;B;A;A;B;B;B;B;B;0;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;0;B;B;B;B;B;B;B;B;B;B;B;B;;B;;;B;;B;B;B;;;;A;B;B;3;2;2;3;1;4;1;1;4;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3123858;2;1;B;63;C;A;;;;D;B;B;B;;B;;;;;32;15;B;A;B;D;D;B;C;A;A;B;A;B;3;0;B;A;B;B;B;B;B;A;A;B;B;A;A;A;B;A;B;A;B;B;A;B;B;B;B;B;B;B;B;B;B;B;;;4;1;1;2;1;1;1;2;3;1;B;B;B;B;B;B;B;B;B;A;B;B;B;B;B;0;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;0;B;B;B;B;B;B;B;B;A;B;B;A;A;B;A;A;B;B;B;B;B;B;A;A;B;B;B;1;1;1;1;1;1;3;3;1;A;;;;;;;;;;;;;B;A;B;B;B;B;B;B;B;Formação para merendeiras , porteiro e pessoal da limpeza.
2023;3;31;3109006;2;1;B;62;A;A;;;;D;B;B;B;B;B;B;B;B;;40;11;B;B;A;D;D;B;C;B;B;B;B;B;67;42;D;A;B;B;B;B;B;B;B;B;B;A;A;A;B;A;A;A;A;B;B;B;B;B;B;B;B;B;B;A;B;A;A;;1;1;3;2;3;3;3;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;41;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;A;A;41;B;B;B;B;B;B;B;B;B;B;B;B;A;B;A;A;B;B;B;B;A;A;A;A;B;A;B;1;1;1;1;4;1;4;4;1;B;B;A;B;;B;;A;A;A;B;A;A;B;B;B;B;B;B;B;B;B;Sem sugestões.
2023;3;31;3108909;2;1;A;56;A;A;;;;C;A;B;A;A;B;A;B;A;A;18;4;B;A;D;C;C;B;B;A;A;B;A;B;6;0;C;A;B;B;B;B;B;A;A;A;A;A;B;A;B;B;B;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;;1;1;3;1;3;3;3;1;1;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;B;B;A;B;A;B;B;A;;A;A;;;;;;;;;;B;A;A;0;B;B;A;B;B;B;A;;A;A;A;A;A;B;A;A;B;;;;;;;;A;B;B;3;3;2;4;4;2;4;4;3;B;B;A;B;;A;;A;A;A;A;B;A;A;;;;;;;;;
2023;3;31;3162104;2;1;B;48;A;A;;;;D;B;B;B;B;B;B;B;B;A;29;3;B;A;A;D;D;A;D;A;A;B;A;B;15;5;C;A;B;B;B;B;B;B;B;B;B;A;A;A;B;A;A;B;A;B;B;B;B;B;B;B;B;B;B;A;B;B;B;Educação emocional Empreendedorismo;3;3;3;3;4;2;4;4;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;2;B;B;B;B;A;B;B;B;B;B;A;A;B;B;A;A;A;B;A;B;B;B;B;3;B;B;B;B;B;B;A;;B;B;B;B;A;B;A;A;B;B;B;B;A;B;A;A;;D;B;3;3;3;4;4;4;1;1;4;B;A;A;B;A;A;;A;A;B;A;A;A;B;B;B;B;B;B;B;B;B;Avaliar o processo de avaliação SAEB aplicado no município.
2023;3;31;3120904;2;1;A;45;B;A;;;;E;B;B;B;B;B;B;B;A;A;24;3;B;A;C;C;C;B;B;A;A;B;B;B;24;3;D;A;B;B;B;B;B;B;A;B;A;A;B;A;B;B;A;B;A;B;B;B;A;B;B;B;B;B;B;B;B;B;B;Primeira Infância;4;1;1;1;1;3;1;1;1;1;B;B;B;B;B;B;B;B;B;A;B;B;B;B;B;1;A;A;B;B;A;A;A;B;B;B;A;B;B;A;A;A;A;A;A;A;B;A;A;1;A;B;B;B;B;B;B;B;A;B;B;A;A;B;A;A;B;B;B;B;A;A;A;A;B;B;B;1;2;2;2;3;1;4;4;1;B;B;A;B;;B;;;B;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3124203;2;1;B;43;A;A;;;;D;B;B;B;A;A;A;B;A;A;24;3;B;B;C;C;C;B;C;A;B;B;A;B;13;0;D;B;B;B;B;B;B;A;A;A;B;;;;B;;B;B;A;B;;B;;B;B;;B;;;;B;;A;;2;2;2;2;2;2;1;4;3;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;2;A;B;B;B;A;B;B;A;;A;A;;;;;;;;;;B;B;A;6;A;B;B;B;B;B;A;;A;B;B;A;;B;;;B;;B;B;;B;;;B;B;B;3;;;3;;3;;;3;B;B;A;A;;A;A;A;B;A;A;A;A;B;B;B;B;B;B;B;B;B;Sugestão dos municípios ou da UNDIME das datas de aplicação das avaliações do SAEB. Que não seja junto com as avaliações do Proalfa/Proeb..
2023;3;31;3108800;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2023;3;31;3123528;2;1;B;66;A;A;;;;D;B;A;;;;;;;;;5;A;A;B;C;C;B;C;B;B;B;B;B;60;3;C;B;B;B;B;B;B;A;A;B;;;;A;B;B;B;B;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;.;1;2;2;3;4;;3;3;3;3;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;16;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;B;A;A;8;B;B;B;B;B;B;B;B;B;B;B;A;;B;;;B;B;B;B;B;B;A;A;B;B;B;3;4;3;3;3;3;2;;4;B;B;A;B;;A;;;;B;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3108701;2;1;B;42;A;A;;;;D;B;B;B;A;A;A;A;A;A;21;3;B;A;A;C;C;B;C;A;A;B;A;B;4;5;D;A;B;B;B;B;B;A;A;B;;;B;B;A;;B;A;A;B;B;B;B;B;B;B;B;B;B;A;B;B;B;Curso de práticas de sala de aula;1;4;4;1;4;4;4;3;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;3;B;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;3;B;B;B;B;B;B;B;B;C;B;B;;;B;;;B;B;B;B;A;A;A;A;A;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;nada a sugerir
2023;3;31;3108602;2;1;B;46;C;A;;;;D;B;B;B;A;A;B;B;A;A;15;2;A;A;C;C;D;C;A;A;A;B;A;B;24;1;D;A;B;B;B;B;B;B;B;B;B;B;A;A;B;B;A;A;A;B;B;B;B;B;B;B;A;B;A;A;A;A;A;;1;4;2;4;2;2;2;4;4;3;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;3;B;B;A;B;A;B;B;A;;A;A;;;;;;;;;;B;B;A;3;B;B;A;B;B;B;;;A;B;B;B;A;B;B;A;B;B;B;B;B;B;A;A;A;B;B;2;2;3;2;1;3;1;1;2;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;Incluir as maiores demandas da secretaria para suporte às escolas e aprendizagem dos alunos. Abrir um espaço para resumo(explicação) de cada questão.
2023;3;31;3162401;2;1;A;41;B;A;;;;D;B;B;B;;B;;;;;22;7;B;A;A;C;C;B;B;A;A;B;A;B;14;0;C;A;B;B;B;B;A;B;B;B;B;A;A;A;B;A;B;B;B;C;B;B;A;B;B;B;B;B;B;B;B;B;A;;4;4;4;4;4;3;3;4;4;4;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;B;B;B;B;A;B;B;B;B;B;B;A;B;B;B;A;A;A;A;A;B;A;A;0;B;B;B;B;B;B;B;B;A;B;B;A;A;B;A;A;B;B;B;B;B;B;A;A;B;B;B;4;4;4;4;4;4;1;2;4;B;A;A;A;B;A;A;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;
2023;3;31;3162575;2;1;B;56;C;A;;;;D;B;B;B;A;A;B;A;A;A;38;3;B;A;B;D;D;B;C;A;A;B;A;A;8;2;B;B;B;B;A;B;B;A;A;B;B;A;A;A;B;A;B;B;A;B;B;B;B;B;B;B;B;A;B;B;B;B;B;CRMG - Currículo Referência de Minas Gerais;3;1;3;1;1;3;1;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;A;B;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;3;A;B;B;B;B;B;B;B;C;C;B;B;A;B;A;A;A;B;A;B;B;B;A;B;A;B;B;1;1;1;2;2;1;3;4;2;B;A;A;B;A;A;;A;A;A;B;A;A;B;B;B;B;B;B;B;B;B;
2023;3;31;3108552;2;1;B;57;A;A;;;;D;B;B;B;;B;;;;;20;;A;A;B;D;D;B;C;B;A;A;A;B;3;0;D;A;B;B;A;B;B;B;B;B;A;B;A;A;B;B;B;B;A;B;B;B;A;A;B;A;B;B;A;A;B;B;B;Primeiros socorros . Lei 14.533 - Politica Nacional de educação digital;1;1;1;1;2;1;2;1;1;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;25;B;B;;B;A;B;B;A;;A;A;;;;;;;;;;B;B;A;29;B;B;A;B;B;B;A;;B;B;B;B;A;B;A;A;B;B;B;B;B;B;A;A;;B;B;1;1;1;3;2;1;2;3;2;A;;;;;;;;;;;;;B;A;B;B;B;B;B;B;B;O questionario foi claro e objetivo.
2023;3;31;3124708;2;1;B;62;A;A;;;;D;B;B;B;A;B;A;A;B;A;40;3;B;A;C;C;C;C;B;B;B;B;A;B;17;9;D;A;B;B;B;B;B;A;A;B;;;B;A;B;A;B;A;A;B;A;A;A;B;B;B;A;A;A;B;B;B;A;;1;3;4;4;3;4;1;4;4;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;9;A;A;B;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;10;A;A;B;B;B;B;B;B;C;B;B;C;A;B;A;A;B;B;B;B;B;B;A;A;A;B;A;;;;;;;;;;B;B;A;B;;A;;A;A;A;A;B;A;B;A;A;B;B;B;B;B;B;Questionário bem elaborado e de fácil compreensão
2023;3;31;3108503;2;1;B;70;A;;;;;D;B;B;B;A;A;B;A;A;B;28;1;A;A;A;C;D;C;B;A;B;B;B;B;226;238;D;B;B;B;B;B;A;A;B;B;B;A;B;B;B;B;B;B;A;B;B;B;A;B;B;B;A;B;B;B;B;B;;;1;1;1;1;1;1;1;1;1;4;A;A;B;B;B;B;B;B;B;B;A;B;B;B;B;;B;B;B;B;A;B;B;B;B;B;;A;A;A;A;B;B;B;B;A;B;B;A;89;B;B;B;B;B;B;B;B;B;B;B;B;;B;;;B;B;B;B;B;A;B;B;B;B;B;1;1;1;1;1;1;;;1;B;B;A;A;;A;A;;;;;;A;B;A;B;A;A;B;B;B;B;
2023;3;31;3124906;2;1;B;40;C;A;;;;D;B;B;;;B;;;;;11;0;A;A;C;B;C;C;C;B;;B;;B;224;11;D;;B;B;B;B;B;B;B;B;B;;;;B;;;;A;B;;;;;;;;;;;;;B;;2;2;2;2;2;2;2;2;2;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;45;B;B;B;B;;B;B;A;;A;A;;;;;;;;;;B;;A;;;B;B;;B;B;A;;;B;B;;;B;;;B;B;;;;;;;B;B;B;3;3;3;3;3;3;3;3;3;A;;;;;;;;;;;;;B;B;B;;;B;B;B;B;
2023;3;31;3108404;2;1;B;55;A;A;;;;D;B;B;B;A;B;A;B;A;A;30;7;B;B;B;C;D;B;B;B;A;B;A;B;6;0;D;A;B;B;B;B;B;A;A;B;A;A;B;A;B;B;A;A;A;B;A;A;A;B;B;A;A;A;A;A;B;A;A;;2;2;2;1;3;;3;1;1;2;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;1;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;B;B;A;2;B;B;A;A;B;B;B;B;B;B;B;B;A;B;A;A;B;B;B;B;B;B;A;A;B;B;B;1;1;2;3;3;1;4;3;1;A;;;;;;;;;;;;;B;A;B;B;B;B;B;B;B;Questionário bastante interessante, uma amostragem do trabalho que cada Secretaria desenvolve.
2023;3;31;3108305;2;1;B;62;A;A;;;;D;B;B;B;A;A;B;B;A;A;27;15;B;A;A;;C;B;C;A;A;B;A;B;3;0;D;A;B;B;B;B;B;B;B;B;B;A;A;;B;B;B;A;A;B;;;;B;;;;B;;;;;;;3;1;3;1;2;3;2;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;A;B;B;B;A;A;A;A;;A;A;;;;;;;;;;B;A;B;0;A;B;A;B;B;A;A;;B;B;B;B;A;B;A;A;B;B;B;B;B;B;A;A;A;B;B;1;1;1;1;3;1;3;1;1;A;;;;;;;;;;;;;B;B;B;B;B;B;B;B;B;
2023;3;31;3108255;2;1;B;45;C;A;;;;D;B;B;B;A;B;B;B;A;A;25;1;A;A;B;C;C;B;C;B;B;B;B;B;4;0;D;A;B;B;B;B;B;A;B;B;A;A;B;A;B;B;A;B;B;B;B;B;B;B;B;B;B;A;A;B;A;B;B;Educação empreendedora e cooperativista;1;4;2;1;1;1;1;1;1;1;B;B;B;B;B;B;B;B;B;B;B;B;B;B;B;0;B;B;A;B;A;B;B;B;B;A;A;;;;;;;;;;B;A;A;0;B;B;B;B;B;B;B;B;B;B;B;B;A;B;A;A;B;B;B;B;B;B;A;B;A;B;B;1;1;1;1;1;1;1;4;3;B;B;A;A;;A;A;A;A;A;B;A;A;A;;;;;;;;;Infraestrutura e recurso didáticos pedagógico
