ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,IN_PUBLICA,ID_LOCALIZACAO,ID_TURMA,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_LP,IN_PREENCHIMENTO_MT,IN_PRESENCA_LP,IN_PRESENCA_MT,ID_CADERNO_LP,ID_BLOCO_1_LP,ID_BLOCO_2_LP,ID_CADERNO_MT,ID_BLOCO_1_MT,ID_BLOCO_2_MT,TX_RESP_BLOCO1_LP,TX_RESP_BLOCO2_LP,TX_RESP_BLOCO1_MT,TX_RESP_BLOCO2_MT,IN_PROFICIENCIA_LP,IN_PROFICIENCIA_MT,IN_AMOSTRA,ESTRATO,PESO_ALUNO_LP,PROFICIENCIA_LP,ERRO_PADRAO_LP,PROFICIENCIA_LP_SAEB,ERRO_PADRAO_LP_SAEB,PESO_ALUNO_MT,PROFICIENCIA_MT,ERRO_PADRAO_MT,PROFICIENCIA_MT_SAEB,ERRO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,IN_INSE,INSE_ALUNO,NU_TIPO_NIVEL_INSE,PESO_ALUNO_INSE,TX_RESP_Q01,TX_RESP_Q02,TX_RESP_Q03,TX_RESP_Q04,TX_RESP_Q05a,TX_RESP_Q05b,TX_RESP_Q05c,TX_RESP_Q06,TX_RESP_Q07a,TX_RESP_Q07b,TX_RESP_Q07c,TX_RESP_Q07d,TX_RESP_Q07e,TX_RESP_Q08,TX_RESP_Q09,TX_RESP_Q10a,TX_RESP_Q10b,TX_RESP_Q10c,TX_RESP_Q10d,TX_RESP_Q10e,TX_RESP_Q10f,TX_RESP_Q11a,TX_RESP_Q11b,TX_RESP_Q11c,TX_RESP_Q12a,TX_RESP_Q12b,TX_RESP_Q12c,TX_RESP_Q12d,TX_RESP_Q12e,TX_RESP_Q12f,TX_RESP_Q12g,TX_RESP_Q13a,TX_RESP_Q13b,TX_RESP_Q13c,TX_RESP_Q13d,TX_RESP_Q13e,TX_RESP_Q13f,TX_RESP_Q13g,TX_RESP_Q13h,TX_RESP_Q13i,TX_RESP_Q14,TX_RESP_Q15a,TX_RESP_Q15b,TX_RESP_Q16,TX_RESP_Q17,TX_RESP_Q18,TX_RESP_Q19,TX_RESP_Q20,TX_RESP_Q21a,TX_RESP_Q21b,TX_RESP_Q21c,TX_RESP_Q21d,TX_RESP_Q21e,TX_RESP_Q22a,TX_RESP_Q22b,TX_RESP_Q22c,TX_RESP_Q22d,TX_RESP_Q22e,TX_RESP_Q22f,TX_RESP_Q22g,TX_RESP_Q22h,TX_RESP_Q23a,TX_RESP_Q23b,TX_RESP_Q23c,TX_RESP_Q23d,TX_RESP_Q23e,TX_RESP_Q23f,TX_RESP_Q23g,TX_RESP_Q23h,TX_RESP_Q23i,TX_RESP_Q24,TX_RESP_Q25
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151426,1,1,1,1,1,19,5,1,19,5,1,EAEEACCDCBACD,EBECDDDDDECCC,EDDBBDBAACBCE,DBCCCADAABDBB,1,1,0,63244792112,1.230769230800000,-0.336528,0.479656,231.444531,26.425862,1.230769230800000,0.315663,0.559757,267.607521,31.286122,1,1,5.28,5,1.2307692308,B,C,A,A,A,A,A,D,B,B,A,A,B,A,B,A,B,A,A,B,A,B,B,B,B,B,D,C,B,A,D,B,B,B,B,B,B,B,B,B,B,A,A,D,C,A,A,A,A,C,C,D,C,D,D,C,C,C,B,B,D,C,D,D,C,D,D,D,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151427,1,0,0,0,0,9,2,4,9,2,4,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1565709,12,52151428,1,1,1,1,1,10,3,5,10,3,5,ADBBDBDCBCBBD,EAEDACDBBDECA,DCBBCBBCCDDCC,BDDECEBBDCDAB,1,1,0,63244792112,1.230769230800000,1.422887,0.370387,328.37662,20.405865,1.230769230800000,0.348423,0.748079,269.438554,41.811877,1,1,5.66,6,1.2307692308,B,C,A,C,A,A,A,D,B,B,A,A,.,E,D,B,B,C,A,B,C,B,B,B,C,B,D,B,D,B,D,B,B,A,B,A,A,B,B,B,B,A,A,D,C,A,A,A,C,A,D,A,D,A,C,C,D,D,C,B,C,B,C,C,B,D,B,B,B,C,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151378,1,1,1,1,1,5,5,6,5,5,6,EABCACDBCDECA,EBEBCABBDBECA,AEDECAABACDCB,DCEEDAACBEADA,1,1,0,63244792112,1.380952381000000,2.182675,0.438994,370.235896,24.185656,1.380952381000000,1.969872,0.379251,360.065113,21.197221,1,1,4.43,3,1.7058823529,A,C,A,B,A,A,A,C,B,B,A,A,A,D,D,A,B,B,B,B,B,B,B,B,B,A,C,B,B,B,C,A,B,A,A,B,A,B,A,B,B,A,B,D,B,A,A,A,C,C,B,D,A,B,B,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151379,1,0,0,0,0,17,3,6,17,3,6,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151380,1,1,1,1,1,18,4,7,18,4,7,BACEBACCADDDB,BADBADBCBDDBC,BDEDADCDDEAEB,CDCBECBADBCDA,1,1,0,63244792112,1.380952381000000,-0.757412,0.503574,208.256616,27.743585,1.380952381000000,0.551226,0.540725,280.773685,30.222379,1,0,,1,,A,B,A,A,A,A,A,A,A,A,A,A,B,D,F,B,B,C,B,C,A,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,C,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151381,1,1,1,1,1,2,2,3,2,2,3,EADCDDABCAAEB,AAEBDEACDBEDC,ABDDBABDCEECA,CDBCCECCDAEDA,1,1,0,63244792112,1.380952381000000,-0.538733,0.495181,220.304377,27.281186,1.380952381000000,1.202961,0.512231,317.200672,28.629783,1,1,5.43,5,1.7058823529,A,C,A,B,A,A,A,C,B,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,C,B,B,D,B,B,B,B,B,B,B,B,B,B,A,A,A,C,A,A,A,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,C,A,A,A,A,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151382,1,0,0,0,0,3,3,4,3,3,4,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151383,1,1,1,1,1,15,1,4,15,1,4,BECCDCCACECCB,EABEDCBCADEEA,CBEDCAABCDCEA,EDBCADCBDCAEA,1,1,0,63244792112,1.380952381000000,0.502312,0.356482,277.659047,19.639792,1.380952381000000,-0.732156,0.751682,209.042478,42.013257,1,1,5.59,6,1.7058823529,B,C,A,B,A,A,A,.,B,A,A,A,A,E,F,B,C,C,C,C,B,B,B,B,C,C,C,C,B,A,C,B,B,B,B,B,B,B,B,B,A,A,A,F,B,A,A,A,C,B,C,D,D,B,B,A,B,D,C,A,A,A,B,A,A,B,A,A,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151391,1,1,1,1,1,8,1,3,8,1,3,AEDCCCBACAEBA,BDCDDBDBDBBBC,CACDDEACACDEA,CDEDDCABDEBCC,1,1,0,63244792112,1.380952381000000,0.706589,0.330717,288.913354,18.220312,1.380952381000000,0.389692,0.630416,271.745174,35.235418,1,1,6.23,7,1.7058823529,B,C,A,C,A,A,A,B,B,B,A,A,B,E,E,C,C,C,C,C,C,B,B,B,C,C,D,C,C,B,D,B,B,B,B,B,A,B,B,B,A,A,A,F,A,C,A,A,B,B,D,D,D,B,A,B,C,C,C,A,B,B,C,C,B,D,A,C,A,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151392,1,1,1,1,1,4,4,5,4,4,5,ABACACCAABACA,EAAACABAAABDA,ACACEEBDCACAC,BCABDDABBEEDD,1,1,0,63244792112,1.380952381000000,-0.820361,0.482587,204.788544,26.587341,1.380952381000000,-0.885221,0.728309,200.487319,40.706885,1,1,5.57,6,1.7058823529,A,C,A,C,A,A,A,D,A,B,B,A,B,F,F,B,B,C,C,C,B,B,B,B,B,B,D,B,B,B,D,B,B,B,B,B,B,B,B,B,A,A,A,A,B,A,A,A,B,B,B,D,D,B,C,C,B,C,B,A,C,C,B,B,.,B,A,B,B,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151393,1,1,1,1,1,13,6,1,13,6,1,EBEBBEDBDBECA,AEDCDCBACEEBC,DCBEDEBACCBCB,CBDDCCABBDEAD,1,1,0,63244792112,1.380952381000000,1.593835,0.361691,337.79472,19.926773,1.380952381000000,-0.383228,0.762496,228.544876,42.617676,1,1,5.38,5,1.7058823529,B,C,A,A,A,A,A,B,B,B,A,A,A,D,E,A,C,C,A,C,B,B,B,B,B,B,C,D,B,B,D,B,B,B,B,A,A,B,B,B,C,A,A,D,B,A,A,A,B,D,A,A,D,C,D,B,B,B,C,A,B,B,C,C,A,A,B,C,A,A,A,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151394,1,1,1,1,1,20,6,2,20,6,2,EAAECCDBDBECA,EEEECADDBCBAB,ADCEAADDBAEEB,ADDDBEACAEDBD,1,1,0,63244792112,1.380952381000000,1.2567,0.380151,319.220819,20.943797,1.380952381000000,1.094833,0.453411,311.157146,25.342196,1,0,,1,,B,C,A,C,A,A,A,D,B,B,.,.,B,D,D,B,C,C,C,C,A,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,B,B,B,B,B,B,B,B,B,C,C,A,C,B,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151395,1,1,1,1,1,11,4,6,11,4,6,BABEDEBADBAAD,ECEADADBDBECE,DDECAACDBDCBC,DACECABABAEBA,1,1,0,63244792112,1.380952381000000,1.073042,0.333779,309.102482,18.389008,1.380952381000000,0.402401,0.60174,272.45551,33.632649,1,0,,1,,A,C,A,B,A,A,A,B,B,B,A,A,A,E,B,C,C,C,C,B,B,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,A,C,C,B,D,C,A,A,B,D,A,C,A,C,D,D,B,D,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151396,1,0,0,0,0,15,1,4,15,1,4,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151397,1,1,1,1,1,14,7,2,14,7,2,ABCDADBBAABCD,CCAACBACAEABA,DACBBA*BCCABB,BAECBDCCAABAB,1,1,0,63244792112,1.380952381000000,-0.375288,0.499769,229.309112,27.533955,1.380952381000000,-0.813272,0.652777,204.508716,36.485226,1,1,5.01,5,1.7058823529,B,D,A,B,A,A,A,B,B,.,.,.,B,E,C,B,A,C,C,.,B,B,B,B,B,B,C,B,B,B,D,B,A,A,A,B,B,B,A,B,B,A,A,E,B,A,B,A,B,A,B,D,B,B,D,B,D,D,D,B,B,C,B,B,B,C,C,A,C,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151398,1,1,1,1,1,18,4,7,18,4,7,BABEDECADDAAB,BDBAABDBCCEAD,DCEAEAADBECCA,CCBBECCBABBEA,1,1,0,63244792112,1.380952381000000,0.736993,0.345364,290.588413,19.027264,1.380952381000000,1.569779,0.377201,337.702984,21.082642,1,1,5.43,5,1.7058823529,A,B,A,A,A,A,A,B,B,A,A,A,B,C,C,A,B,C,C,C,B,B,B,B,B,B,D,D,C,B,D,B,B,B,B,A,B,B,B,A,C,A,A,D,B,A,A,A,D,A,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151399,1,0,0,0,0,16,2,5,16,2,5,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151400,1,0,0,0,0,12,5,7,12,5,7,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151401,1,1,1,1,1,19,5,1,19,5,1,EEACADBDBDDCB,AECCAADBCCACB,EDDCAABADCDCC,DBCBDEACCEDEA,1,1,0,63244792112,1.380952381000000,-0.039128,0.379036,247.829297,20.882368,1.380952381000000,0.241463,0.547246,263.46031,30.586853,1,1,6.28,7,1.7058823529,B,C,A,A,A,A,A,A,A,A,B,A,A,B,F,B,B,B,B,C,A,B,B,B,B,C,D,D,C,C,D,B,B,B,B,A,B,B,B,B,B,A,A,D,A,A,A,A,D,D,D,D,A,B,B,B,C,C,C,B,B,C,B,C,.,D,D,D,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151402,1,1,1,1,1,14,7,2,14,7,2,CDAAABBCBAECC,EEADCADCBCCBB,EDADECDBCDCDA,ABDCBDBCCEEDA,1,1,0,63244792112,1.380952381000000,2.007187,0.434521,360.567672,23.939223,1.380952381000000,2.070205,0.303934,365.672958,16.987579,1,1,5.83,6,1.7058823529,A,B,A,B,A,A,A,A,B,B,A,A,A,E,D,C,B,C,C,C,C,B,B,B,B,C,C,D,B,B,D,B,B,B,B,B,A,B,B,B,A,A,A,D,A,C,A,A,B,C,D,D,D,B,C,A,A,B,A,A,B,A,B,A,A,C,B,D,A,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151403,1,1,1,1,1,1,1,2,1,1,2,CEECDCABCAECA,DBAAEACBDAEDB,BADACBBADCADC,DEBADEADCABCD,1,1,0,63244792112,1.380952381000000,-0.034473,0.442393,248.085757,24.372918,1.380952381000000,-1.111523,0.662854,187.838773,37.048453,1,1,7.62,8,1.7058823529,A,B,A,D,A,A,A,C,B,B,A,A,B,E,E,C,C,C,B,C,C,B,B,B,C,D,D,D,D,C,D,B,B,B,B,B,B,B,B,B,A,A,A,F,A,C,A,A,C,D,A,A,D,A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151699,1,0,0,0,0,22,1,2,22,1,2,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151700,1,1,1,1,1,10,3,5,10,3,5,BDBEDBDBBAEBC,EAECAADBCDBCA,DCBBCEDDDACBE,CAECCABDBBDCA,1,1,0,63244792112,1.380952381000000,1.517278,0.351722,333.576937,19.377548,1.380952381000000,0.094066,0.797734,255.221949,44.58721,1,1,4.37,3,1.7058823529,B,C,A,B,A,A,A,D,B,B,.,.,B,D,B,B,A,C,A,B,A,B,B,B,B,A,D,B,B,A,D,B,B,B,B,A,A,B,B,A,A,A,A,D,A,A,A,A,B,B,C,D,D,B,C,C,C,C,D,A,A,C,B,A,C,D,C,C,C,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151701,1,1,1,1,1,6,6,7,6,6,7,ECEDBEDBCADBB,CDBEABCABDAEC,BACDBCABCECDE,DCCDECAACBDEA,1,1,0,63244792112,1.380952381000000,-0.097405,0.432996,244.618621,23.855206,1.380952381000000,0.007011,0.536582,250.356242,29.990817,1,1,4.57,4,1.7058823529,B,C,A,A,A,A,A,D,B,B,B,B,.,D,A,A,B,C,C,C,C,B,B,B,B,B,C,B,B,B,B,B,B,B,A,A,A,B,B,B,B,A,B,D,A,C,A,A,C,D,D,D,B,C,B,C,B,D,C,B,B,C,C,B,B,C,C,C,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151702,1,1,1,1,1,16,2,5,16,2,5,CEDEEEBCBCBAB,EAEAAADBBDECA,BBDDCEABCCEEA,DEDBCDBDAEDCC,1,1,0,63244792112,1.380952381000000,0.803078,0.367569,294.229258,20.250612,1.380952381000000,0.020012,0.584676,251.082898,32.678903,1,1,5.03,5,1.7058823529,B,C,A,C,A,A,A,D,B,B,A,A,B,D,F,A,B,C,C,C,C,B,B,B,B,A,D,D,B,B,D,B,B,B,A,B,A,B,B,A,A,A,A,A,.,A,A,A,C,C,C,D,B,A,C,B,A,A,A,A,A,A,A,A,A,A,B,C,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151703,1,0,0,0,0,19,5,1,19,5,1,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151704,1,1,1,1,1,17,3,6,17,3,6,ACDBAEBCDABBC,AAEEBA.BCCECA,EDDABBCDCEAAE,BCADDEBCDE*AB,1,1,0,63244792112,1.380952381000000,-0.651788,0.474029,214.075797,26.115852,1.380952381000000,-0.942637,0.758119,197.278205,42.373036,1,1,4.61,4,1.7058823529,B,C,A,C,A,A,A,A,B,A,A,A,A,D,F,B,B,C,C,C,B,B,B,B,B,A,C,B,B,A,C,B,B,B,B,B,A,B,B,B,A,A,A,C,A,A,A,A,C,C,D,.,B,B,C,C,C,C,C,B,B,B,C,B,C,D,C,C,B,C,C,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151705,1,1,1,1,1,21,7,3,21,7,3,CDCAABBBABDED,BDEBDEDBBAEEA,DABCAEBACEAAA,CEBBACDCABDDA,1,1,0,63244792112,1.380952381000000,0.386185,0.375195,271.26122,20.670754,1.380952381000000,-0.665253,0.682767,212.781842,38.161437,1,1,6.88,7,1.7058823529,A,C,A,A,A,A,A,C,B,B,A,A,B,E,E,C,B,C,C,C,A,B,B,B,B,D,D,B,D,D,D,B,B,B,B,B,B,B,B,B,A,A,A,F,B,C,A,A,B,C,B,D,D,B,B,B,D,D,D,A,C,B,B,C,B,B,B,A,A,A,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151719,1,1,1,1,1,7,7,1,7,7,1,ADAAABBDBAEAD,AEDCCCCACEBBE,AECBBDCADBBAE,ACBDEBCABEBDB,1,1,0,63244792112,1.380952381000000,1.624678,0.395184,339.493964,21.772015,1.380952381000000,-1.1549,0.69141,185.414332,38.644514,1,0,,1,,B,B,A,C,A,A,A,B,B,A,A,A,B,D,F,B,C,A,A,A,A,B,B,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,B,D,C,D,D,D,A,B,C,D,C,B,B,C,D,D,D,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151720,1,1,1,1,1,13,6,1,13,6,1,BDBACEBCACBDC,CBDBACDBACBDC,CDBDCEACBCBCD,ECBCADBCADCDB,1,1,0,63244792112,1.380952381000000,-1.628977,0.573094,160.239169,31.573676,1.380952381000000,-0.275798,0.793525,234.549389,44.351959,1,1,3.87,2,1.7058823529,A,B,A,A,A,A,A,A,A,B,A,A,A,B,B,A,A,C,A,C,B,B,B,B,B,B,C,B,B,A,B,A,B,B,B,A,A,B,B,A,B,A,A,A,A,A,A,A,B,C,C,D,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,C,A
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151721,1,0,0,0,0,9,2,4,9,2,4,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151722,1,0,0,0,0,20,6,2,20,6,2,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1573631,12,52151723,1,0,0,0,0,21,7,3,21,7,3,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151118,1,1,1,1,1,20,6,2,20,6,2,EEEBCABBDCECA,AAAEDADCBACBB,DBDEBACBDCCEB,BCDEADDCBEECA,1,1,0,63244792112,1.259259259300000,1.364905,0.381796,325.182196,21.034426,1.259259259300000,0.402019,0.558461,272.434159,31.213685,1,1,6.35,7,1.2592592593,A,D,A,C,A,A,A,D,B,B,A,B,B,F,F,A,B,C,C,C,B,B,B,B,B,C,C,C,C,D,D,B,B,A,B,B,B,B,B,B,A,A,A,A,B,C,C,A,C,A,B,A,D,B,B,C,C,B,C,B,B,C,C,B,B,C,B,B,B,B,D,A
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151119,1,1,1,1,1,18,4,7,18,4,7,BABEDECADCDED,CDEAABBBDBEAD,DDEADCAABEBEC,BDADECCBCBEDA,1,1,0,63244792112,1.259259259300000,1.380123,0.390362,326.020607,21.506355,1.259259259300000,1.332698,0.374764,324.451975,20.946432,1,1,6.48,7,1.2592592593,B,C,A,C,A,A,A,B,B,B,A,A,A,D,F,A,C,C,C,C,A,B,B,B,C,B,D,D,D,C,D,B,B,B,B,B,A,B,B,B,B,A,A,E,C,C,A,A,A,A,C,D,B,B,D,B,C,C,C,A,B,B,C,C,B,C,C,B,B,C,C,A
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151120,1,0,0,0,0,4,4,5,4,4,5,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151121,1,0,0,0,0,14,7,2,14,7,2,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,0,0,,1,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151122,1,1,1,1,1,18,4,7,18,4,7,DBCCA.CBCDEBC,BCCABEADBACBD,DACADEABBDCBB,BACBECDABDBDA,1,1,0,63244792112,1.259259259300000,-1.294205,0.532123,178.682884,29.316445,1.259259259300000,0.937376,0.442762,302.356508,24.746999,1,1,6.15,7,1.2592592593,B,B,A,C,A,A,A,A,B,B,A,A,A,E,E,C,C,C,C,C,B,B,B,B,C,B,C,D,C,C,D,B,B,B,B,B,A,B,A,B,B,A,A,C,A,C,A,A,D,D,D,D,B,B,D,C,B,C,C,B,B,B,C,B,B,B,B,C,B,C,C,A
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151123,1,1,1,1,1,12,5,7,12,5,7,EBABABCBBACCA,DBBDABDBBBABA,CDDCCBBAACECD,BEDBECCBDDBAA,1,1,0,63244792112,1.259259259300000,-0.604402,0.524747,216.686451,28.910077,1.259259259300000,0.286572,0.518093,265.981557,28.957424,1,1,5.53,6,1.2592592593,B,B,A,C,A,A,A,C,B,B,.,.,B,E,E,C,C,C,C,C,C,B,B,B,B,B,D,B,C,B,D,B,B,B,B,B,A,B,A,B,A,A,A,F,B,A,A,A,D,B,D,A,D,B,C,B,C,D,D,A,B,A,C,C,C,C,B,D,B,B,A,A
2023,3,31,6324479,1,61466120,1,1,1597291,12,52151124,1,0,0,1,1,12,5,7,12,5,7,.............,.............,.............,.............,0,0,0,63244792112,,,,,,,,,,,1,1,4.48,3,1.2592592593,A,C,A,C,A,A,A,D,B,B,.,.,B,D,D,B,C,C,C,C,C,B,B,B,B,B,C,B,B,A,D,.,B,A,B,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,C,A,C,B,B,C,D,D,C,B,B,B,B,B,A,B,B,A,B,B,D,A
