"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22g_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.51134585616803,-1.45367490578441,0.628178193777255,-0.737209780774486,1.21138264667555,1,-1.71899644392906,-0.0384862996425372,0.640869944461656,0.370006434950477,0.875595035770913,-0.758287544405155,0.33967151834786,0.703063471966817,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.409596060785643,0.459055233405604,0.628178193777255,0.958372715006831,-0.865273319053966,-1,0.616244008200984,-0.0384862996425372,-1.92260983338497,0.370006434950477,0.875595035770913,0.454972526643093,0.33967151834786,0.703063471966817,-0.272915295688405
-1.45561435324954,0.459055233405604,0.628178193777255,0.958372715006831,-0.865273319053966,-2,0.616244008200984,-1.88582868248433,-1.92260983338497,0.370006434950477,2.18898758942728,NA,1.50425958125481,0.703063471966817,-0.272915295688405
-0.831582209441466,0.459055233405604,NA,NA,NA,0,NA,NA,NA,NA,NA,0.454972526643093,NA,NA,4.27567296578501
0.186942000384796,-1.45367490578441,0.628178193777255,-0.737209780774486,-0.865273319053966,1,0.616244008200984,-1.88582868248433,0.640869944461656,0.370006434950477,0.875595035770913,0.454972526643093,0.33967151834786,0.703063471966817,-0.272915295688405
-0.825567408757088,0.459055233405604,0.628178193777255,0.958372715006831,-0.865273319053966,0,0.616244008200984,0.885184891778358,-0.640869944461656,-2.59004504465334,-1.75119007154183,-1.9715476154534,-1.98950460746604,-1.70743986049084,-0.272915295688405
0.711745805728271,-1.45367490578441,0.628178193777255,0.958372715006831,-0.865273319053966,1,-1.71899644392906,0.885184891778358,0.640869944461656,-1.11001930485143,-1.75119007154183,0.454972526643093,-1.98950460746604,-1.70743986049084,-0.272915295688405
-0.48649738436931,0.459055233405604,0.628178193777255,-0.737209780774486,0.173054663810793,1,0.616244008200984,0.885184891778358,-1.92260983338497,0.370006434950477,-0.437797517885457,0.454972526643093,0.33967151834786,-0.502188194262012,-0.272915295688405
-0.575244470518064,0.459055233405604,0.628178193777255,0.958372715006831,1.21138264667555,0,0.616244008200984,-0.962157491063433,0.640869944461656,0.370006434950477,0.875595035770913,0.454972526643093,0.33967151834786,0.703063471966817,-0.272915295688405
-0.901384689712535,-1.45367490578441,0.628178193777255,-0.737209780774486,-0.865273319053966,-2,0.616244008200984,0.885184891778358,0.640869944461656,1.85003217475239,0.875595035770913,1.66823259769134,1.50425958125481,0.703063471966817,-0.272915295688405
-0.0285075633494294,0.459055233405604,-1.52557561345905,0.958372715006831,1.21138264667555,-1,0.616244008200984,0.885184891778358,0.640869944461656,0.370006434950477,-0.437797517885457,1.66823259769134,0.33967151834786,-0.502188194262012,-0.272915295688405
0.642289972759573,0.459055233405604,-1.52557561345905,-0.737209780774486,0.173054663810793,1,-0.940582959885713,-0.962157491063433,-1.92260983338497,-1.11001930485143,-0.437797517885457,-0.758287544405155,-0.824916544559088,-0.502188194262012,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.152175741250149,2.37178537259562,0.628178193777255,0.958372715006831,1.21138264667555,1,0.616244008200984,0.885184891778358,0.640869944461656,0.370006434950477,-0.437797517885457,-0.758287544405155,-0.824916544559088,-0.502188194262012,-0.272915295688405
0.106956581625115,0.459055233405604,0.628178193777255,0.958372715006831,-0.865273319053966,0,0.616244008200984,0.885184891778358,0.640869944461656,0.370006434950477,-0.437797517885457,0.454972526643093,0.33967151834786,1.90831513819565,-0.272915295688405
-0.897103106473556,0.459055233405604,0.628178193777255,NA,-0.865273319053966,0,0.616244008200984,-0.962157491063433,-0.640869944461656,0.370006434950477,0.875595035770913,-0.758287544405155,0.33967151834786,0.703063471966817,-0.272915295688405
-1.17058290818206,0.459055233405604,-1.52557561345905,-0.737209780774486,-0.865273319053966,0,0.616244008200984,-1.88582868248433,-0.640869944461656,0.370006434950477,0.875595035770913,0.454972526643093,0.33967151834786,0.703063471966817,-0.272915295688405
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
