"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q23b_num"
-0.815298919170147,1.38239930740914,-0.553241184520568,1.41602589976162,1.77746267487426,1.67989103762866
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
0.842640316257628,-1.5318478811831,0.715959179967794,-1.57336211084625,-1.87101334197291,0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.912965103147549,-1.5318478811831,0.715959179967794,-0.576899440643625,0.561304002591872,0.559963679209552
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
