"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num"
-0.707267121440535,0.993908535800356,-1.63542864890879,-0.622490363679281
-0.738372334458382,0.993908535800356,1.43100006779519,1.31167612346706
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
1.02249193777029,-0.179455707852842,0.408857162227198,0.344592879893887
0.694129055729344,2.16727277945355,-0.613285743340798,0.344592879893887
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.39002598374409,-1.35281995150604,-0.613285743340798,1.31167612346706
-1.17267499803493,-1.35281995150604,1.43100006779519,1.31167612346706
-1.20271706759368,-1.35281995150604,0.408857162227198,-0.622490363679281
-1.37655653611809,-0.179455707852842,1.43100006779519,1.31167612346706
