"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA
-1.55444293249847,0,1.30568692179689,-0.433916140379826,0.0497441645356625,1.33237368150586
0.0749513056016358,0,0.112559217396284,-0.433916140379826,-1.26847619565939,0.11687488434262
0.880549036862472,0,0.112559217396284,-0.433916140379826,-1.26847619565939,-1.09862391282062
-0.0823689460107082,-1.14017542509914,0.112559217396284,-0.433916140379826,0.0497441645356625,1.33237368150586
1.03676106509621,-1.14017542509914,0.112559217396284,-0.433916140379826,-1.26847619565939,-1.09862391282062
NA,NA,NA,NA,NA,NA
0.542203120282379,1.14017542509914,0.112559217396284,-0.433916140379826,0.0497441645356625,0.11687488434262
0.458754398538396,0,0.112559217396284,-0.433916140379826,0.0497441645356625,0.11687488434262
-0.582599417792069,-1.14017542509914,-1.08056848700432,-1.871263355388,0.0497441645356625,0.11687488434262
1.88983995856491,-1.14017542509914,0.112559217396284,-0.433916140379826,0.0497441645356625,-1.09862391282062
-0.589384157457411,1.14017542509914,0.112559217396284,1.00343107462835,0.0497441645356625,-1.09862391282062
NA,NA,NA,NA,NA,NA
-0.656176307941517,0,-1.08056848700432,-0.433916140379826,1.36796452473072,1.33237368150586
1.17375765874721,1.14017542509914,1.30568692179689,-0.433916140379826,0.0497441645356625,0.11687488434262
NA,NA,NA,NA,NA,NA
0.342257990223867,1.14017542509914,0.112559217396284,-1.871263355388,-1.26847619565939,-1.09862391282062
0.411255973026565,-2.28035085019828,-1.08056848700432,-0.433916140379826,0.0497441645356625,-1.09862391282062
-0.67518204206023,-1.14017542509914,-1.08056848700432,1.00343107462835,1.36796452473072,1.33237368150586
NA,NA,NA,NA,NA,NA
0.123410634632614,0,0.112559217396284,-0.433916140379826,0.0497441645356625,0.11687488434262
0.554312627511354,0,0.112559217396284,1.00343107462835,0.0497441645356625,1.33237368150586
-0.976197357960959,1.14017542509914,0.112559217396284,-0.433916140379826,1.36796452473072,1.33237368150586
-0.173713290344778,1.14017542509914,1.30568692179689,-0.433916140379826,1.36796452473072,1.33237368150586
-2.08471893817606,1.14017542509914,1.30568692179689,1.00343107462835,1.36796452473072,0.11687488434262
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.356159057968067,1.14017542509914,1.30568692179689,-0.433916140379826,1.36796452473072,1.33237368150586
-1.83346760116419,1.14017542509914,1.30568692179689,1.00343107462835,1.36796452473072,1.33237368150586
NA,NA,NA,NA,NA,NA
-0.774078238899706,0,1.30568692179689,-0.433916140379826,0.0497441645356625,0.11687488434262
-0.246597368724477,-1.14017542509914,-1.08056848700432,-0.433916140379826,0.0497441645356625,-2.31412270998387
-0.598532663739418,0,1.30568692179689,1.00343107462835,0.0497441645356625,0.11687488434262
-0.538603519564234,0,1.30568692179689,1.00343107462835,1.36796452473072,0.11687488434262
