ID_ESCOLA,TIPO_ESCOLA,MEDIA_MT,MEDIA_LP,INSE_MEDIO,Cluster_MT,Cluster_LP,Cluster_3D
61433502,Pública,272.24211568421055,271.5568542631579,4.6968421052631575,1,1,1
61433504,Pública,281.63985275,277.54443935714283,5.176,1,1,1
61433505,Pública,253.13545876271183,6553.150486474577,5.137241379310345,1,2,1
61433509,Pública,284.78251634782606,288.029241,5.114651162790698,1,1,1
61433510,Pública,285.119242,274.6493401428571,5.097857142857142,1,1,1
61433520,Pública,280.47054158064515,279.4385344516129,4.982666666666667,1,1,1
61433522,NA,340.4847743529412,324.16230811764706,6.357058823529412,1,1,1
61433530,Pública,287.9213409117647,283.5060102647059,4.533823529411765,2,3,1
61433532,Pública,283.4364526842105,287.2059997105263,5.049090909090909,1,1,1
61433533,Pública,289.2973616382979,276.817099893617,5.254651162790697,1,1,1
61433534,Pública,246.72137316666667,255.85618866666667,4.5925,2,1,1
61433536,Pública,277.2606322,290.9410627047619,5.189411764705882,1,1,1
61433537,Pública,240.31768811111112,234.53346866666664,4.625,2,1,1
61433551,Pública,298.3542523375,311.6238058,5.658441558441559,1,1,1
61433566,Pública,239.38248463636364,239.5409913636364,4.3100000000000005,2,3,3
61433575,Pública,244.42285474576272,240.98616618644067,4.554181818181818,2,3,1
61433576,Pública,266.5777394827586,273.3053702413793,4.789655172413793,1,1,1
61433588,Pública,260.92636040909093,257.03497454545453,3.845,2,3,3
61433599,Pública,252.6773326071429,252.9660505357143,4.0617857142857146,2,3,3
61433600,Pública,286.61033313636364,288.407562,5.093809523809524,1,1,1
61433967,Pública,252.96580286206895,238.31506827586207,3.831034482758621,2,3,3
61433968,Pública,295.4594033157895,303.67680389473685,5.407777777777778,1,1,1
61433973,Pública,361.87388444565215,342.85707296739133,5.8023255813953485,1,1,1
61433989,Pública,259.75221562903226,272.5091916451613,4.8921052631578945,1,1,1
61433990,Pública,1716.234259122449,254.1287274829932,5.17624,3,1,4
61433993,Pública,7935.380584157895,283.2028299473684,4.513428571428571,3,3,4
61433995,Pública,264.81759088135595,270.80992820338986,5.17037037037037,1,1,1
61434006,Pública,253.4167033125,242.20684375,4.266875,2,3,3
61434011,Pública,235.58174236,240.24721836,3.8068181818181817,2,3,3
61434021,Pública,284.1806406875,287.8980866875,4.941333333333334,1,1,1
61434027,Pública,277.0080245925926,263.8171541481481,4.764,1,1,1
61437636,Pública,269.63740025581393,280.04806841860466,5.3262857142857145,1,1,1
61437641,Pública,272.55867211320754,286.41665696226414,5.379433962264151,1,1,1
61437644,Pública,230.794157875,234.95961825,5.1125,1,1,1
61437645,Pública,277.84352879389314,289.70366504580153,5.318455284552845,1,1,1
61437646,Pública,243.1340552,241.43299479230768,5.352905982905983,1,1,1
61437650,Pública,2148.6666070238093,272.1261799603175,5.503103448275862,3,1,4
61437652,Pública,273.6271202820513,260.45525194871794,4.786410256410257,1,1,1
61437654,Pública,279.6575752247191,284.78566346067413,5.262643678160919,1,1,1
61437655,Pública,270.6237157291667,275.15788778125,5.3035227272727274,1,1,1
61437656,Pública,263.7022494351852,265.0173339351852,4.979809523809524,1,1,1
61437658,Pública,261.4609927083333,258.75361366666664,5.059016393442623,1,1,1
61437659,Pública,258.86849966666665,261.6161438686869,4.927894736842105,1,1,1
61437660,Pública,281.7734378396947,294.3257294885496,5.544201680672269,1,1,1
61437664,Pública,271.262167359375,270.743302265625,4.706666666666667,1,1,1
61437666,Pública,279.53049489189186,269.26366005405407,5.045757575757576,1,1,1
61437668,Pública,266.73933785964914,275.3539451520468,5.1979874213836474,1,1,1
61437670,Pública,283.2578885208333,285.57420160416666,4.926458333333334,1,1,1
61437672,Pública,288.72495665714285,294.1912148190476,5.406326530612245,1,1,1
61437673,Pública,272.07304797560977,277.09009941463415,5.225135135135135,1,1,1
61437684,Pública,265.51565813461536,278.777593,5.2097999999999995,1,1,1
61437690,Pública,265.9424157,285.1925468,4.55,2,3,1
61437691,Pública,247.9950744666667,244.5124488,4.578666666666667,2,1,1
61437693,Pública,257.7488287857143,256.04820735714287,4.518571428571429,2,3,1
61437694,Pública,263.2129761851852,261.77708566666666,4.843703703703704,1,1,1
61437695,Pública,268.5064842631579,262.82718613157897,4.188157894736842,2,3,3
61437696,Pública,283.414961125,281.9619973125,4.801875,1,1,1
61437698,Pública,263.6507546363636,275.3966964181818,4.156296296296296,2,3,3
61437699,Pública,284.6407913028169,289.11851291549294,5.261953125,1,1,1
61437700,Pública,278.970689625,269.45174775,4.53625,2,3,1
61437701,Pública,295.7051211071429,273.8592127142857,4.7172,1,1,1
61437702,Pública,252.6649595151515,253.0556169090909,4.839310344827586,1,1,1
61437704,Pública,266.77763047826085,266.9034873695652,5.015,1,1,1
61437716,Pública,263.84420625373133,257.4372660895522,4.974461538461538,1,1,1
61437722,Pública,260.92729792307694,266.2424925769231,4.878846153846154,1,1,1
61437725,Pública,262.7464422,278.7985047,4.931,1,1,1
61437729,Pública,243.85906780952385,247.62565347619048,4.8585714285714285,1,1,1
61437730,Pública,256.715649516129,255.03956248387095,4.873333333333333,1,1,1
61437732,Pública,5118.713967985715,255.65002327142855,4.283857142857143,3,3,4
61437740,Pública,264.6499454090909,267.75538677272726,4.978888888888889,1,1,1
61437742,Pública,289.8293778857143,288.27047914285714,5.112571428571428,1,1,1
61437752,Pública,276.5238362857143,266.2284612142857,4.603571428571429,2,1,1
61437757,Pública,3857.4882872537314,290.5267837761194,4.877384615384615,3,1,4
61438209,Pública,264.87485255172413,266.6337064827586,4.921428571428572,1,1,1
61438210,Pública,297.9856158,295.5965979,5.094,1,1,1
61438211,Pública,279.97702414285715,294.24044171428574,4.617857142857143,2,1,1
61438213,Pública,301.9118258181818,303.56623286363634,4.612857142857143,2,1,1
61438217,NA,240.93718054545457,195.24585745454544,5.427,1,1,1
61438223,Pública,284.3307429166667,272.2457295,4.2325,2,3,3
61438226,Pública,248.43769141666667,248.87145327083337,5.027021276595745,1,1,1
61438230,Pública,280.07479745454543,270.4215198181818,4.274545454545454,2,3,3
61438233,Pública,255.99016975294117,253.5248876470588,4.863170731707317,1,1,1
61438235,Pública,254.6977018780488,260.1761871463415,4.865454545454545,1,1,1
61438237,Pública,226.0661039411765,220.49351288235297,3.885294117647059,2,3,3
61438242,Pública,258.15769675,264.0597120625,5.39375,1,1,1
61438243,Pública,271.3201273225806,295.87931625806453,4.8125,1,1,1
61438244,Pública,279.7510986831683,282.5250518019802,5.271304347826087,1,1,1
61438246,Pública,245.92144,221.02402190909092,4.001428571428572,2,3,3
61438271,Pública,12559.134079333331,334.4320741851852,5.984615384615385,4,1,4
61438273,Pública,264.45327922727273,264.5570880909091,4.18093023255814,2,3,3
61438276,Pública,270.983253,273.5967811111111,5.14,1,1,1
61438279,Pública,370.9207019512195,346.69634524390244,5.494285714285715,1,1,1
61438298,Pública,250.53130577333337,256.34354785333335,5.556133333333333,1,1,1
61438304,Pública,270.9149714545455,298.75428587878787,5.3756,1,1,1
61438305,Pública,254.1698919,260.03752336,5.0486046511627904,1,1,1
61439252,Pública,272.33075475471696,278.17894100943397,5.048285714285714,1,1,1
61439256,Pública,276.68612075675674,272.7957044054054,5.113561643835617,1,1,1
61439260,Pública,255.7224477,246.0937679,4.968,1,1,1
61439262,Pública,256.63616439285715,275.7450761785714,5.118571428571428,1,1,1
61439264,Pública,258.63840376923076,2449.8927685,4.6848,1,2,1
61439269,Pública,242.51628284375,241.33094003125,4.2446153846153845,2,3,3
61439270,Pública,260.5405260222222,269.5944550888889,4.204090909090909,2,3,3
61439273,Pública,277.82668,286.6357335263158,4.390526315789474,2,3,3
61439275,Pública,294.29226448780486,293.22414226829267,4.3469444444444445,2,3,3
61439277,Pública,262.89043740860217,260.6678650107527,4.985274725274725,1,1,1
61439278,Pública,289.3537325857143,289.36079798571427,5.14014705882353,1,1,1
61439279,Pública,264.295254,263.5023711132076,4.788163265306123,1,1,1
61439280,Pública,300.8641216060606,290.4690771818182,5.014590163934426,1,1,1
61439282,Pública,278.25089252525254,6396.250706535354,5.2367010309278355,1,2,1
61439286,Pública,281.0885294285714,281.01348930952383,4.951951219512195,1,1,1
61439287,Pública,268.61933974489796,274.5974016632653,5.105684210526316,1,1,1
61439289,Pública,266.6206408723404,268.51633531914894,5.190888888888889,1,1,1
61439293,Pública,259.3761503846154,228.6179955384615,5.259166666666667,1,1,1
61439294,Pública,280.42717327272726,278.4465618181818,5.012727272727273,1,1,1
61439296,Pública,274.9087124769231,2736.382768246154,5.1701694915254235,1,2,1
61439298,Pública,281.0780421034483,295.0272014137931,4.991071428571429,1,1,1
61439302,Pública,294.49427294871793,9282.90869297436,5.319393939393939,1,2,2
61439303,Pública,256.0995297222222,264.56817708333335,4.779444444444445,1,1,1
61439309,Pública,288.19658696666664,295.3450726,5.2572413793103445,1,1,1
61439314,Pública,277.45878323809524,293.2643158095238,5.241904761904761,1,1,1
61439327,Pública,256.3910468064516,8988.278367548388,3.884193548387097,2,2,2
61439331,Pública,282.3964725185185,275.9115418888889,4.476122448979591,2,3,3
61439338,Pública,283.9001085357143,277.31493025,4.504444444444444,2,3,1
61439339,Pública,251.6396232,253.89593566666667,5.1306666666666665,1,1,1
61439344,Pública,279.622502780303,275.78680325757574,5.08688,1,1,1
61439351,Pública,264.94408121538464,263.46187844615383,4.258307692307692,2,3,3
61439356,Pública,288.786479375,285.630316625,5.0875,1,1,1
61439360,Pública,254.91971511842107,255.39036317982456,4.795707547169811,1,1,1
61439374,Pública,264.4034808888889,283.4966083333333,5.025,1,1,1
61439375,Pública,261.689159125,264.94537,4.890625,1,1,1
61441505,Pública,254.18962673333337,265.15174247333334,5.156953125,1,1,1
61441514,Pública,253.65029051818183,260.5414207,5.143684210526316,1,1,1
61441519,Pública,267.37835656034486,274.1258500517241,5.328971962616823,1,1,1
61441522,Pública,274.54300463492063,5057.381206698413,5.196271186440678,1,2,1
61441523,Pública,7954.007305965517,273.2369024137931,4.996896551724138,3,1,4
61441524,Pública,256.0150561355932,269.50378872881356,5.017368421052631,1,1,1
61441527,Pública,271.53645837777776,274.09691726666665,5.16125,1,1,1
61441529,Pública,262.27094335443036,271.2328033101266,5.217320261437909,1,1,1
61441531,Pública,1499.9117660434783,281.11165806280195,5.067230769230769,3,1,4
61441534,Pública,262.8090455294118,276.3454212235294,4.5837974683544305,2,1,1
61441536,Pública,260.216564,253.810446,3.86125,2,3,3
61441538,Pública,268.5914696363636,268.5341089090909,4.542,2,3,1
61441539,Pública,231.509914875,259.668041,4.6657142857142855,1,1,1
61441541,Pública,263.22484472,257.50699252,4.498333333333333,2,3,1
61441543,Pública,257.1072685,249.96371512,4.007446808510638,2,3,3
61441545,Pública,248.21426177777775,236.91842988888888,4.895714285714286,1,1,1
61441547,Pública,265.96430076271184,267.5743902372881,5.2968518518518515,1,1,1
61441548,Pública,293.62073796,290.2432726,4.865833333333334,1,1,1
61441552,Pública,264.3747825357143,253.03209767857143,4.792857142857143,1,1,1
61441553,Pública,288.83210704,286.83493716,3.5675,2,3,3
61441555,Pública,278.2896829090909,273.00028227272725,4.76,1,1,1
61441558,Pública,255.47310336363637,250.6243585757576,5.044838709677419,1,1,1
61441559,Pública,274.3901408269231,290.4323852115385,5.078627450980392,1,1,1
61441562,Pública,249.54529496153847,252.36778746153848,4.294651162790697,2,3,3
61441563,Pública,244.82717127777775,244.49611777777776,4.230555555555555,2,3,3
61441564,Pública,246.99330911764707,229.1862636470588,4.788666666666667,1,1,1
61441566,Pública,268.08259641666666,270.62357061666665,4.325929203539823,2,3,3
61441568,Pública,235.30255371428572,225.99083085714287,4.104285714285714,2,3,3
61441572,Pública,345.59820478846154,319.12129603846154,5.788085106382979,1,1,1
61441573,Pública,296.11051894594596,292.4072381891892,5.274857142857143,1,1,1
61441577,Pública,263.41433962068965,245.1192542758621,3.792,2,3,3
61441579,Pública,269.7414596489362,3719.4818631914895,4.176483516483517,2,2,1
61441580,Pública,266.62219946153846,281.2065683076923,4.89,1,1,1
61441581,Pública,293.6663904390244,289.9041867073171,4.50825,2,3,1
61441582,Pública,239.5562657878788,234.91043254545457,4.475862068965517,2,3,3
61441583,Pública,273.1885744965517,268.820873862069,5.143597122302158,1,1,1
61441584,Pública,2118.8582767213115,264.61888906557374,4.739916666666667,3,1,4
61441587,Pública,269.5892550390625,283.80194559375,5.05725,1,1,1
61441596,Pública,268.669161625,270.301042,5.29765625,1,1,1
61441597,Pública,270.27575195833333,267.3897603958333,4.889090909090909,1,1,1
61441601,Pública,262.45252930612247,255.02559763265305,4.666875,1,1,1
61441606,Pública,281.1387885410959,289.66529856164385,5.147552447552448,1,1,1
61441610,Pública,278.71771654545455,234.81436136363635,3.707,2,3,3
61441611,Pública,1379.1745228018292,290.7341724664634,5.1235048231511255,3,1,4
61441613,Pública,295.96434056060605,301.87303008333333,5.393560606060606,1,1,1
61441615,Pública,258.08288135714287,257.47873014285716,3.8492592592592594,2,3,3
61441616,Pública,269.15887709375,271.978009078125,4.2548360655737705,2,3,3
61441622,Pública,268.93733235135136,282.49989702702703,4.930909090909091,1,1,1
61441623,Pública,266.61815985365854,12904.289207487804,5.1675,1,2,2
61441998,Pública,3065.543137147727,276.1557585113636,5.321234567901235,3,1,4
61442002,Pública,284.5539518181818,297.5101269834711,5.2175,1,1,1
61442008,Pública,263.8898962065217,265.97195800000003,4.412022471910112,2,3,3
61442009,Pública,281.1089780952381,299.0103256626984,5.126589861751152,1,1,1
61442010,Pública,2032.515513100592,274.8084338579882,4.911744966442953,3,1,4
61442012,Pública,260.78720226666667,263.5006340666667,4.963076923076923,1,1,1
61442015,Pública,283.64628312871287,279.1675433366337,4.894020618556701,1,1,1
61442016,Pública,260.93259690909093,264.77564767272725,4.727173913043479,1,1,1
61442017,Pública,414.4957292662722,353.1914321715976,6.12079754601227,1,1,1
61442018,Pública,269.36814166666665,272.59539038888886,5.0103333333333335,1,1,1
61442019,Pública,267.84255925,286.35971625,4.425,2,3,3
61442022,Pública,232.34922592307692,230.8461755,5.324901960784314,1,1,1
61442023,Pública,282.1008335454546,294.6719027272727,4.906363636363636,1,1,1
61442024,Pública,339.17803285526315,334.14989448684213,5.793513513513513,1,1,1
61442025,Pública,358.3120318064516,337.39877451612904,5.485172413793103,1,1,1
61442026,Pública,355.8552911071429,345.82046133035715,5.428979591836734,1,1,1
61442027,Pública,248.24895227272728,255.76871796969695,4.251612903225807,2,3,3
61442032,Pública,277.7841247716049,286.17311093827163,5.25958904109589,1,1,1
61442040,Pública,268.3755816896552,258.9064007586207,5.202105263157895,1,1,1
61442041,Pública,263.0331600416667,274.68195352083336,5.011162790697674,1,1,1
61442042,Pública,266.3545144864865,269.66165743243243,5.008918918918919,1,1,1
61442043,Pública,309.00674456666667,316.1910797666667,5.252166666666667,1,1,1
61442044,Pública,266.053687140625,279.3513983125,5.147796610169491,1,1,1
61442046,Pública,284.6376655517241,290.53847253448276,4.232156862745098,2,3,3
61442056,NA,359.3163009,346.10801915,6.2036842105263155,1,1,1
61442057,Pública,232.61346491666663,234.91586733333332,4.555,2,3,1
61442060,Pública,278.8613235517241,299.7259926896552,4.526896551724138,2,3,1
61442062,Pública,253.3762035076923,265.84447395384615,4.704920634920635,1,1,1
61442063,Pública,250.27539654545456,243.571171,4.547499999999999,2,3,1
61442064,Pública,247.88789328571428,242.4712468571429,4.26,2,3,3
61442065,Pública,261.0946575882353,275.135875,3.964,2,3,3
61442066,Pública,285.5808900625,283.515575,4.243125,2,3,3
61442069,Pública,281.5042605390625,286.6128408046875,4.969444444444444,1,1,1
61442073,Pública,290.80571244444445,304.42796344444446,5.248888888888889,1,1,1
61442075,Pública,377.06850834666665,343.51844429333335,6.244761904761905,1,1,1
61442083,Pública,257.1937852666667,267.43698066666667,4.557333333333333,2,3,1
61442084,Pública,276.38144676595743,283.34937641489364,5.257471264367816,1,1,1
61442085,Pública,277.3062457777778,269.36902524444446,5.035777777777778,1,1,1
61442086,Pública,260.6577855909091,260.1868596931818,4.9880722891566265,1,1,1
61442091,Pública,288.67527224752473,280.5142515148515,5.037474747474747,1,1,1
61442093,Pública,296.5621634285714,288.1544508571429,4.871428571428571,1,1,1
61442099,Pública,277.0341198,289.7583432,4.729,1,1,1
61442101,Pública,289.5118964166667,287.5436184166667,5.0525,1,1,1
61442103,Pública,290.8301943255814,292.49360009302325,5.0571794871794875,1,1,1
61442105,Pública,268.92199843333333,280.02187863333336,4.706333333333333,1,1,1
61442106,Pública,258.9366645909091,266.32446436363637,4.149523809523809,2,3,3
61442109,Pública,256.8632537391304,251.6944890869565,4.44,2,3,3
61442115,Pública,280.9645943283582,288.50567026865673,5.204769230769231,1,1,1
61442122,Pública,285.35582655128206,296.5797205769231,5.105068493150685,1,1,1
61442124,Pública,261.58507976595746,260.96967229787236,4.668222222222222,1,1,1
61442147,Pública,249.99604711111112,244.71952755555552,4.462777777777778,2,3,3
61442153,Pública,6566.674257166666,336.90030486666666,6.053684210526316,3,1,4
61442157,Pública,318.9015964084507,294.4792806056338,5.91936507936508,1,1,1
61442159,Pública,239.01412655,240.11169745,3.6577777777777776,2,3,3
61442161,Pública,322.6209871875,297.2537695625,5.293333333333333,1,1,1
61442163,Pública,281.5568443846154,296.9032775769231,5.505882352941176,1,1,1
61442164,Pública,251.0512888,256.2812075142857,4.991714285714286,1,1,1
61442166,Pública,257.4781659583333,258.67923679166665,4.902608695652174,1,1,1
61442167,Pública,7426.877895666667,330.50348933333333,5.844230769230769,3,1,4
61442170,Pública,275.91261422580646,269.1511587096774,4.292962962962963,2,3,3
61442289,Pública,278.703121,285.43254544525547,5.077931034482758,1,1,1
61442290,Pública,260.1715673142857,272.4341438571429,5.326,1,1,1
61442298,Pública,262.5519747313433,266.86454549253733,5.122950819672131,1,1,1
61442299,Pública,287.5528336491228,294.9799774105263,5.315925925925926,1,1,1
61442301,Pública,265.7583075,271.3103894375,5.308965517241379,1,1,1
61442302,Pública,241.0237382631579,239.6319206842105,5.126875,1,1,1
61442303,Pública,263.2401619166667,272.88303402083335,5.360752688172043,1,1,1
61442304,Pública,281.41672527483445,287.1110836821192,5.705326086956521,1,1,1
61442305,Pública,270.7416524756098,3408.6415425243904,5.152784810126582,1,2,1
61442309,Pública,2104.3158116234567,272.36256997530865,5.438766233766234,3,1,4
61442310,Pública,253.7591626764706,252.9557002941177,5.097058823529411,1,1,1
61442311,Pública,278.15198392903227,288.03581178064513,5.319403973509933,1,1,1
61442312,Pública,282.1376343846154,269.19471923076924,3.9776,2,3,3
61442313,Pública,246.71371686666663,252.10328396666668,4.4244,2,3,3
61442314,Pública,281.3082768095238,281.17177911904764,4.704390243902439,1,1,1
61442319,Pública,246.85823354385963,259.2341845263158,5.034074074074074,1,1,1
61442321,Pública,278.092501075,277.1376134,4.926153846153846,1,1,1
61442323,Pública,270.8550757575758,278.7648851717172,4.943978494623656,1,1,1
61442325,Pública,245.17109124324324,244.5680125135135,3.7411764705882353,2,3,3
61442326,Pública,289.1015829256757,296.73770866216216,5.252847222222222,1,1,1
61442328,Pública,288.2797661315789,283.767331,4.954736842105263,1,1,1
61442329,Pública,282.2341106842105,283.7633947368421,4.191764705882353,2,3,3
61442330,Pública,254.146409125,263.7236288125,4.2575,2,3,3
61442333,Pública,287.43889097,294.350012075,5.569230769230769,1,1,1
61442334,Pública,265.89032538888887,282.84114122222223,5.171111111111111,1,1,1
61442338,Pública,273.63295098387096,279.78029283870967,4.794262295081968,1,1,1
61442341,Pública,268.24060686885247,275.726179704918,5.298363636363637,1,1,1
61442343,Pública,268.2138413760684,269.3125398290598,5.188771929824561,1,1,1
61442344,Pública,261.92056447619046,262.610938,5.1655,1,1,1
61442348,Pública,242.16550405714287,232.8173991428571,4.745588235294117,1,1,1
61442352,Pública,273.0683525882353,276.3267536470588,4.92875,1,1,1
61442354,Pública,268.5409731,282.1205408,4.49375,2,3,1
61442357,Pública,300.4350411111111,296.81435455555555,5.1433333333333335,1,1,1
61442365,Pública,275.8165540909091,272.3634393863636,4.68953488372093,1,1,1
61442366,Pública,241.5757001111111,280.0646132222222,4.197777777777778,2,3,3
61442369,Pública,270.102735,265.92418,4.186521739130435,2,3,3
61442374,Pública,271.1347403,280.3053248,4.641,2,1,1
61442379,Pública,245.7271173023256,254.8962622093023,5.285384615384616,1,1,1
61442381,Pública,248.35467824590165,266.1913042459016,5.094237288135593,1,1,1
61442385,Pública,268.4374747894737,277.14916115789475,5.023888888888889,1,1,1
61442389,Pública,264.8547004144144,2837.8512623783786,4.325185185185185,2,2,1
61442392,Pública,269.46016387179486,259.1340876153846,5.198108108108108,1,1,1
61442394,Pública,240.7819369047619,253.541513,3.8328571428571423,2,3,3
61442409,Pública,250.8532021923077,243.32730257692307,4.240454545454545,2,3,3
61442410,Pública,265.5022141875,265.09076025,4.121428571428571,2,3,3
61442416,Pública,260.9986910833333,263.47965704166666,4.473181818181819,2,3,3
61442418,Pública,253.3947786831683,257.8725349108911,5.090240963855422,1,1,1
61442420,Pública,257.4409011827957,262.08574597849463,4.9335555555555555,1,1,1
61442430,Pública,276.44987325609753,281.53081730487804,5.177307692307692,1,1,1
61442434,Pública,242.76822615789473,266.60111336842107,4.496842105263158,2,3,1
61442437,Pública,286.9290293,309.1906922,4.837777777777777,1,1,1
61442439,Pública,276.32298686363634,296.014690125,4.976493506493506,1,1,1
61442458,Pública,262.1854819338843,263.9825752892562,5.436548672566372,1,1,1
61442463,NA,241.39765208333333,241.10913241666665,4.748333333333333,1,1,1
61442529,Pública,275.99450813675213,266.0752736324786,5.164144144144144,1,1,1
61442530,Pública,269.39579596103897,259.1456933116883,5.015070422535211,1,1,1
61442531,Pública,254.18448036363637,259.84298818181816,4.713333333333333,1,1,1
61442532,Pública,257.8506091666667,244.010470625,4.591304347826087,2,1,1
61442537,Pública,262.4011993,262.1369865,4.234,2,3,3
61442540,Pública,267.01526604615384,282.63163947692306,4.993230769230769,1,1,1
61442541,Pública,282.5077466290323,292.15638051612905,5.168823529411765,1,1,1
61442545,Pública,279.12659724561405,288.2184866403509,5.585436893203884,1,1,1
61442546,Pública,324.44496357894735,297.13000919298247,6.006458333333334,1,1,1
61442548,Pública,280.08562978494626,282.6352598817204,5.138857142857143,1,1,1
61442549,Pública,261.81078975,276.99891267857146,5.283125,1,1,1
61442553,Pública,269.8555836788991,276.5689295229358,4.663939393939394,1,1,1
61442554,Pública,250.04973541121495,254.800643682243,4.086185567010309,2,3,3
61442555,Pública,265.24443542622953,276.1376277377049,4.898214285714285,1,1,1
61442557,Pública,248.09986191666667,238.83761475,4.212380952380952,2,3,3
61442559,Pública,272.9517061860465,272.67633686046514,4.880731707317073,1,1,1
61442567,Pública,295.2265505,286.403603625,5.14125,1,1,1
61442568,Pública,306.6400174666667,284.6606460666667,4.695333333333333,1,1,1
61442572,Pública,258.56568676923075,262.8979958846154,4.578260869565217,2,1,1
61442574,Pública,286.80838562,289.82137538,5.111063829787234,1,1,1
61442577,Pública,250.87857556140352,257.28710398245613,4.916734693877551,1,1,1
61442579,Pública,299.8054967142857,305.5812344761905,4.928571428571429,1,1,1
61442580,Pública,279.5744053529412,287.38731820588237,4.942727272727272,1,1,1
61442581,Pública,261.84354541666664,251.57924041666664,4.922727272727273,1,1,1
61442585,Pública,284.53144042592595,294.0403077777778,5.26078431372549,1,1,1
61442586,Pública,346.6617226363636,325.9278933636364,6.234545454545454,1,1,1
61442588,Pública,291.67191422058823,290.54805927941175,5.254393939393939,1,1,1
61442595,Pública,273.89329819148935,297.0459983829787,5.225217391304348,1,1,1
61442596,Pública,266.50501728301884,256.6155417169811,5.024897959183673,1,1,1
61442597,Pública,313.2693243148148,310.39511535185187,5.354705882352941,1,1,1
61442602,Pública,283.900203,297.475173925,5.102894736842106,1,1,1
61442619,Pública,275.52985205405406,289.9404060810811,5.1322222222222225,1,1,1
61442622,Pública,256.6232052857143,266.19349671428574,4.562142857142857,2,3,1
61442627,Pública,246.23831897142855,245.94211,4.767058823529412,1,1,1
61442636,Pública,267.37482725,268.2602113888889,4.954814814814815,1,1,1
61442643,Pública,248.71732666666665,243.72245727272727,4.163125,2,3,3
61442647,Pública,283.7922995833333,283.8016725,4.378333333333334,2,3,3
61442648,Pública,254.01199445,266.3034238,4.755,1,1,1
61442651,Pública,353.6954171052632,331.1447538947368,6.009473684210526,1,1,1
61442652,Pública,265.4000858387097,269.5204318064516,4.077241379310345,2,3,3
61442663,Pública,248.30681955555556,254.32129677777775,4.234705882352941,2,3,3
61443197,Pública,310.7232205769231,293.18073446153846,5.693191489361702,1,1,1
61445819,Pública,310.7019956285714,316.5586085714286,6.017352941176471,1,1,1
61448039,Pública,263.00016758,269.0804818,5.247826086956522,1,1,1
61448044,Pública,276.4143328857143,277.8747936142857,5.32536231884058,1,1,1
61448045,Pública,286.82206372058823,5324.9338352647055,5.031044776119403,1,2,1
61448046,Pública,274.5436326934673,1230.2325815351758,5.4270786516853935,1,1,1
61448047,Pública,270.67678745070424,277.7071220422535,5.1226865671641795,1,1,1
61448048,Pública,254.21102316666668,5761.384535111111,4.693018867924528,1,2,1
61448050,Pública,263.4201740952381,260.838978,5.00235294117647,1,1,1
61448053,Pública,245.73636010909092,251.88050123636364,4.047843137254902,2,3,3
61448054,Pública,261.012188974359,259.38355743589744,4.344444444444444,2,3,3
61448055,Pública,277.74268845454543,270.7971104848485,4.9315625,1,1,1
61448056,Pública,259.91896991666664,277.8250527083333,4.921739130434783,1,1,1
61448057,Pública,271.64072158333335,275.6309614,5.0421818181818185,1,1,1
61448058,Pública,278.60965476923076,263.9873452307692,4.1984615384615385,2,3,3
61448064,Pública,5474.376549410715,271.8838471607143,5.046923076923077,3,1,4
61448067,Pública,261.1276132727273,275.68647454545453,3.959090909090909,2,3,3
61448069,Pública,266.97750978723406,277.04214808510636,4.296976744186047,2,3,3
61448074,Pública,254.70166692857143,261.22943121428574,4.692142857142857,1,1,1
61448076,Pública,280.08289341666665,287.22477941666665,5.012727272727273,1,1,1
61448077,Pública,299.0059610645161,283.08206464516127,5.230322580645161,1,1,1
61448078,Pública,288.05815162068967,292.08442931034483,5.141785714285715,1,1,1
61448080,Pública,250.008983,244.3374551111111,4.002222222222223,2,3,3
61448082,Pública,266.1361244444445,264.17002477777777,4.772222222222222,1,1,1
61448083,Pública,259.50596453571427,251.4023363095238,4.2025316455696204,2,3,3
61448086,Pública,4388.70354125,275.5783272352941,5.074745762711864,3,1,4
61448087,Pública,238.6235342857143,253.45324907142856,4.462962962962963,2,3,3
61448092,Pública,263.95795315,280.66650305,5.316315789473684,1,1,1
61448093,Pública,343.08958844210525,316.0292622736842,6.208404255319149,1,1,1
61448097,Pública,265.7294937843137,257.5251621764706,4.808777777777777,1,1,1
61448101,NA,290.6589490625,290.2989693125,5.931666666666667,1,1,1
61448102,Pública,255.3148057671233,269.6069485205479,4.994242424242424,1,1,1
61448103,Pública,240.15041472972973,248.0325646216216,4.888484848484849,1,1,1
61448104,Pública,272.3253336,251.3356093,4.979230769230769,1,1,1
61448105,Pública,285.85156834545455,295.6932566181818,5.615925925925926,1,1,1
61448106,Pública,253.79786210869565,250.86226795652175,5.114444444444445,1,1,1
61448108,Pública,284.13528372727274,283.6914049090909,5.249090909090909,1,1,1
61448109,Pública,263.6918742264151,270.1769787924528,5.0289,1,1,1
61448112,Pública,282.0356346666667,275.9749635925926,4.812083333333334,1,1,1
61448114,Pública,265.8616984583333,268.24828483333334,5.1568421052631574,1,1,1
61448116,Pública,263.8993756836158,266.29015024293784,4.895892857142857,1,1,1
61448121,Pública,299.98970054166665,291.5189535,5.066666666666666,1,1,1
61448126,Pública,230.0989734,240.562967,4.029,2,3,3
61448128,Pública,279.4262848,277.657877925,4.925641025641026,1,1,1
61448130,Pública,294.4360506,311.3715958,4.838,1,1,1
