"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q19_num"
0.119807043738789,-0.891813328112157,0.791222443042864,0.184659096083883,-0.0980403936104213,-1.0892898631974,0.37927886708383,-0.46740361332434
0.222719394149903,1.46512189618426,-0.506382363547433,-1.07717806048932,-0.0980403936104213,0.399406283172378,0.37927886708383,-0.46740361332434
NA,NA,NA,NA,NA,NA,NA,NA
-0.388912778181686,-0.891813328112157,0.791222443042864,-1.07717806048932,-0.0980403936104213,0.399406283172378,-0.884984023195603,-0.46740361332434
0.791649873488962,-0.891813328112157,-1.80398717013773,-1.07717806048932,-0.0980403936104213,-1.0892898631974,0.37927886708383,-0.46740361332434
-1.41968585144212,NA,-0.506382363547433,1.44649625265708,-0.0980403936104213,0.399406283172378,-0.884984023195603,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.616697874641209,-0.891813328112157,-3.10159197672803,-1.07717806048932,-0.0980403936104213,0.399406283172378,-0.884984023195603,3.17834457060551
NA,NA,NA,NA,NA,NA,NA,NA
0.717792349816998,NA,-0.506382363547433,0.184659096083883,-0.0980403936104213,-1.0892898631974,0.37927886708383,NA
-0.646238934789141,NA,0.791222443042864,1.44649625265708,1.91178767540321,1.88810242954215,1.64354175736326,-0.46740361332434
-0.588736761479609,-0.106168253346685,0.791222443042864,1.44649625265708,-0.0980403936104213,0.399406283172378,-0.884984023195603,-0.46740361332434
-0.0351668307559477,-0.891813328112157,0.791222443042864,0.184659096083883,1.91178767540321,0.399406283172378,0.37927886708383,-0.46740361332434
0.493210346473857,-0.891813328112157,-0.506382363547433,0.184659096083883,-0.0980403936104213,-1.0892898631974,-0.884984023195603,-0.46740361332434
0.726183901889803,-0.891813328112157,-0.506382363547433,0.184659096083883,-0.0980403936104213,0.399406283172378,-0.884984023195603,-0.46740361332434
-0.490583745236022,-0.891813328112157,0.791222443042864,-1.07717806048932,-0.0980403936104213,0.399406283172378,0.37927886708383,-0.46740361332434
-1.26990041097643,NA,NA,NA,NA,NA,NA,-0.46740361332434
0.465672774368783,-0.891813328112157,0.791222443042864,0.184659096083883,-0.0980403936104213,-1.0892898631974,0.37927886708383,-0.46740361332434
-1.24009880988783,-0.891813328112157,0.791222443042864,1.44649625265708,-0.0980403936104213,0.399406283172378,0.37927886708383,-0.46740361332434
-0.0503936439956589,-0.891813328112157,-0.506382363547433,0.184659096083883,-0.0980403936104213,0.399406283172378,0.37927886708383,-0.46740361332434
0.900705052398618,1.46512189618426,0.791222443042864,0.184659096083883,-0.0980403936104213,-1.0892898631974,-0.884984023195603,-0.46740361332434
NA,NA,NA,NA,NA,NA,NA,NA
-1.85928519878344,-0.106168253346685,0.791222443042864,1.44649625265708,1.91178767540321,1.88810242954215,1.64354175736326,1.35547047864059
0.158554706393595,0.679476821418787,0.791222443042864,1.44649625265708,-0.0980403936104213,1.88810242954215,NA,-0.46740361332434
-0.264784039543913,-0.891813328112157,0.791222443042864,1.44649625265708,-0.0980403936104213,0.399406283172378,-0.884984023195603,3.17834457060551
-0.192945334251443,-0.891813328112157,0.791222443042864,0.184659096083883,-0.0980403936104213,0.399406283172378,0.37927886708383,1.35547047864059
-2.09126814025163,NA,-0.506382363547433,0.184659096083883,-0.0980403936104213,-1.0892898631974,0.37927886708383,NA
-0.372536538677629,-0.106168253346685,0.791222443042864,0.184659096083883,-0.0980403936104213,-1.0892898631974,0.37927886708383,1.35547047864059
0.46645160532459,-0.891813328112157,0.791222443042864,-1.07717806048932,-0.0980403936104213,0.399406283172378,-0.884984023195603,1.35547047864059
