ID_ESCOLA,TIPO_ESCOLA,AREA,LOCALIZACAO,MEDIA_MT,MEDIA_LP,FAIXA_MT,FAIXA_LP,INSE_MEDIO,GRUPO_INSE,NIVEL_INSE_MODAL,N_ALUNOS,N_ALUNOS_MT_VALIDOS,N_ALUNOS_LP_VALIDOS
61432579,Pública,Interior,Urbana,267.43350963392857,274.29404010714285,Q2_Médio-Baixo,Q3_Médio-Alto,4.8168,Medio_INSE,4,124,112,112
61405126,Pública,Capital,Urbana,267.42778213043476,270.82218489130435,Q2_Médio-Baixo,Q2_Médio-Baixo,5.141951219512195,Alto_INSE,1,61,46,46
61425133,Pública,Interior,Urbana,267.41836005172416,268.04813646551725,Q2_Médio-Baixo,Q2_Médio-Baixo,4.151052631578947,Baixo_INSE,2,69,58,58
61441519,Pública,Interior,Urbana,267.37835656034486,274.1258500517241,Q2_Médio-Baixo,Q3_Médio-Alto,5.328971962616823,Alto_INSE,1,189,116,116
61442636,Pública,Interior,Rural,267.37482725,268.2602113888889,Q2_Médio-Baixo,Q2_Médio-Baixo,4.954814814814815,Medio_INSE,1,49,36,36
61432961,Pública,Interior,Urbana,267.369613139785,3356.2482781935482,Q2_Médio-Baixo,Q4_Alto,5.038764044943821,Medio_INSE,1,123,93,93
61433408,Pública,Interior,Urbana,267.3073724285714,268.2306498809524,Q2_Médio-Baixo,Q2_Médio-Baixo,4.928378378378379,Medio_INSE,1,53,42,42
61417074,Pública,Capital,Urbana,267.2870790153846,284.26556106153845,Q2_Médio-Baixo,Q3_Médio-Alto,5.388,Alto_INSE,1,78,65,65
61425087,Pública,Interior,Urbana,267.09950544,276.40312896,Q2_Médio-Baixo,Q3_Médio-Alto,5.188666666666666,Alto_INSE,1,64,50,50
61408026,Pública,Interior,Urbana,267.09476303030306,279.3750786060606,Q2_Médio-Baixo,Q3_Médio-Alto,5.056363636363637,Medio_INSE,1,42,33,33
61466190,Pública,Interior,Urbana,267.0800835333333,259.66410233333335,Q2_Médio-Baixo,Q2_Médio-Baixo,4.891034482758621,Medio_INSE,1,39,30,30
61466549,Pública,Interior,Urbana,267.0714915652174,277.49315160869565,Q2_Médio-Baixo,Q3_Médio-Alto,5.360454545454545,Alto_INSE,6,29,23,23
61431993,Pública,Capital,Urbana,267.0697631709402,280.21031821367524,Q2_Médio-Baixo,Q3_Médio-Alto,5.276608695652174,Alto_INSE,1,154,117,117
61470470,Pública,Interior,Urbana,267.0563983557692,262.7593857596154,Q2_Médio-Baixo,Q2_Médio-Baixo,5.1329,Alto_INSE,1,159,104,104
61459264,Pública,Interior,Urbana,267.0437406779661,272.3915774067797,Q2_Médio-Baixo,Q2_Médio-Baixo,5.141186440677966,Alto_INSE,4,72,59,59
61442540,Pública,Interior,Urbana,267.01526604615384,282.63163947692306,Q2_Médio-Baixo,Q3_Médio-Alto,4.993230769230769,Medio_INSE,4,78,65,65
61448069,Pública,Interior,Urbana,266.97750978723406,277.04214808510636,Q2_Médio-Baixo,Q3_Médio-Alto,4.296976744186047,Baixo_INSE,1,62,47,47
61466153,Pública,Interior,Urbana,266.9568782142857,272.3718197142857,Q2_Médio-Baixo,Q2_Médio-Baixo,4.844166666666666,Medio_INSE,4,16,14,14
61455463,Pública,Interior,Urbana,266.9512332307692,12084.530872653846,Q2_Médio-Baixo,Q4_Alto,4.988,Medio_INSE,4,30,26,26
61449856,NA,NA,NA,266.9401153333333,268.32884858333335,Q2_Médio-Baixo,Q2_Médio-Baixo,4.6872727272727275,Baixo_INSE,1,15,12,12
61454086,Pública,Capital,Urbana,266.9318594695652,279.86705749565215,Q2_Médio-Baixo,Q3_Médio-Alto,5.0784375,Medio_INSE,1,154,115,115
61428674,Pública,Interior,Urbana,266.8690797941176,268.2191414411765,Q2_Médio-Baixo,Q2_Médio-Baixo,4.305588235294118,Baixo_INSE,3,40,34,34
61454101,Pública,Interior,Urbana,266.85926494666666,259.9925524266667,Q2_Médio-Baixo,Q2_Médio-Baixo,5.2676388888888885,Alto_INSE,1,98,75,75
61455974,Pública,Interior,Urbana,266.85725865053763,1622.7311635860215,Q2_Médio-Baixo,Q4_Alto,5.210710382513661,Alto_INSE,5,215,186,186
61425668,Pública,Interior,Urbana,266.8386557384615,274.5156437846154,Q2_Médio-Baixo,Q3_Médio-Alto,4.750877192982456,Medio_INSE,1,78,65,65
61416106,Pública,Interior,Urbana,266.79353689285716,260.37933285714286,Q2_Médio-Baixo,Q2_Médio-Baixo,4.553928571428571,Baixo_INSE,3,37,28,28
61458832,Pública,Interior,Urbana,266.7825368571429,257.5389892142857,Q2_Médio-Baixo,Q1_Baixo,3.9409756097560975,Baixo_INSE,2,47,42,42
61437704,Pública,Interior,Urbana,266.77763047826085,266.9034873695652,Q2_Médio-Baixo,Q2_Médio-Baixo,5.015,Medio_INSE,4,53,46,46
61455945,Pública,Interior,Urbana,266.750795,273.20606638297875,Q2_Médio-Baixo,Q3_Médio-Alto,4.7364444444444445,Medio_INSE,1,59,47,47
61416213,Pública,Interior,Urbana,266.744276,274.6096295652174,Q2_Médio-Baixo,Q3_Médio-Alto,5.011818181818182,Medio_INSE,5,28,23,23
61437668,Pública,Interior,Urbana,266.73933785964914,275.3539451520468,Q2_Médio-Baixo,Q3_Médio-Alto,5.1979874213836474,Alto_INSE,1,268,171,171
61425732,Pública,Interior,Urbana,266.7087534475138,270.01888053038675,Q2_Médio-Baixo,Q2_Médio-Baixo,4.478685714285715,Baixo_INSE,4,202,181,181
61466514,Pública,Interior,Urbana,266.69869562857144,260.47304108571427,Q2_Médio-Baixo,Q2_Médio-Baixo,4.548125,Baixo_INSE,1,49,35,35
61454103,Pública,Interior,Urbana,266.6950451090909,274.5310374181818,Q2_Médio-Baixo,Q3_Médio-Alto,5.155208333333333,Alto_INSE,1,69,55,55
61431496,Pública,Interior,Urbana,266.6938597878788,259.8619666767677,Q2_Médio-Baixo,Q2_Médio-Baixo,4.796179775280899,Medio_INSE,1,121,99,99
61449074,Pública,Capital,Urbana,266.6801613404255,285.258765212766,Q2_Médio-Baixo,Q3_Médio-Alto,4.9375,Medio_INSE,1,62,47,47
61433423,Pública,Interior,Urbana,266.6697008548387,262.6157281774193,Q2_Médio-Baixo,Q2_Médio-Baixo,4.634193548387096,Baixo_INSE,3,66,62,62
61424962,Pública,Interior,Urbana,266.66037782978725,284.30246868085106,Q2_Médio-Baixo,Q3_Médio-Alto,5.037272727272727,Medio_INSE,1,61,47,47
61457719,Pública,Interior,Urbana,266.63939744444446,282.3163646666667,Q2_Médio-Baixo,Q3_Médio-Alto,4.694444444444445,Baixo_INSE,1,22,9,9
61441580,Pública,Interior,Urbana,266.62219946153846,281.2065683076923,Q2_Médio-Baixo,Q3_Médio-Alto,4.89,Medio_INSE,1,18,13,13
61439289,Pública,Interior,Urbana,266.6206408723404,268.51633531914894,Q2_Médio-Baixo,Q2_Médio-Baixo,5.190888888888889,Alto_INSE,5,52,47,47
61441623,Pública,Interior,Urbana,266.61815985365854,12904.289207487805,Q2_Médio-Baixo,Q4_Alto,5.1675,Alto_INSE,1,52,41,41
61459196,Pública,Interior,Urbana,266.6156148108108,268.3061210540541,Q2_Médio-Baixo,Q2_Médio-Baixo,4.48027027027027,Baixo_INSE,3,46,37,37
61459462,Pública,Interior,Urbana,266.58845663157894,257.52611736842107,Q2_Médio-Baixo,Q1_Baixo,4.872777777777777,Medio_INSE,2,22,19,19
61433576,Pública,Interior,Urbana,266.5777394827586,273.3053702413793,Q2_Médio-Baixo,Q3_Médio-Alto,4.789655172413793,Medio_INSE,1,38,29,29
61451148,Pública,Interior,Urbana,266.57017933333333,276.5230291282051,Q2_Médio-Baixo,Q3_Médio-Alto,5.149705882352941,Alto_INSE,1,50,39,39
61458783,Pública,Interior,Urbana,266.5540208823529,4571.792365470588,Q2_Médio-Baixo,Q4_Alto,4.7023170731707316,Medio_INSE,4,101,85,85
61449157,Pública,Interior,Urbana,266.5421387777778,262.891412,Q2_Médio-Baixo,Q2_Médio-Baixo,4.8412500000000005,Medio_INSE,1,15,9,9
61449634,Pública,Interior,Rural,266.52425052380954,258.16294642857144,Q2_Médio-Baixo,Q1_Baixo,4.626666666666667,Baixo_INSE,2,24,21,21
61457665,Pública,Interior,Urbana,266.517630137931,271.4430967586207,Q2_Médio-Baixo,Q2_Médio-Baixo,4.8342857142857145,Medio_INSE,5,32,29,29
61470101,Pública,Interior,Urbana,266.50670254838707,264.6609039032258,Q2_Médio-Baixo,Q2_Médio-Baixo,4.875245901639344,Medio_INSE,1,87,62,62
61442596,Pública,Interior,Urbana,266.50501728301884,256.6155417169811,Q2_Médio-Baixo,Q1_Baixo,5.024897959183673,Medio_INSE,4,58,53,53
61399541,Pública,Interior,Urbana,266.50186474626867,266.02364723880595,Q2_Médio-Baixo,Q2_Médio-Baixo,5.123548387096775,Alto_INSE,5,81,67,67
61449663,Pública,Interior,Urbana,266.4814791388889,3809.156672826389,Q2_Médio-Baixo,Q4_Alto,4.957692307692308,Medio_INSE,1,183,144,144
61466544,Pública,Interior,Urbana,266.4712431101695,275.83514461864405,Q2_Médio-Baixo,Q3_Médio-Alto,4.999464285714286,Medio_INSE,1,143,118,118
61449153,Pública,Interior,Urbana,266.4404331794872,7552.52419825641,Q2_Médio-Baixo,Q4_Alto,5,Medio_INSE,5,46,39,39
61400087,Pública,Interior,Rural,266.43739275,262.7590886,Q2_Médio-Baixo,Q2_Médio-Baixo,3.983,Baixo_INSE,2,23,20,20
61425118,Pública,Interior,Urbana,266.3707754313725,279.44833492156863,Q2_Médio-Baixo,Q3_Médio-Alto,5.40095744680851,Alto_INSE,1,138,102,102
61442042,Pública,Interior,Urbana,266.3545144864865,269.66165743243243,Q2_Médio-Baixo,Q2_Médio-Baixo,5.008918918918919,Medio_INSE,1,46,37,37
61425673,Pública,Interior,Urbana,266.27886565384614,258.8379943846154,Q2_Médio-Baixo,Q1_Baixo,4.734489795918368,Medio_INSE,1,65,52,52
61466500,Pública,Interior,Urbana,266.27654779591836,288.20628026530613,Q2_Médio-Baixo,Q4_Alto,4.247659574468085,Baixo_INSE,1,61,49,49
61466263,Pública,Interior,Urbana,266.24547830434784,277.33390060869567,Q2_Médio-Baixo,Q3_Médio-Alto,5.485348837209302,Alto_INSE,1,68,46,46
61466501,Pública,Interior,Urbana,266.21280898039214,271.41936311764704,Q2_Médio-Baixo,Q2_Médio-Baixo,4.514,Baixo_INSE,1,66,51,51
61455444,Pública,Interior,Urbana,266.1920632222222,267.4414884074074,Q2_Médio-Baixo,Q2_Médio-Baixo,4.3464,Baixo_INSE,1,73,54,54
61470109,Pública,Interior,Urbana,266.1899885,277.08879130487804,Q2_Médio-Baixo,Q3_Médio-Alto,4.63972602739726,Baixo_INSE,1,116,82,82
61455992,Pública,Interior,Urbana,266.1839766730769,274.8631058076923,Q2_Médio-Baixo,Q3_Médio-Alto,5.048846153846154,Medio_INSE,5,61,52,52
61454666,Pública,Interior,Urbana,266.16658219047616,273.44243485714287,Q2_Médio-Baixo,Q3_Médio-Alto,4.992380952380953,Medio_INSE,5,25,21,21
61433037,Pública,Interior,Urbana,266.1641798333333,268.1858628333333,Q2_Médio-Baixo,Q2_Médio-Baixo,4.8726666666666665,Medio_INSE,1,38,30,30
61448082,Pública,Interior,Rural,266.1361244444445,264.17002477777777,Q2_Médio-Baixo,Q2_Médio-Baixo,4.772222222222222,Medio_INSE,1,13,9,9
61425385,Pública,Interior,Urbana,266.13598981132077,286.6252841698113,Q2_Médio-Baixo,Q3_Médio-Alto,4.998125,Medio_INSE,1,65,53,53
61454670,Pública,Interior,Urbana,266.1156832304348,265.79340093043476,Q2_Médio-Baixo,Q2_Médio-Baixo,5.128899521531101,Alto_INSE,1,277,230,230
61449098,Pública,Interior,Urbana,266.09245585,253.85820775,Q2_Médio-Baixo,Q1_Baixo,4.733333333333333,Medio_INSE,1,23,20,20
61442044,Pública,Interior,Urbana,266.053687140625,279.3513983125,Q2_Médio-Baixo,Q3_Médio-Alto,5.147796610169491,Alto_INSE,1,80,64,64
61425140,Pública,Interior,Urbana,266.0289362631579,270.9620459824561,Q2_Médio-Baixo,Q2_Médio-Baixo,4.595789473684211,Baixo_INSE,3,68,57,57
61459148,Pública,Interior,Urbana,266.00650667914437,271.767582828877,Q2_Médio-Baixo,Q2_Médio-Baixo,5.391215469613259,Alto_INSE,1,230,187,187
61399620,Pública,Interior,Urbana,265.99765931818183,267.2248651818182,Q2_Médio-Baixo,Q2_Médio-Baixo,4.8805,Medio_INSE,4,24,22,22
61441547,Pública,Interior,Urbana,265.96430076271184,267.5743902372881,Q2_Médio-Baixo,Q2_Médio-Baixo,5.2968518518518515,Alto_INSE,4,67,59,59
61437690,Pública,Interior,Urbana,265.9424157,285.1925468,Q2_Médio-Baixo,Q3_Médio-Alto,4.55,Baixo_INSE,1,38,30,30
61416616,Pública,Interior,Urbana,265.92085808,269.3842092,Q2_Médio-Baixo,Q2_Médio-Baixo,4.8264,Medio_INSE,5,32,25,25
61405649,Pública,Interior,Urbana,265.90409973333334,263.0109929,Q2_Médio-Baixo,Q2_Médio-Baixo,4.733,Medio_INSE,3,33,30,30
61442334,Pública,Interior,Urbana,265.89032538888887,282.84114122222223,Q2_Médio-Baixo,Q3_Médio-Alto,5.171111111111111,Alto_INSE,5,23,18,18
61448159,Pública,Interior,Urbana,265.88835093023255,251.26869230232558,Q2_Médio-Baixo,Q1_Baixo,4.3566666666666665,Baixo_INSE,2,50,43,43
61459238,Pública,Interior,Urbana,265.8859624673913,2666.3051793586956,Q2_Médio-Baixo,Q4_Alto,5.116704545454546,Alto_INSE,1,112,92,92
61448114,Pública,Interior,Urbana,265.8616984583333,268.24828483333334,Q2_Médio-Baixo,Q2_Médio-Baixo,5.1568421052631574,Alto_INSE,1,58,48,48
61470466,Pública,Interior,Urbana,265.8323893125,266.325961171875,Q2_Médio-Baixo,Q2_Médio-Baixo,5.39390243902439,Alto_INSE,1,165,128,128
61455971,Pública,Interior,Urbana,265.8181607004831,273.87485901932365,Q2_Médio-Baixo,Q3_Médio-Alto,5.10135,Alto_INSE,5,239,207,207
61425090,Pública,Capital,Urbana,265.8178162631579,8826.036309710526,Q2_Médio-Baixo,Q4_Alto,5.002571428571429,Medio_INSE,1,45,38,38
61470099,Pública,Interior,Urbana,265.8153514516129,275.74482493548385,Q2_Médio-Baixo,Q3_Médio-Alto,5.0525806451612905,Medio_INSE,5,33,31,31
61408010,Pública,Interior,Urbana,265.7724938,257.044202,Q2_Médio-Baixo,Q1_Baixo,5.105714285714286,Alto_INSE,1,21,15,15
61459753,Pública,Interior,Urbana,265.76982325,259.648857,Q2_Médio-Baixo,Q2_Médio-Baixo,4.855555555555555,Medio_INSE,1,19,12,12
61442301,Pública,Interior,Urbana,265.7583075,271.3103894375,Q2_Médio-Baixo,Q2_Médio-Baixo,5.308965517241379,Alto_INSE,1,66,32,32
61457628,Pública,Interior,Urbana,265.75324322222224,278.22584755555556,Q2_Médio-Baixo,Q3_Médio-Alto,5.484444444444445,Alto_INSE,1,12,9,9
61448097,Pública,Interior,Urbana,265.7294937843137,257.5251621764706,Q2_Médio-Baixo,Q1_Baixo,4.808777777777777,Medio_INSE,1,127,102,102
61432478,Pública,Interior,Urbana,265.71146164285716,283.1068559285714,Q2_Médio-Baixo,Q3_Médio-Alto,4.821538461538462,Medio_INSE,1,17,14,14
61466542,Pública,Interior,Urbana,265.70768938356167,262.1393202191781,Q2_Médio-Baixo,Q2_Médio-Baixo,4.978767123287671,Medio_INSE,1,94,73,73
61412861,Pública,Interior,Urbana,265.6588202105263,277.89725357894736,Q2_Médio-Baixo,Q3_Médio-Alto,5.070526315789474,Medio_INSE,6,21,19,19
61449843,Pública,Interior,Urbana,265.6199423846154,260.25108723076926,Q2_Médio-Baixo,Q2_Médio-Baixo,4.906923076923077,Medio_INSE,1,20,13,13
61424813,Pública,Interior,Urbana,265.56454291666665,257.2316832777778,Q2_Médio-Baixo,Q1_Baixo,4.282727272727273,Baixo_INSE,1,43,36,36
61408024,Pública,Interior,Urbana,265.5567405625,294.200381875,Q2_Médio-Baixo,Q4_Alto,5.0024999999999995,Medio_INSE,4,19,16,16
61417221,Pública,Interior,Urbana,265.53538738888886,270.82337822222223,Q2_Médio-Baixo,Q2_Médio-Baixo,4.420555555555556,Baixo_INSE,2,20,18,18
61437684,Pública,Interior,Urbana,265.51565813461536,278.777593,Q2_Médio-Baixo,Q3_Médio-Alto,5.2097999999999995,Alto_INSE,1,77,52,52
61470576,Pública,Interior,Rural,265.504530125,275.920748375,Q2_Médio-Baixo,Q3_Médio-Alto,4.26875,Baixo_INSE,1,12,8,8
61442410,Pública,Interior,Urbana,265.5022141875,265.09076025,Q2_Médio-Baixo,Q2_Médio-Baixo,4.121428571428571,Baixo_INSE,2,18,16,16
61466976,NA,NA,NA,265.50210984210526,274.66250168421055,Q2_Médio-Baixo,Q3_Médio-Alto,4.6054545454545455,Baixo_INSE,1,49,19,19
61450173,Pública,Interior,Urbana,265.4825897821782,270.56881835643566,Q2_Médio-Baixo,Q2_Médio-Baixo,5.20621052631579,Alto_INSE,1,129,101,101
61433440,Pública,Interior,Urbana,265.41694,260.365464375,Q2_Médio-Baixo,Q2_Médio-Baixo,4.42875,Baixo_INSE,1,22,16,16
61416652,Pública,Interior,Rural,265.41509008571427,258.10969957142856,Q2_Médio-Baixo,Q1_Baixo,3.954705882352941,Baixo_INSE,1,50,35,35
61442652,Pública,Interior,Urbana,265.4000858387097,269.5204318064516,Q2_Médio-Baixo,Q2_Médio-Baixo,4.077241379310345,Baixo_INSE,2,37,31,31
61433385,Pública,Interior,Rural,265.3542037857143,280.49910614285716,Q2_Médio-Baixo,Q3_Médio-Alto,4.934642857142857,Medio_INSE,5,31,28,28
61449592,Pública,Interior,Urbana,265.35227421875,269.3141639375,Q2_Médio-Baixo,Q2_Médio-Baixo,4.417096774193548,Baixo_INSE,3,40,32,32
61408016,Pública,Interior,Urbana,265.33568269230767,250.37879323076925,Q2_Médio-Baixo,Q1_Baixo,4.5175,Baixo_INSE,1,16,13,13
61457603,Pública,Interior,Urbana,265.3130317926829,3147.4181113414634,Q2_Médio-Baixo,Q4_Alto,4.774675324675325,Medio_INSE,4,96,82,82
61459250,Pública,Interior,Urbana,265.30059498989897,266.94871555555557,Q2_Médio-Baixo,Q2_Médio-Baixo,4.433,Baixo_INSE,2,115,99,99
61451158,Pública,Interior,Urbana,265.28906245,241.15328425,Q2_Médio-Baixo,Q1_Baixo,4.452,Baixo_INSE,2,22,20,20
61416583,Pública,Capital,Urbana,265.2853250952381,275.4277476984127,Q2_Médio-Baixo,Q3_Médio-Alto,5.482931034482759,Alto_INSE,1,87,63,63
61454111,Pública,Interior,Urbana,265.2745688785047,282.77787354205606,Q2_Médio-Baixo,Q3_Médio-Alto,5.183232323232323,Alto_INSE,1,137,107,107
61442555,Pública,Interior,Urbana,265.24443542622953,276.1376277377049,Q2_Médio-Baixo,Q3_Médio-Alto,4.898214285714285,Medio_INSE,4,66,61,61
61425091,Pública,Capital,Urbana,265.23976656329114,273.04201632911395,Q2_Médio-Baixo,Q2_Médio-Baixo,5.3946610169491525,Alto_INSE,1,200,158,158
61417109,Pública,Interior,Rural,265.2329105,269.1977382777778,Q2_Médio-Baixo,Q2_Médio-Baixo,4.528888888888889,Baixo_INSE,2,22,18,18
61399596,Pública,Interior,Urbana,265.21304539215686,255.26384911764706,Q2_Médio-Baixo,Q1_Baixo,4.424318181818181,Baixo_INSE,1,75,51,51
61465781,Pública,Capital,Urbana,265.20854167231636,272.255484338983,Q2_Médio-Baixo,Q2_Médio-Baixo,5.079878048780488,Medio_INSE,1,216,177,177
61417098,Pública,Interior,Rural,265.2072668125,270.0791989375,Q2_Médio-Baixo,Q2_Médio-Baixo,4.128571428571428,Baixo_INSE,1,18,16,16
61455935,Pública,Interior,Urbana,265.1771141818182,258.74187218181817,Q2_Médio-Baixo,Q1_Baixo,3.998181818181818,Baixo_INSE,2,25,22,22
61399627,Pública,Interior,Urbana,265.1654990608696,270.41324771304346,Q2_Médio-Baixo,Q2_Médio-Baixo,5.055794392523365,Medio_INSE,1,143,115,115
61455980,Pública,Interior,Urbana,265.124497,277.07253662903224,Q2_Médio-Baixo,Q3_Médio-Alto,4.510094339622642,Baixo_INSE,1,164,124,124
61470528,Pública,Interior,Urbana,265.1234479367089,258.61840027848103,Q2_Médio-Baixo,Q1_Baixo,5.223098591549296,Alto_INSE,4,87,79,79
61466451,Pública,Interior,Urbana,265.11849358,266.80120876,Q2_Médio-Baixo,Q2_Médio-Baixo,4.132553191489362,Baixo_INSE,1,63,50,50
61432568,Pública,Interior,Rural,265.09038192857145,255.78327514285715,Q2_Médio-Baixo,Q1_Baixo,3.9475,Baixo_INSE,1,17,14,14
61412154,Pública,Interior,Urbana,265.0854762,265.7209746909091,Q2_Médio-Baixo,Q2_Médio-Baixo,4.5,Baixo_INSE,1,68,55,55
61459237,Pública,Interior,Urbana,265.0797905,269.85388324999997,Q2_Médio-Baixo,Q2_Médio-Baixo,5.0200000000000005,Medio_INSE,1,16,12,12
61457629,Pública,Interior,Urbana,265.05594731818184,266.783064,Q2_Médio-Baixo,Q2_Médio-Baixo,5.179545454545455,Alto_INSE,1,27,22,22
61416112,Pública,Interior,Urbana,265.05289105208334,278.49905171875,Q2_Médio-Baixo,Q3_Médio-Alto,5.280106382978723,Alto_INSE,1,157,96,96
61433023,Pública,Interior,Urbana,265.03771524242427,266.3312207878788,Q2_Médio-Baixo,Q2_Médio-Baixo,4.1334375,Baixo_INSE,2,39,33,33
61465787,Pública,Interior,Urbana,265.03538513675215,275.0199922905983,Q2_Médio-Baixo,Q3_Médio-Alto,5.13,Alto_INSE,1,152,117,117
61433430,Pública,Interior,Urbana,265.0181758,266.55598602,Q2_Médio-Baixo,Q2_Médio-Baixo,4.375531914893617,Baixo_INSE,2,54,50,50
61424855,Pública,Interior,Urbana,265.0164293283582,280.9647419402985,Q2_Médio-Baixo,Q3_Médio-Alto,4.804328358208955,Medio_INSE,4,73,67,67
61405640,Pública,Interior,Urbana,264.95001689130436,271.99228110869564,Q2_Médio-Baixo,Q2_Médio-Baixo,5.022235294117647,Medio_INSE,1,130,92,92
61439351,Pública,Interior,Urbana,264.94408121538464,263.46187844615383,Q2_Médio-Baixo,Q2_Médio-Baixo,4.258307692307692,Baixo_INSE,3,80,65,65
61432958,Pública,Interior,Urbana,264.9430887823834,276.7435979792746,Q2_Médio-Baixo,Q3_Médio-Alto,4.956321839080459,Medio_INSE,1,242,193,193
61459491,Pública,Interior,Urbana,264.92937037704917,270.2209473934426,Q2_Médio-Baixo,Q2_Médio-Baixo,4.7795,Medio_INSE,4,70,61,61
61449576,Pública,Interior,Urbana,264.92922154545454,264.03679504545454,Q2_Médio-Baixo,Q2_Médio-Baixo,4.3625,Baixo_INSE,1,31,22,22
61459161,Pública,Interior,Urbana,264.8917763611111,266.51854494444444,Q2_Médio-Baixo,Q2_Médio-Baixo,4.265333333333333,Baixo_INSE,1,47,36,36
61438209,Pública,Interior,Urbana,264.87485255172413,266.6337064827586,Q2_Médio-Baixo,Q2_Médio-Baixo,4.921428571428572,Medio_INSE,4,34,29,29
61470162,Pública,Interior,Urbana,264.86021277083336,269.59145525,Q2_Médio-Baixo,Q2_Médio-Baixo,4.798936170212766,Medio_INSE,4,56,48,48
61442389,Pública,Interior,Urbana,264.8547004144144,2837.8512623783786,Q2_Médio-Baixo,Q4_Alto,4.325185185185185,Baixo_INSE,2,123,111,111
61457597,Pública,Interior,Urbana,264.8479744736842,267.96178289473687,Q2_Médio-Baixo,Q2_Médio-Baixo,5.1030625,Alto_INSE,1,237,171,171
61457693,Pública,Interior,Urbana,264.8306557027027,267.6817225675676,Q2_Médio-Baixo,Q2_Médio-Baixo,4.628108108108108,Baixo_INSE,2,42,37,37
61433995,Pública,Interior,Urbana,264.81759088135595,270.80992820338986,Q2_Médio-Baixo,Q2_Médio-Baixo,5.17037037037037,Alto_INSE,1,78,59,59
61448630,Pública,Interior,Urbana,264.81210936363635,257.9342785909091,Q2_Médio-Baixo,Q1_Baixo,4.3965,Baixo_INSE,1,28,22,22
61455455,Pública,Interior,Urbana,264.79904674193546,273.3438827096774,Q2_Médio-Baixo,Q3_Médio-Alto,5.442950819672131,Alto_INSE,5,70,62,62
61466119,Pública,Capital,Urbana,264.7334321434109,268.8683088565891,Q2_Médio-Baixo,Q2_Médio-Baixo,5.543823529411765,Alto_INSE,1,328,258,258
61432998,Pública,Interior,Urbana,264.7176453809524,278.21662104761907,Q2_Médio-Baixo,Q3_Médio-Alto,4.924736842105263,Medio_INSE,4,21,21,21
61459299,Pública,Interior,Urbana,264.70848959922176,1443.1699099688717,Q2_Médio-Baixo,Q4_Alto,5.375271966527197,Alto_INSE,5,309,257,257
61457599,Pública,Interior,Urbana,264.67438982914575,268.3679577788945,Q2_Médio-Baixo,Q2_Médio-Baixo,5.053056994818653,Medio_INSE,1,247,199,199
61466176,Pública,Interior,Urbana,264.6726242461539,268.1869920923077,Q2_Médio-Baixo,Q2_Médio-Baixo,4.36234375,Baixo_INSE,1,76,65,65
61433382,Pública,Interior,Urbana,264.6720112,266.6033299,Q2_Médio-Baixo,Q2_Médio-Baixo,4.7,Medio_INSE,1,15,10,10
61417065,Pública,Capital,Urbana,264.67104044444443,278.0417043888889,Q2_Médio-Baixo,Q3_Médio-Alto,5.0649999999999995,Medio_INSE,1,25,18,18
61454124,Pública,Interior,Urbana,264.65519689473683,284.48812478947366,Q2_Médio-Baixo,Q3_Médio-Alto,5.072631578947369,Medio_INSE,1,29,19,19
61437740,Pública,Interior,Urbana,264.6499454090909,267.75538677272726,Q2_Médio-Baixo,Q2_Médio-Baixo,4.978888888888889,Medio_INSE,1,31,22,22
61450162,Pública,Interior,Urbana,264.5082844166667,253.09506541666667,Q2_Médio-Baixo,Q1_Baixo,5.157826086956522,Alto_INSE,1,32,24,24
61399679,Pública,Interior,Urbana,264.50791873015874,282.77307993650794,Q2_Médio-Baixo,Q3_Médio-Alto,4.942741935483871,Medio_INSE,1,85,63,63
61424968,Pública,Interior,Urbana,264.48750106060606,275.59702615151514,Q2_Médio-Baixo,Q3_Médio-Alto,5.0203125,Medio_INSE,6,36,33,33
61448161,Pública,Interior,Urbana,264.4760733103448,263.3754052586207,Q2_Médio-Baixo,Q2_Médio-Baixo,4.170727272727273,Baixo_INSE,2,67,58,58
61438273,Pública,Interior,Rural,264.45327922727273,264.5570880909091,Q2_Médio-Baixo,Q2_Médio-Baixo,4.18093023255814,Baixo_INSE,2,56,44,44
61412891,Pública,Interior,Urbana,264.4461871818182,258.05884472727274,Q2_Médio-Baixo,Q1_Baixo,4.27590909090909,Baixo_INSE,1,27,22,22
61416138,Pública,Interior,Urbana,264.4399482105263,268.9607375526316,Q2_Médio-Baixo,Q2_Médio-Baixo,4.70578947368421,Medio_INSE,3,48,38,38
61456053,Pública,Interior,Urbana,264.4319605135135,267.8803387027027,Q2_Médio-Baixo,Q2_Médio-Baixo,4.883611111111111,Medio_INSE,1,54,37,37
61439374,Pública,Interior,Urbana,264.4034808888889,283.4966083333333,Q2_Médio-Baixo,Q3_Médio-Alto,5.025,Medio_INSE,5,23,18,18
61422350,Pública,Interior,Urbana,264.39499133333334,277.86611266666665,Q2_Médio-Baixo,Q3_Médio-Alto,5.085555555555556,Medio_INSE,1,14,9,9
61416142,Pública,Interior,Urbana,264.38506625714285,254.03627245714287,Q2_Médio-Baixo,Q1_Baixo,4.848181818181819,Medio_INSE,1,53,35,35
61441552,Pública,Interior,Urbana,264.3747825357143,253.03209767857143,Q2_Médio-Baixo,Q1_Baixo,4.792857142857143,Medio_INSE,1,52,28,28
