"PROFICIENCIA_MT_SAEB","PROFICIENCIA_LP_SAEB","TX_RESP_Q19","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c"
0.749421273616538,-0.351337364168149,-0.337426420345661,-0.318265774861633,0.404673023409517,-0.101523482721288
-1.09353342584168,-0.758943996711817,-0.337426420345661,-0.318265774861633,0.404673023409517,-0.101523482721288
0.1748011705824,0.514838004769487,-0.337426420345661,0.9547973245849,0.404673023409517,1.11675830993417
0.444091234867086,-0.0167989034761807,-0.337426420345661,0.9547973245849,1.59340002967497,-0.101523482721288
-0.983854073437775,-1.03267099296347,-0.337426420345661,-0.318265774861633,-0.78405398285594,-1.31980527537674
-0.113876816293653,0.171100987153295,-0.337426420345661,0.9547973245849,-0.78405398285594,1.11675830993417
0.308343550612818,0.754912219142195,-0.337426420345661,2.22786042403143,2.78212703594043,-0.101523482721288
-0.246177082540253,0.612514961420168,-0.337426420345661,0.9547973245849,0.404673023409517,-0.101523482721288
0.196008881688198,1.41055409235399,-0.337426420345661,-0.318265774861633,1.59340002967497,-0.101523482721288
-0.396615705443995,0.451614328587138,-0.337426420345661,0.9547973245849,0.404673023409517,1.11675830993417
2.30358394168266,2.03353435648647,-0.337426420345661,-0.318265774861633,0.404673023409517,1.11675830993417
-0.627406363839597,0.407861094852687,-0.337426420345661,-1.59132887430817,-0.78405398285594,1.11675830993417
-0.738330336256472,-0.397467834809612,-0.337426420345661,2.22786042403143,-0.78405398285594,1.11675830993417
-0.290440793305782,1.55031092534403,-0.337426420345661,-0.318265774861633,-0.78405398285594,-0.101523482721288
-0.0584191771729524,0.630098362502842,-0.337426420345661,-0.318265774861633,NA,1.11675830993417
-0.238636371310671,-1.09645246955356,-0.337426420345661,0.9547973245849,0.404673023409517,1.11675830993417
-1.1203120851357,-0.562266890732704,-0.337426420345661,-1.59132887430817,-0.78405398285594,-1.31980527537674
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
