"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num"
0.0344359652572981,0.95143263233179,-1.01261766554299,-0.7242424916844
NA,NA,NA,NA
NA,NA,NA,NA
-0.190725999406202,0.95143263233179,0.835409574072967,0.579393993347521
-0.145835413645893,-1.48557025048297,0.835409574072967,0.579393993347521
0.0134837082869387,-1.48557025048297,0.835409574072967,0.579393993347521
-0.774759694761511,-1.48557025048297,0.835409574072967,-0.7242424916844
-1.11944954804291,-0.26706880907559,-0.0886040457350116,0.579393993347521
NA,NA,NA,NA
0.74599042605705,-0.26706880907559,0.835409574072967,-0.7242424916844
NA,NA,NA,NA
-1.60185248120752,-0.26706880907559,-1.01261766554299,0.579393993347521
NA,NA,NA,NA
NA,NA,NA,NA
-1.38359910864712,-0.26706880907559,-1.01261766554299,-0.7242424916844
-0.490707052462926,0.95143263233179,-1.93663128535097,-2.02787897671632
-1.17841354470288,0.95143263233179,-1.93663128535097,1.88303047837944
NA,NA,NA,NA
NA,NA,NA,NA
0.0211842789932483,-0.26706880907559,-1.01261766554299,-0.7242424916844
NA,NA,NA,NA
-0.832423614828682,-0.26706880907559,-1.93663128535097,-2.02787897671632
-0.62645139765788,-1.48557025048297,0.835409574072967,-2.02787897671632
NA,NA,NA,NA
-0.836633210951795,-0.26706880907559,-1.01261766554299,-2.02787897671632
NA,NA,NA,NA
-1.20297374435062,0.95143263233179,-1.01261766554299,-0.7242424916844
0.264240193877162,-0.26706880907559,0.835409574072967,0.579393993347521
-0.114017942859186,-0.26706880907559,-1.01261766554299,0.579393993347521
-0.312531951018658,-1.48557025048297,0.835409574072967,-2.02787897671632
-1.49150597936825,-1.48557025048297,0.835409574072967,-0.7242424916844
NA,NA,NA,NA
-0.90139176895902,-1.48557025048297,-0.0886040457350116,-2.02787897671632
NA,NA,NA,NA
NA,NA,NA,NA
-0.218637915037853,-0.26706880907559,-1.01261766554299,-0.7242424916844
-0.0535688888447836,-0.26706880907559,-1.93663128535097,-0.7242424916844
0.530621068276668,-1.48557025048297,-1.93663128535097,1.88303047837944
-1.8703498314588,-1.48557025048297,0.835409574072967,0.579393993347521
NA,NA,NA,NA
-0.413082650748825,-0.26706880907559,-0.0886040457350116,-0.7242424916844
-0.287630527862356,0.95143263233179,0.835409574072967,-0.7242424916844
-0.491518145364451,-1.48557025048297,0.835409574072967,-0.7242424916844
-0.462503857747963,-0.26706880907559,-1.01261766554299,0.579393993347521
-0.69430339088171,-0.26706880907559,0.835409574072967,0.579393993347521
NA,NA,NA,NA
NA,NA,NA,NA
NA,NA,NA,NA
-0.613068954377978,0.95143263233179,-1.01261766554299,0.579393993347521
