"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q23b_num"
0.968075798760921,0.938200633124233,-0.431188748505309,-0.723452127103911,0.212983275486844
1.04008931820251,0.938200633124233,0.658760587994223,-1.8460502553686,NA
0.543477061361658,-0.57608810805874,0.658760587994223,0.399146001160779,-1.06491637743422
-0.129645807039591,0.938200633124233,0.658760587994223,-0.723452127103911,0.212983275486844
-1.55313863007271,-0.57608810805874,-1.52113808500484,-0.723452127103911,0.212983275486844
0.0641579731553508,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
2.06625006187451,0.938200633124233,1.74870992449375,-0.723452127103911,-1.06491637743422
0.168455892888342,0.938200633124233,NA,-0.723452127103911,0.212983275486844
0.417668405157397,0.938200633124233,0.658760587994223,0.399146001160779,0.212983275486844
-0.687180320827212,0.938200633124233,0.658760587994223,-0.723452127103911,0.212983275486844
NA,NA,NA,NA,NA
1.55583737040268,0.938200633124233,1.74870992449375,-1.8460502553686,-1.06491637743422
-0.408391491380031,-0.57608810805874,-1.52113808500484,0.399146001160779,-2.34281603035529
-0.88199229861051,0.938200633124233,-0.431188748505309,1.52174412942547,1.49088292840791
0.189767437173372,0.938200633124233,1.74870992449375,-0.723452127103911,0.212983275486844
1.35582946642141,-0.57608810805874,0.658760587994223,0.399146001160779,-1.06491637743422
1.50588464299238,-0.57608810805874,0.658760587994223,0.399146001160779,0.212983275486844
1.66782899922725,0.938200633124233,1.74870992449375,0.399146001160779,-1.06491637743422
-0.0419748313397163,-0.57608810805874,-0.431188748505309,-0.723452127103911,-1.06491637743422
0.989057567115356,0.938200633124233,0.658760587994223,0.399146001160779,0.212983275486844
-0.245931413506715,-0.57608810805874,1.74870992449375,-0.723452127103911,0.212983275486844
0.429337344792718,0.938200633124233,0.658760587994223,1.52174412942547,-1.06491637743422
2.16431176134663,0.938200633124233,1.74870992449375,-1.8460502553686,1.49088292840791
1.49110588960097,0.938200633124233,1.74870992449375,-0.723452127103911,0.212983275486844
1.26843516193608,0.938200633124233,-0.431188748505309,0.399146001160779,0.212983275486844
-0.405779697690377,-2.09037684924171,-1.52113808500484,0.399146001160779,-2.34281603035529
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
1.98616654623328,-0.57608810805874,-0.431188748505309,-0.723452127103911,0.212983275486844
-1.55814197742344,-2.09037684924171,-0.431188748505309,1.52174412942547,1.49088292840791
0.647586837540608,0.938200633124233,-0.431188748505309,-0.723452127103911,0.212983275486844
1.04364844300134,-0.57608810805874,-0.431188748505309,0.399146001160779,-1.06491637743422
NA,NA,NA,NA,NA
0.0780580236798663,0.938200633124233,0.658760587994223,1.52174412942547,0.212983275486844
NA,NA,NA,NA,NA
-1.43800619984082,-0.57608810805874,-1.52113808500484,-0.723452127103911,0.212983275486844
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.706140149888418,0.938200633124233,-0.431188748505309,0.399146001160779,0.212983275486844
1.89205794043968,0.938200633124233,1.74870992449375,-0.723452127103911,0.212983275486844
-0.731078338391278,-0.57608810805874,-1.52113808500484,-0.723452127103911,0.212983275486844
-0.0248996850871486,-2.09037684924171,-1.52113808500484,1.52174412942547,0.212983275486844
-0.711298435495339,-2.09037684924171,0.658760587994223,0.399146001160779,1.49088292840791
-0.548234108323074,-2.09037684924171,-0.431188748505309,0.399146001160779,-1.06491637743422
-0.841430948170094,0.938200633124233,-0.431188748505309,0.399146001160779,0.212983275486844
0.219139037849159,-0.57608810805874,-0.431188748505309,-0.723452127103911,-1.06491637743422
-0.321137730248371,-0.57608810805874,0.658760587994223,0.399146001160779,0.212983275486844
0.692602628195879,-0.57608810805874,0.658760587994223,-0.723452127103911,0.212983275486844
