"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num"
0.260161074939614,0.985144979241251,0.613289148216711,0.0514850889470813,-0.0602998326078968
0.520754711551647,0.985144979241251,1.71470639399366,0.0514850889470813,-0.0602998326078968
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0876107487868915,-0.135457434645672,0.613289148216711,-3.0719436405092,-3.71848967748698
0.15741830942299,0.985144979241251,-0.488128097560239,0.0514850889470813,-0.0602998326078968
-0.249146564889098,-0.135457434645672,0.613289148216711,0.0514850889470813,-0.0602998326078968
1.70283870978892,-1.2560598485326,-0.488128097560239,0.0514850889470813,-0.0602998326078968
-0.854276296921949,-1.2560598485326,-0.488128097560239,-1.51022927578106,-0.0602998326078968
-0.884932545164645,0.985144979241251,-0.488128097560239,1.61319945367522,-0.0602998326078968
-1.54474861782941,0.985144979241251,1.71470639399366,1.61319945367522,1.76879508983165
1.49092045357973,-1.2560598485326,-0.488128097560239,-1.51022927578106,-0.0602998326078968
-1.24370801499687,0.985144979241251,1.71470639399366,0.0514850889470813,-0.0602998326078968
0.171197210102062,-0.135457434645672,1.71470639399366,0.0514850889470813,-0.0602998326078968
0.865149810957519,-0.135457434645672,-0.488128097560239,0.0514850889470813,-0.0602998326078968
0.949427964856661,0.985144979241251,-0.488128097560239,0.0514850889470813,-0.0602998326078968
0.371062356855101,-0.135457434645672,1.71470639399366,1.61319945367522,-0.0602998326078968
-0.113877003998184,0.985144979241251,0.613289148216711,0.0514850889470813,-0.0602998326078968
-1.70590633811195,0.985144979241251,1.71470639399366,0.0514850889470813,-0.0602998326078968
0.718478530874513,-1.2560598485326,0.613289148216711,0.0514850889470813,-0.0602998326078968
NA,NA,NA,NA,NA
0.517960748109489,0.985144979241251,NA,0.0514850889470813,-0.0602998326078968
0.479660092310853,0.985144979241251,0.613289148216711,0.0514850889470813,-0.0602998326078968
0.232266355393148,0.985144979241251,-0.488128097560239,1.61319945367522,1.76879508983165
NA,NA,NA,NA,NA
0.759576887359079,0.985144979241251,0.613289148216711,0.0514850889470813,-1.88939475504744
1.14860554935594,-1.2560598485326,-0.488128097560239,0.0514850889470813,-0.0602998326078968
-0.942100868658825,0.985144979241251,1.71470639399366,0.0514850889470813,-0.0602998326078968
0.05688926061586,0.985144979241251,-0.488128097560239,0.0514850889470813,1.76879508983165
1.05818667359405,-0.135457434645672,-0.488128097560239,-1.51022927578106,-0.0602998326078968
-1.48512947782101,0.985144979241251,0.613289148216711,1.61319945367522,1.76879508983165
0.506739979465732,-2.37666226241952,-0.488128097560239,0.0514850889470813,-1.88939475504744
2.18145392938524,0.985144979241251,0.613289148216711,0.0514850889470813,-0.0602998326078968
-1.07747024793333,-0.135457434645672,-0.488128097560239,0.0514850889470813,-0.0602998326078968
0.658895608155732,-0.135457434645672,-0.488128097560239,0.0514850889470813,-0.0602998326078968
NA,NA,NA,NA,NA
-0.106333683223721,0.985144979241251,-0.488128097560239,0.0514850889470813,-0.0602998326078968
