ID_ESCOLA,TIPO_ESCOLA,AREA,LOCALIZACAO,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61459201,Publica,Interior,Urbana,2,268.29,276.38,4.52,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61455984,Publica,Interior,Urbana,2,268.28,275.37,4.49,Q3_Médio-Alto,Q3_Médio-Alto,Baixo_INSE
61399572,Publica,Interior,Urbana,2,268.28,269.65,4.75,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442341,Publica,Interior,Urbana,2,268.24,275.73,5.3,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61449656,Publica,Interior,Urbana,2,268.23,266.26,5.02,Q3_Médio-Alto,Q2_Médio-Baixo,Medio_INSE
61442343,Publica,Interior,Urbana,2,268.21,269.31,5.19,Q3_Médio-Alto,Q2_Médio-Baixo,Alto_INSE
61424812,Publica,Interior,Urbana,2,268.2,275.44,5.31,Q3_Médio-Alto,Q3_Médio-Alto,Alto_INSE
61421874,Publica,Interior,Urbana,2,268.18,270.73,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61431508,Publica,Interior,Urbana,2,268.18,268.46,4.7,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425355,Publica,Interior,Urbana,2,268.18,280.02,4.51,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61428667,Publica,Interior,Urbana,2,268.13,282.29,4.84,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61417171,Publica,Interior,Rural,2,268.12,268.61,4.18,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61441566,Publica,Interior,Urbana,2,268.08,270.62,4.33,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466457,Publica,Interior,Urbana,2,268.08,281.83,4.68,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61454680,Publica,Interior,Urbana,2,268.07,276.91,4.7,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449600,Publica,Interior,Urbana,2,268.07,275.47,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61470556,Publica,Interior,Urbana,2,268.06,277.82,5.04,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412201,Publica,Interior,Urbana,2,268.06,265.17,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449147,Publica,Interior,Urbana,2,268.04,258.35,4.05,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61425756,Publica,Interior,Urbana,2,268.04,263.18,4.85,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421771,Publica,Capital,Urbana,2,268.03,280.63,5.38,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61399474,Publica,Interior,Urbana,2,267.99,271.42,4.79,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399665,Publica,Interior,Urbana,2,267.98,268.8,5.28,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412162,Publica,Interior,Urbana,2,267.95,274.98,4.53,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61432510,Publica,Interior,Urbana,2,267.94,261.65,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61428661,Publica,Interior,Urbana,2,267.91,271.11,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61428139,Publica,Interior,Urbana,2,267.9,264.31,5.18,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416643,Publica,Interior,Urbana,2,267.89,270.21,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412869,Publica,Interior,Urbana,2,267.88,283.01,5.15,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61449609,Publica,Interior,Urbana,2,267.86,4017.58,4.79,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61442019,Publica,Interior,Urbana,2,267.84,286.36,4.42,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61432547,Publica,Interior,Urbana,2,267.84,276.82,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416673,Publica,Interior,Urbana,2,267.8,261.84,4.82,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61458828,Publica,Interior,Urbana,2,267.79,269.05,4.59,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61405599,Publica,Interior,Urbana,2,267.73,268.85,4.6,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61456025,Publica,Interior,Urbana,2,267.71,260.8,4.43,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61416116,Publica,Interior,Urbana,2,267.69,272.03,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61399629,Publica,Interior,Urbana,2,267.68,299.5,4.88,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61405719,Publica,Interior,Urbana,2,267.6,257.98,4.77,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61405681,Publica,Interior,Urbana,2,267.59,270.5,5.47,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412165,Publica,Interior,Urbana,2,267.59,272.06,4.92,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466178,Publica,Interior,Urbana,2,267.57,255.21,4.31,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61449607,Publica,Interior,Urbana,2,267.57,282.49,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412867,Publica,Interior,Urbana,2,267.54,286.09,5.07,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412207,Publica,Interior,Rural,2,267.54,270.87,4.09,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61457627,Publica,Interior,Urbana,2,267.53,270.12,4.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61454636,Publica,Interior,Urbana,2,267.53,274.55,5.39,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61424826,Publica,Interior,Urbana,2,267.49,270.73,4.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61399632,Publica,Interior,Urbana,2,267.48,276.91,5.22,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61466148,Publica,Interior,Urbana,2,267.45,249.23,5.01,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432579,Publica,Interior,Urbana,2,267.43,274.29,4.82,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61405126,Publica,Capital,Urbana,2,267.43,270.82,5.14,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61425133,Publica,Interior,Urbana,2,267.42,268.05,4.15,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61441519,Publica,Interior,Urbana,2,267.38,274.13,5.33,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61442636,Publica,Interior,Rural,2,267.37,268.26,4.95,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61432961,Publica,Interior,Urbana,2,267.37,3356.25,5.04,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61433408,Publica,Interior,Urbana,2,267.31,268.23,4.93,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61417074,Publica,Capital,Urbana,2,267.29,284.27,5.39,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61425087,Publica,Interior,Urbana,2,267.1,276.4,5.19,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61408026,Publica,Interior,Urbana,2,267.09,279.38,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466190,Publica,Interior,Urbana,2,267.08,259.66,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466549,Publica,Interior,Urbana,2,267.07,277.49,5.36,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61431993,Publica,Capital,Urbana,2,267.07,280.21,5.28,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61470470,Publica,Interior,Urbana,2,267.06,262.76,5.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61459264,Publica,Interior,Urbana,2,267.04,272.39,5.14,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442540,Publica,Interior,Urbana,2,267.02,282.63,4.99,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61448069,Publica,Interior,Urbana,2,266.98,277.04,4.3,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61466153,Publica,Interior,Urbana,2,266.96,272.37,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61455463,Publica,Interior,Urbana,2,266.95,12084.53,4.99,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61449856,Publica,NA,NA,2,266.94,268.33,4.69,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61454086,Publica,Capital,Urbana,2,266.93,279.87,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61428674,Publica,Interior,Urbana,2,266.87,268.22,4.31,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61454101,Publica,Interior,Urbana,2,266.86,259.99,5.27,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455974,Publica,Interior,Urbana,2,266.86,1622.73,5.21,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61425668,Publica,Interior,Urbana,2,266.84,274.52,4.75,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416106,Publica,Interior,Urbana,2,266.79,260.38,4.55,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61458832,Publica,Interior,Urbana,2,266.78,257.54,3.94,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61437704,Publica,Interior,Urbana,2,266.78,266.9,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61455945,Publica,Interior,Urbana,2,266.75,273.21,4.74,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416213,Publica,Interior,Urbana,2,266.74,274.61,5.01,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437668,Publica,Interior,Urbana,2,266.74,275.35,5.2,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61425732,Publica,Interior,Urbana,2,266.71,270.02,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466514,Publica,Interior,Urbana,2,266.7,260.47,4.55,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61454103,Publica,Interior,Urbana,2,266.7,274.53,5.16,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61431496,Publica,Interior,Urbana,2,266.69,259.86,4.8,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449074,Publica,Capital,Urbana,2,266.68,285.26,4.94,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61433423,Publica,Interior,Urbana,2,266.67,262.62,4.63,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61424962,Publica,Interior,Urbana,2,266.66,284.3,5.04,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457719,Publica,Interior,Urbana,2,266.64,282.32,4.69,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61441580,Publica,Interior,Urbana,2,266.62,281.21,4.89,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61439289,Publica,Interior,Urbana,2,266.62,268.52,5.19,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61441623,Publica,Interior,Urbana,2,266.62,12904.29,5.17,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61459196,Publica,Interior,Urbana,2,266.62,268.31,4.48,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61459462,Publica,Interior,Urbana,2,266.59,257.53,4.87,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61433576,Publica,Interior,Urbana,2,266.58,273.31,4.79,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61451148,Publica,Interior,Urbana,2,266.57,276.52,5.15,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61458783,Publica,Interior,Urbana,2,266.55,4571.79,4.7,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61449157,Publica,Interior,Urbana,2,266.54,262.89,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449634,Publica,Interior,Rural,2,266.52,258.16,4.63,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61457665,Publica,Interior,Urbana,2,266.52,271.44,4.83,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470101,Publica,Interior,Urbana,2,266.51,264.66,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442596,Publica,Interior,Urbana,2,266.51,256.62,5.02,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399541,Publica,Interior,Urbana,2,266.5,266.02,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449663,Publica,Interior,Urbana,2,266.48,3809.16,4.96,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61466544,Publica,Interior,Urbana,2,266.47,275.84,5,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449153,Publica,Interior,Urbana,2,266.44,7552.52,5,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61400087,Publica,Interior,Rural,2,266.44,262.76,3.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61425118,Publica,Interior,Urbana,2,266.37,279.45,5.4,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61442042,Publica,Interior,Urbana,2,266.35,269.66,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425673,Publica,Interior,Urbana,2,266.28,258.84,4.73,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466500,Publica,Interior,Urbana,2,266.28,288.21,4.25,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61466263,Publica,Interior,Urbana,2,266.25,277.33,5.49,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61466501,Publica,Interior,Urbana,2,266.21,271.42,4.51,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61455444,Publica,Interior,Urbana,2,266.19,267.44,4.35,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61470109,Publica,Interior,Urbana,2,266.19,277.09,4.64,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61455992,Publica,Interior,Urbana,2,266.18,274.86,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61454666,Publica,Interior,Urbana,2,266.17,273.44,4.99,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61433037,Publica,Interior,Urbana,2,266.16,268.19,4.87,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61448082,Publica,Interior,Rural,2,266.14,264.17,4.77,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425385,Publica,Interior,Urbana,2,266.14,286.63,5,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61454670,Publica,Interior,Urbana,2,266.12,265.79,5.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449098,Publica,Interior,Urbana,2,266.09,253.86,4.73,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61442044,Publica,Interior,Urbana,2,266.05,279.35,5.15,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61425140,Publica,Interior,Urbana,2,266.03,270.96,4.6,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61459148,Publica,Interior,Urbana,2,266.01,271.77,5.39,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399620,Publica,Interior,Urbana,2,266,267.22,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61441547,Publica,Interior,Urbana,2,265.96,267.57,5.3,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61437690,Publica,Interior,Urbana,2,265.94,285.19,4.55,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61416616,Publica,Interior,Urbana,2,265.92,269.38,4.83,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61405649,Publica,Interior,Urbana,2,265.9,263.01,4.73,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442334,Publica,Interior,Urbana,2,265.89,282.84,5.17,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61448159,Publica,Interior,Urbana,2,265.89,251.27,4.36,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61459238,Publica,Interior,Urbana,2,265.89,2666.31,5.12,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61448114,Publica,Interior,Urbana,2,265.86,268.25,5.16,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61470466,Publica,Interior,Urbana,2,265.83,266.33,5.39,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455971,Publica,Interior,Urbana,2,265.82,273.87,5.1,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61425090,Publica,Capital,Urbana,2,265.82,8826.04,5,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61470099,Publica,Interior,Urbana,2,265.82,275.74,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61408010,Publica,Interior,Urbana,2,265.77,257.04,5.11,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459753,Publica,Interior,Urbana,2,265.77,259.65,4.86,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442301,Publica,Interior,Urbana,2,265.76,271.31,5.31,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61457628,Publica,Interior,Urbana,2,265.75,278.23,5.48,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61448097,Publica,Interior,Urbana,2,265.73,257.53,4.81,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432478,Publica,Interior,Urbana,2,265.71,283.11,4.82,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466542,Publica,Interior,Urbana,2,265.71,262.14,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412861,Publica,Interior,Urbana,2,265.66,277.9,5.07,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449843,Publica,Interior,Urbana,2,265.62,260.25,4.91,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61424813,Publica,Interior,Urbana,2,265.56,257.23,4.28,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61408024,Publica,Interior,Urbana,2,265.56,294.2,5,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61417221,Publica,Interior,Urbana,2,265.54,270.82,4.42,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61437684,Publica,Interior,Urbana,2,265.52,278.78,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61470576,Publica,Interior,Rural,2,265.5,275.92,4.27,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61442410,Publica,Interior,Urbana,2,265.5,265.09,4.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466976,Publica,NA,NA,2,265.5,274.66,4.61,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61450173,Publica,Interior,Urbana,2,265.48,270.57,5.21,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433440,Publica,Interior,Urbana,2,265.42,260.37,4.43,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61416652,Publica,Interior,Rural,2,265.42,258.11,3.95,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61442652,Publica,Interior,Urbana,2,265.4,269.52,4.08,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433385,Publica,Interior,Rural,2,265.35,280.5,4.93,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449592,Publica,Interior,Urbana,2,265.35,269.31,4.42,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61408016,Publica,Interior,Urbana,2,265.34,250.38,4.52,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61457603,Publica,Interior,Urbana,2,265.31,3147.42,4.77,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61459250,Publica,Interior,Urbana,2,265.3,266.95,4.43,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61451158,Publica,Interior,Urbana,2,265.29,241.15,4.45,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61416583,Publica,Capital,Urbana,2,265.29,275.43,5.48,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61454111,Publica,Interior,Urbana,2,265.27,282.78,5.18,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61442555,Publica,Interior,Urbana,2,265.24,276.14,4.9,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61425091,Publica,Capital,Urbana,2,265.24,273.04,5.39,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61417109,Publica,Interior,Rural,2,265.23,269.2,4.53,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61399596,Publica,Interior,Urbana,2,265.21,255.26,4.42,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61465781,Publica,Capital,Urbana,2,265.21,272.26,5.08,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61417098,Publica,Interior,Rural,2,265.21,270.08,4.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61455935,Publica,Interior,Urbana,2,265.18,258.74,4,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61399627,Publica,Interior,Urbana,2,265.17,270.41,5.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61455980,Publica,Interior,Urbana,2,265.12,277.07,4.51,Q2_Médio-Baixo,Q3_Médio-Alto,Baixo_INSE
61470528,Publica,Interior,Urbana,2,265.12,258.62,5.22,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61466451,Publica,Interior,Urbana,2,265.12,266.8,4.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61432568,Publica,Interior,Rural,2,265.09,255.78,3.95,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61412154,Publica,Interior,Urbana,2,265.09,265.72,4.5,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61459237,Publica,Interior,Urbana,2,265.08,269.85,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61457629,Publica,Interior,Urbana,2,265.06,266.78,5.18,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416112,Publica,Interior,Urbana,2,265.05,278.5,5.28,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61433023,Publica,Interior,Urbana,2,265.04,266.33,4.13,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61465787,Publica,Interior,Urbana,2,265.04,275.02,5.13,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61433430,Publica,Interior,Urbana,2,265.02,266.56,4.38,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61424855,Publica,Interior,Urbana,2,265.02,280.96,4.8,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61405640,Publica,Interior,Urbana,2,264.95,271.99,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61439351,Publica,Interior,Urbana,2,264.94,263.46,4.26,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61432958,Publica,Interior,Urbana,2,264.94,276.74,4.96,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61459491,Publica,Interior,Urbana,2,264.93,270.22,4.78,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449576,Publica,Interior,Urbana,2,264.93,264.04,4.36,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61459161,Publica,Interior,Urbana,2,264.89,266.52,4.27,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61438209,Publica,Interior,Urbana,2,264.87,266.63,4.92,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470162,Publica,Interior,Urbana,2,264.86,269.59,4.8,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442389,Publica,Interior,Urbana,2,264.85,2837.85,4.33,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61457597,Publica,Interior,Urbana,2,264.85,267.96,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61457693,Publica,Interior,Urbana,2,264.83,267.68,4.63,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433995,Publica,Interior,Urbana,2,264.82,270.81,5.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61448630,Publica,Interior,Urbana,2,264.81,257.93,4.4,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61455455,Publica,Interior,Urbana,2,264.8,273.34,5.44,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61466119,Publica,Capital,Urbana,2,264.73,268.87,5.54,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61432998,Publica,Interior,Urbana,2,264.72,278.22,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61459299,Publica,Interior,Urbana,2,264.71,1443.17,5.38,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61457599,Publica,Interior,Urbana,2,264.67,268.37,5.05,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466176,Publica,Interior,Urbana,2,264.67,268.19,4.36,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61433382,Publica,Interior,Urbana,2,264.67,266.6,4.7,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61417065,Publica,Capital,Urbana,2,264.67,278.04,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61454124,Publica,Interior,Urbana,2,264.66,284.49,5.07,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437740,Publica,Interior,Urbana,2,264.65,267.76,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61450162,Publica,Interior,Urbana,2,264.51,253.1,5.16,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61399679,Publica,Interior,Urbana,2,264.51,282.77,4.94,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61424968,Publica,Interior,Urbana,2,264.49,275.6,5.02,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61448161,Publica,Interior,Urbana,2,264.48,263.38,4.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61438273,Publica,Interior,Rural,2,264.45,264.56,4.18,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61412891,Publica,Interior,Urbana,2,264.45,258.06,4.28,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61416138,Publica,Interior,Urbana,2,264.44,268.96,4.71,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61456053,Publica,Interior,Urbana,2,264.43,267.88,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
