"PROFICIENCIA_LP_SAEB","TX_RESP_Q10c_num","TX_RESP_Q10d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.325545693365005,0.295163026345123,0.812036741610114,-0.886639741360465,-0.821121942914806,-0.998539706303348,-0.338565895612127,-0.2,-0.987665870103722,0.178144708566049,1.06158208431526,-0.2,-0.354182825648449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.242663319991335,0.295163026345123,0.812036741610114,1.04083795724924,-0.821121942914806,0.136164505405002,0.71945252817577,1.46666666666667,0.188126832400709,1.29154913710386,1.06158208431526,1.05,-0.354182825648449
-0.267811432451909,0.295163026345123,-0.487222044966068,1.04083795724924,1.33972527528205,1.27086871711335,1.77747095196367,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,1.05,-0.354182825648449
-0.261391116837552,0.295163026345123,-0.487222044966068,0.0770991079443883,0.259301666183623,0.136164505405002,-0.338565895612127,-0.2,0.188126832400709,0.178144708566049,1.06158208431526,1.05,-0.354182825648449
-0.276446088257707,0.295163026345123,-1.78648083154225,1.04083795724924,0.259301666183623,0.136164505405002,-0.338565895612127,-0.2,1.36391953490514,0.178144708566049,1.06158208431526,1.05,-0.354182825648449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.27769167503921,0.295163026345123,0.812036741610114,1.04083795724924,1.33972527528205,1.27086871711335,1.77747095196367,1.46666666666667,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2,3.71891966930871
-1.39349782412221,0.295163026345123,0.812036741610114,1.04083795724924,0.259301666183623,1.27086871711335,-1.39658431940002,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2,1.68236842183013
-0.537443312363635,0.295163026345123,0.812036741610114,0.0770991079443883,0.259301666183623,0.136164505405002,-0.338565895612127,1.46666666666667,0.188126832400709,0.178144708566049,1.06158208431526,-0.2,-0.354182825648449
-0.97301997821977,0.295163026345123,0.812036741610114,1.04083795724924,0.259301666183623,1.27086871711335,0.71945252817577,1.46666666666667,1.36391953490514,1.29154913710386,-0.412837477233712,-0.2,NA
-0.435324873340275,0.295163026345123,-0.487222044966068,0.0770991079443883,0.259301666183623,-0.998539706303348,-0.338565895612127,-0.2,-0.987665870103722,0.178144708566049,-0.412837477233712,-0.2,-0.354182825648449
0.648967728488662,0.295163026345123,-1.78648083154225,-1.85037859066532,-0.821121942914806,1.27086871711335,-1.39658431940002,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,1.05,-0.354182825648449
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.22326175273401,0.295163026345123,0.812036741610114,1.04083795724924,1.33972527528205,0.136164505405002,1.77747095196367,-0.2,1.36391953490514,0.178144708566049,1.06158208431526,1.05,-0.354182825648449
-0.903247198119452,0.295163026345123,-0.487222044966068,1.04083795724924,1.33972527528205,1.27086871711335,0.71945252817577,-0.2,0.188126832400709,0.178144708566049,1.06158208431526,1.05,-0.354182825648449
-0.373313584745888,0.295163026345123,0.812036741610114,0.0770991079443883,0.259301666183623,0.136164505405002,-0.338565895612127,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2,1.68236842183013
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.34938379082722,0.295163026345123,0.812036741610114,-0.886639741360465,-0.821121942914806,-0.998539706303348,-0.338565895612127,-0.2,0.188126832400709,0.178144708566049,-0.412837477233712,-0.2,-0.354182825648449
