"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.60137475050489,NA,1.39998889563083,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.62501248262972,-0.107786363572193,0.341460706251421,1.59800138976185,0.754481356237157,-1.5920058915157,1.59800138976185,1.4415134475579,0.240288519438982,0.133991913938323,1.24390645606541,1.91157927859293
-1.32344219518584,0.898219696434944,1.39998889563083,1.59800138976185,1.79638418151704,1.70572059805253,1.59800138976185,1.4415134475579,1.40168303006073,1.42924708200878,1.24390645606541,-0.318596546432155
-0.749984513791827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.21607504777233,0.898219696434944,-0.717067483127984,-1.56168317635817,-0.287421469042727,-0.492763728326287,-0.508454987651497,-2.35884018691292,-2.08250050180451,0.133991913938323,-1.64195652200634,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1.04958697294237,0.898219696434944,-0.717067483127984,-0.508454987651497,-0.287421469042727,-0.492763728326287,-0.508454987651497,0.17472890273429,0.240288519438982,0.133991913938323,-0.199025032970465,-0.318596546432155
1.72893392248095,0.898219696434944,0.341460706251421,1.59800138976185,0.754481356237157,-0.492763728326287,-0.508454987651497,-1.09205564208932,1.40168303006073,1.42924708200878,-0.199025032970465,-0.318596546432155
-0.72770283073764,-2.11979848358647,-1.77559567250739,1.59800138976185,1.79638418151704,-1.5920058915157,0.544773201055176,1.4415134475579,0.240288519438982,0.133991913938323,-0.199025032970465,-0.318596546432155
0.725968994286697,0.898219696434944,0.341460706251421,1.59800138976185,-0.287421469042727,0.606478434863123,-0.508454987651497,0.17472890273429,0.240288519438982,0.133991913938323,-0.199025032970465,-0.318596546432155
1.79596498889593,-0.107786363572193,-0.717067483127984,-0.508454987651497,-0.287421469042727,-0.492763728326287,-0.508454987651497,0.17472890273429,0.240288519438982,-1.16126325413213,-1.64195652200634,-0.318596546432155
0.788304922083348,-0.107786363572193,0.341460706251421,-0.508454987651497,-0.287421469042727,-0.492763728326287,-0.508454987651497,0.17472890273429,0.240288519438982,-1.16126325413213,-0.199025032970465,-0.318596546432155
0.394773789452128,-0.107786363572193,-0.717067483127984,-0.508454987651497,-0.287421469042727,-0.492763728326287,-0.508454987651497,-1.09205564208932,0.240288519438982,0.133991913938323,-0.199025032970465,-0.318596546432155
0.565424052815228,0.898219696434944,-0.717067483127984,0.544773201055176,-0.287421469042727,-0.492763728326287,-0.508454987651497,-1.09205564208932,0.240288519438982,-1.16126325413213,-1.64195652200634,-0.318596546432155
-0.0336304229614478,-1.11379242357933,0.341460706251421,-0.508454987651497,0.754481356237157,-0.492763728326287,0.544773201055176,0.17472890273429,0.240288519438982,0.133991913938323,-0.199025032970465,-0.318596546432155
-0.579496253158798,NA,-0.717067483127984,-0.508454987651497,-0.287421469042727,-0.492763728326287,-0.508454987651497,0.17472890273429,0.240288519438982,-1.16126325413213,-0.199025032970465,NA
-0.284774170532703,-1.11379242357933,-0.717067483127984,-0.508454987651497,-0.287421469042727,0.606478434863123,0.544773201055176,0.17472890273429,0.240288519438982,0.133991913938323,1.24390645606541,-0.318596546432155
2.13887655789748,0.898219696434944,-0.717067483127984,-0.508454987651497,-0.287421469042727,-0.492763728326287,-0.508454987651497,-1.09205564208932,-0.921105991182764,0.133991913938323,1.24390645606541,-0.318596546432155
0.101141726539594,0.898219696434944,1.39998889563083,-0.508454987651497,-0.287421469042727,-0.492763728326287,-1.56168317635817,0.17472890273429,-0.921105991182764,-1.16126325413213,-1.64195652200634,-0.318596546432155
-0.241839834901977,0.898219696434944,0.341460706251421,-1.56168317635817,-0.287421469042727,-0.492763728326287,-0.508454987651497,0.17472890273429,1.40168303006073,1.42924708200878,-0.199025032970465,-0.318596546432155
-0.472282955306712,-1.11379242357933,-0.717067483127984,-1.56168317635817,-0.287421469042727,0.606478434863123,0.544773201055176,-1.09205564208932,1.40168303006073,0.133991913938323,-0.199025032970465,-0.318596546432155
NA,0.898219696434944,0.341460706251421,-0.508454987651497,-1.32932429432261,0.606478434863123,-0.508454987651497,0.17472890273429,0.240288519438982,0.133991913938323,-0.199025032970465,4.14175510361801
