"PROFICIENCIA_MT_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.0902165484986753,-1.24647499402073,1.08232036108388,-0.541895556035288,-0.701646415445623,0.499804919033977,-0.519915326773995,-0.450884356899531,-0.24048064576767,1.17887739516105,1.20387899683947,0.0965018205834267,-1.53502957283359,-0.384093622292541,-0.466243088294741
-0.452430204984366,NA,NA,1.62568666810586,1.57870443475265,1.76597738058672,NA,1.35265307069859,1.06498571697111,1.17887739516105,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,NA
0.751130841151381,1.62331627128281,1.08232036108388,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-1.54594700850645,-0.0654931886200585,-0.373617619708801,0.0965018205834267,-0.209322214477308,1.07546214241912,-0.466243088294741
1.40671362531075,-0.289877905586216,1.08232036108388,0.541895556035288,-0.701646415445623,0.499804919033977,0.642248344838465,1.35265307069859,-0.24048064576767,-0.0654931886200585,1.20387899683947,0.0965018205834267,-0.209322214477308,-0.384093622292541,-0.466243088294741
1.52167913675692,-1.24647499402073,1.08232036108388,0.541895556035288,-0.701646415445623,-0.766367542518764,-1.68207899838646,-1.35265307069859,-0.24048064576767,-1.30986377240117,-0.373617619708801,1.31885821464017,-0.209322214477308,-0.384093622292541,-0.466243088294741
2.07391337216988,NA,NA,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-1.35265307069859,-1.54594700850645,-0.0654931886200585,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.65351595899088,-0.289877905586216,0.0636659035931693,1.62568666810586,1.57870443475265,0.499804919033977,0.642248344838465,0.450884356899531,1.06498571697111,-0.0654931886200585,1.20387899683947,1.31885821464017,-0.209322214477308,-0.384093622292541,1.57357042299475
1.14255666654004,1.62331627128281,1.08232036108388,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-0.0654931886200585,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,-0.466243088294741
-2.12564131779882,-1.24647499402073,-0.95498855389754,0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-1.35265307069859,-1.54594700850645,-1.30986377240117,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,1.57357042299475
0.321358520635214,-0.289877905586216,-0.95498855389754,-0.541895556035288,-0.701646415445623,0.499804919033977,0.642248344838465,1.35265307069859,1.06498571697111,-0.0654931886200585,-0.373617619708801,-1.12585457347331,-1.53502957283359,-0.384093622292541,-0.466243088294741
-0.637104389305185,-0.289877905586216,-0.95498855389754,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-0.0654931886200585,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,-0.466243088294741
-1.05024334429328,NA,NA,-0.541895556035288,1.57870443475265,1.76597738058672,1.80441201645092,1.35265307069859,1.06498571697111,1.17887739516105,NA,NA,NA,NA,-0.466243088294741
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.533185557879583,-1.24647499402073,1.08232036108388,-0.541895556035288,-0.701646415445623,-0.766367542518764,0.642248344838465,1.35265307069859,-1.54594700850645,1.17887739516105,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,1.57357042299475
0.745324123335104,NA,NA,0.541895556035288,0.438529009653515,-0.766367542518764,-0.519915326773995,-0.450884356899531,-1.54594700850645,-0.0654931886200585,-1.95111423625707,0.0965018205834267,-0.209322214477308,-0.384093622292541,NA
0.615837455751736,0.666719182848296,1.08232036108388,-0.541895556035288,-0.701646415445623,-0.766367542518764,-0.519915326773995,-0.450884356899531,-0.24048064576767,-0.0654931886200585,-0.373617619708801,0.0965018205834267,-0.209322214477308,-0.384093622292541,-0.466243088294741
-1.84852267046361,-0.289877905586216,-0.95498855389754,1.62568666810586,1.57870443475265,1.76597738058672,1.80441201645092,1.35265307069859,1.06498571697111,1.17887739516105,1.20387899683947,1.31885821464017,1.11638514387898,1.07546214241912,1.57357042299475
