"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
NA,NA,NA,NA,NA,NA
-0.127336217798974,-0.909630930102268,1.02075469549333,1.36647040923334,1.38590282271234,0.0549494976102159
-0.125766066839548,-0.909630930102268,1.02075469549333,0.323637728502634,-0.598846898702863,0.0549494976102159
-0.12706491717164,-0.12594889801416,-0.134816657895346,0.323637728502634,-0.598846898702863,0.0549494976102159
-0.126171311966298,-0.909630930102268,1.02075469549333,-1.76202763295879,1.38590282271234,1.15393944981454
-0.12836206320751,-0.909630930102268,-0.134816657895346,1.36647040923334,1.38590282271234,1.15393944981454
-0.128394354738599,-0.909630930102268,-0.134816657895346,1.36647040923334,-1.59122175941047,0.0549494976102159
-0.128530326013011,-0.909630930102268,1.02075469549333,1.36647040923334,-0.598846898702863,-1.04404045459411
-0.125795552504426,1.44141516616206,-0.134816657895346,0.323637728502634,0.393527962004739,0.0549494976102159
-0.127296756407738,-0.12594889801416,-0.134816657895346,0.323637728502634,-0.598846898702863,-1.04404045459411
-0.129574697348497,-0.909630930102268,-0.134816657895346,1.36647040923334,0.393527962004739,1.15393944981454
-0.126215153926716,1.44141516616206,-0.134816657895346,0.323637728502634,NA,0.0549494976102159
-0.128913626035186,-0.909630930102268,-0.134816657895346,-0.719194952228076,1.38590282271234,1.15393944981454
-0.128420707518078,-0.909630930102268,1.02075469549333,-0.719194952228076,1.38590282271234,1.15393944981454
-0.129202262125842,-0.909630930102268,1.02075469549333,0.323637728502634,-0.598846898702863,0.0549494976102159
-0.128161991084727,-0.909630930102268,1.02075469549333,0.323637728502634,-0.598846898702863,0.0549494976102159
-0.128546713623961,0.657733134073948,1.02075469549333,1.36647040923334,1.38590282271234,1.15393944981454
-0.125452075520167,-0.909630930102268,-0.134816657895346,0.323637728502634,0.393527962004739,1.15393944981454
-0.128566873033092,NA,1.02075469549333,1.36647040923334,0.393527962004739,0.0549494976102159
-0.125259762471932,-0.909630930102268,-1.29038801128402,-0.719194952228076,-0.598846898702863,0.0549494976102159
-0.126450234525806,-0.909630930102268,-0.134816657895346,0.323637728502634,0.393527962004739,-1.04404045459411
-0.128176864276271,-0.909630930102268,1.02075469549333,0.323637728502634,-0.598846898702863,0.0549494976102159
-0.125071156425251,1.44141516616206,-0.134816657895346,-1.76202763295879,-1.59122175941047,-1.04404045459411
NA,NA,NA,NA,NA,NA
-0.126818848224545,0.657733134073948,-2.4459593646727,-1.76202763295879,-0.598846898702863,-1.04404045459411
-0.126084920941917,NA,-2.4459593646727,1.36647040923334,-0.598846898702863,-2.14303040679843
-0.126958341136759,1.44141516616206,-1.29038801128402,-1.76202763295879,-1.59122175941047,-2.14303040679843
-0.126590001695414,0.657733134073948,1.02075469549333,0.323637728502634,1.38590282271234,-1.04404045459411
-0.12596318993633,0.657733134073948,-0.134816657895346,0.323637728502634,-0.598846898702863,0.0549494976102159
-0.125288259612179,1.44141516616206,-1.29038801128402,-0.719194952228076,-1.59122175941047,-1.04404045459411
-0.127650352278143,1.44141516616206,1.02075469549333,-0.719194952228076,-0.598846898702863,-1.04404045459411
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.125031334891688,NA,-1.29038801128402,-0.719194952228076,-1.59122175941047,-1.04404045459411
-0.126166574236146,-0.909630930102268,-1.29038801128402,-0.719194952228076,-0.598846898702863,-1.04404045459411
-0.126567911954048,1.44141516616206,-0.134816657895346,-0.719194952228076,0.393527962004739,0.0549494976102159
-0.124663479168505,NA,-1.29038801128402,-1.76202763295879,-1.59122175941047,-1.04404045459411
-0.127386360157683,0.657733134073948,-0.134816657895346,0.323637728502634,0.393527962004739,0.0549494976102159
-0.125826196986798,-0.909630930102268,-0.134816657895346,0.323637728502634,0.393527962004739,1.15393944981454
-0.127991678884217,-0.12594889801416,1.02075469549333,-0.719194952228076,NA,1.15393944981454
-0.126360933670683,-0.12594889801416,1.02075469549333,-0.719194952228076,-0.598846898702863,-1.04404045459411
NA,NA,NA,NA,NA,NA
-0.126561736635947,-0.909630930102268,-0.134816657895346,-0.719194952228076,-0.598846898702863,1.15393944981454
-0.127267784602804,0.657733134073948,-0.134816657895346,-0.719194952228076,-0.598846898702863,1.15393944981454
-0.125916508959212,1.44141516616206,-1.29038801128402,-0.719194952228076,-0.598846898702863,-1.04404045459411
-0.124997287806937,1.44141516616206,-1.29038801128402,-0.719194952228076,-0.598846898702863,0.0549494976102159
-0.126863217611444,0.657733134073948,-0.134816657895346,-0.719194952228076,-0.598846898702863,-1.04404045459411
-0.128942290432237,-0.12594889801416,-2.4459593646727,-1.76202763295879,-1.59122175941047,0.0549494976102159
