"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
-1.09580796122587,-0.35839560597487,-0.533699058584319,0.546476649224424,-0.105709190222659
NA,NA,NA,NA,NA
-0.967149676395283,-0.35839560597487,1.79876349374715,1.67846399404645,1.09937557831566
-1.1322601803776,-0.35839560597487,1.79876349374715,1.67846399404645,1.09937557831566
-0.945234776281863,-0.35839560597487,-0.533699058584319,-0.585510695597597,1.09937557831566
-0.116797800468211,1.05129377752628,1.79876349374715,-0.585510695597597,1.09937557831566
-0.0195103530849759,-0.35839560597487,-0.533699058584319,-0.585510695597597,-0.105709190222659
0.170384997032644,1.05129377752628,1.79876349374715,1.67846399404645,-0.105709190222659
2.31680942114163,2.46098316102744,0.632532217581414,-0.585510695597597,-0.105709190222659
0.904984260310104,1.05129377752628,-0.533699058584319,-0.585510695597597,-0.105709190222659
-0.639255143640985,-0.35839560597487,-0.533699058584319,0.546476649224424,-0.105709190222659
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
