"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num"
-0.117940270890594,1.48542946203859,-2.68328157299975,0.309967528722255,-0.372422649871066
-0.118695155166819,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.117062526866074,-0.352474787602377,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
-0.117749438611455,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.117817041145525,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.118643734812068,-0.352474787602377,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.120457704130807,-0.352474787602377,0,0.309967528722255,-3.39318414326971
-0.116839767988751,-0.352474787602377,-1.34164078649987,0.309967528722255,-0.372422649871066
-0.118382920488056,1.48542946203859,1.34164078649987,1.56705806187362,1.13795809682826
-0.117470332312941,-0.352474787602377,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
-0.115580541574536,-0.352474787602377,0,1.56705806187362,1.13795809682826
NA,NA,NA,NA,NA
-0.116687767886759,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.115599659699988,1.48542946203859,0,0.309967528722255,1.13795809682826
NA,NA,NA,NA,NA
-0.115878309869591,-0.352474787602377,-1.34164078649987,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116052588557735,1.48542946203859,0,-0.947123004429111,1.13795809682826
-0.114597941692146,1.48542946203859,1.34164078649987,0.309967528722255,1.13795809682826
-0.115634043476968,-0.352474787602377,0,0.309967528722255,1.13795809682826
-0.115465325958586,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116466488971266,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
-0.115371706819874,-0.352474787602377,0,0.309967528722255,-0.372422649871066
-0.115153152019528,1.48542946203859,0,1.56705806187362,1.13795809682826
NA,NA,NA,NA,NA
-0.116143846528832,-0.352474787602377,1.34164078649987,0.309967528722255,1.13795809682826
8.42695539117262,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
NA,NA,NA,NA,NA
-0.117307640557374,-0.352474787602377,0,0.309967528722255,-1.88280339657039
NA,NA,NA,NA,NA
-0.114167513105316,1.48542946203859,1.34164078649987,0.309967528722255,1.13795809682826
-0.117350827877513,-2.19037903724334,0,1.56705806187362,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.115341181100627,1.48542946203859,1.34164078649987,1.56705806187362,1.13795809682826
-0.115127470089653,1.48542946203859,1.34164078649987,1.56705806187362,1.13795809682826
NA,NA,NA,NA,NA
-0.115739427497401,-0.352474787602377,1.34164078649987,0.309967528722255,1.13795809682826
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.118724648563737,-0.352474787602377,0,0.309967528722255,-0.372422649871066
-0.117064717159051,1.48542946203859,0,1.56705806187362,1.13795809682826
-0.117299274799937,-0.352474787602377,1.34164078649987,0.309967528722255,1.13795809682826
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.117563766453265,-0.352474787602377,0,0.309967528722255,-0.372422649871066
-0.116513693955093,1.48542946203859,1.34164078649987,0.309967528722255,1.13795809682826
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.119929820910162,-2.19037903724334,-2.68328157299975,-2.20421353758048,-0.372422649871066
-0.113854395831134,-0.352474787602377,0,0.309967528722255,-0.372422649871066
-0.117615973366987,1.48542946203859,0,-0.947123004429111,-1.88280339657039
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116855306236236,1.48542946203859,1.34164078649987,1.56705806187362,1.13795809682826
-0.116557927696046,-0.352474787602377,-1.34164078649987,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
-0.116318085675528,-0.352474787602377,-1.34164078649987,-0.947123004429111,-0.372422649871066
NA,NA,NA,NA,NA
-0.11562233792005,1.48542946203859,1.34164078649987,0.309967528722255,1.13795809682826
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116011710154915,1.48542946203859,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116905962569377,1.48542946203859,1.34164078649987,0.309967528722255,1.13795809682826
NA,NA,NA,NA,NA
-0.115823193842336,-0.352474787602377,0,1.56705806187362,1.13795809682826
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.116591462759447,-0.352474787602377,0,0.309967528722255,-0.372422649871066
-0.118909613220583,-0.352474787602377,0,-0.947123004429111,1.13795809682826
-0.116283351659865,1.48542946203859,0,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
-0.117085210720476,-0.352474787602377,0,-0.947123004429111,-1.88280339657039
-0.117659022304694,-2.19037903724334,0,0.309967528722255,1.13795809682826
-0.118818342540637,-0.352474787602377,0,-0.947123004429111,-0.372422649871066
NA,NA,NA,NA,NA
-0.116532306505876,-0.352474787602377,1.34164078649987,0.309967528722255,-0.372422649871066
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.117464235931375,-0.352474787602377,0,-0.947123004429111,-1.88280339657039
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
