"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num"
0.172441363165984,-0.452342661117059,-0.310443384538799,0.77273114939061,-0.383480942362529
-0.27403091519834,0.574597434391939,1.40734334324256,-0.486534427394087,-0.383480942362529
1.3299381975764,-0.452342661117059,1.40734334324256,-0.486534427394087,-0.383480942362529
1.16358298369677,1.60153752990094,0.548449979351878,-0.486534427394087,-0.383480942362529
-1.23593328610235,0.574597434391939,0.548449979351878,-0.486534427394087,-0.383480942362529
-0.641068361690731,-0.452342661117059,-1.16933674842948,-0.486534427394087,-1.66666717257561
-0.229483437057582,1.60153752990094,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.374667665266099,0.574597434391939,1.40734334324256,0.77273114939061,0.899705287850549
0.12830809561563,0.574597434391939,-1.16933674842948,-0.486534427394087,-0.383480942362529
0.423665516051088,NA,NA,-0.486534427394087,0.899705287850549
0.566192573417579,1.60153752990094,-1.16933674842948,-0.486534427394087,-0.383480942362529
-3.03633906691561,NA,NA,NA,NA
-0.323021853423815,-0.452342661117059,-1.16933674842948,0.77273114939061,-0.383480942362529
-1.27335878132366,-0.452342661117059,-0.310443384538799,2.03199672617531,2.18289151806363
0.103168307039324,-1.47928275662606,-1.16933674842948,-0.486534427394087,0.899705287850549
0.52761422616329,NA,NA,2.03199672617531,-0.383480942362529
-0.260805204878602,-0.452342661117059,0.548449979351878,-0.486534427394087,-0.383480942362529
0.217798842918088,0.574597434391939,1.40734334324256,-0.486534427394087,-0.383480942362529
-0.231487724291264,-0.452342661117059,-0.310443384538799,-0.486534427394087,-0.383480942362529
-0.280127750922982,-0.452342661117059,-0.310443384538799,-0.486534427394087,-0.383480942362529
0.658321558578015,-0.452342661117059,-0.310443384538799,-0.486534427394087,-1.66666717257561
-0.0336519625604242,-0.452342661117059,1.40734334324256,0.77273114939061,0.899705287850549
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
