"PROFICIENCIA_LP_SAEB","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23b_num"
NA,NA,NA,NA
-0.327030055674721,-0.383247733156245,-0.237890511402827,0.891001768640266
1.22170876224733,-0.383247733156245,-0.237890511402827,0.891001768640266
NA,NA,NA,NA
-0.304401250385774,-0.383247733156245,-0.237890511402827,-0.519751031706822
-2.90148811354222,1.43717899933592,2.54359854499945,0.891001768640266
1.13797285817738,-0.383247733156245,-0.237890511402827,-0.519751031706822
-0.747712117596672,-0.383247733156245,-0.237890511402827,0.891001768640266
NA,NA,NA,NA
-0.79127491776843,1.43717899933592,-0.237890511402827,-0.519751031706822
NA,NA,NA,NA
-0.229490142451463,-0.383247733156245,-0.237890511402827,0.891001768640266
NA,NA,NA,NA
1.38507862009215,-0.383247733156245,-0.237890511402827,-0.519751031706822
-2.80949279452188,-0.383247733156245,-0.237890511402827,-0.519751031706822
1.10615337008107,-0.383247733156245,-0.237890511402827,-0.519751031706822
1.0217287307603,-0.383247733156245,-0.237890511402827,-0.519751031706822
1.10100094823474,-0.383247733156245,-0.237890511402827,-0.519751031706822
-0.57508647899959,-0.383247733156245,-0.237890511402827,-0.519751031706822
0.832007788266634,-0.383247733156245,-0.237890511402827,-0.519751031706822
NA,NA,NA,NA
NA,NA,NA,NA
0.689727124037228,-2.20367446564841,-1.62863503960397,-0.519751031706822
0.189176951938148,-0.383247733156245,-0.237890511402827,0.891001768640266
-0.756065758552317,1.43717899933592,1.15285401679831,0.891001768640266
-0.0766136306173134,-0.383247733156245,1.15285401679831,0.891001768640266
0.569841108694522,-0.383247733156245,-1.62863503960397,-1.93050383205391
-0.688256891744248,3.25760573182808,2.54359854499945,0.891001768640266
-1.41829510330762,3.25760573182808,1.15285401679831,0.891001768640266
-0.0732502703361324,-0.383247733156245,-0.237890511402827,0.891001768640266
-0.141192150255716,-0.383247733156245,1.15285401679831,-0.519751031706822
-1.1888833049063,1.43717899933592,1.15285401679831,0.891001768640266
NA,NA,NA,NA
NA,NA,NA,NA
1.21671433120157,-0.383247733156245,-0.237890511402827,-0.519751031706822
0.289107378411394,-0.383247733156245,-0.237890511402827,0.891001768640266
-0.91690233037466,-0.383247733156245,-0.237890511402827,0.891001768640266
NA,NA,NA,NA
NA,NA,NA,NA
