"PROFICIENCIA_MT_SAEB","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23i_num","TX_RESP_Q20_num"
-0.533338703845264,0.107889812495025,0.484905442086255,-0.0286934341854009,-0.0325392125684538,0.340709286889714,1.16605479908382,-0.267409350121028
0.776820618283235,0.107889812495025,0.484905442086255,-0.0286934341854009,-1.46426456558041,0.340709286889714,-0.437270549656432,-0.267409350121028
0.369116700482088,0.107889812495025,NA,-0.0286934341854009,-0.0325392125684538,-0.786252200514725,-0.437270549656432,-0.267409350121028
-0.709966727824467,0.107889812495025,-0.848584523650947,-1.29120453834303,-0.0325392125684538,0.340709286889714,-0.437270549656432,-0.267409350121028
-0.718523548464382,0.107889812495025,0.484905442086255,-1.29120453834303,-0.0325392125684538,-0.786252200514725,-2.04059589839668,-0.267409350121028
0.149514716513607,0.107889812495025,-0.848584523650947,-0.0286934341854009,-0.0325392125684538,-0.786252200514725,-2.04059589839668,-0.267409350121028
1.44504008193016,0.107889812495025,-0.848584523650947,-0.0286934341854009,-1.46426456558041,0.340709286889714,-0.437270549656432,-0.267409350121028
NA,NA,NA,NA,NA,NA,NA,NA
-0.032039877824834,0.107889812495025,-0.848584523650947,1.23381766997223,-0.0325392125684538,0.340709286889714,-0.437270549656432,-0.267409350121028
1.17138921249616,0.107889812495025,0.484905442086255,-1.29120453834303,-0.0325392125684538,1.46767077429415,1.16605479908382,-0.267409350121028
-0.922524112919065,-1.51045737493035,-0.848584523650947,-0.0286934341854009,-0.0325392125684538,0.340709286889714,-0.437270549656432,-0.267409350121028
-1.24348216220842,0.107889812495025,-0.848584523650947,NA,NA,NA,NA,-0.267409350121028
NA,NA,NA,NA,NA,NA,NA,NA
3.21284160258311,0.107889812495025,-0.848584523650947,1.23381766997223,1.3991861404435,-0.786252200514725,1.16605479908382,-0.267409350121028
-0.403510388638823,1.7262369999204,1.81839540782346,1.23381766997223,1.3991861404435,1.46767077429415,1.16605479908382,-0.267409350121028
-0.678652004930917,-1.51045737493035,-0.848584523650947,-0.0286934341854009,-0.0325392125684538,-0.786252200514725,-0.437270549656432,-0.267409350121028
-0.91647862301552,0.107889812495025,0.484905442086255,-0.0286934341854009,-1.46426456558041,-0.786252200514725,1.16605479908382,3.65459445165406
0.267874804022077,0.107889812495025,0.484905442086255,1.23381766997223,1.3991861404435,1.46767077429415,1.16605479908382,-0.267409350121028
-0.535549385870447,0.107889812495025,-0.848584523650947,1.23381766997223,-0.0325392125684538,0.340709286889714,-0.437270549656432,NA
-1.86254317547553,0.107889812495025,-0.848584523650947,-0.0286934341854009,-0.0325392125684538,-0.786252200514725,-0.437270549656432,-0.267409350121028
-0.331750002074063,0.107889812495025,0.484905442086255,-0.0286934341854009,-0.0325392125684538,0.340709286889714,-0.437270549656432,-0.267409350121028
0.23910305803338,1.7262369999204,1.81839540782346,1.23381766997223,1.3991861404435,1.46767077429415,1.16605479908382,-0.267409350121028
0.979705660354188,1.7262369999204,1.81839540782346,1.23381766997223,1.3991861404435,1.46767077429415,1.16605479908382,-0.267409350121028
1.14797240263867,0.107889812495025,0.484905442086255,-0.0286934341854009,-0.0325392125684538,-0.786252200514725,1.16605479908382,-0.267409350121028
0.283173310050971,-1.51045737493035,-0.848584523650947,-1.29120453834303,-0.0325392125684538,-1.91321368791917,-2.04059589839668,-0.267409350121028
0.551098548426841,1.7262369999204,1.81839540782346,1.23381766997223,1.3991861404435,1.46767077429415,1.16605479908382,-0.267409350121028
0.786659078414923,0.107889812495025,0.484905442086255,1.23381766997223,1.3991861404435,1.46767077429415,1.16605479908382,-0.267409350121028
NA,NA,NA,NA,NA,NA,NA,NA
-1.07702264868805,0.107889812495025,0.484905442086255,-0.0286934341854009,-0.0325392125684538,0.340709286889714,-0.437270549656432,3.65459445165406
NA,NA,NA,NA,NA,NA,NA,NA
