"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23e_num","TX_RESP_Q23f_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.798885156637826,0.923380516876639,-0.415143200261595,0.588370505082338,1.89223747448531,1.06715675015986,1,1.17732589230191,1.19634331298136,1.09496617205592,0.588370505082338,0.69465987574574,0.951302988308988,1.15470053837925,1.01629203649234,1.60755941048078,1.24025326257979,0.951302988308988,1.25
0.22070474087703,0.923380516876639,1.07937232068015,NA,NA,1.06715675015986,1,1.17732589230191,1.19634331298136,1.09496617205592,0.588370505082338,0.69465987574574,0.951302988308988,1.15470053837925,1.01629203649234,1.60755941048078,1.24025326257979,0.951302988308988,1.25
-0.834238141545146,0.923380516876639,1.07937232068015,0.588370505082338,0.0540639278424375,-0.582085500087199,0,1.17732589230191,1.19634331298136,1.09496617205592,0.588370505082338,0.69465987574574,-0.665912091816292,0,-0.312705241997642,-1.42894169820514,NA,-0.665912091816292,-0.75
-0.410443227418708,-0.538638634844706,-0.415143200261595,-0.66191681821763,0.0540639278424375,1.06715675015986,0,-1.04651190426837,-0.74059347946465,0.164244925808388,-0.66191681821763,0.69465987574574,-0.665912091816292,0,-0.312705241997642,-1.42894169820514,-0.286212291364566,-0.665912091816292,-0.75
0.536963992043774,0.923380516876639,-0.415143200261595,0.588370505082338,-0.865022845478999,-0.582085500087199,0,0.0654069940167726,0.227874916758354,-0.766476320439145,-0.66191681821763,0.69465987574574,-2.28312717194157,-2.3094010767585,-1.64170252048762,0.089308856137821,-0.286212291364566,-0.665912091816292,-0.75
1.68480753498945,0.923380516876639,1.07937232068015,1.83865782838231,1.89223747448531,1.06715675015986,1,1.17732589230191,1.19634331298136,1.09496617205592,0.588370505082338,0.69465987574574,0.951302988308988,1.15470053837925,1.01629203649234,1.60755941048078,1.24025326257979,0.951302988308988,NA
-0.517204691692265,-0.538638634844706,-0.415143200261595,0.588370505082338,0.0540639278424375,-0.582085500087199,-1,-1.04651190426837,-0.74059347946465,-0.766476320439145,0.588370505082338,-1.45247064928655,-0.665912091816292,0,-1.64170252048762,0.089308856137821,-0.286212291364566,-0.665912091816292,-0.75
0.317932836480835,-0.538638634844706,-1.90965872120334,-0.66191681821763,-0.865022845478999,-0.582085500087199,0,0.0654069940167726,0.227874916758354,0.164244925808388,-0.66191681821763,-0.378905386770404,-0.665912091816292,0,1.01629203649234,0.089308856137821,-1.81267784530892,0.951302988308988,1.25
-0.0977039945206924,-2.00065778656605,-1.90965872120334,-0.66191681821763,-0.865022845478999,-0.582085500087199,0,0.0654069940167726,-0.74059347946465,-0.766476320439145,-0.66191681821763,-0.378905386770404,-0.665912091816292,0,-0.312705241997642,0.089308856137821,-0.286212291364566,-0.665912091816292,-0.75
-1.36993995666755,-2.00065778656605,-0.415143200261595,NA,NA,-0.582085500087199,-2,-2.1584308025535,-1.70906187568766,-1.69719756668668,-3.16249146481757,-2.52603591180269,-0.665912091816292,-1.15470053837925,-0.312705241997642,-1.42894169820514,-1.81267784530892,-2.28312717194157,-0.75
-0.591767801517567,-0.538638634844706,-0.415143200261595,NA,NA,-0.582085500087199,0,0.0654069940167726,0.227874916758354,-0.766476320439145,0.588370505082338,-1.45247064928655,-0.665912091816292,-1.15470053837925,-0.312705241997642,0.089308856137821,-0.286212291364566,-0.665912091816292,-0.75
-0.495087444378155,-0.538638634844706,-0.415143200261595,0.588370505082338,-0.865022845478999,1.06715675015986,0,0.0654069940167726,0.227874916758354,0.164244925808388,0.588370505082338,0.69465987574574,0.951302988308988,1.15470053837925,1.01629203649234,-1.42894169820514,1.24025326257979,0.951302988308988,1.25
