"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.692631245639195,-0.868321703789936,0.181632783690549,1.89279575532353,1.04013971310428,-1.24598084986304
-1.85845531311645,-0.868321703789936,-0.853674083345582,0.733941211247898,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.9803225356967,0.725973883496504,-0.853674083345582,0.733941211247898,-0.191046069753847,0.916162389605179
0.156134561233242,-0.868321703789936,1.21693965072668,0.733941211247898,-0.191046069753847,NA
0.154996553169921,-0.868321703789936,-0.853674083345582,1.89279575532353,2.2713254959624,-0.164909230128932
-0.730231140972757,-0.868321703789936,-1.88898095038171,-0.424913332827731,-0.191046069753847,-0.164909230128932
-1.20051242730666,-0.868321703789936,0.181632783690549,0.733941211247898,-0.191046069753847,-0.164909230128932
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
2.48077227802312,0.725973883496504,0.181632783690549,-1.58376787690336,-1.42223185261197,-0.164909230128932
NA,NA,NA,NA,NA,NA
0.63680918353393,NA,NA,-0.424913332827731,-0.191046069753847,-1.24598084986304
0.547554702582344,-0.0711739101467162,0.181632783690549,-0.424913332827731,-0.191046069753847,-0.164909230128932
-0.650363110671373,-0.868321703789936,-1.88898095038171,-1.58376787690336,-0.191046069753847,-0.164909230128932
0.424927924813226,1.52312167713972,1.21693965072668,0.733941211247898,-1.42223185261197,0.916162389605179
-1.23409959861225,-0.868321703789936,1.21693965072668,-0.424913332827731,2.2713254959624,1.99723400933929
0.387742936685574,1.52312167713972,0.181632783690549,-0.424913332827731,-1.42223185261197,-1.24598084986304
-1.61053789287797,-0.868321703789936,-1.88898095038171,0.733941211247898,-0.191046069753847,1.99723400933929
-0.487057616598829,-0.0711739101467162,-0.853674083345582,-0.424913332827731,1.04013971310428,-0.164909230128932
0.472677898273227,NA,NA,-0.424913332827731,-0.191046069753847,-0.164909230128932
0.452006059936941,1.52312167713972,1.21693965072668,-1.58376787690336,-1.42223185261197,-1.24598084986304
-1.06590826738186,-0.868321703789936,-0.853674083345582,0.733941211247898,1.04013971310428,-0.164909230128932
-0.365440447181823,0.725973883496504,-1.88898095038171,1.89279575532353,2.2713254959624,1.99723400933929
-0.0667050265281729,-0.868321703789936,1.21693965072668,0.733941211247898,1.04013971310428,1.99723400933929
