ID_ESCOLA,TIPO_ESCOLA,AREA,LOCALIZACAO,AREA_LOCAL,MEDIA_MT,MEDIA_LP,INSE_MEDIO,N_ALUNOS_MT,N_ALUNOS_INSE
61421799,Publica,Interior,Urbana,Urbana_Interior,268.7268342096774,265.80392766129034,4.798319327731092,124,119
61421800,Publica,Interior,Urbana,Urbana_Interior,326.35108801149426,301.7684962183908,5.821566265060241,87,83
61421802,Publica,Interior,Urbana,Urbana_Interior,281.31722046376814,282.9005339565217,5.220634920634921,69,63
61421803,Publica,Interior,Urbana,Urbana_Interior,242.2205884,242.0245059,4.049,10,10
61421805,Publica,Interior,Urbana,Urbana_Interior,244.955604,237.74595354166667,4.28625,24,24
61421806,Publica,Interior,Urbana,Urbana_Interior,252.99374664102564,257.0314777948718,4.495128205128205,39,39
61421809,Publica,Interior,Urbana,Urbana_Interior,262.2298886666667,269.868614754386,4.728148148148148,57,54
61421813,Publica,Interior,Rural,Rural_Interior,318.67111958333334,298.3473671666667,5.243636363636364,12,11
61421815,Publica,Interior,Urbana,Urbana_Interior,258.61075875342465,249.9190311369863,4.375671641791045,73,67
61421818,Publica,Interior,Urbana,Urbana_Interior,249.94831786956522,245.63376882608696,4.396190476190476,23,21
61421820,Publica,Interior,Urbana,Urbana_Interior,261.4783495476191,265.8806030714286,4.4,42,42
61421823,Publica,Interior,Urbana,Urbana_Interior,279.6739034318182,282.50153975,5.114545454545454,44,44
61421827,Publica,Interior,Urbana,Urbana_Interior,261.76085256,241.90711964,4.227083333333334,25,24
61421834,Publica,Interior,Urbana,Urbana_Interior,289.3283514871795,291.24263502564105,5.564736842105263,39,38
61421835,Publica,Interior,Urbana,Urbana_Interior,283.5964176630435,288.89230815217394,5.204827586206896,184,174
61421836,Publica,Interior,Urbana,Urbana_Interior,263.39006093333336,253.9062492,4.796153846153846,15,13
61421837,Publica,Interior,Urbana,Urbana_Interior,271.9031956346154,273.4811882884615,4.858909090909091,52,55
61421847,Publica,Interior,Urbana,Urbana_Interior,290.17802731914895,300.3721381702128,4.8484444444444446,47,45
61421851,Publica,Interior,Urbana,Urbana_Interior,269.7225983636364,291.20706618181816,5.165,11,10
61421852,Publica,Interior,Urbana,Urbana_Interior,262.5924449310345,266.4330953965517,4.541607142857143,58,56
61421857,Publica,Interior,Urbana,Urbana_Interior,272.238360925,272.189153625,4.815128205128205,40,39
61421863,Publica,Interior,Urbana,Urbana_Interior,279.705045056,287.589759424,5.156538461538461,125,104
61421864,Publica,Interior,Urbana,Urbana_Interior,295.1965186271186,295.4339365084746,5.226491228070175,59,57
61421870,Publica,Interior,Urbana,Urbana_Interior,257.0991030625,271.3450414375,4.728823529411764,16,17
61421874,Publica,Interior,Urbana,Urbana_Interior,268.18488678021976,270.7338375934066,5.123012048192771,91,83
61421879,Publica,Interior,Urbana,Urbana_Interior,260.88409096296294,265.67407490740743,4.718958333333333,54,48
61421880,Publica,Interior,Urbana,Urbana_Interior,262.9079627826087,261.6695951304348,5.005217391304348,23,23
61421881,Publica,Interior,Urbana,Urbana_Interior,280.53567258333334,280.74512025,4.7525,12,12
61421882,Publica,Interior,Urbana,Urbana_Interior,272.0629166190476,272.0364974047619,5.141923076923077,84,78
61421889,Publica,Interior,Urbana,Urbana_Interior,269.76835267741933,280.7165920967742,4.937586206896552,31,29
61421892,Publica,Interior,Urbana,Urbana_Interior,242.41135712698411,235.9870074920635,4.251228070175439,63,57
61422350,Publica,Interior,Urbana,Urbana_Interior,264.39499133333334,277.86611266666665,5.085555555555556,9,9
61422357,Privada,Capital,Urbana,Urbana_Capital,356.111868027027,319.6119357027027,6.79972972972973,37,37
61422365,Publica,Interior,Urbana,Urbana_Interior,261.993480525641,270.46625635897436,5.409605263157895,78,76
61422385,Publica,Capital,Urbana,Urbana_Capital,251.342048575,259.7086841,4.932638888888889,80,72
61422389,Publica,Interior,Urbana,Urbana_Interior,257.23275484615385,255.16448226923077,4.276818181818182,26,22
61424794,Publica,Capital,Urbana,Urbana_Capital,386.14302173758864,353.09898838297875,5.8234615384615385,141,130
61424801,Publica,Capital,Urbana,Urbana_Capital,281.11671010416666,291.45087025,5.5211538461538465,144,130
61424808,Publica,Interior,Urbana,Urbana_Interior,263.7657955652174,281.3815500434783,4.776111111111111,23,18
61424811,Publica,Interior,Urbana,Urbana_Interior,276.46699254,286.4822239,5.278181818181818,50,44
61424812,Publica,Interior,Urbana,Urbana_Interior,268.20230371428573,275.4384220549451,5.309125,91,80
61424813,Publica,Interior,Urbana,Urbana_Interior,265.56454291666665,257.2316832777778,4.282727272727273,36,33
61424817,Publica,Interior,Urbana,Urbana_Interior,272.7506601010101,273.532446969697,5.403979591836735,99,98
61424822,Publica,Interior,Urbana,Urbana_Interior,255.7821519,258.9831857375,5.149078947368421,80,76
61424823,Publica,Interior,Urbana,Urbana_Interior,275.23784721875,289.47223739375,5.450952380952381,160,147
61424824,Publica,Interior,Rural,Rural_Interior,256.6588207142857,269.76282242857144,4.175714285714285,7,7
61424826,Publica,Interior,Urbana,Urbana_Interior,267.49091164,270.72977644,4.2208695652173915,25,23
61424828,Publica,Interior,Urbana,Urbana_Interior,256.1792002352941,242.980624,4.578666666666667,17,15
61424831,Publica,Interior,Urbana,Urbana_Interior,292.799994025974,299.82486724675323,5.278918918918919,77,74
61424832,Publica,Interior,Rural,Rural_Interior,260.01378535294117,257.70006676470587,4.304705882352941,17,17
61424835,Publica,Interior,Urbana,Urbana_Interior,260.2767763,262.524603,4.776206896551724,30,29
61424838,Publica,Interior,Urbana,Urbana_Interior,269.37270212244897,268.5039403265306,5.107916666666667,49,48
61424840,Publica,Interior,Urbana,Urbana_Interior,264.3316567594937,276.75327325316454,5.079220779220779,79,77
61424841,Publica,Interior,Urbana,Urbana_Interior,258.37507442857145,254.06939164285714,4.2335714285714285,14,14
61424842,Publica,Interior,Urbana,Urbana_Interior,258.6706690144928,270.5632584927536,4.9390322580645165,69,62
61424843,Publica,Interior,Urbana,Urbana_Interior,236.58587835294117,229.49271888235293,3.8505882352941176,17,17
61424845,Publica,Interior,Urbana,Urbana_Interior,289.2123907462687,293.7239054925373,5.155,134,120
61424846,Publica,Interior,Rural,Rural_Interior,244.48884708333333,269.99951350000003,5.138333333333334,12,12
61424851,Publica,Interior,Urbana,Urbana_Interior,269.36516244,276.096335,4.6528,25,25
61424855,Publica,Interior,Urbana,Urbana_Interior,265.0164293283582,280.9647419402985,4.804328358208955,67,67
61424857,Publica,Interior,Urbana,Urbana_Interior,239.99808952380954,257.4808853809524,4.940476190476191,21,21
61424864,Publica,Interior,Urbana,Urbana_Interior,294.90440225,302.46207925,4.293333333333333,12,12
61424866,Publica,Interior,Urbana,Urbana_Interior,283.1277445,296.54339925,4.900833333333333,12,12
61424868,Publica,Interior,Urbana,Urbana_Interior,286.3349347222222,274.9618171111111,5.031666666666666,18,18
61424869,Publica,Interior,Urbana,Urbana_Interior,273.47795597142857,258.2108760285714,4.559714285714286,35,35
61424875,Publica,Interior,Rural,Rural_Interior,257.72152457692306,249.4335806923077,4.3442,52,50
61424954,Publica,Capital,Urbana,Urbana_Capital,270.66881161481484,283.5098518,5.22748031496063,135,127
61424959,Publica,Interior,Urbana,Urbana_Interior,326.9737982405063,331.57026344303796,5.601948051948052,79,77
61424962,Publica,Interior,Urbana,Urbana_Interior,266.66037782978725,284.30246868085106,5.037272727272727,47,44
61424963,Publica,Interior,Urbana,Urbana_Interior,251.36632971794873,261.5404513076923,5.010285714285715,39,35
61424964,Publica,Interior,Urbana,Urbana_Interior,256.73856272316385,256.98083294915256,5.245914634146342,177,164
61424967,Publica,Interior,Urbana,Urbana_Interior,245.30239152542373,238.24253352542374,4.267450980392157,59,51
61424968,Publica,Interior,Urbana,Urbana_Interior,264.48750106060606,275.59702615151514,5.0203125,33,32
61424970,Publica,Interior,Urbana,Urbana_Interior,236.57112227586208,227.35947386206897,4.4255555555555555,29,27
61424972,Publica,Interior,Urbana,Urbana_Interior,277.796433,281.4794708125,5.203730569948187,208,193
61424975,Publica,Interior,Urbana,Urbana_Interior,278.75754532876715,286.81194380136986,5.273333333333333,146,138
61424979,Publica,Interior,Rural,Rural_Interior,259.7641605909091,247.557654,4.419047619047619,22,21
61424980,Publica,Interior,Urbana,Urbana_Interior,280.1018982307692,274.34030361538464,4.57,13,12
61424981,Publica,Interior,Urbana,Urbana_Interior,250.83725554545455,261.04008127272726,4.949636363636364,55,55
61424982,Publica,Interior,Urbana,Urbana_Interior,252.88356923076924,259.17646228205126,4.996447368421053,78,76
61424983,Publica,Interior,Rural,Rural_Interior,263.06921745,270.6468632,4.2964705882352945,20,17
61424984,Publica,Interior,Urbana,Urbana_Interior,273.5216544772727,274.86230906818184,4.225454545454546,44,44
61424985,Publica,Interior,Rural,Rural_Interior,254.06607723529413,260.1747164411765,3.7932352941176473,34,34
61424986,Publica,Interior,Urbana,Urbana_Interior,284.8725377948718,283.86991553846156,4.6753846153846155,39,39
61424990,Publica,Interior,Rural,Rural_Interior,249.58714357142858,252.60285335714286,4.813846153846153,14,13
61424993,Publica,Interior,Urbana,Urbana_Interior,256.19170951724135,258.4208875862069,4.948571428571428,29,28
61424995,Publica,Interior,Urbana,Urbana_Interior,291.8613445196078,286.5345610490196,5.019540229885058,102,87
61424996,Publica,Interior,Urbana,Urbana_Interior,258.81021970588233,260.1030902058824,4.28,34,33
61424999,Publica,Interior,Urbana,Urbana_Interior,282.2779778064516,286.65789406451614,5.007719298245614,62,57
61425003,Publica,Interior,Urbana,Urbana_Interior,285.0490379615385,292.5761833846154,5.079565217391305,26,23
61425004,Publica,Interior,Urbana,Urbana_Interior,225.8637991,219.03711429999998,4.279,10,10
61425006,Publica,Interior,Urbana,Urbana_Interior,255.66283229310346,247.8401236724138,4.398571428571429,58,56
61425007,Publica,Interior,Urbana,Urbana_Interior,259.6087462631579,267.86707489473685,4.539444444444444,19,18
61425008,Publica,Interior,Urbana,Urbana_Interior,252.62906080000002,259.70475393333334,4.524814814814815,30,27
61425010,Publica,Interior,Urbana,Urbana_Interior,292.10280511049723,285.0741752596685,5.533142857142857,181,175
61425012,Publica,Interior,Urbana,Urbana_Interior,245.18004543749998,229.74166383333332,4.836511627906977,48,43
61425013,Publica,Interior,Urbana,Urbana_Interior,258.01301159375,257.3531944375,4.823508771929824,64,57
61425014,Publica,Interior,Urbana,Urbana_Interior,246.5692215,285.96420642857146,4.843636363636364,14,11
61425015,Publica,Interior,Urbana,Urbana_Interior,276.0671504057971,286.9655186956522,5.095942028985507,69,69
61425017,Publica,Interior,Urbana,Urbana_Interior,279.2473795964912,282.4200358508772,4.982477876106195,114,113
61425019,Publica,Interior,Urbana,Urbana_Interior,257.02036738235296,254.13076231617646,4.89609375,136,128
61425076,Publica,Capital,Urbana,Urbana_Capital,256.9107371230769,263.3223456,5.165925925925926,65,54
61425086,Publica,Capital,Urbana,Urbana_Capital,258.2326261851852,248.9591515925926,4.9948,27,25
61425087,Publica,Interior,Urbana,Urbana_Interior,267.09950544,276.40312896,5.188666666666666,50,45
61425088,Publica,Interior,Urbana,Urbana_Interior,276.5032889181818,282.64958684545456,5.214423076923077,110,104
61425090,Publica,Capital,Urbana,Urbana_Capital,266.28767045945943,267.36161537837836,5.002571428571429,37,35
61425091,Publica,Capital,Urbana,Urbana_Capital,265.7070485732484,273.8308523057325,5.3946610169491525,157,118
61425092,Publica,Interior,Urbana,Urbana_Interior,343.1020765,328.5922570517241,5.753404255319149,58,47
61425094,Publica,Interior,Urbana,Urbana_Interior,253.31876940677967,261.1429479830508,4.65625,59,56
61425097,Publica,Interior,Urbana,Urbana_Interior,251.96325507692308,254.71949217307693,4.8016,52,50
61425098,Publica,Interior,Urbana,Urbana_Interior,270.2783054224138,283.3764236810345,5.264259259259259,116,108
61425099,Publica,Interior,Urbana,Urbana_Interior,242.48224277777777,244.791608,5.102222222222222,9,9
61425100,Publica,Interior,Urbana,Urbana_Interior,262.9390204576271,252.43568845762712,4.9811764705882355,59,51
61425105,Publica,Interior,Urbana,Urbana_Interior,270.3083165306122,284.8088828503401,5.1278014184397165,147,141
61425109,Publica,Interior,Urbana,Urbana_Interior,287.8808030869565,304.3359410434783,4.5649999999999995,23,24
61425110,Publica,Interior,Urbana,Urbana_Interior,258.5344963529412,278.9350321764706,5.191764705882353,17,17
61425112,Publica,Interior,Urbana,Urbana_Interior,269.39681120833336,272.472103625,4.627272727272727,24,22
61425117,Publica,Interior,Urbana,Urbana_Interior,263.6509113553719,282.393628338843,5.076923076923077,121,117
61425118,Publica,Interior,Urbana,Urbana_Interior,266.3707754313725,279.44833492156863,5.40095744680851,102,94
61425124,Publica,Interior,Rural,Rural_Interior,244.80538866666666,243.01589377777776,4.517777777777778,9,9
61425126,Publica,Interior,Urbana,Urbana_Interior,261.98102338582675,259.09122532283465,5.181293103448276,127,116
61425129,Publica,Interior,Urbana,Urbana_Interior,219.0223622,214.2765758,4.440666666666667,15,15
61425133,Publica,Interior,Urbana,Urbana_Interior,267.9767936491228,270.1468343157895,4.151052631578947,57,57
61425134,Publica,Interior,Urbana,Urbana_Interior,284.8170800952381,286.2147499047619,5.103157894736842,21,19
61425136,Publica,Interior,Urbana,Urbana_Interior,294.68574253448276,297.12799963793105,4.991818181818182,58,55
61425140,Publica,Interior,Urbana,Urbana_Interior,266.0289362631579,270.9620459824561,4.595789473684211,57,57
61425142,Publica,Interior,Urbana,Urbana_Interior,295.720986625,268.2083023392857,4.965094339622642,56,53
61425143,Publica,Interior,Urbana,Urbana_Interior,249.803924625,259.649691625,4.093333333333334,16,15
61425147,Publica,Interior,Urbana,Urbana_Interior,289.0242614605263,281.24658138157895,4.980434782608696,76,69
61425148,Publica,Interior,Urbana,Urbana_Interior,278.39011653374234,283.27979108588954,4.819685534591195,163,159
61425150,Publica,Interior,Urbana,Urbana_Interior,255.6518991904762,258.3158200952381,4.213809523809524,21,21
61425154,Publica,Interior,Urbana,Urbana_Interior,270.0520456964286,269.7678477142857,4.876909090909091,56,55
61425156,Publica,Interior,Urbana,Urbana_Interior,256.97081947368423,279.7940920526316,5.097222222222222,19,18
61425157,Publica,Interior,Rural,Rural_Interior,241.15980233333335,241.43719049999999,4.234166666666667,24,24
61425158,Publica,Interior,Urbana,Urbana_Interior,258.824738875,263.117587975,4.283243243243243,40,37
61425159,Publica,Interior,Urbana,Urbana_Interior,260.95943170212763,269.40455638297874,4.292093023255814,47,43
61425166,Publica,Interior,Urbana,Urbana_Interior,274.91325123255814,280.8923767674419,4.840975609756097,43,41
61425168,Publica,Interior,Urbana,Urbana_Interior,262.7457296842105,280.6645699473684,4.971666666666667,19,18
61425169,Publica,Interior,Urbana,Urbana_Interior,262.1157643,243.618403825,4.6027272727272726,40,33
61425172,Publica,Interior,Urbana,Urbana_Interior,294.6439349809886,305.07862092395436,5.444390243902439,263,246
61425173,Publica,Interior,Urbana,Urbana_Interior,257.36471704545454,263.9668778409091,4.0034090909090905,44,44
61425323,Publica,Interior,Urbana,Urbana_Interior,245.30176624999999,249.69368375,4.15125,8,8
61425324,Publica,Interior,Urbana,Urbana_Interior,259.8834885,262.1737568611111,4.3,36,36
61425331,Publica,Interior,Urbana,Urbana_Interior,264.1685742258065,271.0596017096774,4.195,31,30
61425335,Publica,Interior,Urbana,Urbana_Interior,271.1183354444444,264.015274,4.614444444444445,9,9
61425336,Publica,Interior,Urbana,Urbana_Interior,269.13926411764703,284.34057624264705,4.8910687022900765,136,131
61425339,Publica,Interior,Urbana,Urbana_Interior,253.33454207692307,256.84771161538464,4.3625,13,12
61425341,Publica,Interior,Urbana,Urbana_Interior,260.34768049999997,260.4998131875,4.390666666666666,16,15
61425343,Publica,Interior,Urbana,Urbana_Interior,281.1832448,286.5791778,5.1685,20,20
61425346,Publica,Interior,Urbana,Urbana_Interior,270.56030462222225,279.6802417688889,5.412460732984293,225,191
61425349,Publica,Interior,Urbana,Urbana_Interior,249.5430535,246.6329445,5.231111111111111,10,9
61425353,Publica,Interior,Urbana,Urbana_Interior,258.26493957894735,265.3995192105263,4.695866666666666,76,75
61425355,Publica,Interior,Urbana,Urbana_Interior,268.1791822403846,280.0245369519231,4.508020833333333,104,96
61425356,Publica,Interior,Urbana,Urbana_Interior,293.5991675357143,296.00427325,5.284144144144144,112,111
61425357,Publica,Interior,Urbana,Urbana_Interior,251.9574855,261.02986721428573,3.8723076923076922,14,13
61425359,Publica,Interior,Urbana,Urbana_Interior,256.9705557777778,259.2869273888889,4.062222222222222,36,36
61425369,Publica,Interior,Urbana,Urbana_Interior,273.7884680585366,274.82073877560975,5.366943005181347,205,193
61425370,Publica,Interior,Urbana,Urbana_Interior,291.67925305128205,297.90344817948716,5.402777777777778,39,36
61425373,Publica,Interior,Urbana,Urbana_Interior,259.83866122222224,254.35365177777777,4.9222222222222225,18,18
61425375,Publica,Interior,Urbana,Urbana_Interior,278.95599026086956,279.49896676086956,5.144782608695652,46,46
61425379,Publica,Interior,Urbana,Urbana_Interior,307.7143848222222,302.2511462666667,5.386578947368421,45,38
61425382,Publica,Interior,Urbana,Urbana_Interior,260.1901149677419,261.18268222580645,4.870967741935484,31,31
61425384,Publica,Interior,Urbana,Urbana_Interior,272.778004,259.18790815384614,4.715454545454546,13,11
61425385,Publica,Interior,Urbana,Urbana_Interior,266.13598981132077,286.6252841698113,4.998125,53,48
61425387,Publica,Interior,Urbana,Urbana_Interior,275.9877392763158,280.2506488355263,5.502397260273972,152,146
61425392,Publica,Interior,Urbana,Urbana_Interior,244.47809725,237.09591302777778,4.221470588235294,36,34
61425393,Publica,Interior,Urbana,Urbana_Interior,267.1420170989011,255.61184037362636,4.3148888888888886,91,90
61425394,Publica,Interior,Urbana,Urbana_Interior,284.61416965384615,285.0436630192308,4.967872340425532,52,47
61425395,Publica,Interior,Urbana,Urbana_Interior,283.4690688571429,279.42026,3.7891666666666666,14,12
61425406,Publica,Interior,Urbana,Urbana_Interior,247.2082142857143,246.21984664285714,4.967692307692308,14,13
61425411,Publica,Interior,Urbana,Urbana_Interior,268.9491624074074,267.6967408888889,3.601923076923077,27,26
61425430,Publica,Interior,Urbana,Urbana_Interior,249.54534970588236,245.47480741176471,4.609166666666667,17,12
61425433,Publica,Interior,Urbana,Urbana_Interior,258.1948326,238.16844872,3.7265217391304346,25,23
61425474,Publica,Interior,Urbana,Urbana_Interior,264.1446151016949,264.1811993559322,4.819469026548672,118,113
61425476,Publica,Interior,Urbana,Urbana_Interior,287.8729835066667,291.0534639466667,4.969375,75,64
61425484,Publica,Interior,Urbana,Urbana_Interior,258.75144410714285,264.9307141785714,4.9245121951219515,84,82
61425486,Publica,Interior,Urbana,Urbana_Interior,277.67981209375,279.2937591875,5.093695652173913,96,92
61425488,Publica,Interior,Urbana,Urbana_Interior,287.71122819101123,288.18326801123595,5.03722891566265,89,83
61425490,Publica,Interior,Urbana,Urbana_Interior,272.027804,287.8218622156863,5.4127,102,100
61425493,Publica,Interior,Urbana,Urbana_Interior,277.37515444444443,274.73204103703705,5.1061538461538465,27,26
61425496,Publica,Interior,Urbana,Urbana_Interior,264.04819725581393,266.37993172093024,5.02093023255814,43,43
61425497,Publica,Interior,Urbana,Urbana_Interior,276.06152956521737,287.6127794347826,4.427142857142857,46,42
61425499,Publica,Interior,Urbana,Urbana_Interior,257.7108685735294,268.7768450294118,4.5369117647058825,68,68
61425502,Publica,Interior,Rural,Rural_Interior,262.44412708333334,250.15798308333333,3.765,12,12
61425503,Publica,Interior,Urbana,Urbana_Interior,310.52787373611113,307.88229506944447,5.138088235294117,72,68
61425506,Publica,Interior,Urbana,Urbana_Interior,282.6778139,292.0263055,4.909,20,20
61425510,Publica,Interior,Urbana,Urbana_Interior,268.3014609268293,259.94887121951217,4.900405405405405,82,74
61425513,Publica,Interior,Urbana,Urbana_Interior,253.1696786,249.22495496,4.912173913043478,25,23
61425514,Publica,Interior,Urbana,Urbana_Interior,289.7618495128205,284.8025939230769,4.6859375,39,32
61425515,Publica,Interior,Urbana,Urbana_Interior,300.63975625,304.247629875,4.504583333333334,24,24
61425516,Publica,Interior,Urbana,Urbana_Interior,295.08665442105263,293.3071048947368,4.319444444444445,19,18
61425517,Publica,Interior,Urbana,Urbana_Interior,257.0993747142857,259.5932696666667,4.857647058823529,21,17
61425525,Publica,Interior,Urbana,Urbana_Interior,346.2584448510638,331.7585902340426,5.931333333333333,47,45
61425528,Publica,Interior,Urbana,Urbana_Interior,287.2929286451613,289.31648562903223,4.7903174603174605,62,63
61425535,Publica,Interior,Rural,Rural_Interior,235.89173805000001,246.36759560000002,3.813684210526316,20,19
61425536,Publica,Interior,Urbana,Urbana_Interior,303.8848342717391,311.5622211521739,5.414065934065934,92,91
61425539,Publica,Interior,Urbana,Urbana_Interior,254.7972396,261.38197759999997,4.133,10,10
61425560,Publica,Interior,Urbana,Urbana_Interior,244.81869614864866,245.6775325945946,5.109859154929578,74,71
61425562,Publica,Interior,Urbana,Urbana_Interior,252.74896475,242.6023621875,4.2525,16,16
61425575,Publica,Interior,Urbana,Urbana_Interior,276.1173165797101,280.5715434927536,5.3905970149253735,69,67
61425577,Publica,Interior,Urbana,Urbana_Interior,249.1634665,251.4032033,3.8475,10,8
61425585,Publica,Interior,Urbana,Urbana_Interior,280.6395748333333,280.22207305555554,4.982777777777778,18,18
61425594,Publica,Interior,Urbana,Urbana_Interior,259.0988959,233.0962997,4.406551724137931,30,29
61425597,Publica,Interior,Urbana,Urbana_Interior,259.47021277777776,256.67047477777777,4.669333333333333,18,15
61425609,Publica,Interior,Urbana,Urbana_Interior,252.5612596111111,255.8415307777778,4.500555555555556,18,18
61425621,Publica,Interior,Urbana,Urbana_Interior,295.91685912500003,302.30587575,5.223076923076923,16,13
61425629,Publica,Interior,Urbana,Urbana_Interior,261.017261122449,248.8038726122449,4.666170212765958,49,47
61425637,Publica,Interior,Urbana,Urbana_Interior,277.0296526615385,282.6641428,4.597666666666667,65,60
61425638,Publica,Interior,Urbana,Urbana_Interior,260.557188,252.9662632222222,3.8422222222222224,9,9
61425643,Publica,Interior,Urbana,Urbana_Interior,257.69751265909093,288.22059015909093,5.14125,44,40
61425646,Publica,Interior,Urbana,Urbana_Interior,298.9962918617886,293.17758889430894,5.323629032258064,123,124
61425647,Publica,Interior,Urbana,Urbana_Interior,254.3766081754386,257.6157145964912,5.126666666666667,114,111
61425651,Publica,Interior,Urbana,Urbana_Interior,270.0429732,255.0421585,4.928421052631579,20,19
61425652,Publica,Interior,Urbana,Urbana_Interior,282.6939558630137,273.9435010547945,5.356857142857143,73,70
61425654,Publica,Interior,Urbana,Urbana_Interior,280.4516474489796,282.0947583673469,4.774302325581395,98,86
61425665,Publica,Interior,Urbana,Urbana_Interior,248.13275522580645,257.4946916451613,4.431379310344828,31,29
61425666,Publica,Interior,Urbana,Urbana_Interior,308.23819325233643,306.2398928224299,5.307452830188679,107,106
61425668,Publica,Interior,Urbana,Urbana_Interior,266.8386557384615,274.5156437846154,4.750877192982456,65,57
61425673,Publica,Interior,Urbana,Urbana_Interior,266.27886565384614,258.8379943846154,4.734489795918368,52,49
61425674,Publica,Interior,Urbana,Urbana_Interior,269.47641635897435,273.3176252179487,5.150138888888889,78,72
61425676,Publica,Interior,Urbana,Urbana_Interior,283.23579478125,269.06366478125,5.227931034482759,32,29
61425677,Publica,Interior,Urbana,Urbana_Interior,281.77814826086956,296.19452885507246,5.090757575757576,69,66
61425678,Publica,Interior,Urbana,Urbana_Interior,279.40896995454546,275.6516805,5.213181818181818,44,44
61425681,Publica,Interior,Urbana,Urbana_Interior,282.28610483333335,289.7298622037037,5.2854716981132075,54,53
61425684,Publica,Interior,Urbana,Urbana_Interior,262.45665851219513,273.33881524390245,4.9174999999999995,41,36
61425686,Publica,Interior,Urbana,Urbana_Interior,261.13721545833334,264.75914520833334,5.059090909090909,24,22
61425687,Publica,Interior,Urbana,Urbana_Interior,257.4003585227273,265.3369458409091,4.4347619047619045,44,42
61425688,Publica,Interior,Urbana,Urbana_Interior,295.64998310062896,292.4394048679245,5.715068493150685,159,146
61425689,Publica,Interior,Urbana,Urbana_Interior,256.53397655405405,262.4224305945946,4.3718571428571424,74,70
61425708,Publica,Interior,Rural,Rural_Interior,257.1945194,245.22211006666666,3.9335714285714287,15,14
61425718,Publica,Interior,Urbana,Urbana_Interior,249.58066715384615,261.33701984615385,4.126666666666667,13,12
61425723,Publica,Interior,Rural,Rural_Interior,295.7502230625,291.092568625,5.464666666666667,16,15
61425725,Publica,Interior,Rural,Rural_Interior,271.15794125,253.3783899375,4.4725,16,16
61425731,Publica,Interior,Urbana,Urbana_Interior,250.9131496,247.13593966666667,4.785333333333334,15,15
61425732,Publica,Interior,Urbana,Urbana_Interior,266.7087534475138,270.01888053038675,4.478685714285715,181,175
61425733,Publica,Interior,Urbana,Urbana_Interior,257.135495875,237.3558488125,4.195714285714286,16,14
61425741,Publica,Interior,Urbana,Urbana_Interior,253.88014166666667,262.70372738888886,4.2316666666666665,18,18
61425743,Privada,Interior,Urbana,Urbana_Interior,312.12231782352944,305.18475111764707,5.714705882352941,17,17
61425745,Publica,Interior,Urbana,Urbana_Interior,260.022394921875,271.4635140703125,5.101219512195122,128,123
61425749,Publica,Interior,Urbana,Urbana_Interior,256.30101484210525,248.5440637368421,4.399285714285714,19,14
61425751,Publica,Interior,Urbana,Urbana_Interior,266.77886984615384,263.1319869230769,4.991428571428571,13,14
61425756,Publica,Interior,Urbana,Urbana_Interior,268.0389956428571,263.1808008214286,4.8549999999999995,28,28
61425760,Publica,Interior,Urbana,Urbana_Interior,326.8934384444444,320.92091022222223,5.597666666666667,63,60
61425764,Publica,Interior,Rural,Rural_Interior,253.596823375,245.8662240625,3.7825,16,16
61425768,Publica,Interior,Rural,Rural_Interior,269.7888194,287.3304503,4.432,10,10
61426084,Publica,Interior,Rural,Rural_Interior,226.4483616875,218.2791625625,4.274666666666667,16,15
61426220,Publica,Interior,Urbana,Urbana_Interior,251.95818945238096,247.56303069047618,5.512051282051282,42,39
61426237,Publica,Interior,Urbana,Urbana_Interior,327.3387400666667,319.936215,5.378222222222222,45,45
61426242,Publica,Interior,Urbana,Urbana_Interior,363.577328,343.78620565,5.973888888888889,20,18
61428091,Publica,Capital,Urbana,Urbana_Capital,274.1408622440945,295.680510503937,5.388807339449541,127,109
61428092,Publica,Capital,Urbana,Urbana_Capital,269.7564746387833,270.4025986311787,5.468204081632653,263,245
61428094,Publica,Interior,Urbana,Urbana_Interior,258.9867986271186,264.4469426779661,5.29640350877193,118,114
61428095,Publica,Interior,Urbana,Urbana_Interior,262.24109911666665,270.01310951666665,5.224285714285714,60,56
61428096,Publica,Interior,Urbana,Urbana_Interior,246.9696165638298,240.96443474468086,4.938,94,90
61428102,Privada,Capital,Urbana,Urbana_Capital,343.30725147368423,324.5900529473684,5.95421052631579,19,19
61428103,Publica,Interior,Urbana,Urbana_Interior,280.84400899999997,299.19500084,5.4884,25,25
61428105,Publica,Interior,Urbana,Urbana_Interior,263.97148005454545,269.62582292727274,4.469361702127659,55,47
61428107,Publica,Interior,Urbana,Urbana_Interior,248.32843158490567,258.1046300943396,3.9940425531914894,53,47
61428110,Publica,Interior,Urbana,Urbana_Interior,274.18255025,284.45725456770833,5.469298245614035,192,171
61428113,Publica,Interior,Urbana,Urbana_Interior,258.26251305555553,248.82624794444445,4.636666666666667,18,18
61428114,Publica,Interior,Urbana,Urbana_Interior,261.00099881250003,266.979370875,4.975333333333333,16,15
61428117,Publica,Interior,Urbana,Urbana_Interior,276.7375017910448,280.1727189402985,5.053076923076923,67,65
61428119,Publica,Interior,Urbana,Urbana_Interior,320.859959875,323.8217903875,5.296575342465753,80,73
61428121,Publica,Interior,Urbana,Urbana_Interior,273.09819027272727,296.1922740909091,3.6981818181818182,11,11
