"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num"
2.09497217144264,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.984945059357196,0.779750013001362,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-0.132830308776653,0.779750013001362,-1.75588824723162,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.487009665270264,1.85593391524291,-0.571360461400766,-0.369107069840889,-1.38630873729332,-0.952787464346663
0.560782758525843,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
1.56303514642136,1.85593391524291,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.000225621521527784,-1.37261779148174,-0.571360461400766,-0.369107069840889,-1.38630873729332,0.26706921349111
0.243154013086014,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.400699329966001,-1.37261779148174,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
0.44940073365029,1.85593391524291,0.613167324430091,-0.369107069840889,0.793097556684088,-0.952787464346663
0.992230338950605,NA,0.613167324430091,-0.369107069840889,-0.296605590304618,1.48692589132888
1.26997697214363,0.779750013001362,-0.571360461400766,-1.51744017601254,-1.38630873729332,0.26706921349111
1.44206864561847,0.779750013001362,-1.75588824723162,-1.51744017601254,-1.38630873729332,-0.952787464346663
1.55884397275953,-0.296433889240188,-0.571360461400766,0.779226036330764,-0.296605590304618,-0.952787464346663
2.43059096131449,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
-0.127954875442753,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,1.48692589132888
NA,NA,NA,NA,NA,NA
0.641393009156687,-0.296433889240188,-0.571360461400766,-0.369107069840889,-1.38630873729332,0.26706921349111
2.23458416611644,1.85593391524291,-0.571360461400766,0.779226036330764,-0.296605590304618,-0.952787464346663
0.219839481593257,-0.296433889240188,-1.75588824723162,-1.51744017601254,-1.38630873729332,-2.17264414218444
1.3148925747888,0.779750013001362,-0.571360461400766,-0.369107069840889,-1.38630873729332,-2.17264414218444
2.35121537555527,1.85593391524291,-1.75588824723162,-1.51744017601254,-1.38630873729332,0.26706921349111
1.04615303183961,-1.37261779148174,-0.571360461400766,0.779226036330764,-0.296605590304618,0.26706921349111
1.01632955007946,-0.296433889240188,-1.75588824723162,-1.51744017601254,-0.296605590304618,-0.952787464346663
0.867603541271034,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
2.41398061433094,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.743846024177874,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,-2.17264414218444
0.929713330607807,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-1.6798693518363,-1.37261779148174,1.79769511026095,1.92755914250242,1.88280070367279,1.48692589132888
-0.245177393293258,0.779750013001362,1.79769511026095,1.92755914250242,-1.38630873729332,1.48692589132888
-0.50135552486998,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,1.48692589132888
NA,NA,NA,NA,NA,NA
-0.653249079090049,-0.296433889240188,-0.571360461400766,1.92755914250242,0.793097556684088,1.48692589132888
-0.139084524684407,-1.37261779148174,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
-0.103831494990108,-0.296433889240188,-0.571360461400766,0.779226036330764,0.793097556684088,0.26706921349111
-0.572478925011432,-0.296433889240188,0.613167324430091,-0.369107069840889,0.793097556684088,0.26706921349111
-1.63951682769903,0.779750013001362,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.639348873481225,-0.296433889240188,0.613167324430091,1.92755914250242,0.793097556684088,0.26706921349111
-0.517378272842553,-0.296433889240188,1.79769511026095,NA,-0.296605590304618,-0.952787464346663
-0.802902937094018,0.779750013001362,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
-0.111882840679818,0.779750013001362,0.613167324430091,1.92755914250242,0.793097556684088,0.26706921349111
0.887917866235385,0.779750013001362,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-0.0855030301227479,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,-0.952787464346663
-1.01411619586928,-0.296433889240188,0.613167324430091,1.92755914250242,1.88280070367279,1.48692589132888
NA,NA,NA,NA,NA,NA
-0.527823662412141,-0.296433889240188,-0.571360461400766,-0.369107069840889,-0.296605590304618,0.26706921349111
0.163285692495845,-0.296433889240188,0.613167324430091,-0.369107069840889,-0.296605590304618,0.26706921349111
-1.04642853578709,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,-0.952787464346663
NA,NA,NA,NA,NA,NA
-0.832018904732915,0.779750013001362,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
NA,NA,NA,NA,NA,NA
-0.740488211732635,-0.296433889240188,-0.571360461400766,0.779226036330764,-1.38630873729332,1.48692589132888
-0.632140759402663,-0.296433889240188,0.613167324430091,0.779226036330764,0.793097556684088,0.26706921349111
NA,NA,NA,NA,NA,NA
-1.02226052608755,1.85593391524291,-0.571360461400766,0.779226036330764,0.793097556684088,0.26706921349111
0.560294664604277,-0.296433889240188,-1.75588824723162,-1.51744017601254,-0.296605590304618,-0.952787464346663
-0.853258301000813,0.779750013001362,-0.571360461400766,-0.369107069840889,0.793097556684088,0.26706921349111
-1.13077902670146,-0.296433889240188,-1.75588824723162,-0.369107069840889,0.793097556684088,0.26706921349111
-0.0219494023102975,1.85593391524291,-0.571360461400766,-0.369107069840889,-0.296605590304618,1.48692589132888
