"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23e_num","TX_RESP_Q23g_num","TX_RESP_Q19_num"
0.390543161894236,-0.402310390402415,0.999814866239273,NA,0.217132222355669,-0.835522319064199,-0.905335541084099,-0.652679674570133
0.977610969481905,1.166700132167,-1.46639513715093,-0.81976905951986,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
0.724222866955019,-0.402310390402415,-0.23329013545583,0.21860508253863,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.893675310707141,-0.402310390402415,-1.46639513715093,1.25697922459712,0.217132222355669,-0.835522319064199,0.355667533997324,1.20494709151409
-1.6854673252713,-1.97132091297183,-0.23329013545583,-0.81976905951986,-1.19422722295618,0.259300030054407,0.355667533997324,-0.652679674570133
0.181796062289535,-0.402310390402415,-0.23329013545583,1.25697922459712,0.217132222355669,0.259300030054407,0.355667533997324,-0.652679674570133
0.109886718590831,-0.402310390402415,-1.46639513715093,0.21860508253863,0.217132222355669,1.35412237917301,0.355667533997324,-0.652679674570133
-0.0975550067711358,1.166700132167,0.999814866239273,-0.81976905951986,0.217132222355669,0.259300030054407,-0.905335541084099,1.20494709151409
