"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22c_num"
-0.923942816299707,-1.20739177689632,0.313912339611025
-0.723916205193814,-0.1642052816579,1.40279576763677
1.17425070830548,0.878981213580521,-0.774971088414718
-0.363127321696085,-0.1642052816579,1.40279576763677
-0.432787574676229,0.878981213580521,-0.774971088414718
NA,NA,NA
-0.784595222798858,-0.1642052816579,0.313912339611025
-0.263511115047197,-1.20739177689632,-0.774971088414718
-0.75420154900744,-1.20739177689632,0.313912339611025
-0.962858569450796,-0.1642052816579,0.313912339611025
-1.03283359902935,-0.1642052816579,1.40279576763677
-1.25193619679466,-1.20739177689632,-0.774971088414718
-0.826259150249602,-0.1642052816579,1.40279576763677
NA,NA,NA
0.845795911135968,-0.1642052816579,-1.86385451644046
-0.68252753317574,-1.20739177689632,0.313912339611025
NA,NA,NA
-0.637430613186753,-1.20739177689632,1.40279576763677
0.231711112891762,NA,0.313912339611025
NA,NA,NA
-0.716830249910883,-0.1642052816579,1.40279576763677
-1.21665988280244,1.92216770881894,1.40279576763677
0.111969751721398,0.878981213580521,1.40279576763677
-0.915929526533885,-1.20739177689632,0.313912339611025
-0.558291577979906,-0.1642052816579,1.40279576763677
-1.10208885089073,-1.20739177689632,1.40279576763677
-0.780575589218219,-1.20739177689632,-0.774971088414718
-0.29951735953819,-0.1642052816579,1.40279576763677
0.726476465658874,-0.1642052816579,-0.774971088414718
0.751885910880146,0.878981213580521,1.40279576763677
1.72715896227749,1.92216770881894,0.313912339611025
-0.830614955952491,-0.1642052816579,-1.86385451644046
