"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23c_num","TX_RESP_Q23d_num","TX_RESP_Q23h_num","TX_RESP_Q23i_num"
0.754399047428453,0.893155794207972,0.866917824476161,1.68045239914159,1.11977606717761,0.949550715650285,1.23466199581199,1.26590491108236,1.05133966889572,0.944935106041194
0.700045509379953,-1.09163485958752,0.866917824476161,-0.672180959656637,1.11977606717761,0.949550715650285,-0.211656342139198,-0.523822721827183,-0.488121989130157,0.944935106041194
0.200600622869889,-1.09163485958752,0.866917824476161,1.68045239914159,-0.519896031189603,0.949550715650285,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
1.1253365731753,0.893155794207972,0.866917824476161,-0.672180959656637,-0.519896031189603,0.949550715650285,-1.65797468009038,-0.523822721827183,-0.488121989130157,-0.739514430814847
0.854845241496177,0.893155794207972,0.866917824476161,0.504135719742478,1.11977606717761,0.949550715650285,-0.211656342139198,1.26590491108236,1.05133966889572,0.944935106041194
0.326516950399319,0.893155794207972,-0.775663316636565,0.504135719742478,-0.519896031189603,-0.267061138776643,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-0.0692403323720037,0.893155794207972,0.866917824476161,NA,-0.519896031189603,0.949550715650285,1.23466199581199,-0.523822721827183,1.05133966889572,0.944935106041194
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2.31154924294258,0.893155794207972,0.866917824476161,0.504135719742478,1.11977606717761,0.949550715650285,1.23466199581199,1.26590491108236,1.05133966889572,0.944935106041194
2.14799970363515,0.893155794207972,0.866917824476161,2.85676907854071,-0.519896031189603,-0.267061138776643,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-1.45882727247257,-1.09163485958752,-0.775663316636565,-0.672180959656637,-0.519896031189603,0.949550715650285,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-1.08343820052665,-1.09163485958752,2.50949896558889,1.68045239914159,-0.519896031189603,-1.48367299320357,-0.211656342139198,-0.523822721827183,-2.02758364715604,-0.739514430814847
0.757782126957268,0.893155794207972,0.866917824476161,-0.672180959656637,1.11977606717761,-0.267061138776643,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
1.061717581237,0.893155794207972,NA,NA,1.11977606717761,0.949550715650285,1.23466199581199,1.26590491108236,1.05133966889572,0.944935106041194
-0.62765753091133,-1.09163485958752,-0.775663316636565,0.504135719742478,-0.519896031189603,-1.48367299320357,-0.211656342139198,-0.523822721827183,1.05133966889572,-0.739514430814847
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.253650498505131,-1.09163485958752,-0.775663316636565,-0.672180959656637,1.11977606717761,-0.267061138776643,-0.211656342139198,-0.523822721827183,-0.488121989130157,-2.42396396767089
-0.518679873281881,-1.09163485958752,-0.775663316636565,-0.672180959656637,1.11977606717761,0.949550715650285,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-0.740240123316253,0.893155794207972,-0.775663316636565,-0.672180959656637,1.11977606717761,0.949550715650285,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
0.752739444679509,-1.09163485958752,-0.775663316636565,0.504135719742478,-0.519896031189603,-1.48367299320357,1.23466199581199,1.26590491108236,1.05133966889572,0.944935106041194
0.399619739856901,0.893155794207972,-0.775663316636565,-0.672180959656637,-0.519896031189603,-1.48367299320357,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-1.00838313892336,0.893155794207972,-0.775663316636565,-0.672180959656637,1.11977606717761,0.949550715650285,1.23466199581199,-2.31355035473673,1.05133966889572,0.944935106041194
-1.70215053105521,-1.09163485958752,NA,NA,-2.15956812955681,-2.7002848476305,-1.65797468009038,-0.523822721827183,-0.488121989130157,-0.739514430814847
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.53828858249112,-1.09163485958752,-0.775663316636565,-0.672180959656637,-0.519896031189603,-1.48367299320357,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-0.061077027587113,-1.09163485958752,-0.775663316636565,-0.672180959656637,-0.519896031189603,-0.267061138776643,-1.65797468009038,-0.523822721827183,-2.02758364715604,0.944935106041194
-0.0597019489453588,-1.09163485958752,0.866917824476161,0.504135719742478,1.11977606717761,0.949550715650285,-1.65797468009038,1.26590491108236,1.05133966889572,0.944935106041194
-0.511140223397538,-1.09163485958752,NA,NA,1.11977606717761,-0.267061138776643,-1.65797468009038,-0.523822721827183,-2.02758364715604,-0.739514430814847
-0.502612250674197,-1.09163485958752,-0.775663316636565,-0.672180959656637,-2.15956812955681,-1.48367299320357,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-0.210190661886313,0.893155794207972,-0.775663316636565,-0.672180959656637,1.11977606717761,0.949550715650285,-0.211656342139198,-0.523822721827183,-0.488121989130157,-0.739514430814847
-1.81130474614751,0.893155794207972,-0.775663316636565,-0.672180959656637,-0.519896031189603,-0.267061138776643,-1.65797468009038,-0.523822721827183,1.05133966889572,0.944935106041194
