"PROFICIENCIA_LP_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22f_num"
0.016598579675793,-0.183619943677923,0.359343436512252,0.405973909032114,-0.836817458552663
-0.200124063718184,-0.183619943677923,-0.602428702388186,0.405973909032114,0.299755507541252
-1.34286956569884,0.930341047968145,1.32111557541269,0.405973909032114,-0.836817458552663
0.561939397499039,-1.29758093532399,-0.602428702388186,-0.811947818064227,-0.836817458552663
0.662057679964683,0.930341047968145,1.32111557541269,1.62389563612845,-0.836817458552663
-0.410076000591834,0.930341047968145,1.32111557541269,0.405973909032114,0.299755507541252
-0.805553938937462,0.930341047968145,1.32111557541269,1.62389563612845,1.43632847363517
1.12549540380059,-0.183619943677923,0.359343436512252,1.62389563612845,-0.836817458552663
1.79627193491916,-0.183619943677923,-0.602428702388186,1.62389563612845,1.43632847363517
NA,NA,NA,NA,NA
-0.231624571699555,-1.29758093532399,-1.56420084128862,-0.811947818064227,0.299755507541252
NA,NA,NA,NA,NA
0.595116274267296,-1.29758093532399,-1.56420084128862,-0.811947818064227,-0.836817458552663
-0.187239317721976,-1.29758093532399,-1.56420084128862,0.405973909032114,-0.836817458552663
-0.321919515411914,0.930341047968145,0.359343436512252,1.62389563612845,1.43632847363517
1.75963686091191,-0.183619943677923,-1.56420084128862,-0.811947818064227,-0.836817458552663
0.864549468041534,-1.29758093532399,-0.602428702388186,-0.811947818064227,-1.97339042464658
NA,NA,NA,NA,NA
-0.0547239719710731,0.930341047968145,0.359343436512252,1.62389563612845,1.43632847363517
-0.0782846685979269,0.930341047968145,1.32111557541269,0.405973909032114,0.299755507541252
1.08741377509861,0.930341047968145,0.359343436512252,0.405973909032114,0.299755507541252
-0.0304588129857528,0.930341047968145,-0.602428702388186,0.405973909032114,0.299755507541252
-0.324766197021373,0.930341047968145,1.32111557541269,-0.811947818064227,0.299755507541252
NA,NA,NA,NA,NA
0.603115071922566,-2.41154192697006,-0.602428702388186,-0.811947818064227,-0.836817458552663
1.78627152330244,-1.29758093532399,-1.56420084128862,-0.811947818064227,-0.836817458552663
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
