"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q23a_num","TX_RESP_Q19_num"
1.55028423180789,-0.706317241284438,0.44252866819743,-1.43831385180441,-0.487904561874226
0.435634374723069,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.314715528767523,1.37108640955214,1.74408357466046,-1.43831385180441,-0.487904561874226
0.0257643168268686,-0.706317241284438,-0.8590262382656,-1.43831385180441,-0.487904561874226
0.240395531389891,1.37108640955214,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.840472491850501,-0.706317241284438,0.44252866819743,-1.43831385180441,-0.487904561874226
0.317974550436155,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.345747590596118,0.332384584133853,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.543932650536151,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
-0.230373644133419,-0.706317241284438,0.44252866819743,0.0293533439143757,-0.487904561874226
1.23130191281132,-1.74501906670273,-0.8590262382656,0.0293533439143757,-0.487904561874226
1.70560394298235,-0.706317241284438,-0.8590262382656,0.0293533439143757,NA
-0.79846476585207,0.332384584133853,-0.8590262382656,0.0293533439143757,-0.487904561874226
0.753568518237631,0.332384584133853,0.44252866819743,0.0293533439143757,-0.487904561874226
2.46048596459077,-0.706317241284438,0.44252866819743,1.49702053963316,-0.487904561874226
0.526511486820604,-0.706317241284438,-0.8590262382656,0.0293533439143757,-0.487904561874226
