"ID_SAEB","ID_REGIAO","ID_UF","ID_MUNICIPIO","ID_AREA","ID_ESCOLA","IN_PUBLICA","ID_LOCALIZACAO","ID_TURMA","ID_SERIE","ID_ALUNO","IN_SITUACAO_CENSO","IN_PREENCHIMENTO_LP","IN_PREENCHIMENTO_MT","IN_PREENCHIMENTO_CH","IN_PREENCHIMENTO_CN","IN_PRESENCA_LP","IN_PRESENCA_MT","IN_PRESENCA_CH","IN_PRESENCA_CN","ID_CADERNO_LP","ID_BLOCO_1_LP","ID_BLOCO_2_LP","ID_CADERNO_MT","ID_BLOCO_1_MT","ID_BLOCO_2_MT","ID_CADERNO_CH","ID_BLOCO_1_CH","ID_BLOCO_2_CH","NU_BLOCO_1_ABERTA_CH","NU_BLOCO_2_ABERTA_CH","ID_CADERNO_CN","ID_BLOCO_1_CN","ID_BLOCO_2_CN","ID_BLOCO_3_CN","NU_BLOCO_1_ABERTA_CN","NU_BLOCO_2_ABERTA_CN","TX_RESP_BLOCO1_LP","TX_RESP_BLOCO2_LP","TX_RESP_BLOCO1_MT","TX_RESP_BLOCO2_MT","TX_RESP_BLOCO1_CH","TX_RESP_BLOCO2_CH","CO_CONCEITO_Q1_CH","CO_CONCEITO_Q2_CH","TX_RESP_BLOCO1_CN","TX_RESP_BLOCO2_CN","TX_RESP_BLOCO3_CN","CO_CONCEITO_Q1_CN","CO_CONCEITO_Q2_CN","IN_PROFICIENCIA_LP","IN_PROFICIENCIA_MT","IN_PROFICIENCIA_CH","IN_PROFICIENCIA_CN","IN_AMOSTRA","ESTRATO","ESTRATO_CIENCIAS","PESO_ALUNO_LP","PROFICIENCIA_LP","ERRO_PADRAO_LP","PROFICIENCIA_LP_SAEB","ERRO_PADRAO_LP_SAEB","PESO_ALUNO_MT","PROFICIENCIA_MT","ERRO_PADRAO_MT","PROFICIENCIA_MT_SAEB","ERRO_PADRAO_MT_SAEB","PESO_ALUNO_CH","PROFICIENCIA_CH","ERRO_PADRAO_CH","PROFICIENCIA_CH_SAEB","ERRO_PADRAO_CH_SAEB","PESO_ALUNO_CN","PROFICIENCIA_CN","ERRO_PADRAO_CN","PROFICIENCIA_CN_SAEB","ERRO_PADRAO_CN_SAEB","IN_PREENCHIMENTO_QUESTIONARIO","IN_INSE","INSE_ALUNO","NU_TIPO_NIVEL_INSE","PESO_ALUNO_INSE","TX_RESP_Q01","TX_RESP_Q02","TX_RESP_Q03","TX_RESP_Q04","TX_RESP_Q05a","TX_RESP_Q05b","TX_RESP_Q05c","TX_RESP_Q06","TX_RESP_Q07a","TX_RESP_Q07b","TX_RESP_Q07c","TX_RESP_Q07d","TX_RESP_Q07e","TX_RESP_Q08","TX_RESP_Q09","TX_RESP_Q10a","TX_RESP_Q10b","TX_RESP_Q10c","TX_RESP_Q10d","TX_RESP_Q10e","TX_RESP_Q10f","TX_RESP_Q11a","TX_RESP_Q11b","TX_RESP_Q11c","TX_RESP_Q12a","TX_RESP_Q12b","TX_RESP_Q12c","TX_RESP_Q12d","TX_RESP_Q12e","TX_RESP_Q12f","TX_RESP_Q12g","TX_RESP_Q13a","TX_RESP_Q13b","TX_RESP_Q13c","TX_RESP_Q13d","TX_RESP_Q13e","TX_RESP_Q13f","TX_RESP_Q13g","TX_RESP_Q13h","TX_RESP_Q13i","TX_RESP_Q14","TX_RESP_Q15a","TX_RESP_Q15b","TX_RESP_Q16","TX_RESP_Q17","TX_RESP_Q18","TX_RESP_Q19","TX_RESP_Q20","TX_RESP_Q21a","TX_RESP_Q21b","TX_RESP_Q21c","TX_RESP_Q21d","TX_RESP_Q21e","TX_RESP_Q22a","TX_RESP_Q22b","TX_RESP_Q22c","TX_RESP_Q22d","TX_RESP_Q22e","TX_RESP_Q22f","TX_RESP_Q22g","TX_RESP_Q22h","TX_RESP_Q23a","TX_RESP_Q23b","TX_RESP_Q23c","TX_RESP_Q23d","TX_RESP_Q23e","TX_RESP_Q23f","TX_RESP_Q23g","TX_RESP_Q23h","TX_RESP_Q23i","TX_RESP_Q24"
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160261,1,1,1,NA,NA,1,1,NA,NA,21,7,3,21,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CBDBBCDAAACAB","DDDBCCBBDCBAC","CDACBBADAACAC","BACBDDBCCAAAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,0.993129,0.385194,304.699806,21.221633,1,0.943262,0.348049,302.68549,19.453269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.81,6,1.0333333333,1,2,1,1,1,1,1,4,2,1,2,2,2,4,NA,2,3,2,2,3,3,2,2,2,1,4,3,3,2,1,3,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,3,1,4,3,3,2,4,4,4,1,1,2,4,3,4,4,2,3,1,3,3
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160262,1,1,1,NA,NA,1,1,NA,NA,17,3,6,17,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CDDBACCBDCCAB","DCBCDBDDACDDC","BDCBAACCCCBAD","ACDBDACAABBCD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,1.157156,0.373896,313.736605,20.599188,1,-0.439924,0.516712,225.376005,28.880237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.06,7,1.0333333333,1,2,1,2,1,1,1,2,2,1,1,1,2,5,NA,2,2,3,3,3,1,2,2,2,1,4,3,2,1,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,3,4,3,1,4,2,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,2,3
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160263,1,1,1,NA,NA,1,1,NA,NA,16,2,5,16,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BDACCDABDAACB","ABBDDBCADAABA","ACBCDDACAADCB","ABBBDDDACAABA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,-1.738695,0.557757,154.194436,30.728709,1,-0.663142,0.557706,212.899831,31.171487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.77,6,1.0333333333,NA,1,1,NA,1,1,1,NA,2,2,NA,NA,2,5,2,3,3,3,3,3,3,2,2,2,1,2,3,2,1,2,3,2,2,1,2,2,2,1,2,2,1,2,1,NA,1,1,1,1,1,1,4,4,4,4,2,2,2,3,2,2,1,3,4,4,4,4,4,4,4,4,3
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160264,1,1,1,NA,NA,1,1,NA,NA,9,2,4,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BDDCABCABCCCD","DBCCACABBADCB","BDCBADABBADCA","DBAADDBABBBAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,-0.485326,0.379257,223.246749,20.894543,1,-0.814573,0.50541,204436,28.248541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.15,5,1.0333333333,1,3,1,1,1,1,1,3,2,2,NA,NA,NA,4,1,1,2,3,3,3,1,2,2,2,1,1,3,2,2,2,1,2,2,1,2,2,2,1,2,1,2,1,1,4,4,3,2,2,2,1,2,2,2,3,2,2,NA,3,3,2,2,2,2,2,2,1,2,2,2,1,2
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160265,1,1,1,NA,NA,1,1,NA,NA,3,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DDDBACCBDCBAC","ABBCABABABCAC","ABCBDBBCCAAAB","ACABBDCCBDDDD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,1.469251,0.442365,330.930968,24.371375,1,0.985638,0.330172,305.053983,18.454082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.03,5,1.0333333333,2,2,1,1,1,1,1,3,2,1,1,1,2,5,3,2,2,3,3,3,2,2,2,2,1,2,2,2,1,1,3,1,2,1,2,2,1,1,2,2,1,1,1,NA,1,3,1,1,3,3,4,1,4,2,2,3,2,3,2,1,2,2,3,2,2,2,2,2,1,1,3
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160266,1,1,1,NA,NA,1,1,NA,NA,4,4,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DBBDABCBABBAB","ACACCCDDCDBCA","CBCACDCCBBACD","ACBBCABCDCBCD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,0.148889,0.306813,258.187786,16.90336,1,0.958378,0.34808,303.530358,19.455001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.74,6,1.0333333333,1,1,1,3,1,1,1,2,2,2,NA,NA,NA,4,3,2,3,2,3,3,2,2,2,2,1,2,2,1,1,3,3,2,2,2,2,2,2,1,2,2,1,1,1,1,3,1,1,1,3,3,2,1,4,2,2,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160267,1,1,1,NA,NA,1,1,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BADACABBDDAAB","BCDCBBCDCBDCC","AADBCDDABBDAA","ADABBDABAADBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,0.682761,0.320856,287.600589,17.677036,1,-0.551289,0.449627,219.151555,25.1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4.11,3,1.0333333333,2,1,1,3,1,1,1,1,1,1,2,1,1,NA,NA,1,2,3,2,3,3,2,2,2,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,3,1,1,1,3,1,1,1,1,1,3,1,2,1,1,3,4,4,3,1,4,3,3,2,3,3,4,3,2,3,4
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160268,1,1,1,NA,NA,1,1,NA,NA,20,6,2,20,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DCDCDADDACDBC","BDDCDCCABCCDC","DACBABCAADACB","ACBCCBA*AADCB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,0.531737,0.326787,279.280169,18.003795,1,-0.09833,0.432524,244.468488,24.174773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.62,6,1.0333333333,2,1,1,NA,1,1,1,3,NA,NA,1,1,2,4,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,1,2,2,1,1,1,NA,4,1,1,1,3,1,2,1,3,2,3,4,3,4,4,1,4,2,2,3,3,3,4,3,1,2,1
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160269,1,1,1,NA,NA,1,1,NA,NA,8,1,3,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BADACABDDDCAB","CDABABCBBDCAC","ACBDACDABDDBA","AACBCDBCCAADB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,-0.012256,0.326822,249.309766,18.005723,1,0.937985,0.383106,302.390546,21.412686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.69,7,1.0333333333,2,2,1,3,1,1,1,3,2,2,1,1,2,4,3,1,2,3,3,3,1,2,2,2,1,3,3,3,2,3,3,2,2,2,2,2,2,1,2,2,3,NA,NA,1,3,1,1,1,3,1,3,1,4,1,1,1,1,1,2,1,1,2,3,1,2,4,3,2,2,2,3
2023,3,31,6324479,1,61466123,1,1,1533844,9,52160270,1,1,1,NA,NA,1,1,NA,NA,20,6,2,20,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DCDCDBDDADADC","BCDCDCCACBDCC","DBBBAACDAACCC","ACDBCDADABDCB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1,1.667152,0.441293,341834,24.312315,1,0.593894,0.343132,283.158499,19.178446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.89,7,1.0333333333,2,1,1,1,1,1,1,2,2,2,1,1,1,4,4,2,3,3,2,3,3,2,2,2,3,3,3,3,3,2,3,2,2,2,2,2,2,1,2,2,1,1,1,NA,NA,3,1,1,3,2,3,1,4,1,2,2,2,2,3,1,1,2,3,3,2,1,1,3,2,2,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165342,1,1,1,NA,NA,1,1,NA,NA,9,2,4,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCDDDBCACBDBC","DBDCAABBCBADC","CBDACBACABDCB","BCBACDBABDACC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,0.472375,0.297355,276.009717,16.382287,1.3461538462,0.512896,0.353063,278.631332,19.733513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.65,7,1.4,NA,2,1,3,1,1,1,3,2,2,2,NA,2,5,3,3,1,2,3,3,3,2,2,2,3,2,3,3,3,3,3,2,2,2,2,1,2,1,2,2,1,1,1,NA,1,3,1,1,2,1,2,4,4,1,2,3,3,3,3,1,3,1,3,2,3,3,3,4,4,3,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165657,1,0,0,NA,NA,0,0,NA,NA,18,4,7,18,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".............",".............",".............",".............",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,632447931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165658,1,1,1,NA,NA,1,1,NA,NA,6,6,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACABDDDDABABD","CBDBBBDACCADB","DABDDADDCDBAB","ADBDBDCDBADBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,-0.338815,0.354903,231.318532,19.5528,1.3461538462,0.386453,0.381956,271.564139,21.34841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.52,6,1.4,1,2,1,3,1,1,1,1,2,NA,NA,NA,NA,5,4,2,2,3,3,3,3,2,2,2,2,2,2,2,1,2,3,1,2,2,2,2,2,1,1,2,3,2,1,1,3,1,1,1,2,2,3,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165659,1,1,1,NA,NA,1,1,NA,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BABACABCDDACB","BCDCDCCACADBC","ABABCADAB*BAA","AADACCADABDCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,1.293466,0.407704,321.246382,22.461784,1.3461538462,0.573314,0.345448,282.008235,19.307893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.49,7,1.4,2,1,1,3,1,1,1,4,2,2,1,1,2,5,4,3,3,3,3,3,3,2,2,2,1,3,2,3,3,1,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,3,1,1,1,NA,3,NA,4,1,1,3,3,3,3,2,2,2,4,2,2,2,3,4,2,2,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165660,1,1,1,NA,NA,1,1,NA,NA,3,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BDCAABCDACDAB","CDABDACADBCDA","CBADADBCABDAC","BDCADBCACABDB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,-1.516207,0.58644,166.452048,32.308952,1.3461538462,-1.523802,0.562298,164.79554,31.428144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.3,7,1.4,2,2,1,1,1,1,1,4,2,2,NA,NA,2,NA,NA,1,3,3,3,2,3,2,2,2,1,2,3,3,3,2,3,2,2,2,2,2,2,1,2,2,1,2,1,3,1,3,2,1,2,1,3,1,4,1,2,3,4,4,4,2,3,2,2,2,3,3,3,2,1,2,1
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165661,1,1,1,NA,NA,1,1,NA,NA,9,2,4,9,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BCDCDCCACBDBC","DBBCABABABCDA","CABACBADACDAC","DDBAADCCBDADB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,1.59786,0.450836,338.016471,24.838071,1.3461538462,2.273886,0.36704,377.057163,20.51472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.54,6,1.4,1,1,1,3,1,1,1,3,2,2,1,1,2,5,4,3,2,2,3,3,2,2,2,2,1,2,2,1,1,2,3,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,3,1,2,1,4,3,3,3,3,4,4,3,4,2,3,1,2,2,2,2,2,3,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165662,1,1,1,NA,NA,1,1,NA,NA,6,6,7,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DCDADBDDABBDC","BBCCABDAAADCB","DCCBAACADAACC","CDBDDDCDBABBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,0.332755,0.338968,268.317582,18.674887,1.3461538462,0.70181,0.364961,289.190176,20.39852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.95,6,1.4,1,1,1,1,1,1,1,3,2,2,1,1,2,NA,NA,1,2,3,3,3,3,2,2,2,1,3,3,2,1,2,3,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,4,3,1,1,2,3,4,4,2,1,1,2,3,3,4,3,2,1,2,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165663,1,1,1,NA,NA,1,1,NA,NA,8,1,3,8,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BABACABBDDACB","DACBACCCDCBBC","ABAABDDABDDAA","BDCBDDBCCADBA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,1.011406,0.386758,305.706748,21.307799,1.3461538462,0.778231,0.39723,293.461523,22.202109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.45,5,1.4,2,1,1,3,1,1,1,2,2,2,NA,NA,NA,NA,NA,2,3,3,3,3,2,2,2,2,1,2,2,1,1,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,3,3,2,1,4,1,2,3,3,3,3,1,2,1,2,2,2,2,3,1,1,1,1
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165664,1,1,1,NA,NA,1,1,NA,NA,11,4,6,11,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DBBCADCCBBCBC","DBCBACDBABDBD","BCCADCCBBCDDB","CBCBDCBDDBBCB",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,-0.456057,0.377319,224.859276,20.787773,1.3461538462,-0.460074,0.577706,224.249774,32.289333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7,8,1.4,1,3,1,1,1,NA,NA,2,2,2,NA,NA,NA,5,4,2,1,1,2,2,1,2,2,2,1,3,3,2,3,3,3,2,2,2,2,2,2,1,2,2,1,1,1,NA,1,3,3,1,2,1,1,1,4,3,3,4,3,4,4,2,3,2,2,2,2,2,1,3,1,3,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165665,1,1,1,NA,NA,1,1,NA,NA,19,5,1,19,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CDBBCCDDADACA","DBBACABBDDADB","DBAACBCADCBAB","CACBDADABBCDD",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,0.84516,0.341278,296.547697,18.802153,1.3461538462,-0.691166,0.538349,211.333504,30.089579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.32,7,1.4,2,1,1,3,1,1,1,3,2,2,NA,NA,2,5,3,2,3,3,3,3,3,2,2,2,1,2,3,2,2,3,3,2,2,2,2,2,2,1,2,2,NA,NA,NA,NA,1,3,1,1,3,3,2,1,4,2,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,NA
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165666,1,0,0,NA,NA,0,0,NA,NA,12,5,7,12,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".............",".............",".............",".............",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,632447931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165667,1,1,1,NA,NA,1,1,NA,NA,4,4,5,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DBACADABABBCA","ABABCCDDADBCC","DCAADDCCBACCA","BBABAACADDADA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,0.575641,0.315841,281.698988,17.400743,1.3461538462,0.230113,0.489101,262.825932,27.336993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.62,7,1.4,1,1,1,1,1,1,NA,4,2,1,2,2,2,4,4,3,2,3,3,2,2,2,2,2,2,3,3,2,3,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,3,1,1,1,3,2,2,1,4,2,4,3,4,4,2,2,4,1,1,1,1,1,1,2,1,1,1
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165668,1,1,1,NA,NA,1,1,NA,NA,3,3,4,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ADDBACBCCCABD","ABBCACDBABBCC","CCCBDDDCACADC","CABBCBDAAABDC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,-0.106517,0.342326,244.11661,18.859891,1.3461538462,-1.118007,0.585539,187.476367,32.727138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,7.33,8,1.4,2,1,1,2,1,NA,1,5,2,1,NA,2,NA,5,4,2,3,3,3,NA,2,2,2,NA,1,4,3,3,3,3,3,2,2,2,2,2,2,1,2,2,1,NA,1,NA,1,1,1,1,2,NA,3,NA,4,2,NA,3,3,3,3,2,3,3,3,NA,NA,NA,NA,3,4,4,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165669,1,1,1,NA,NA,1,1,NA,NA,13,6,1,13,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DCCCDBDDABDAB","AABACCABDACBB","DACDAACDCCACC","ABBDAADABCBAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,0.138176,0.320353,257.59757,17.649324,1.3461538462,1.32405,0.368386,323.968618,20.589951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6.02,7,1.4,1,2,1,3,1,1,1,4,NA,NA,2,2,2,3,NA,2,2,3,3,3,3,2,2,2,1,3,3,2,3,1,3,2,2,2,2,2,2,1,2,2,1,1,1,1,2,1,2,NA,2,2,2,1,4,2,3,3,2,3,2,2,3,2,2,2,2,2,2,2,2,2,3
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165670,1,0,0,NA,NA,0,0,NA,NA,21,7,3,21,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".............",".............",".............",".............",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,632447931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165671,1,1,1,NA,NA,1,1,NA,NA,21,7,3,21,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CBADBBDABACDA","CCDBAADBDCBAC","CDBDDCCDBCABC","BDCBADDCCBADC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0,632447931,NA,1.3461538462,0.351637,0.338121,269.357855,18.628223,1.3461538462,0.246578,0.38445,263.746199,21.487805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5.79,6,1.4,2,1,1,1,1,1,1,3,2,2,NA,NA,2,4,4,2,2,3,3,3,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,NA,1,3,1,1,1,2,3,1,4,1,3,4,4,4,3,2,2,3,4,1,2,4,4,1,2,2,4
2023,3,31,6324479,1,61466123,1,1,1541760,9,52165672,1,0,0,NA,NA,0,0,NA,NA,5,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,".............",".............",".............",".............",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,632447931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
