"PROFICIENCIA_LP_SAEB","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21e_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q23b_num","TX_RESP_Q23f_num"
-0.145214323325865,-0.90686013420829,-0.943853727296912,-0.848773283720741,-2.01899106939526,-1.92459908361535,1.63958614009631,1.44234214983581
NA,NA,NA,NA,NA,NA,NA,NA
-0.142415464765684,-0.90686013420829,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,-1.13937341938896,0.131122013621437
-0.139736951707263,0.73246395455285,0.905329085366425,-0.848773283720741,0.454272990613934,0.524890659167824,0.250106360353674,-1.18009812259293
-0.141798933209778,-0.0871980898277201,-0.0192623209652432,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,0.131122013621437
-0.139700084881918,0.73246395455285,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,0.131122013621437
NA,NA,NA,NA,NA,NA,NA,NA
-0.140013283891856,-0.90686013420829,-0.0192623209652432,0.922579656218197,-0.782359039390663,-1.92459908361535,0.250106360353674,0.131122013621437
-0.139604659304289,1.55212599893342,-0.943853727296912,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,0.131122013621437
-0.14486590623926,-0.90686013420829,-0.943853727296912,-0.848773283720741,0.454272990613934,0.524890659167824,0.250106360353674,-1.18009812259293
-0.143537875266489,-0.90686013420829,-0.0192623209652432,0.922579656218197,0.454272990613934,0.524890659167824,0.250106360353674,0.131122013621437
-0.13902161682632,-0.90686013420829,0.905329085366425,0.922579656218197,0.454272990613934,0.524890659167824,0.250106360353674,0.131122013621437
-0.139317749115788,-0.0871980898277201,-1.86844513362858,-0.848773283720741,-0.782359039390663,-0.699854212223765,-1.13937341938896,-1.18009812259293
-0.14188042036191,1.55212599893342,0.905329085366425,0.0369031862487278,-0.782359039390663,-0.699854212223765,0.250106360353674,0.131122013621437
-0.138884885823838,1.55212599893342,-0.0192623209652432,0.0369031862487278,-2.01899106939526,-0.699854212223765,-1.13937341938896,0.131122013621437
-0.138813501593748,-0.90686013420829,0.905329085366425,-0.848773283720741,-0.782359039390663,-0.699854212223765,-1.13937341938896,-1.18009812259293
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.140985333009892,0.73246395455285,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,-2.49131825880731
-0.139229788485939,1.55212599893342,-0.943853727296912,-0.848773283720741,-0.782359039390663,-0.699854212223765,-1.13937341938896,-1.18009812259293
-0.14132547166208,-0.90686013420829,0.905329085366425,0.0369031862487278,0.454272990613934,-0.699854212223765,0.250106360353674,-1.18009812259293
-0.141923715145318,-0.90686013420829,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,-1.18009812259293
-0.139881993708829,-0.0871980898277201,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,0.131122013621437
-0.140376554876673,-0.0871980898277201,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,-1.13937341938896,-1.18009812259293
-0.140440296333065,1.55212599893342,-0.0192623209652432,0.922579656218197,-0.782359039390663,-0.699854212223765,0.250106360353674,0.131122013621437
-0.142659051937565,0.73246395455285,-0.0192623209652432,0.922579656218197,0.454272990613934,0.524890659167824,1.63958614009631,1.44234214983581
-0.140871604160126,-0.90686013420829,0.905329085366425,0.922579656218197,NA,NA,0.250106360353674,-1.18009812259293
-0.141002215289131,-0.90686013420829,-0.943853727296912,0.922579656218197,0.454272990613934,-0.699854212223765,-1.13937341938896,-1.18009812259293
-0.141468060091238,-0.90686013420829,-0.0192623209652432,0.922579656218197,-0.782359039390663,-0.699854212223765,-1.13937341938896,0.131122013621437
-0.14039812312088,-0.90686013420829,-0.0192623209652432,-0.848773283720741,0.454272990613934,0.524890659167824,0.250106360353674,-1.18009812259293
-0.138675243280835,-0.90686013420829,-0.0192623209652432,0.922579656218197,-0.782359039390663,-0.699854212223765,-1.13937341938896,0.131122013621437
-0.138871424645935,1.55212599893342,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,-1.13937341938896,-1.18009812259293
NA,NA,NA,NA,NA,NA,NA,NA
-0.140737185760877,-0.90686013420829,0.905329085366425,0.922579656218197,0.454272990613934,0.524890659167824,0.250106360353674,0.131122013621437
-0.140058036524906,1.55212599893342,0.905329085366425,0.922579656218197,1.69090502061853,1.74963553055941,1.63958614009631,1.44234214983581
-0.139263754850846,0.73246395455285,0.905329085366425,0.922579656218197,0.454272990613934,0.524890659167824,0.250106360353674,-1.18009812259293
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.138758366187282,1.55212599893342,0.905329085366425,0.922579656218197,-0.782359039390663,-0.699854212223765,-1.13937341938896,0.131122013621437
