"PROFICIENCIA_LP_SAEB","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num"
0.477065802106999,-0.0190874950901266,-1.25772972373679,-0.0828623020352785,-0.677956674766192
-0.804940302876538,-1.16433720049773,0.781831990430976,NA,NA
-0.221817728501491,-0.0190874950901266,-1.25772972373679,1.32579683256446,0.262881159603217
-1.15209030393534,-2.30958690590533,0.781831990430976,-0.0828623020352785,-1.6187945091356
-1.43443264773476,-2.30958690590533,0.781831990430976,1.32579683256446,-0.677956674766192
-1.77594021174391,1.12616221031748,0.781831990430976,-0.0828623020352785,1.20371899397263
-0.49747530923746,-0.0190874950901266,0.781831990430976,-0.0828623020352785,0.262881159603217
-1.55601255090272,1.12616221031748,0.781831990430976,1.32579683256446,1.20371899397263
-0.660850838610653,-0.0190874950901266,0.781831990430976,-1.49152143663502,0.262881159603217
0.328548534522477,1.12616221031748,0.781831990430976,-0.0828623020352785,0.262881159603217
-0.220988243221063,-1.16433720049773,-1.25772972373679,-0.0828623020352785,0.262881159603217
NA,NA,NA,NA,NA
0.164045580529734,-0.0190874950901266,0.781831990430976,-0.0828623020352785,-0.677956674766192
-0.124975307878789,-0.0190874950901266,0.781831990430976,1.32579683256446,1.20371899397263
NA,NA,NA,NA,NA
0.659952655385797,-1.16433720049773,0.781831990430976,-0.0828623020352785,1.20371899397263
NA,NA,NA,NA,NA
0.724198654309715,1.12616221031748,-1.25772972373679,-0.0828623020352785,-0.677956674766192
1.82315490713498,1.12616221031748,0.781831990430976,-2.90018057123476,-0.677956674766192
1.45973784403,1.12616221031748,-1.25772972373679,-0.0828623020352785,-0.677956674766192
-0.734329282506153,-1.16433720049773,NA,-0.0828623020352785,-1.6187945091356
-1.23538254291002,-0.0190874950901266,NA,-1.49152143663502,0.262881159603217
-0.862365543024491,-1.16433720049773,0.781831990430976,1.32579683256446,1.20371899397263
-1.13193529462811,1.12616221031748,0.781831990430976,1.32579683256446,0.262881159603217
0.368862698773177,NA,0.781831990430976,1.32579683256446,1.20371899397263
0.914562407518627,1.12616221031748,0.781831990430976,1.32579683256446,1.20371899397263
1.15989092807884,-0.0190874950901266,0.781831990430976,-1.49152143663502,-0.677956674766192
NA,NA,NA,NA,NA
1.43781483392877,NA,0.781831990430976,-1.49152143663502,-1.6187945091356
0.295520250590184,-1.16433720049773,-1.25772972373679,1.32579683256446,-1.6187945091356
0.539404695297235,1.12616221031748,0.781831990430976,1.32579683256446,1.20371899397263
NA,NA,NA,NA,NA
-0.216410952028336,NA,NA,-0.0828623020352785,0.262881159603217
NA,NA,NA,NA,NA
-1.21458388588877,-0.0190874950901266,-1.25772972373679,-0.0828623020352785,0.262881159603217
2.07144844326618,1.12616221031748,0.781831990430976,-0.0828623020352785,-0.677956674766192
-0.824140176437635,-1.16433720049773,0.781831990430976,-0.0828623020352785,1.20371899397263
NA,NA,NA,NA,NA
0.0781132684901553,-0.0190874950901266,0.781831990430976,-0.0828623020352785,-0.677956674766192
0.765600821948072,1.12616221031748,-1.25772972373679,-0.0828623020352785,0.262881159603217
1.46847818313597,1.12616221031748,-1.25772972373679,-0.0828623020352785,-0.677956674766192
-1.46111980416038,NA,NA,1.32579683256446,1.20371899397263
-0.154836156128724,1.12616221031748,0.781831990430976,-1.49152143663502,1.20371899397263
-1.21320001598011,-0.0190874950901266,0.781831990430976,1.32579683256446,0.262881159603217
NA,NA,NA,NA,NA
-1.37243428087413,-1.16433720049773,0.781831990430976,1.32579683256446,-1.6187945091356
-1.44209953086752,-0.0190874950901266,0.781831990430976,1.32579683256446,1.20371899397263
-1.69788967754478,1.12616221031748,0.781831990430976,-0.0828623020352785,1.20371899397263
0.803380796452232,NA,NA,-1.49152143663502,-1.6187945091356
-1.39362121441695,-0.0190874950901266,0.781831990430976,1.32579683256446,1.20371899397263
0.190051684296151,1.12616221031748,0.781831990430976,-1.49152143663502,-0.677956674766192
-1.2118960626319,NA,NA,-1.49152143663502,-1.6187945091356
1.51132442662748,1.12616221031748,0.781831990430976,-0.0828623020352785,-0.677956674766192
NA,NA,NA,NA,NA
-0.905708038017861,-1.16433720049773,0.781831990430976,-0.0828623020352785,1.20371899397263
0.422324220735875,1.12616221031748,0.781831990430976,1.32579683256446,-0.677956674766192
-0.714835577554572,-1.16433720049773,0.781831990430976,-0.0828623020352785,1.20371899397263
