"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23a_num","TX_RESP_Q23g_num"
NA,NA,NA,NA,NA,NA,NA,NA
1.20240323083873,0.763052216152283,NA,-0.856072908543582,-0.66957134302672,-1.41846924062125,0.126750044459526,0.216670505109558
-0.101913964872139,0.763052216152283,1.30684690656913,1.63432100721957,0.970878447388744,1.15083353484366,1.39425048905479,1.5708611620443
0.122957326134767,0.763052216152283,1.30684690656913,0.389124049337992,-0.66957134302672,-0.133817852888797,1.39425048905479,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
-0.376878098973343,NA,1.30684690656913,1.63432100721957,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
1.03582411788218,0.763052216152283,-0.784108143941478,NA,0.970878447388744,-1.41846924062125,0.126750044459526,-1.13752015182518
NA,NA,NA,NA,NA,NA,NA,NA
0.203716909194931,0.763052216152283,0.261369381313826,-0.856072908543582,0.970878447388744,-0.133817852888797,-1.14075040013573,0.216670505109558
0.348576519472463,NA,-0.784108143941478,-0.856072908543582,0.970878447388744,-1.41846924062125,0.126750044459526,-1.13752015182518
1.77613890620177,0.763052216152283,-0.784108143941478,0.389124049337992,-0.66957134302672,-1.41846924062125,-2.40825084473099,-1.13752015182518
-0.17859002215584,0.763052216152283,0.261369381313826,-0.856072908543582,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
0.259516037576698,0.763052216152283,-0.784108143941478,-0.856072908543582,-0.66957134302672,-1.41846924062125,0.126750044459526,0.216670505109558
0.528357218898635,-0.447306471537545,-0.784108143941478,-0.856072908543582,0.970878447388744,-1.41846924062125,0.126750044459526,-1.13752015182518
-0.0600712386736723,-1.65766515922737,-0.784108143941478,-0.856072908543582,0.970878447388744,-0.133817852888797,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
0.851268554390575,0.763052216152283,0.261369381313826,-0.856072908543582,-0.66957134302672,1.15083353484366,0.126750044459526,-2.49171080875992
-0.0165930365296114,-1.65766515922737,0.261369381313826,-0.856072908543582,-0.66957134302672,-1.41846924062125,-1.14075040013573,0.216670505109558
2.25670287846172,0.763052216152283,-0.784108143941478,-0.856072908543582,-2.31002113344218,-1.41846924062125,-1.14075040013573,0.216670505109558
-0.797368984800928,-0.447306471537545,0.261369381313826,0.389124049337992,-0.66957134302672,-0.133817852888797,0.126750044459526,0.216670505109558
NA,NA,NA,NA,NA,NA,NA,NA
-0.10346865898615,0.763052216152283,-0.784108143941478,-0.856072908543582,0.970878447388744,1.15083353484366,1.39425048905479,0.216670505109558
0.761718709734448,0.763052216152283,-0.784108143941478,-0.856072908543582,-0.66957134302672,1.15083353484366,0.126750044459526,-1.13752015182518
0.904194941735597,0.763052216152283,-0.784108143941478,NA,0.970878447388744,1.15083353484366,1.39425048905479,1.5708611620443
-1.8872983642684,0.763052216152283,1.30684690656913,0.389124049337992,0.970878447388744,1.15083353484366,0.126750044459526,0.216670505109558
1.43300389364203,0.763052216152283,-0.784108143941478,-0.856072908543582,-0.66957134302672,-0.133817852888797,-1.14075040013573,-1.13752015182518
