"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
-0.459310268690574,-0.343192591725401,0.877165718053844,-0.134913699860229,1.46011932645527
-0.414934997364302,-0.343192591725401,0.877165718053844,1.04558117391677,-0.420034326788502
-0.415477747875056,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
-0.425278615897836,-0.343192591725401,-0.531615586699299,1.04558117391677,-0.420034326788502
0.125386578454562,-1.41852937913166,0.877165718053844,-1.31540857363723,-0.420034326788502
-1.23357876223729,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
NA,NA,NA,NA,NA
-0.782112037806195,-1.41852937913166,-0.531615586699299,-0.134913699860229,-0.420034326788502
-0.785310217059727,-1.41852937913166,-0.531615586699299,-1.31540857363723,3.34027297969904
-0.231842690991027,-1.41852937913166,-0.531615586699299,-1.31540857363723,1.46011932645527
-1.12746923169437,-0.343192591725401,0.877165718053844,1.04558117391677,-0.420034326788502
NA,NA,NA,NA,NA
0.190671106556313,-0.343192591725401,0.877165718053844,1.04558117391677,-0.420034326788502
-1.27313546756411,-1.41852937913166,0.877165718053844,1.04558117391677,3.34027297969904
NA,NA,NA,NA,NA
0.557639569654209,1.80748098308711,-1.94039689145244,-2.49590344741424,-0.420034326788502
-1.20457200570618,1.80748098308711,-0.531615586699299,-0.134913699860229,-0.420034326788502
-1.42093456527574,0.732144195680855,-0.531615586699299,1.04558117391677,3.34027297969904
0.749438274764737,-0.343192591725401,-1.94039689145244,-1.31540857363723,-0.420034326788502
-1.13808197840146,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
-0.70742696331929,-0.343192591725401,-1.94039689145244,-2.49590344741424,3.34027297969904
0.803445080448598,1.80748098308711,-0.531615586699299,-0.134913699860229,-0.420034326788502
1.40667162504544,0.732144195680855,-0.531615586699299,-0.134913699860229,-0.420034326788502
0.648811182454378,1.80748098308711,-0.531615586699299,-1.31540857363723,-0.420034326788502
-0.45516677020685,NA,0.877165718053844,1.04558117391677,NA
0.969873670120304,0.732144195680855,-0.531615586699299,-0.134913699860229,-0.420034326788502
0.494372399376507,1.80748098308711,-1.94039689145244,-2.49590344741424,-0.420034326788502
0.591066797565722,-0.343192591725401,-0.531615586699299,-1.31540857363723,-0.420034326788502
0.692099829218239,0.732144195680855,-1.94039689145244,-1.31540857363723,-0.420034326788502
0.0608937253640411,0.732144195680855,0.877165718053844,-0.134913699860229,-0.420034326788502
1.16996946400321,0.732144195680855,-1.94039689145244,-0.134913699860229,-0.420034326788502
0.223451315348305,0.732144195680855,0.877165718053844,-0.134913699860229,-0.420034326788502
0.526397909691031,0.732144195680855,0.877165718053844,-0.134913699860229,-0.420034326788502
-0.937299901657001,0.732144195680855,0.877165718053844,-0.134913699860229,-0.420034326788502
1.16667373732312,-0.343192591725401,-0.531615586699299,-0.134913699860229,-0.420034326788502
-1.01542088461531,-0.343192591725401,0.877165718053844,1.04558117391677,-0.420034326788502
0.110482306749312,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
0.604146579281457,0.732144195680855,0.877165718053844,1.04558117391677,1.46011932645527
NA,NA,NA,NA,NA
0.469758085892829,-1.41852937913166,-1.94039689145244,-2.49590344741424,-0.420034326788502
0.905643224021137,-0.343192591725401,-0.531615586699299,-0.134913699860229,-0.420034326788502
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.987207980237199,0.732144195680855,-0.531615586699299,-0.134913699860229,-0.420034326788502
0.463141934695933,0.732144195680855,0.877165718053844,-0.134913699860229,-0.420034326788502
1.24579162207716,0.732144195680855,-0.531615586699299,1.04558117391677,-0.420034326788502
2.42093912985538,-0.343192591725401,-0.531615586699299,-0.134913699860229,-0.420034326788502
-0.893786968039686,1.80748098308711,0.877165718053844,1.04558117391677,1.46011932645527
0.443250886866955,-0.343192591725401,0.877165718053844,1.04558117391677,-0.420034326788502
2.42251353167705,-0.343192591725401,-0.531615586699299,-0.134913699860229,-0.420034326788502
1.5361619415361,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
-0.592312753991674,NA,-1.94039689145244,-1.31540857363723,NA
1.70084902273953,0.732144195680855,0.877165718053844,-0.134913699860229,-0.420034326788502
2.28546064128162,-0.343192591725401,-0.531615586699299,-0.134913699860229,-0.420034326788502
0.891538512176694,-0.343192591725401,-0.531615586699299,-0.134913699860229,-0.420034326788502
1.22614167408878,0.732144195680855,-0.531615586699299,-0.134913699860229,-0.420034326788502
1.04080212539669,-0.343192591725401,0.877165718053844,-0.134913699860229,-0.420034326788502
1.51759187686469,1.80748098308711,-0.531615586699299,-0.134913699860229,-0.420034326788502
-0.887628338750494,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
0.0708953260077019,0.732144195680855,-0.531615586699299,-1.31540857363723,-0.420034326788502
1.64936418518934,1.80748098308711,0.877165718053844,-0.134913699860229,-0.420034326788502
0.10283785480099,NA,-0.531615586699299,-0.134913699860229,NA
1.42964085394649,0.732144195680855,-0.531615586699299,-0.134913699860229,-0.420034326788502
1.46201849401904,0.732144195680855,-0.531615586699299,1.04558117391677,-0.420034326788502
2.12340431104749,1.80748098308711,-1.94039689145244,-1.31540857363723,-0.420034326788502
0.612678046712217,NA,-1.94039689145244,-1.31540857363723,NA
0.378975599447682,-0.343192591725401,0.877165718053844,1.04558117391677,-0.420034326788502
-0.277062363498213,-1.41852937913166,0.877165718053844,-0.134913699860229,-0.420034326788502
1.41921874805535,NA,-0.531615586699299,-0.134913699860229,NA
-0.945547654945644,0.732144195680855,-0.531615586699299,-0.134913699860229,-0.420034326788502
-0.37361100231804,0.732144195680855,0.877165718053844,1.04558117391677,-0.420034326788502
