"PROFICIENCIA_MT_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q21c_num","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22g_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
0.567574866030787,-1.69705627484771,0.640869944461656,NA,NA,NA,NA,1.24034734589208,0.510234243314624,-3.09315492045956,-0.925550299358904,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.644608234995958,-0.282842712474619,-0.640869944461656,0.762915402458362,1.43914285214437,1.15858946372498,-1.05984165974236,0.232565127354766,0.510234243314624,-0.379861130582753,0.793328828021918,1.46235351446512
-0.830077517817104,-0.282842712474619,-1.92260983338497,-0.356027187813902,-0.184505493864662,0.308957190326662,-1.05984165974236,-0.775217091182553,-1.08424776704358,-0.379861130582753,-0.925550299358904,-0.430103974842683
0.240022715508494,-0.282842712474619,0.640869944461656,-1.47496977808617,-0.996329666869178,1.15858946372498,0.938716898628947,-1.78299930971987,0.510234243314624,-0.379861130582753,0.793328828021918,-0.430103974842683
1.3484301348674,-0.282842712474619,0.640869944461656,-0.356027187813902,-0.996329666869178,-1.39030735646998,0.938716898628947,-0.775217091182553,NA,-0.379861130582753,0.793328828021918,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-1.40848552015036,-0.282842712474619,0.640869944461656,1.88185799273063,1.43914285214437,1.15858946372498,0.938716898628947,1.24034734589208,0.510234243314624,0.976785764355651,0.793328828021918,-0.430103974842683
-1.59084929597056,1.13137084989848,0.640869944461656,0.762915402458362,0.627318679139853,1.15858946372498,-1.05984165974236,1.24034734589208,0.510234243314624,0.976785764355651,0.793328828021918,1.46235351446512
-1.25934804554978,1.13137084989848,0.640869944461656,0.762915402458362,-0.184505493864662,1.15858946372498,0.938716898628947,-0.775217091182553,0.510234243314624,0.976785764355651,-0.925550299358904,-0.430103974842683
-1.12803568186925,1.13137084989848,NA,0.762915402458362,-0.996329666869178,-1.39030735646998,-1.05984165974236,0.232565127354766,0.510234243314624,0.976785764355651,0.793328828021918,1.46235351446512
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.416912243993085,NA,NA,0.762915402458362,1.43914285214437,0.308957190326662,0.938716898628947,0.232565127354766,-1.08424776704358,0.976785764355651,0.793328828021918,-0.430103974842683
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
