"PROFICIENCIA_LP_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
0.901460664873889,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.717345419631779,-0.547261201648453,-0.611645739713157,1.19205778792248,-0.285339291795283
1.02773588552901,-0.547261201648453,0.670837262911205,-0.0384534770297576,-1.46351443211129
-0.307654228565989,1.42895980430429,NA,-0.0384534770297576,-0.285339291795283
0.605815267188116,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
0.881981236203329,1.42895980430429,0.670837262911205,-0.0384534770297576,0.892835848520725
-0.968364295854562,-0.547261201648453,0.670837262911205,1.19205778792248,0.892835848520725
-2.5553138974054,-1.53537170462483,0.670837262911205,1.19205778792248,0.892835848520725
-0.56649725290475,-1.53537170462483,-0.611645739713157,-0.0384534770297576,-1.46351443211129
0.63150345058974,-0.547261201648453,-0.611645739713157,-1.268964741982,-0.285339291795283
0.751736426774451,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
1.54840515446289,0.440849301327921,-0.611645739713157,-1.268964741982,-0.285339291795283
-0.904253510274717,1.42895980430429,-0.611645739713157,1.19205778792248,0.892835848520725
0.597915106690037,-0.547261201648453,-0.611645739713157,1.19205778792248,-0.285339291795283
NA,NA,NA,NA,NA
1.47923276125878,-0.547261201648453,0.670837262911205,-1.268964741982,0.892835848520725
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.0358907666652579,0.440849301327921,-0.611645739713157,NA,-0.285339291795283
NA,NA,NA,NA,NA
-2.28570458514539,1.42895980430429,1.95332026553557,2.42256905287473,2.07101098883673
NA,NA,NA,NA,NA
-0.469290734516775,-1.53537170462483,-1.89412874233752,-1.268964741982,-0.285339291795283
-0.988019405459789,-1.53537170462483,-1.89412874233752,-0.0384534770297576,-0.285339291795283
-1.10676650318758,1.42895980430429,0.670837262911205,1.19205778792248,0.892835848520725
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.760664307192749,-1.53537170462483,-0.611645739713157,-1.268964741982,0.892835848520725
-1.31199632911917,0.440849301327921,0.670837262911205,1.19205778792248,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.993210778121341,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-0.411232531258047,1.42895980430429,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.593915650698415,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
1.20485809582999,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
1.00392514752221,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
-0.280344669998903,0.440849301327921,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.59126886912368,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.178620844331758,0.440849301327921,-0.611645739713157,-1.268964741982,0.892835848520725
0.880219778992324,1.42895980430429,1.95332026553557,-0.0384534770297576,0.892835848520725
0.854869201449015,0.440849301327921,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.369949345745948,-1.53537170462483,0.670837262911205,-0.0384534770297576,-0.285339291795283
0.10510082216015,1.42895980430429,-1.89412874233752,2.42256905287473,-0.285339291795283
-0.987540571221676,1.42895980430429,0.670837262911205,-0.0384534770297576,-0.285339291795283
-0.38721741227541,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
NA,NA,NA,NA,NA
-0.112410995682592,0.440849301327921,-0.611645739713157,-0.0384534770297576,0.892835848520725
0.683321885565287,-0.547261201648453,-0.611645739713157,-1.268964741982,-1.46351443211129
1.21223006718982,-0.547261201648453,-1.89412874233752,-0.0384534770297576,-0.285339291795283
0.582001090178563,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.32957878302774,1.42895980430429,1.95332026553557,2.42256905287473,2.07101098883673
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.13979103821746,-0.547261201648453,0.670837262911205,1.19205778792248,0.892835848520725
1.60260283744129,-1.53537170462483,-0.611645739713157,-0.0384534770297576,-0.285339291795283
-0.62154578684957,1.42895980430429,0.670837262911205,1.19205778792248,-0.285339291795283
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-0.358195772239901,-0.547261201648453,0.670837262911205,-1.268964741982,-1.46351443211129
-0.824344696367219,0.440849301327921,-0.611645739713157,-0.0384534770297576,0.892835848520725
-0.460942732490259,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.622639869101737,1.42895980430429,1.95332026553557,-0.0384534770297576,0.892835848520725
-0.323045766768025,0.440849301327921,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.247764287385411,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-1.46351443211129
1.10251074769974,-0.547261201648453,-0.611645739713157,-0.0384534770297576,-0.285339291795283
0.750681153147311,0.440849301327921,0.670837262911205,-0.0384534770297576,-0.285339291795283
1.92837908902686,-0.547261201648453,-0.611645739713157,NA,-0.285339291795283
