"PROFICIENCIA_LP_SAEB","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22b_num","TX_RESP_Q23g_num"
0.128350400928153,0.347896135711311,0.790398102901836,-1.0161670667379,-0.483261213146691,0.588941655203878
-0.776590856492313,0.347896135711311,-0.479884562476115,-1.0161670667379,0.573170276057703,0.588941655203878
0.544725795932261,-0.960193334563219,0.790398102901836,-0.201402481695799,-0.483261213146691,-0.464357843526135
-1.48647382547762,1.65598560598584,0.790398102901836,-0.201402481695799,0.573170276057703,-0.464357843526135
-0.605610242500626,0.347896135711311,0.790398102901836,-1.0161670667379,1.6296017652621,-0.464357843526135
0.933530441834516,1.65598560598584,0.790398102901836,1.42812668838839,-0.483261213146691,-1.51765734225615
0.420603456659284,0.347896135711311,-0.479884562476115,-1.0161670667379,-1.53969270235108,-0.464357843526135
0.827532265208643,0.347896135711311,0.790398102901836,-1.0161670667379,0.573170276057703,0.588941655203878
0.586042772097352,-0.960193334563219,-0.479884562476115,1.42812668838839,1.6296017652621,-1.51765734225615
1.2762130879588,-0.960193334563219,-0.479884562476115,-0.201402481695799,0.573170276057703,0.588941655203878
-0.371527979264003,-0.960193334563219,-1.75016722785406,0.613362103346297,-0.483261213146691,0.588941655203878
0.60562460983966,0.347896135711311,2.06068076827979,1.42812668838839,-1.53969270235108,-1.51765734225615
0.931111571360465,-0.960193334563219,0.790398102901836,-1.0161670667379,-1.53969270235108,-1.51765734225615
1.38012731961866,-0.960193334563219,-0.479884562476115,-1.0161670667379,-0.483261213146691,-0.464357843526135
-1.90661574299462,0.347896135711311,NA,NA,0.573170276057703,0.588941655203878
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
1.10567046177905,-0.960193334563219,0.790398102901836,1.42812668838839,-0.483261213146691,-1.51765734225615
