"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21c_num","TX_RESP_Q22c_num"
0.723074240104517,-0.172647645878269,-0.124665958689159,-0.46400581855648
NA,NA,NA,NA
1.05676379207428,-0.172647645878269,-1.20510426732853,-0.46400581855648
1.74192126418785,1.92568528094992,0.955772349950215,-1.57480762661593
0.139810008149651,-0.172647645878269,0.955772349950215,-0.46400581855648
NA,NA,NA,NA
NA,NA,NA,NA
-0.335323940588,0.876518817535826,-0.124665958689159,1.75759779756242
0.199500589824549,NA,NA,-0.46400581855648
-0.935055557598394,-0.172647645878269,-2.28554257596791,0.646795989502972
-1.41999728911998,-1.22181410929236,-1.20510426732853,-0.46400581855648
-1.15431848775271,-1.22181410929236,-1.20510426732853,0.646795989502972
NA,NA,NA,NA
1.70323621716411,-0.172647645878269,-0.124665958689159,-0.46400581855648
-0.0100262100607341,0.876518817535826,0.955772349950215,-0.46400581855648
0.858457013523299,0.876518817535826,0.955772349950215,-0.46400581855648
1.12194022036351,1.92568528094992,0.955772349950215,-1.57480762661593
-0.253434243620898,0.876518817535826,0.955772349950215,-0.46400581855648
-0.957121235499779,1.92568528094992,-2.28554257596791,-0.46400581855648
0.397687543841221,-0.172647645878269,-0.124665958689159,-1.57480762661593
-0.81230255472808,-0.172647645878269,-1.20510426732853,1.75759779756242
-0.206239995103649,-0.172647645878269,-0.124665958689159,0.646795989502972
NA,NA,NA,NA
-0.873621610805828,0.876518817535826,0.955772349950215,-0.46400581855648
-0.340930867617968,-0.172647645878269,0.955772349950215,-0.46400581855648
0.987412455436323,-0.172647645878269,-0.124665958689159,-0.46400581855648
0.979257838579151,0.876518817535826,-1.20510426732853,0.646795989502972
-0.386501597978311,-0.172647645878269,0.955772349950215,1.75759779756242
1.10171923029101,-1.22181410929236,0.955772349950215,-0.46400581855648
NA,NA,NA,NA
NA,NA,NA,NA
-0.209853973028986,1.92568528094992,-2.28554257596791,-1.57480762661593
NA,NA,NA,NA
NA,NA,NA,NA
1.00456557412195,1.92568528094992,0.955772349950215,-1.57480762661593
1.06005159967826,1.92568528094992,0.955772349950215,-0.46400581855648
1.20425494345344,-0.172647645878269,0.955772349950215,1.75759779756242
-1.1742392549091,-1.22181410929236,NA,1.75759779756242
1.18198170873659,-0.172647645878269,-0.124665958689159,0.646795989502972
-0.408453596193299,-1.22181410929236,-0.124665958689159,1.75759779756242
-0.860744723180143,-0.172647645878269,-0.124665958689159,1.75759779756242
0.350761403560484,0.876518817535826,0.955772349950215,-0.46400581855648
-0.762613744648981,-0.172647645878269,0.955772349950215,-0.46400581855648
0.137972743476461,0.876518817535826,-1.20510426732853,-0.46400581855648
0.329990606584901,-1.22181410929236,-0.124665958689159,1.75759779756242
1.40249625919034,-1.22181410929236,0.955772349950215,-1.57480762661593
NA,NA,NA,NA
-1.12813351910415,0.876518817535826,-0.124665958689159,0.646795989502972
0.896333990619974,-0.172647645878269,-0.124665958689159,0.646795989502972
0.210852815094797,-1.22181410929236,-0.124665958689159,-0.46400581855648
-1.6421019871697,-1.22181410929236,0.955772349950215,0.646795989502972
NA,NA,NA,NA
-0.527288675431086,-0.172647645878269,-0.124665958689159,-0.46400581855648
1.45870385584742,-0.172647645878269,0.955772349950215,-0.46400581855648
NA,NA,NA,NA
-0.735893770555818,-1.22181410929236,0.955772349950215,1.75759779756242
