"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-0.0326240273845372,0.863967786533363,-0.621230845544435,NA,-0.885702173028298
-1.86884991897407,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
0.143006277951615,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
NA,NA,NA,NA,NA
3.171345936676,-1.26139296833871,-1.7700824092225,-1.47178782079152,-2.02446210977897
0.925150588975905,-1.26139296833871,-0.621230845544435,0.711088497685792,0.253057763722371
1.1106546663565,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
-0.764029313108481,0.863967786533363,0.52762071813363,1.80252665692445,1.39181770047304
NA,NA,NA,NA,NA
-0.647145483872774,-0.552939383381352,-0.621230845544435,0.711088497685792,-0.885702173028298
NA,NA,NA,NA,NA
0.237453903407371,-0.552939383381352,-0.621230845544435,-0.380349661552866,0.253057763722371
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.260380752169716,-1.26139296833871,1.67647228181169,0.711088497685792,1.39181770047304
-0.095157509687089,-1.26139296833871,-0.621230845544435,-1.47178782079152,-0.885702173028298
-0.206592922775983,0.863967786533363,0.52762071813363,-1.47178782079152,-0.885702173028298
1.11888096850935,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
0.29736281535073,0.863967786533363,0.52762071813363,0.711088497685792,0.253057763722371
0.969844618718318,0.863967786533363,-0.621230845544435,-1.47178782079152,-0.885702173028298
0.808233268700231,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
NA,NA,NA,NA,NA
1.02936465554831,-0.552939383381352,-0.621230845544435,0.711088497685792,0.253057763722371
NA,NA,NA,NA,NA
0.340545957797166,-1.26139296833871,0.52762071813363,1.80252665692445,1.39181770047304
0.743050178805332,NA,-0.621230845544435,-0.380349661552866,0.253057763722371
-0.388595777512191,0.863967786533363,-0.621230845544435,-0.380349661552866,0.253057763722371
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.985948746633481,-1.26139296833871,0.52762071813363,-0.380349661552866,0.253057763722371
-0.291297797724149,-1.26139296833871,-0.621230845544435,-0.380349661552866,-2.02446210977897
-0.441123044796912,0.863967786533363,-0.621230845544435,-0.380349661552866,-0.885702173028298
0.865153847216637,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
NA,NA,NA,NA,NA
0.942075658838739,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
1.75021737093451,NA,-0.621230845544435,-1.47178782079152,-0.885702173028298
1.71371757374153,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
NA,NA,NA,NA,NA
2.33399684573092,0.155514201576006,-0.621230845544435,-0.380349661552866,0.253057763722371
0.787294012163138,-1.26139296833871,-0.621230845544435,-1.47178782079152,-2.02446210977897
-1.24659978781067,0.863967786533363,0.52762071813363,0.711088497685792,0.253057763722371
NA,NA,NA,NA,NA
-0.327832457518677,-1.26139296833871,-1.7700824092225,-0.380349661552866,1.39181770047304
0.644822529642772,-1.26139296833871,0.52762071813363,-0.380349661552866,-0.885702173028298
-0.298008998146363,0.863967786533363,0.52762071813363,-0.380349661552866,0.253057763722371
-0.11942799004544,-1.26139296833871,1.67647228181169,1.80252665692445,1.39181770047304
NA,NA,NA,NA,NA
-0.803032409679746,0.863967786533363,-0.621230845544435,-1.47178782079152,-0.885702173028298
1.52998919479125,-1.26139296833871,-0.621230845544435,-1.47178782079152,-0.885702173028298
NA,NA,NA,NA,NA
0.485792533325453,-1.26139296833871,-0.621230845544435,-1.47178782079152,-0.885702173028298
-0.366732412659336,0.863967786533363,-0.621230845544435,0.711088497685792,0.253057763722371
1.24823246704432,0.863967786533363,0.52762071813363,0.711088497685792,0.253057763722371
0.159340379337051,-1.26139296833871,-1.7700824092225,-1.47178782079152,-0.885702173028298
-0.109485914234456,-1.26139296833871,1.67647228181169,1.80252665692445,1.39181770047304
1.02692826343751,-1.26139296833871,-1.7700824092225,-1.47178782079152,-2.02446210977897
0.407745916522619,-1.26139296833871,-0.621230845544435,-0.380349661552866,-0.885702173028298
1.52576313925954,0.155514201576006,-0.621230845544435,-0.380349661552866,-0.885702173028298
-0.378861381061481,-1.26139296833871,1.67647228181169,0.711088497685792,-0.885702173028298
0.382880278189689,-1.26139296833871,-0.621230845544435,-0.380349661552866,0.253057763722371
-0.0760427292974888,NA,-0.621230845544435,-0.380349661552866,-0.885702173028298
