"PROFICIENCIA_MT_SAEB","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
1.80150915897086,-0.395992469426243,-0.986013297183269,-0.686988016678116,-1.7861688433631,-2.07104217394878,-1.87593642384471,-0.541145099526581,-0.301780431061108
-0.648330394529442,-0.395992469426243,-0.986013297183269,-0.686988016678116,-0.549590413342493,-0.414208434789757,0.859804194262158,-0.541145099526581,-0.301780431061108
-0.528308437117888,1.02958042050823,0.986013297183269,1.7861688433631,1.92356644669872,1.24262530436927,0.859804194262158,-0.541145099526581,-0.301780431061108
-0.828440157962994,1.02958042050823,0.986013297183269,0.549590413342493,0.686988016678116,1.24262530436927,0.859804194262158,-0.541145099526581,-0.301780431061108
0.553412783023662,-0.395992469426243,0,-0.686988016678116,-0.549590413342493,-0.414208434789757,0.859804194262158,-0.541145099526581,-0.301780431061108
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.784734130084111,1.02958042050823,-0.986013297183269,0.549590413342493,0.686988016678116,-0.414208434789757,0.859804194262158,1.40697725876911,-0.301780431061108
1.02582869704754,-0.395992469426243,-0.986013297183269,-0.686988016678116,0.686988016678116,-0.414208434789757,NA,-0.541145099526581,-0.301780431061108
-1.1961953240448,-0.395992469426243,0.986013297183269,1.7861688433631,1.92356644669872,1.24262530436927,0.859804194262158,-0.541145099526581,-0.301780431061108
NA,NA,NA,NA,NA,NA,NA,NA,NA
