"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23g_num"
0.047330722381254,-0.0494742080445832,0.949222711146789,1.13666633047595,0.0316999680378385,0.803280547554995,1.74332548834544,1.55296840291424
1.27991628405944,0.977115608880516,-1.73478633416482,-1.57776072737706,-1.26799872151354,-0.41651583947296,-0.764616442256771,0.395301048014534
1.86039708472354,0.977115608880516,-0.392781811509016,-0.220547198450557,-1.26799872151354,-0.41651583947296,-0.764616442256771,-1.92003366178488
0.569791404701734,-0.0494742080445832,-0.392781811509016,-1.57776072737706,-1.26799872151354,-1.63631222650091,-0.764616442256771,-0.762366306885173
-1.24599081772028,-1.07606402496968,NA,NA,NA,NA,NA,NA
1.92359745666643,0.977115608880516,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,-0.762366306885173
0.243480541197354,-0.0494742080445832,0.949222711146789,1.13666633047595,2.63109734714059,0.803280547554995,1.74332548834544,0.395301048014534
0.927707719159149,0.977115608880516,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,-0.762366306885173
-0.853060783461819,-2.10265384189478,-0.392781811509016,-0.220547198450557,0.0316999680378385,0.803280547554995,0.489354523044333,0.395301048014534
-1.18928299603778,0.977115608880516,0.949222711146789,-0.220547198450557,0.0316999680378385,-0.41651583947296,0.489354523044333,0.395301048014534
0.176102278984782,-2.10265384189478,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,0.395301048014534
NA,NA,NA,NA,NA,NA,NA,NA
-1.4307567060819,-0.0494742080445832,0.949222711146789,1.13666633047595,1.33139865758922,0.803280547554995,-0.764616442256771,0.395301048014534
NA,NA,NA,NA,NA,NA,NA,NA
-0.706583539598598,-1.07606402496968,0.949222711146789,-0.220547198450557,1.33139865758922,0.803280547554995,0.489354523044333,0.395301048014534
0.367356068288378,0.977115608880516,-1.73478633416482,-1.57776072737706,-1.26799872151354,-1.63631222650091,-2.01858740755787,-1.92003366178488
0.805220533745594,-0.0494742080445832,-0.392781811509016,-1.57776072737706,-1.26799872151354,-0.41651583947296,-0.764616442256771,0.395301048014534
0.0878170933276506,-2.10265384189478,-0.392781811509016,1.13666633047595,0.0316999680378385,-0.41651583947296,-0.764616442256771,-1.92003366178488
0.0867679395971644,-1.07606402496968,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,0.395301048014534
-1.14344795577055,0.977115608880516,2.29122723380259,2.49387985940245,2.63109734714059,2.02307693458295,1.74332548834544,1.55296840291424
0.348952112845407,-0.0494742080445832,-0.392781811509016,-0.220547198450557,-1.26799872151354,-0.41651583947296,-0.764616442256771,0.395301048014534
NA,NA,NA,NA,NA,NA,NA,NA
-0.519787172873497,-1.07606402496968,-1.73478633416482,-1.57776072737706,-1.26799872151354,-0.41651583947296,-0.764616442256771,-0.762366306885173
1.50317317903441,0.977115608880516,-1.73478633416482,-1.57776072737706,-1.26799872151354,-0.41651583947296,-0.764616442256771,0.395301048014534
1.83319292485173,0.977115608880516,-0.392781811509016,-0.220547198450557,-1.26799872151354,-0.41651583947296,0.489354523044333,0.395301048014534
0.730424549366662,-0.0494742080445832,0.949222711146789,1.13666633047595,1.33139865758922,0.803280547554995,0.489354523044333,0.395301048014534
0.525798513557349,0.977115608880516,0.949222711146789,1.13666633047595,1.33139865758922,-0.41651583947296,0.489354523044333,-1.92003366178488
-0.25456434097672,-0.0494742080445832,0.949222711146789,1.13666633047595,0.0316999680378385,0.803280547554995,0.489354523044333,-0.762366306885173
1.48086504867511,-0.0494742080445832,-0.392781811509016,-0.220547198450557,0.0316999680378385,-1.63631222650091,-0.764616442256771,-0.762366306885173
-0.17753555857888,0.977115608880516,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,0.395301048014534
-0.842262858196084,-0.0494742080445832,0.949222711146789,1.13666633047595,1.33139865758922,-0.41651583947296,-0.764616442256771,1.55296840291424
0.575238325372546,0.977115608880516,-1.73478633416482,-0.220547198450557,0.0316999680378385,-0.41651583947296,0.489354523044333,1.55296840291424
-0.10746718799089,-1.07606402496968,0.949222711146789,1.13666633047595,0.0316999680378385,-0.41651583947296,0.489354523044333,0.395301048014534
-0.185114690644527,-0.0494742080445832,-0.392781811509016,1.13666633047595,0.0316999680378385,-0.41651583947296,0.489354523044333,0.395301048014534
-1.37861275301696,NA,0.949222711146789,1.13666633047595,1.33139865758922,0.803280547554995,1.74332548834544,1.55296840291424
NA,NA,NA,NA,NA,NA,NA,NA
-0.32110748794422,0.977115608880516,0.949222711146789,2.49387985940245,1.33139865758922,-0.41651583947296,0.489354523044333,0.395301048014534
1.39503722948548,0.977115608880516,-0.392781811509016,-0.220547198450557,-1.26799872151354,-0.41651583947296,-0.764616442256771,0.395301048014534
1.42723450258272,0.977115608880516,-0.392781811509016,-0.220547198450557,0.0316999680378385,-1.63631222650091,-0.764616442256771,-0.762366306885173
NA,NA,NA,NA,NA,NA,NA,NA
1.205595188282,-0.0494742080445832,0.949222711146789,1.13666633047595,0.0316999680378385,0.803280547554995,0.489354523044333,-0.762366306885173
1.46490909737351,0.977115608880516,-1.73478633416482,-1.57776072737706,-1.26799872151354,-0.41651583947296,-2.01858740755787,-1.92003366178488
0.961788072365141,0.977115608880516,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,0.395301048014534
0.505848330678523,-0.0494742080445832,0.949222711146789,-0.220547198450557,0.0316999680378385,-0.41651583947296,0.489354523044333,0.395301048014534
0.944322154065405,0.977115608880516,-0.392781811509016,-1.57776072737706,-1.26799872151354,-1.63631222650091,-0.764616442256771,0.395301048014534
-0.705817421088064,-0.0494742080445832,-0.392781811509016,-0.220547198450557,0.0316999680378385,0.803280547554995,0.489354523044333,1.55296840291424
0.954870948045052,-0.0494742080445832,-1.73478633416482,-1.57776072737706,0.0316999680378385,2.02307693458295,-0.764616442256771,-1.92003366178488
-0.267781036998146,-2.10265384189478,-1.73478633416482,-1.57776072737706,-1.26799872151354,-1.63631222650091,-0.764616442256771,0.395301048014534
-0.317055914773154,-0.0494742080445832,NA,NA,NA,NA,NA,NA
1.31710316747098,-0.0494742080445832,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,-0.762366306885173
-1.79160644324535,0.977115608880516,0.949222711146789,NA,0.0316999680378385,0.803280547554995,0.489354523044333,-0.762366306885173
0.949725787246457,0.977115608880516,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,-1.92003366178488
-0.805277169262446,-1.07606402496968,0.949222711146789,1.13666633047595,0.0316999680378385,2.02307693458295,1.74332548834544,1.55296840291424
0.427640574540445,0.977115608880516,-0.392781811509016,NA,-1.26799872151354,2.02307693458295,1.74332548834544,0.395301048014534
-0.0429299565493758,-1.07606402496968,0.949222711146789,1.13666633047595,0.0316999680378385,0.803280547554995,0.489354523044333,0.395301048014534
NA,NA,NA,NA,NA,NA,NA,NA
1.25235421158838,-0.0494742080445832,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,-0.762366306885173
-0.822736060510141,-1.07606402496968,-0.392781811509016,-0.220547198450557,0.0316999680378385,0.803280547554995,-0.764616442256771,0.395301048014534
1.08549401609756,-2.10265384189478,0.949222711146789,-0.220547198450557,0.0316999680378385,-0.41651583947296,0.489354523044333,-0.762366306885173
-0.107794678337649,-0.0494742080445832,-0.392781811509016,-0.220547198450557,0.0316999680378385,-0.41651583947296,-0.764616442256771,0.395301048014534
NA,NA,NA,NA,NA,NA,NA,NA
