"PROFICIENCIA_LP_SAEB","TX_RESP_Q21a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22h_num","TX_RESP_Q19_num"
-1.15712974198105,-1.80702157304958,NA,1.87235127832005,1.26933275520019,-0.33505700234948
1.02676444906676,0.890025550905016,-1.96446237582589,-1.69571436527099,-2.39078208261007,-0.33505700234948
-0.785340975076116,-0.458498011072281,-0.688837456458429,0.682996063789705,-1.17074380333998,-0.33505700234948
NA,NA,NA,NA,NA,NA
-0.0646619002624731,0.890025550905016,0.586787462909032,-0.506359150740643,-1.17074380333998,-0.33505700234948
0.375624662182695,-0.458498011072281,-0.688837456458429,0.682996063789705,0.0492944759301044,-0.33505700234948
0.214401949033982,-1.80702157304958,0.586787462909032,-0.506359150740643,1.26933275520019,-0.33505700234948
0.819612228264514,NA,-0.688837456458429,-0.506359150740643,0.0492944759301044,NA
0.575357214464062,0.890025550905016,0.586787462909032,0.682996063789705,0.0492944759301044,2.48500610075864
-1.57884062120585,-0.458498011072281,-0.688837456458429,-0.506359150740643,1.26933275520019,-0.33505700234948
0.52930840819045,-0.458498011072281,-1.96446237582589,-0.506359150740643,-1.17074380333998,-0.33505700234948
0.652875016088762,-0.458498011072281,-0.688837456458429,1.87235127832005,1.26933275520019,-0.33505700234948
-0.403463065133935,-1.80702157304958,-1.96446237582589,-0.506359150740643,0.0492944759301044,-0.33505700234948
NA,NA,NA,NA,NA,NA
1.0792322868891,0.890025550905016,0.586787462909032,-0.506359150740643,-1.17074380333998,-0.33505700234948
0.29699358050969,-0.458498011072281,-0.688837456458429,-0.506359150740643,0.0492944759301044,-0.33505700234948
0.480656422231014,0.890025550905016,-0.688837456458429,-1.69571436527099,0.0492944759301044,-0.33505700234948
-1.23645883384604,-1.80702157304958,1.86241238227649,1.87235127832005,1.26933275520019,2.48500610075864
-1.24163869132292,-1.80702157304958,-0.688837456458429,1.87235127832005,-2.39078208261007,-0.33505700234948
NA,NA,NA,NA,NA,NA
-1.0923495287968,-0.458498011072281,1.86241238227649,0.682996063789705,1.26933275520019,-0.33505700234948
