"PROFICIENCIA_MT_SAEB","TX_RESP_Q21a_num","TX_RESP_Q21d_num","TX_RESP_Q21e_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
-0.603820432349008,1.7044698028909,0.94382631465,0.744669755770853,1.28061287949565,-0.36797615794757
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
-1.95812888675382,-0.481697987773516,0.94382631465,-1.3985261266916,1.28061287949565,1.80308317394309
-0.0691129548543846,-0.481697987773516,0.94382631465,0.744669755770853,1.28061287949565,-0.36797615794757
0.03693370767621,-0.481697987773516,0.94382631465,-1.3985261266916,-0.781672796575269,-0.36797615794757
-1.95173332803369,-1.57478188310573,0.94382631465,-0.326928185460375,0.249470041460192,-0.36797615794757
-1.52530201751989,-0.481697987773516,NA,-1.3985261266916,1.28061287949565,1.80308317394309
-0.995836214377078,-0.481697987773516,0.94382631465,0.744669755770853,0.249470041460192,-0.36797615794757
-0.356891165190781,0.611385907558693,0.94382631465,0.744669755770853,1.28061287949565,-0.36797615794757
-0.104764404039834,1.7044698028909,-1.18897600676688,-1.3985261266916,-1.81281563461073,-0.36797615794757
NA,NA,NA,NA,NA,NA
-0.983536208157498,-1.57478188310573,0.94382631465,-2.47012406792283,0.249470041460192,1.80308317394309
-1.19442139464661,NA,NA,NA,0.249470041460192,NA
