"PROFICIENCIA_LP_SAEB","TX_RESP_Q10b_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21e_num","TX_RESP_Q23e_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.124916766909446,-0.210282951992105,0.657827526618807,-0.481697987773516,0.744669755770853,0.238087637983013,-0.36797615794757,-0.33359972299731
NA,NA,NA,NA,NA,NA,NA,NA
-0.126274403734496,1.41940992594671,0.657827526618807,-1.57478188310573,0.744669755770853,-1.06057220556069,-0.36797615794757,-0.33359972299731
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
-0.125630325040858,-0.210282951992105,0.657827526618807,0.611385907558693,0.744669755770853,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.123274015850648,1.41940992594671,0.657827526618807,0.611385907558693,0.744669755770853,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.126564217205972,-0.210282951992105,0.657827526618807,1.7044698028909,0.744669755770853,1.53674748152672,-0.36797615794757,-0.33359972299731
NA,NA,NA,NA,NA,NA,NA,NA
-0.128132377096709,-0.210282951992105,-0.973584739395834,-0.481697987773516,-0.326928185460375,0.238087637983013,-0.36797615794757,-0.33359972299731
-0.127494386165888,-0.210282951992105,0.657827526618807,-0.481697987773516,-0.326928185460375,0.238087637983013,-0.36797615794757,-0.33359972299731
