ID_ESCOLA,LOCALIZACAO,AREA,TIPO_ESCOLA,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61442041,Urbana,Interior,Pública,1,263.03,274.68,5.01,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457632,Urbana,Interior,Pública,1,263.01,287.11,4.89,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61448039,Urbana,Interior,Pública,1,263,269.08,5.25,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412831,Urbana,Interior,Pública,1,262.95,258.05,5.15,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61425100,Urbana,Interior,Pública,1,262.94,252.44,4.98,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61421880,Urbana,Interior,Pública,1,262.91,261.67,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61431514,Urbana,Interior,Pública,1,262.9,273.37,5.35,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61439277,Urbana,Interior,Pública,1,262.89,260.67,4.99,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61400015,Urbana,Interior,Pública,1,262.82,274.55,4.82,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437725,Urbana,Interior,Pública,1,262.75,278.8,4.93,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61425168,Urbana,Interior,Pública,1,262.75,280.66,4.97,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61470100,Urbana,Interior,Pública,1,262.73,256.76,4.73,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61416625,Urbana,Interior,Pública,1,262.72,275.17,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61470142,Urbana,Interior,Pública,1,262.71,272.7,5.23,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433047,Urbana,Interior,Pública,1,262.7,264.59,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466208,Urbana,Interior,Pública,1,262.69,258.88,4.95,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466953,Urbana,Interior,Pública,1,262.68,258.24,4.82,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399431,Urbana,Interior,Pública,1,262.64,4494.35,4.93,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61465814,Urbana,Interior,Pública,1,262.59,267.34,5.09,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61466143,Urbana,Interior,Pública,1,262.57,287.12,4.67,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61442298,Urbana,Capital,Pública,1,262.55,266.86,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61457626,Urbana,Interior,Pública,1,262.51,266.45,5.53,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61425684,Urbana,Interior,Pública,1,262.46,273.34,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61441601,Urbana,Interior,Pública,1,262.45,255.03,4.67,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61449662,Urbana,Interior,Pública,1,262.44,250.41,4.98,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61428721,Urbana,Interior,Pública,1,262.42,264.72,5.33,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61441529,Urbana,Interior,Pública,1,262.27,271.23,5.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61428095,Urbana,Interior,Pública,1,262.24,270.01,5.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61421809,Urbana,Interior,Pública,1,262.23,269.87,4.73,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442458,Urbana,Interior,Pública,1,262.19,263.98,5.44,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416694,Urbana,Interior,Pública,1,262.15,272.09,5.26,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412822,Urbana,Interior,Pública,1,262.13,274.38,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61399548,Urbana,Interior,Pública,1,262.1,264.06,5.23,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61458790,Urbana,Interior,Pública,1,262.05,257.09,5.25,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61422365,Urbana,Interior,Pública,1,261.99,270.47,5.41,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399698,Urbana,Interior,Pública,1,261.98,290.01,5.21,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61425126,Urbana,Interior,Pública,1,261.98,259.09,5.18,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61449627,Urbana,Interior,Pública,1,261.97,268.15,4.95,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442344,Urbana,Interior,Pública,1,261.92,262.61,5.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61458809,Urbana,Interior,Pública,1,261.92,271.07,5.15,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442581,Urbana,Interior,Pública,1,261.84,251.58,4.92,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61433429,Urbana,Interior,Pública,1,261.82,262.55,4.74,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442549,Urbana,Interior,Pública,1,261.81,277,5.28,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61399927,Urbana,Interior,Pública,1,261.76,257.06,4.84,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61439375,Urbana,Interior,Pública,1,261.69,264.95,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61405652,Urbana,Interior,Pública,1,261.68,266.18,5.14,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61448178,Urbana,Interior,Pública,1,261.67,258.81,4.87,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61449107,Urbana,Interior,Pública,1,261.67,272.84,4.65,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61399689,Urbana,Interior,Pública,1,261.66,270.79,4.91,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466447,Urbana,Interior,Pública,1,261.65,266.01,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61431435,Urbana,Capital,Pública,1,261.59,269.06,5.24,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442124,Urbana,Interior,Pública,1,261.59,260.97,4.67,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61450207,Urbana,Interior,Pública,1,261.49,263.45,4.81,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61437658,Urbana,Interior,Pública,1,261.46,258.75,5.06,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466566,Urbana,Interior,Pública,1,261.4,258.86,5.14,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459311,Urbana,Interior,Pública,1,261.38,248.26,5.12,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61399436,Urbana,Interior,Pública,1,261.32,1853.12,5.13,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61454630,Urbana,Interior,Pública,1,261.25,265.01,4.77,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61431434,Urbana,Interior,Pública,1,261.23,265.28,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421782,Urbana,Interior,Pública,1,261.16,277.39,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61417103,Urbana,Interior,Pública,1,261.15,285.31,4.77,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61425686,Urbana,Interior,Pública,1,261.14,264.76,5.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61456074,Urbana,Interior,Pública,1,261.08,253.04,4.78,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61459370,Urbana,Interior,Pública,1,261.07,267.87,5.16,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449695,Urbana,Interior,Pública,1,261.06,269.52,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416176,Urbana,Interior,Pública,1,261.03,273.78,5.43,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61428114,Urbana,Interior,Pública,1,261,266.98,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61465813,Urbana,Interior,Pública,1,260.96,266.51,5.28,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442016,Urbana,Interior,Pública,1,260.93,264.78,4.73,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61437722,Urbana,Interior,Pública,1,260.93,266.24,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421879,Urbana,Interior,Pública,1,260.88,265.67,4.72,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61415634,Urbana,Capital,Pública,1,260.87,284.35,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61454145,Urbana,Interior,Pública,1,260.85,2159.1,5.07,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61432026,Urbana,Interior,Pública,1,260.84,4422.3,4.95,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61442012,Urbana,Interior,Pública,1,260.79,263.5,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399874,Urbana,Interior,Pública,1,260.78,267.38,4.81,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449657,Urbana,Interior,Pública,1,260.7,268.57,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442086,Urbana,Interior,Pública,1,260.66,260.19,4.99,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61432614,Urbana,Interior,Pública,1,260.61,252.77,4.79,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61454098,Urbana,Capital,Pública,1,260.59,272.25,5.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433375,Urbana,Interior,Pública,1,260.56,261.61,4.74,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61433396,Urbana,Interior,Pública,1,260.55,269.91,5.11,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399982,Urbana,Interior,Pública,1,260.5,272.3,5.04,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416092,Urbana,Interior,Pública,1,260.45,274.17,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61408017,Urbana,Interior,Pública,1,260.41,256.14,5,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399954,Urbana,Interior,Pública,1,260.36,258.71,5.06,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61421753,Urbana,Capital,Pública,1,260.34,268.32,5.25,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61454619,Urbana,Interior,Pública,1,260.32,269.77,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449621,Urbana,Interior,Pública,1,260.31,262.26,5.47,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61417069,Urbana,Capital,Pública,1,260.3,271.25,4.91,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470132,Urbana,Interior,Pública,1,260.3,260.04,4.82,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61424835,Urbana,Interior,Pública,1,260.28,262.52,4.78,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425751,Urbana,Interior,Pública,1,260.26,254.62,4.99,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61412820,Urbana,Interior,Pública,1,260.23,266.97,4.99,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425382,Urbana,Interior,Pública,1,260.19,261.18,4.87,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416146,Urbana,Interior,Pública,1,260.18,260.61,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455944,Urbana,Interior,Pública,1,260.17,266.93,5.09,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442290,Urbana,Capital,Pública,1,260.17,272.43,5.33,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433026,Urbana,Interior,Pública,1,260.16,244.47,4.95,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61449555,Urbana,Interior,Pública,1,260.13,268.69,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399452,Urbana,Interior,Pública,1,260.06,283.99,4.75,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412123,Urbana,Interior,Pública,1,260,258.37,5.13,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459756,Urbana,Interior,Pública,1,259.93,262.85,5.11,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61448056,Urbana,Interior,Pública,1,259.92,277.83,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61433063,Urbana,Interior,Pública,1,259.88,262.95,4.78,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470165,Urbana,Interior,Pública,1,259.86,275.87,5.02,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457631,Urbana,Interior,Pública,1,259.85,268.36,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425373,Urbana,Interior,Pública,1,259.84,254.35,4.92,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61454123,Urbana,Interior,Pública,1,259.82,265.87,5.05,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399103,Urbana,Capital,Pública,1,259.81,273.29,5.35,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61412150,Urbana,Interior,Pública,1,259.77,274.47,4.86,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61433989,Urbana,Interior,Pública,1,259.75,272.51,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61417164,Urbana,Interior,Pública,1,259.75,259.65,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470065,Urbana,Capital,Pública,1,259.74,264.57,5.08,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61451136,Urbana,Capital,Pública,1,259.73,271.96,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449610,Urbana,Interior,Pública,1,259.7,256.14,4.94,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466513,Urbana,Interior,Pública,1,259.68,269.41,5.5,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61466129,Urbana,Interior,Pública,1,259.66,5486.47,5.32,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61449075,Urbana,Capital,Pública,1,259.65,261.74,4.9,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61405661,Urbana,Interior,Pública,1,259.53,260.64,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61448606,Urbana,Capital,Pública,1,259.51,250.93,4.7,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61425597,Urbana,Interior,Pública,1,259.47,256.67,4.67,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61425745,Urbana,Interior,Pública,1,259.43,270.52,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61431457,Urbana,Interior,Pública,1,259.41,260.66,4.94,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61448180,Urbana,Interior,Pública,1,259.4,279.3,5.01,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61417174,Urbana,Interior,Pública,1,259.36,252.72,4.96,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61457633,Urbana,Interior,Pública,1,259.32,262.17,5.19,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61417128,Urbana,Interior,Pública,1,259.29,253.15,4.98,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432993,Urbana,Interior,Pública,1,259.22,19346.1,5.19,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61416181,Urbana,Interior,Pública,1,259.22,261.07,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61459204,Urbana,Interior,Pública,1,259.15,3144.57,4.36,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61417122,Urbana,Interior,Pública,1,259.12,3484.02,4.35,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61454623,Urbana,Interior,Pública,1,259.09,251.36,5.06,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61433456,Urbana,Interior,Pública,1,259.08,271.97,4.71,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61428094,Urbana,Interior,Pública,1,258.99,264.45,5.3,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399531,Urbana,Interior,Pública,1,258.95,273.4,4.99,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61421763,Urbana,Capital,Pública,1,258.9,256.98,4.8,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61437659,Urbana,Interior,Pública,1,258.87,261.62,4.93,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416725,Urbana,Interior,Pública,1,258.76,262.51,4.93,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425484,Urbana,Interior,Pública,1,258.75,264.93,4.92,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61432539,Urbana,Interior,Pública,1,258.74,4906.38,4.61,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61466481,Urbana,Interior,Pública,1,258.73,2229.75,4.36,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61455979,Urbana,Interior,Pública,1,258.7,277.57,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466511,Urbana,Interior,Pública,1,258.69,265.44,5.04,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61424842,Urbana,Interior,Pública,1,258.67,270.56,4.94,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61459356,Urbana,Interior,Pública,1,258.64,266.72,4.95,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61439264,Urbana,Interior,Pública,1,258.64,2449.89,4.68,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61449541,Urbana,Interior,Pública,1,258.6,250.17,4.98,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61459229,Urbana,Interior,Pública,1,258.57,265.15,4.94,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466901,Urbana,Interior,Pública,1,258.56,269.88,4.79,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425110,Urbana,Interior,Pública,1,258.53,278.94,5.19,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61432996,Urbana,Interior,Pública,1,258.46,261.27,5.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412126,Urbana,Interior,Pública,1,258.42,277.35,4.98,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61417075,Urbana,Interior,Pública,1,258.37,274.32,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61432921,Urbana,Interior,Pública,1,258.35,275.82,5.01,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449594,Urbana,Interior,Pública,1,258.33,3502.12,4.05,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61425013,Urbana,Interior,Pública,1,258.27,4466.37,4.82,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61425086,Urbana,Capital,Pública,1,258.23,248.96,4.99,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432506,Urbana,Interior,Pública,1,258.18,252.11,5.15,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61449079,Urbana,Capital,Pública,1,258.17,262.13,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61438242,Urbana,Interior,Pública,1,258.16,264.06,5.39,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455424,Urbana,Capital,Pública,1,258.12,285.96,5.1,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61433036,Urbana,Interior,Pública,1,258.09,254.38,4.97,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61428656,Urbana,Interior,Pública,1,257.95,264.47,4.9,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61456045,Urbana,Interior,Pública,1,257.89,269.41,5.11,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412117,Urbana,Interior,Pública,1,257.77,262.18,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61405125,Urbana,Capital,Pública,1,257.7,261.97,5.12,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61425643,Urbana,Interior,Pública,1,257.7,288.22,5.14,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61416585,Urbana,Capital,Pública,1,257.66,258.35,4.95,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432917,Urbana,Interior,Pública,1,257.65,5554.58,5.02,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61425156,Urbana,Interior,Pública,1,257.56,11370.35,5.1,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61425353,Urbana,Interior,Pública,1,257.51,263.89,4.7,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442166,Urbana,Interior,Pública,1,257.48,258.68,4.9,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61455997,Urbana,Interior,Pública,1,257.46,232.59,5.27,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61458687,Urbana,Capital,Pública,1,257.46,266.58,5.05,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61465792,Urbana,Interior,Pública,1,257.45,267.66,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442420,Urbana,Interior,Pública,1,257.44,262.09,4.93,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61428140,Urbana,Interior,Pública,1,257.42,253.98,4.88,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466277,Urbana,Interior,Pública,1,257.35,253.31,4.86,Q1_Baixo,Q1_Baixo,Medio_INSE
61459317,Urbana,Interior,Pública,1,257.3,254.87,5.23,Q1_Baixo,Q1_Baixo,Alto_INSE
61421772,Urbana,Capital,Pública,1,257.27,2861.54,5.42,Q1_Baixo,Q4_Alto,Alto_INSE
61408012,Urbana,Interior,Pública,1,257.2,256.26,4.79,Q1_Baixo,Q1_Baixo,Medio_INSE
61457678,Urbana,Interior,Pública,1,257.18,251.99,5.27,Q1_Baixo,Q1_Baixo,Alto_INSE
61457584,Urbana,Capital,Pública,1,257.17,995.66,5.22,Q1_Baixo,Q4_Alto,Alto_INSE
61433003,Urbana,Interior,Pública,1,257.14,269.04,4.97,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61408020,Urbana,Interior,Pública,1,257.1,257.8,4.89,Q1_Baixo,Q1_Baixo,Medio_INSE
61399642,Urbana,Interior,Pública,1,257.04,269.16,5.01,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61405589,Urbana,Interior,Pública,1,257.02,255.11,5.06,Q1_Baixo,Q1_Baixo,Medio_INSE
61425076,Urbana,Capital,Pública,1,256.91,263.32,5.17,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61454084,Urbana,Capital,Pública,1,256.72,288.83,4.79,Q1_Baixo,Q4_Alto,Medio_INSE
61457605,Urbana,Interior,Pública,1,256.72,265.02,4.97,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61437730,Urbana,Interior,Pública,1,256.72,255.04,4.87,Q1_Baixo,Q1_Baixo,Medio_INSE
61424964,Urbana,Interior,Pública,1,256.69,256.36,5.25,Q1_Baixo,Q1_Baixo,Alto_INSE
61433402,Urbana,Interior,Pública,1,256.68,246.79,4.85,Q1_Baixo,Q1_Baixo,Medio_INSE
61454099,Urbana,Interior,Pública,1,256.68,259.51,5.17,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61439262,Urbana,Interior,Pública,1,256.64,275.75,5.12,Q1_Baixo,Q3_Médio-Alto,Alto_INSE
61458795,Urbana,Interior,Pública,1,256.61,255.03,4.65,Q1_Baixo,Q1_Baixo,Baixo_INSE
61417092,Urbana,Interior,Pública,1,256.59,265.47,4.95,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61431448,Urbana,Interior,Pública,1,256.55,280.33,5.32,Q1_Baixo,Q3_Médio-Alto,Alto_INSE
61412864,Urbana,Interior,Pública,1,256.5,261.13,4.84,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61459736,Urbana,Interior,Pública,1,256.4,241.77,4.99,Q1_Baixo,Q1_Baixo,Medio_INSE
61399472,Urbana,Interior,Pública,1,256.38,6127.71,4.49,Q1_Baixo,Q4_Alto,Baixo_INSE
61466487,Urbana,Interior,Pública,1,256.32,258.1,4.73,Q1_Baixo,Q1_Baixo,Medio_INSE
61432981,Urbana,Interior,Pública,1,256.29,254.4,4.99,Q1_Baixo,Q1_Baixo,Medio_INSE
61466444,Urbana,Interior,Pública,1,256.27,247.53,4.8,Q1_Baixo,Q1_Baixo,Medio_INSE
61466903,Urbana,Interior,Pública,1,256.25,254.96,5.01,Q1_Baixo,Q1_Baixo,Medio_INSE
61454143,Urbana,Interior,Pública,1,256.23,5401.81,4.19,Q1_Baixo,Q4_Alto,Baixo_INSE
61424993,Urbana,Interior,Pública,1,256.19,258.42,4.95,Q1_Baixo,Q1_Baixo,Medio_INSE
61458834,Urbana,Interior,Pública,1,256.11,259.57,4.73,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61439303,Urbana,Interior,Pública,1,256.1,264.57,4.78,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61466131,Urbana,Interior,Pública,1,256.09,260.65,4.9,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61417139,Urbana,Interior,Pública,1,256.09,263.07,4.66,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61470058,Urbana,Capital,Pública,1,256.09,2564.05,5.09,Q1_Baixo,Q4_Alto,Alto_INSE
61441524,Urbana,Interior,Pública,1,256.02,269.5,5.02,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61438233,Urbana,Interior,Pública,1,255.99,253.52,4.86,Q1_Baixo,Q1_Baixo,Medio_INSE
61433477,Urbana,Interior,Pública,1,255.89,270.03,4.69,Q1_Baixo,Q2_Médio-Baixo,Baixo_INSE
61466114,Urbana,Capital,Pública,1,255.83,278.65,5.01,Q1_Baixo,Q3_Médio-Alto,Medio_INSE
61465780,Urbana,Capital,Pública,1,255.82,268.65,4.96,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61449089,Urbana,Interior,Pública,1,255.79,272.39,4.8,Q1_Baixo,Q2_Médio-Baixo,Medio_INSE
61424822,Urbana,Interior,Pública,1,255.78,258.98,5.15,Q1_Baixo,Q1_Baixo,Alto_INSE
61432515,Urbana,Interior,Pública,1,255.73,266.54,5.21,Q1_Baixo,Q2_Médio-Baixo,Alto_INSE
61456024,Urbana,Interior,Pública,1,255.73,14085.77,4.72,Q1_Baixo,Q4_Alto,Medio_INSE
