ID_ESCOLA,AREA,TIPO_ESCOLA,LOCALIZACAO,CLUSTER,MEDIA_MT,MEDIA_LP,INSE_MEDIO,FAIXA_MT,FAIXA_LP,GRUPO_INSE
61459148,Interior,Pública,Urbana,1,266.01,271.77,5.39,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399620,Interior,Pública,Urbana,1,266,267.22,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61441547,Interior,Pública,Urbana,1,265.96,267.57,5.3,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416616,Interior,Pública,Urbana,1,265.92,269.38,4.83,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61405649,Interior,Pública,Urbana,1,265.9,263.01,4.73,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442334,Interior,Pública,Urbana,1,265.89,282.84,5.17,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61459238,Interior,Pública,Urbana,1,265.89,2666.31,5.12,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61448114,Interior,Pública,Urbana,1,265.86,268.25,5.16,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61470466,Interior,Pública,Urbana,1,265.83,266.33,5.39,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455971,Interior,Pública,Urbana,1,265.82,273.87,5.1,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61470099,Interior,Pública,Urbana,1,265.82,275.74,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61408010,Interior,Pública,Urbana,1,265.77,257.04,5.11,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459753,Interior,Pública,Urbana,1,265.77,259.65,4.86,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442301,Interior,Pública,Urbana,1,265.76,271.31,5.31,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61457628,Interior,Pública,Urbana,1,265.75,278.23,5.48,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61448097,Interior,Pública,Urbana,1,265.73,257.53,4.81,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61432478,Interior,Pública,Urbana,1,265.71,283.11,4.82,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466542,Interior,Pública,Urbana,1,265.71,262.14,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412861,Interior,Pública,Urbana,1,265.66,277.9,5.07,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449843,Interior,Pública,Urbana,1,265.62,260.25,4.91,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61408024,Interior,Pública,Urbana,1,265.56,294.2,5,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61437684,Interior,Pública,Urbana,1,265.52,278.78,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61450173,Interior,Pública,Urbana,1,265.48,270.57,5.21,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433385,Interior,Pública,Rural,1,265.35,280.5,4.93,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457603,Interior,Pública,Urbana,1,265.31,3147.42,4.77,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61454111,Interior,Pública,Urbana,1,265.27,282.78,5.18,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61442555,Interior,Pública,Urbana,1,265.24,276.14,4.9,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61399627,Interior,Pública,Urbana,1,265.17,270.41,5.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470528,Interior,Pública,Urbana,1,265.12,258.62,5.22,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459237,Interior,Pública,Urbana,1,265.08,269.85,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61457629,Interior,Pública,Urbana,1,265.06,266.78,5.18,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416112,Interior,Pública,Urbana,1,265.05,278.5,5.28,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61465787,Interior,Pública,Urbana,1,265.04,275.02,5.13,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61424855,Interior,Pública,Urbana,1,265.02,280.96,4.8,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61405640,Interior,Pública,Urbana,1,264.95,271.99,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61432958,Interior,Pública,Urbana,1,264.94,276.74,4.96,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61459491,Interior,Pública,Urbana,1,264.93,270.22,4.78,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61438209,Interior,Pública,Urbana,1,264.87,266.63,4.92,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470162,Interior,Pública,Urbana,1,264.86,269.59,4.8,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442389,Interior,Pública,Urbana,1,264.85,2837.85,4.33,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61457597,Interior,Pública,Urbana,1,264.85,267.96,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433995,Interior,Pública,Urbana,1,264.82,270.81,5.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455455,Interior,Pública,Urbana,1,264.8,273.34,5.44,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61432998,Interior,Pública,Urbana,1,264.72,278.22,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61459299,Interior,Pública,Urbana,1,264.71,1443.17,5.38,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61457599,Interior,Pública,Urbana,1,264.67,268.37,5.05,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61433382,Interior,Pública,Urbana,1,264.67,266.6,4.7,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61454124,Interior,Pública,Urbana,1,264.66,284.49,5.07,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437740,Interior,Pública,Urbana,1,264.65,267.76,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61450162,Interior,Pública,Urbana,1,264.51,253.1,5.16,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61399679,Interior,Pública,Urbana,1,264.51,282.77,4.94,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61424968,Interior,Pública,Urbana,1,264.49,275.6,5.02,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416138,Interior,Pública,Urbana,1,264.44,268.96,4.71,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61456053,Interior,Pública,Urbana,1,264.43,267.88,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61439374,Interior,Pública,Urbana,1,264.4,283.5,5.03,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61422350,Interior,Pública,Urbana,1,264.39,277.87,5.09,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61416142,Interior,Pública,Urbana,1,264.39,254.04,4.85,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61441552,Interior,Pública,Urbana,1,264.37,253.03,4.79,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61449143,Interior,Pública,Urbana,1,264.36,252.12,5.12,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61405656,Interior,Pública,Urbana,1,264.36,264.22,4.97,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416198,Interior,Pública,Urbana,1,264.35,258.82,4.7,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61459304,Interior,Pública,Urbana,1,264.33,279.22,4.96,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61424840,Interior,Pública,Urbana,1,264.33,276.75,5.08,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61407994,Interior,Pública,Urbana,1,264.32,281.11,5.24,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61439279,Interior,Pública,Urbana,1,264.3,263.5,4.79,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412893,Interior,Pública,Urbana,1,264.27,252.77,5.11,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61417137,Interior,Pública,Urbana,1,264.25,261.29,4.85,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61459797,Interior,Pública,Rural,1,264.18,8719.78,3.88,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61425474,Interior,Pública,Urbana,1,264.14,264.18,4.82,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466261,Interior,Pública,Urbana,1,264.14,271.44,4.82,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61454146,Interior,Pública,Urbana,1,264.14,264.4,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399871,Interior,Pública,Urbana,1,264.09,274.88,4.99,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61425496,Interior,Pública,Urbana,1,264.05,266.38,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61448092,Interior,Pública,Urbana,1,263.96,280.67,5.32,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61408029,Interior,Pública,Urbana,1,263.9,262.72,5.16,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61448116,Interior,Pública,Urbana,1,263.9,266.29,4.9,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61456004,Interior,Pública,Urbana,1,263.9,274.76,5.49,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61416584,Interior,Pública,Urbana,1,263.9,270.99,5.5,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412146,Interior,Pública,Urbana,1,263.88,271.85,4.71,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412121,Interior,Pública,Urbana,1,263.88,266.35,4.67,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61437716,Interior,Pública,Urbana,1,263.84,257.44,4.97,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61428619,Interior,Pública,Urbana,1,263.8,3812.74,4.97,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61457646,Interior,Pública,Urbana,1,263.78,266.16,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61455457,Interior,Pública,Urbana,1,263.78,261.45,4.85,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61424808,Interior,Pública,Urbana,1,263.77,281.38,4.78,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61466133,Interior,Pública,Urbana,1,263.73,1955.14,5.11,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61437656,Interior,Pública,Urbana,1,263.7,265.02,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61448109,Interior,Pública,Urbana,1,263.69,270.18,5.03,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466499,Interior,Pública,Urbana,1,263.67,269.18,4.83,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61459438,Interior,Pública,Urbana,1,263.66,254.7,5.08,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61425117,Interior,Pública,Urbana,1,263.63,2497.07,5.08,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61433039,Interior,Pública,Urbana,1,263.57,279.17,5.42,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61432920,Interior,Pública,Urbana,1,263.55,276.87,5.1,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61449151,Interior,Pública,Urbana,1,263.55,278.13,5.09,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61399963,Interior,Pública,Urbana,1,263.52,280.83,4.84,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61448050,Interior,Pública,Urbana,1,263.42,260.84,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421836,Interior,Pública,Urbana,1,263.39,253.91,4.8,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399850,Interior,Pública,Urbana,1,263.36,259.28,5.1,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61431534,Interior,Pública,Urbana,1,263.28,255.22,4.97,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61459157,Interior,Pública,Urbana,1,263.28,1807.2,5,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61442303,Interior,Pública,Urbana,1,263.24,272.88,5.36,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433389,Interior,Pública,Urbana,1,263.23,275.86,4.95,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412116,Interior,Pública,Urbana,1,263.22,277.03,4.97,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61399577,Interior,Pública,Urbana,1,263.22,276.71,5.05,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437694,Interior,Pública,Urbana,1,263.21,261.78,4.84,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449647,Interior,Pública,Urbana,1,263.21,271.56,4.68,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61466256,Interior,Pública,Urbana,1,263.21,280.84,4.78,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61449100,Interior,Pública,Urbana,1,263.18,4727.69,5.19,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61450153,Interior,Pública,Urbana,1,263.12,274,5.03,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61399906,Interior,Pública,Urbana,1,263.07,273.76,4.98,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61428149,Interior,Pública,Urbana,1,263.05,5476.84,4.61,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61442041,Interior,Pública,Urbana,1,263.03,274.68,5.01,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457632,Interior,Pública,Urbana,1,263.01,287.11,4.89,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61448039,Interior,Pública,Urbana,1,263,269.08,5.25,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412831,Interior,Pública,Urbana,1,262.95,258.05,5.15,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61425100,Interior,Pública,Urbana,1,262.94,252.44,4.98,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61421880,Interior,Pública,Urbana,1,262.91,261.67,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61431514,Interior,Pública,Urbana,1,262.9,273.37,5.35,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61439277,Interior,Pública,Urbana,1,262.89,260.67,4.99,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61400015,Interior,Pública,Urbana,1,262.82,274.55,4.82,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61437725,Interior,Pública,Urbana,1,262.75,278.8,4.93,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61425168,Interior,Pública,Urbana,1,262.75,280.66,4.97,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61470100,Interior,Pública,Urbana,1,262.73,256.76,4.73,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61416625,Interior,Pública,Urbana,1,262.72,275.17,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61470142,Interior,Pública,Urbana,1,262.71,272.7,5.23,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433047,Interior,Pública,Urbana,1,262.7,264.59,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466208,Interior,Pública,Urbana,1,262.69,258.88,4.95,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466953,Interior,Pública,Urbana,1,262.68,258.24,4.82,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399431,Interior,Pública,Urbana,1,262.64,4494.35,4.93,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61465814,Interior,Pública,Urbana,1,262.59,267.34,5.09,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61466143,Interior,Pública,Urbana,1,262.57,287.12,4.67,Q2_Médio-Baixo,Q4_Alto,Baixo_INSE
61457626,Interior,Pública,Urbana,1,262.51,266.45,5.53,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61425684,Interior,Pública,Urbana,1,262.46,273.34,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61441601,Interior,Pública,Urbana,1,262.45,255.03,4.67,Q2_Médio-Baixo,Q1_Baixo,Baixo_INSE
61449662,Interior,Pública,Urbana,1,262.44,250.41,4.98,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61428721,Interior,Pública,Urbana,1,262.42,264.72,5.33,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61441529,Interior,Pública,Urbana,1,262.27,271.23,5.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61428095,Interior,Pública,Urbana,1,262.24,270.01,5.22,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61421809,Interior,Pública,Urbana,1,262.23,269.87,4.73,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442458,Interior,Pública,Urbana,1,262.19,263.98,5.44,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61416694,Interior,Pública,Urbana,1,262.15,272.09,5.26,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61412822,Interior,Pública,Urbana,1,262.13,274.38,5.06,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61399548,Interior,Pública,Urbana,1,262.1,264.06,5.23,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61458790,Interior,Pública,Urbana,1,262.05,257.09,5.25,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61422365,Interior,Pública,Urbana,1,261.99,270.47,5.41,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399698,Interior,Pública,Urbana,1,261.98,290.01,5.21,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61425126,Interior,Pública,Urbana,1,261.98,259.09,5.18,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61449627,Interior,Pública,Urbana,1,261.97,268.15,4.95,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442344,Interior,Pública,Urbana,1,261.92,262.61,5.17,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61458809,Interior,Pública,Urbana,1,261.92,271.07,5.15,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442581,Interior,Pública,Urbana,1,261.84,251.58,4.92,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61433429,Interior,Pública,Urbana,1,261.82,262.55,4.74,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442549,Interior,Pública,Urbana,1,261.81,277,5.28,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61399927,Interior,Pública,Urbana,1,261.76,257.06,4.84,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61439375,Interior,Pública,Urbana,1,261.69,264.95,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61405652,Interior,Pública,Urbana,1,261.68,266.18,5.14,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61448178,Interior,Pública,Urbana,1,261.67,258.81,4.87,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61449107,Interior,Pública,Urbana,1,261.67,272.84,4.65,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61399689,Interior,Pública,Urbana,1,261.66,270.79,4.91,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61466447,Interior,Pública,Urbana,1,261.65,266.01,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442124,Interior,Pública,Urbana,1,261.59,260.97,4.67,Q2_Médio-Baixo,Q2_Médio-Baixo,Baixo_INSE
61450207,Interior,Pública,Urbana,1,261.49,263.45,4.81,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61437658,Interior,Pública,Urbana,1,261.46,258.75,5.06,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466566,Interior,Pública,Urbana,1,261.4,258.86,5.14,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459311,Interior,Pública,Urbana,1,261.38,248.26,5.12,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61399436,Interior,Pública,Urbana,1,261.32,1853.12,5.13,Q2_Médio-Baixo,Q4_Alto,Alto_INSE
61454630,Interior,Pública,Urbana,1,261.25,265.01,4.77,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61431434,Interior,Pública,Urbana,1,261.23,265.28,5.02,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421782,Interior,Pública,Urbana,1,261.16,277.39,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61417103,Interior,Pública,Urbana,1,261.15,285.31,4.77,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61425686,Interior,Pública,Urbana,1,261.14,264.76,5.06,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61456074,Interior,Pública,Urbana,1,261.08,253.04,4.78,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61459370,Interior,Pública,Urbana,1,261.07,267.87,5.16,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61449695,Interior,Pública,Urbana,1,261.06,269.52,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416176,Interior,Pública,Urbana,1,261.03,273.78,5.43,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61428114,Interior,Pública,Urbana,1,261,266.98,4.98,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61465813,Interior,Pública,Urbana,1,260.96,266.51,5.28,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61442016,Interior,Pública,Urbana,1,260.93,264.78,4.73,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61437722,Interior,Pública,Urbana,1,260.93,266.24,4.88,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61421879,Interior,Pública,Urbana,1,260.88,265.67,4.72,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61454145,Interior,Pública,Urbana,1,260.85,2159.1,5.07,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61432026,Interior,Pública,Urbana,1,260.84,4422.3,4.95,Q2_Médio-Baixo,Q4_Alto,Medio_INSE
61442012,Interior,Pública,Urbana,1,260.79,263.5,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399874,Interior,Pública,Urbana,1,260.78,267.38,4.81,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449657,Interior,Pública,Urbana,1,260.7,268.57,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61442086,Interior,Pública,Urbana,1,260.66,260.19,4.99,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61432614,Interior,Pública,Urbana,1,260.61,252.77,4.79,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61433375,Interior,Pública,Urbana,1,260.56,261.61,4.74,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61433396,Interior,Pública,Urbana,1,260.55,269.91,5.11,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61399982,Interior,Pública,Urbana,1,260.5,272.3,5.04,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416092,Interior,Pública,Urbana,1,260.45,274.17,5.21,Q2_Médio-Baixo,Q3_Médio-Alto,Alto_INSE
61408017,Interior,Pública,Urbana,1,260.41,256.14,5,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61399954,Interior,Pública,Urbana,1,260.36,258.71,5.06,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61454619,Interior,Pública,Urbana,1,260.32,269.77,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449621,Interior,Pública,Urbana,1,260.31,262.26,5.47,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61470132,Interior,Pública,Urbana,1,260.3,260.04,4.82,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61424835,Interior,Pública,Urbana,1,260.28,262.52,4.78,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425751,Interior,Pública,Urbana,1,260.26,254.62,4.99,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61412820,Interior,Pública,Urbana,1,260.23,266.97,4.99,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425382,Interior,Pública,Urbana,1,260.19,261.18,4.87,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61416146,Interior,Pública,Urbana,1,260.18,260.61,5.1,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61455944,Interior,Pública,Urbana,1,260.17,266.93,5.09,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61433026,Interior,Pública,Urbana,1,260.16,244.47,4.95,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61449555,Interior,Pública,Urbana,1,260.13,268.69,5,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61399452,Interior,Pública,Urbana,1,260.06,283.99,4.75,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61412123,Interior,Pública,Urbana,1,260,258.37,5.13,Q2_Médio-Baixo,Q1_Baixo,Alto_INSE
61459756,Interior,Pública,Urbana,1,259.93,262.85,5.11,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
61448056,Interior,Pública,Urbana,1,259.92,277.83,4.92,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61433063,Interior,Pública,Urbana,1,259.88,262.95,4.78,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61470165,Interior,Pública,Urbana,1,259.86,275.87,5.02,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61457631,Interior,Pública,Urbana,1,259.85,268.36,4.96,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61425373,Interior,Pública,Urbana,1,259.84,254.35,4.92,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61454123,Interior,Pública,Urbana,1,259.82,265.87,5.05,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61412150,Interior,Pública,Urbana,1,259.77,274.47,4.86,Q2_Médio-Baixo,Q3_Médio-Alto,Medio_INSE
61433989,Interior,Pública,Urbana,1,259.75,272.51,4.89,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61417164,Interior,Pública,Urbana,1,259.75,259.65,5.01,Q2_Médio-Baixo,Q2_Médio-Baixo,Medio_INSE
61449610,Interior,Pública,Urbana,1,259.7,256.14,4.94,Q2_Médio-Baixo,Q1_Baixo,Medio_INSE
61466513,Interior,Pública,Urbana,1,259.68,269.41,5.5,Q2_Médio-Baixo,Q2_Médio-Baixo,Alto_INSE
