"PROFICIENCIA_LP_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22b_num","TX_RESP_Q19_num"
-1.51660343177074,0.975294350919017,1.38608260147358,-0.301654705237854
0.528708054463,0.975294350919017,-1.72386743712681,-0.301654705237854
-1.81005949043996,-1.08274203364738,-0.687217424260011,-0.301654705237854
1.08305731990792,0.975294350919017,0.349432588606785,-0.301654705237854
-0.0357339910978641,-1.08274203364738,0.349432588606785,-0.301654705237854
-0.451109483645898,-1.08274203364738,-0.687217424260011,-0.301654705237854
-0.424883590211856,-1.08274203364738,0.349432588606785,3.27510822829671
-0.412985551308701,-1.08274203364738,0.349432588606785,-0.301654705237854
-0.350199581158829,-1.08274203364738,1.38608260147358,-0.301654705237854
0.58236932068037,0.975294350919017,0.349432588606785,-0.301654705237854
0.393648662350645,0.975294350919017,0.349432588606785,-0.301654705237854
-0.354744514076085,0.975294350919017,0.349432588606785,-0.301654705237854
-0.328755249375184,0.975294350919017,0.349432588606785,-0.301654705237854
0.556072573792973,-1.08274203364738,-0.687217424260011,-0.301654705237854
0.80774018131859,-1.08274203364738,0.349432588606785,-0.301654705237854
1.07606694000107,-0.396729905458583,-0.687217424260011,-0.301654705237854
-0.417697436763122,0.975294350919017,-0.687217424260011,3.27510822829671
1.30613407653291,0.975294350919017,-1.72386743712681,-0.301654705237854
1.78567678915209,-1.08274203364738,0.349432588606785,-0.301654705237854
-0.930558517099217,-0.396729905458583,-0.687217424260011,-0.301654705237854
-0.71542818237798,-1.08274203364738,-0.687217424260011,-0.301654705237854
1.62217309288171,-1.08274203364738,-1.72386743712681,-0.301654705237854
0.578851326815495,-1.08274203364738,-1.72386743712681,-0.301654705237854
1.81500750271317,-1.08274203364738,0.349432588606785,-0.301654705237854
0.0158001454445033,0.289282222730217,-0.687217424260011,-0.301654705237854
1.3956960245276,-0.396729905458583,-1.72386743712681,-0.301654705237854
1.34932420519342,-1.08274203364738,0.349432588606785,-0.301654705237854
1.57866586776611,-1.08274203364738,-1.72386743712681,-0.301654705237854
-0.0252784631018103,-1.08274203364738,1.38608260147358,-0.301654705237854
1.19942408855321,0.975294350919017,-0.687217424260011,-0.301654705237854
2.21291428344685,-1.08274203364738,0.349432588606785,-0.301654705237854
-0.0685142431873473,-1.08274203364738,0.349432588606785,-0.301654705237854
NA,NA,NA,NA
NA,NA,NA,NA
