"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q23g_num","TX_RESP_Q23h_num","TX_RESP_Q19_num"
-1.58642174344083,-0.976442691880061,0.660173790132059,-0.160111048837479,-1.3187053473974,0.422547363171415,-0.723858253871882,-0.276698142358208,0.392817143987654,-0.122542585274606,0.905724867006976,2.50665780140276
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.728202727058247,0.537043480534034,1.82518636095334,-0.160111048837479,NA,-1.59267852272303,-0.723858253871882,-0.276698142358208,-0.960219685303154,-0.122542585274606,-0.84911706281904,-0.385639661754271
-1.50183372832409,0.537043480534034,NA,1.08074957965298,-0.249484795453562,-1.59267852272303,0.878970736844428,1.43883034026268,-2.31325651459396,-1.38881596644554,-2.60395899264506,NA
0.349292921020944,0.537043480534034,0.660173790132059,-1.40097167732794,-0.249484795453562,-0.585065579775806,0.878970736844428,1.43883034026268,0.392817143987654,-0.122542585274606,0.905724867006976,-0.385639661754271
0.289761835523997,0.537043480534034,1.82518636095334,-0.160111048837479,0.819735756490274,1.43016030611864,0.878970736844428,1.43883034026268,0.392817143987654,1.14373079589633,0.905724867006976,-0.385639661754271
-0.39299514332676,0.537043480534034,-0.504838780689221,-0.160111048837479,-0.249484795453562,-1.59267852272303,-0.723858253871882,-0.276698142358208,-0.960219685303154,-2.65508934761647,0.905724867006976,-0.385639661754271
1.49878244654272,0.537043480534034,-0.504838780689221,-0.160111048837479,-0.249484795453562,0.422547363171415,0.878970736844428,-0.276698142358208,0.392817143987654,1.14373079589633,0.905724867006976,-0.385639661754271
1.85547459177217,0.537043480534034,1.82518636095334,-0.160111048837479,-0.249484795453562,0.422547363171415,-0.723858253871882,1.43883034026268,1.74585397327846,-1.38881596644554,0.905724867006976,-0.385639661754271
-0.320382998184941,-0.976442691880061,-0.504838780689221,-0.160111048837479,-0.249484795453562,0.422547363171415,0.878970736844428,-0.276698142358208,0.392817143987654,1.14373079589633,0.905724867006976,-0.385639661754271
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.627548766530965,0.537043480534034,-0.504838780689221,1.08074957965298,1.88895630843411,1.43016030611864,0.878970736844428,-0.276698142358208,0.392817143987654,-0.122542585274606,-0.84911706281904,-0.385639661754271
1.94614792627051,0.537043480534034,0.660173790132059,1.08074957965298,-0.249484795453562,0.422547363171415,0.878970736844428,-0.276698142358208,0.392817143987654,1.14373079589633,0.905724867006976,-0.385639661754271
0.138292864707725,0.537043480534034,-0.504838780689221,-0.160111048837479,-0.249484795453562,-0.585065579775806,-0.723858253871882,-0.276698142358208,0.392817143987654,-0.122542585274606,0.905724867006976,-0.385639661754271
1.10770177192347,0.537043480534034,1.82518636095334,-0.160111048837479,-0.249484795453562,-0.585065579775806,-0.723858253871882,-0.276698142358208,0.392817143987654,1.14373079589633,0.905724867006976,-0.385639661754271
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.102894773570339,0.537043480534034,-1.6698513515105,-0.160111048837479,0.819735756490274,0.422547363171415,-0.723858253871882,-0.276698142358208,1.74585397327846,1.14373079589633,0.905724867006976,-0.385639661754271
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
