"PROFICIENCIA_LP_SAEB","TX_RESP_Q10d_num","TX_RESP_Q10f_num","TX_RESP_Q21a_num","TX_RESP_Q22a_num","TX_RESP_Q22b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num"
-1.36632261185078,0.761024552260763,-1.11920502113186,-0.467332443566195,0.816569837947804,1.3929720764992,1.40414051851316,1.68845199732053,1.53900896630776
-0.245749364531338,0.761024552260763,-0.0456818375972187,0.664103998751961,0.816569837947804,1.3929720764992,0.250739378305922,0.537234726420169,0.371484922901874
-0.789984589885535,0.761024552260763,1.02784134593742,0.664103998751961,0.816569837947804,0.288201119275695,0.250739378305922,0.537234726420169,0.371484922901874
NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.36299651238741,0.761024552260763,1.02784134593742,-0.467332443566195,0.816569837947804,0.288201119275695,1.40414051851316,0.537234726420169,NA
-0.23335632975523,0.761024552260763,1.02784134593742,0.664103998751961,0.816569837947804,0.288201119275695,-0.902661761901319,-0.613982544480193,-0.796039120504015
NA,NA,NA,NA,NA,NA,NA,NA,NA
1.13198715857042,0.761024552260763,-1.11920502113186,-0.467332443566195,-0.288201119275695,0.288201119275695,0.250739378305922,0.537234726420169,0.371484922901874
-0.602290968357727,-1.54659828362671,-1.11920502113186,-0.467332443566195,-1.3929720764992,-0.816569837947804,-0.902661761901319,0.537234726420169,-0.796039120504015
-1.13005050052816,0.761024552260763,1.02784134593742,0.664103998751961,0.816569837947804,0.288201119275695,0.250739378305922,0.537234726420169,0.371484922901874
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.295084253133959,0.761024552260763,-1.11920502113186,-0.467332443566195,0.816569837947804,1.3929720764992,1.40414051851316,0.537234726420169,0.371484922901874
-0.0606598467512116,0.761024552260763,1.02784134593742,-1.59876888588435,-1.3929720764992,0.288201119275695,-0.902661761901319,-0.613982544480193,-0.796039120504015
1.13076888700214,-0.392786865682975,1.02784134593742,1.79554044107012,-0.288201119275695,0.288201119275695,0.250739378305922,-0.613982544480193,-0.796039120504015
-0.746898429286675,0.761024552260763,1.02784134593742,-0.467332443566195,0.816569837947804,-0.816569837947804,-0.902661761901319,-1.76519981538055,-0.796039120504015
NA,NA,NA,NA,NA,NA,NA,NA,NA
0.892397813133005,0.761024552260763,-1.11920502113186,1.79554044107012,0.816569837947804,0.288201119275695,-0.902661761901319,0.537234726420169,1.53900896630776
0.866079708457961,-0.392786865682975,1.02784134593742,0.664103998751961,0.816569837947804,0.288201119275695,0.250739378305922,-0.613982544480193,-0.796039120504015
