"PROFICIENCIA_LP_SAEB","TX_RESP_Q10a_num","TX_RESP_Q10c_num","TX_RESP_Q21a_num","TX_RESP_Q21b_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q23a_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num","TX_RESP_Q19_num"
-0.148666361276261,0.388758346283589,0.70320520250511,1.1589891345278,1.10142176851515,0.433419066545778,-0.22109470565314,-0.349602949390051,0.161874692738144,-0.398422909584429,-1.79342528949657,0.0796819072889598,2.03686266689964
-0.150098978677405,1.90845006357398,0.70320520250511,-1.46398627519301,-1.06700233824905,1.60620007014024,0.908944901018464,-0.349602949390051,0.161874692738144,0.679662610467556,0.358685057899314,-1.11554670204543,-0.479261803976386
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.148625577479917,0.388758346283589,0.70320520250511,-0.152498570332605,1.10142176851515,1.60620007014024,0.908944901018464,-0.349602949390051,0.161874692738144,0.679662610467556,0.358685057899314,-1.11554670204543,2.03686266689964
-0.148957651401001,0.388758346283589,0.70320520250511,-0.152498570332605,-1.06700233824905,-0.739361937048681,-0.22109470565314,-0.349602949390051,1.40291400373058,0.679662610467556,0.358685057899314,1.27491051662335,2.03686266689964
-0.14890680106644,NA,NA,2.4704768393882,1.10142176851515,-1.91214294064314,-1.35113431232474,-1.3984117975602,1.40291400373058,1.75774813051954,1.43474023159725,1.27491051662335,-0.479261803976386
-0.148547532240225,-1.1309333710068,-0.672631063265758,-1.46398627519301,-1.06700233824905,1.60620007014024,2.03898450769007,1.74801474695025,1.40291400373058,1.75774813051954,1.43474023159725,1.27491051662335,NA
6.63487994256221,-1.1309333710068,-2.04846732903663,-1.46398627519301,1.10142176851515,0.433419066545778,2.03898450769007,-1.3984117975602,0.161874692738144,-0.398422909584429,0.358685057899314,0.0796819072889598,-0.479261803976386
-0.145132751587454,-1.1309333710068,0.70320520250511,1.1589891345278,1.10142176851515,-0.739361937048681,-0.22109470565314,-1.3984117975602,0.161874692738144,-1.47650842963642,0.358685057899314,0.0796819072889598,-0.479261803976386
-0.148858531307714,-1.1309333710068,0.70320520250511,-1.46398627519301,-1.06700233824905,-0.739361937048681,-0.22109470565314,-0.349602949390051,0.161874692738144,1.75774813051954,0.358685057899314,0.0796819072889598,-0.479261803976386
-0.146303734259462,1.90845006357398,0.70320520250511,-0.152498570332605,-1.06700233824905,-0.739361937048681,-1.35113431232474,-1.3984117975602,-1.07916461825429,-1.47650842963642,0.358685057899314,1.27491051662335,-0.479261803976386
-0.147600849523536,0.388758346283589,0.70320520250511,1.1589891345278,1.10142176851515,0.433419066545778,0.908944901018464,1.74801474695025,1.40291400373058,1.75774813051954,1.43474023159725,1.27491051662335,-0.479261803976386
-0.150261131528862,NA,0.70320520250511,-1.46398627519301,-1.06700233824905,1.60620007014024,-0.22109470565314,1.74801474695025,1.40291400373058,0.679662610467556,0.358685057899314,1.27491051662335,-0.479261803976386
-0.147065598840533,-1.1309333710068,-2.04846732903663,1.1589891345278,1.10142176851515,-1.91214294064314,-1.35113431232474,-1.3984117975602,-1.07916461825429,-0.398422909584429,-1.79342528949657,0.0796819072889598,-0.479261803976386
