"PROFICIENCIA_MT_SAEB","TX_RESP_Q22b_num","TX_RESP_Q22f_num"
-1.36328958319654,1.44580946644523,-0.34660020581022
NA,NA,NA
0.622629293597335,0.420869193999469,-0.34660020581022
0.439602101176085,0.420869193999469,-1.49435826439489
0.434221489287998,0.420869193999469,1.94891591135911
-0.256077904564429,-0.604071078446296,NA
NA,NA,NA
NA,NA,NA
0.730407803549391,0.420869193999469,0.801157852774445
0.448179613872308,0.420869193999469,-0.34660020581022
0.599726377834263,-0.604071078446296,-0.34660020581022
-0.827596437603086,1.44580946644523,-0.34660020581022
2.84879331372639,-0.604071078446296,-0.34660020581022
0.387378753180336,1.44580946644523,0.801157852774445
-0.910621848555139,0.420869193999469,-0.34660020581022
0.444184432209501,-0.604071078446296,0.801157852774445
-0.920025134348821,0.420869193999469,NA
1.23574861904603,0.420869193999469,-0.34660020581022
-0.0557969828936932,0.420869193999469,1.94891591135911
0.994520303935564,-1.62901135089206,-1.49435826439489
1.13993564956427,-0.604071078446296,0.801157852774445
-0.0601332248270137,-1.62901135089206,-0.34660020581022
0.477751141922466,-0.604071078446296,-0.34660020581022
0.617025055783141,-0.604071078446296,-1.49435826439489
