"PROFICIENCIA_LP_SAEB","TX_RESP_Q22c_num","TX_RESP_Q22d_num","TX_RESP_Q22e_num","TX_RESP_Q22f_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23c_num","TX_RESP_Q23i_num"
-0.146209250005286,0.571651797613399,0.590908418245473,-0.417707958223285,-0.498720957253036,-0.788328690649806,-1.26049721316412,-0.870051290046643,-1.5476680174815
-0.144803383852784,-0.771729926778089,-1.88016314896287,-1.64472508550418,-1.67071520679767,0.213061808283732,-1.26049721316412,-0.870051290046643,-0.18572016209778
-0.144177322402665,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,-2.57828975419934,-0.870051290046643,-1.5476680174815
-0.14413498468554,-0.771729926778089,-0.644627365358698,-1.64472508550418,-0.498720957253036,-0.788328690649806,-1.26049721316412,0.217512822511661,-1.5476680174815
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.145096596852432,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,0.213061808283732,0.0572953278710966,0.217512822511661,-0.18572016209778
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.14681985180002,-2.11511165116958,-1.88016314896287,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,0.217512822511661,-0.18572016209778
-0.146854468228348,0.571651797613399,-0.644627365358698,-0.417707958223285,-0.498720957253036,1.21445230721727,-1.26049721316412,0.217512822511661,-0.18572016209778
-0.145200507785439,0.571651797613399,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,0.217512822511661,-1.5476680174815
-0.14686582501468,0.571651797613399,1.82644420184964,2.03632629633851,1.84526754183623,1.21445230721727,1.37508786890631,1.30507693506996,1.17622769328594
-0.146626747685398,1.91503352200489,0.590908418245473,-0.417707958223285,0.673273292291599,1.21445230721727,1.37508786890631,1.30507693506996,1.17622769328594
-0.143636585790759,-0.771729926778089,0.590908418245473,-0.417707958223285,-0.498720957253036,0.213061808283732,1.37508786890631,NA,1.17622769328594
-0.145012450437721,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,-0.870051290046643,-0.18572016209778
-0.145381528635742,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,-1.26049721316412,0.217512822511661,-0.18572016209778
-0.147429579071925,0.571651797613399,0.590908418245473,-0.417707958223285,0.673273292291599,0.213061808283732,0.0572953278710966,0.217512822511661,1.17622769328594
-0.145881314135084,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,-1.26049721316412,1.30507693506996,-0.18572016209778
-0.146056137595384,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,0.217512822511661,-0.18572016209778
-0.147092280793302,0.571651797613399,0.590908418245473,0.809309169057614,0.673273292291599,1.21445230721727,0.0572953278710966,0.217512822511661,1.17622769328594
-0.146356333087436,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,1.21445230721727,0.0572953278710966,0.217512822511661,-0.18572016209778
NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.143750630404379,0.571651797613399,-0.644627365358698,-0.417707958223285,-0.498720957253036,1.21445230721727,0.0572953278710966,0.217512822511661,-0.18572016209778
-0.143539543236923,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,-1.26049721316412,0.217512822511661,-0.18572016209778
-0.144684278614054,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,0.213061808283732,0.0572953278710966,-0.870051290046643,-0.18572016209778
-0.144257441594534,-0.771729926778089,0.590908418245473,0.809309169057614,0.673273292291599,1.21445230721727,0.0572953278710966,0.217512822511661,1.17622769328594
-0.145115122811009,-0.771729926778089,-0.644627365358698,-0.417707958223285,-0.498720957253036,-0.788328690649806,0.0572953278710966,-0.870051290046643,-0.18572016209778
-0.145294201748613,-0.771729926778089,-0.644627365358698,-0.417707958223285,0.673273292291599,1.21445230721727,-1.26049721316412,0.217512822511661,-0.18572016209778
NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA
