"PROFICIENCIA_MT_SAEB","TX_RESP_Q21d_num","TX_RESP_Q22d_num","TX_RESP_Q22f_num","TX_RESP_Q22g_num","TX_RESP_Q22h_num","TX_RESP_Q23b_num","TX_RESP_Q23d_num","TX_RESP_Q23f_num","TX_RESP_Q19_num","TX_RESP_Q20_num"
-0.183920833601091,0.664959120554958,-0.593855686848672,0.572946312671307,-0.659153061603062,-1.82310132600884,-0.542391797490958,-0.778127063900717,0.340168025708305,-0.621059003408119,-0.267431852361918
-0.186089176266265,0.664959120554958,1.70238630229953,1.5756023598461,0.933800170604338,1.16953669970379,-0.542391797490958,1.64271269045707,1.92761881234706,-0.621059003408119,-0.267431852361918
-0.185321459650533,0.664959120554958,-0.593855686848672,-0.42970973450348,-0.659153061603062,0.17199069113291,-0.542391797490958,-0.778127063900717,-1.24728276093045,-0.621059003408119,-0.267431852361918
-0.184257719306922,0.664959120554958,-0.593855686848672,-0.42970973450348,0.933800170604338,0.17199069113291,0.723189063321277,0.432292813278176,0.340168025708305,0.828078671210825,-0.267431852361918
-0.187179193615806,0.664959120554958,1.70238630229953,1.5756023598461,0.933800170604338,1.16953669970379,1.98876992413351,1.64271269045707,1.92761881234706,2.27721634582977,-0.267431852361918
-0.185677467571984,0.664959120554958,1.70238630229953,0.572946312671307,0.933800170604338,-0.825555317437966,-0.542391797490958,0.432292813278176,0.340168025708305,-0.621059003408119,-0.267431852361918
-0.186106698786811,0.664959120554958,1.70238630229953,1.5756023598461,0.933800170604338,0.17199069113291,0.723189063321277,0.432292813278176,-1.24728276093045,0.828078671210825,-0.267431852361918
-0.185612815201928,-1.5693035245097,-0.593855686848672,-1.43236578167827,-0.659153061603062,-0.825555317437966,-1.80797265830319,1.64271269045707,0.340168025708305,0.828078671210825,-0.267431852361918
-0.185971991477044,-1.5693035245097,-0.593855686848672,-0.42970973450348,-0.659153061603062,0.17199069113291,0.723189063321277,-0.778127063900717,0.340168025708305,-0.621059003408119,-0.267431852361918
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.185478049828582,0.664959120554958,-0.593855686848672,NA,0.933800170604338,-0.825555317437966,0.723189063321277,-0.778127063900717,-1.24728276093045,-0.621059003408119,-0.267431852361918
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
