"PROFICIENCIA_LP_SAEB","TX_RESP_Q21e_num","TX_RESP_Q22c_num","TX_RESP_Q22e_num","TX_RESP_Q23g_num"
-0.722222975531424,0.890799303107742,1.37457405393538,1.73584838237706,1.34891122650116
1.46812361138552,0.890799303107742,-0.859108783709611,-0.537868512849229,-1.04058866044375
1.09991164402945,0.890799303107742,-0.859108783709611,-0.537868512849229,0.154161283028703
0.56562076997701,-0.207446413052488,0.257732635112883,-0.537868512849229,0.154161283028703
1.36786632239116,0.890799303107742,-0.859108783709611,-1.67472696046237,-1.04058866044375
-0.28143499740175,-1.30569212921272,0.257732635112883,-0.537868512849229,0.154161283028703
0.9567548593035,0.890799303107742,-0.859108783709611,-0.537868512849229,0.154161283028703
1.36963361430545,-0.207446413052488,-0.859108783709611,-0.537868512849229,0.154161283028703
NA,NA,NA,NA,NA
0.825883376341498,0.890799303107742,-0.859108783709611,0.598989934763914,-1.04058866044375
-2.2338160000702,0.890799303107742,-1.9759502025321,-1.67472696046237,-1.04058866044375
-0.340352383034345,-1.30569212921272,1.37457405393538,1.73584838237706,0.154161283028703
0.674362264778456,-1.30569212921272,0.257732635112883,-0.537868512849229,-1.04058866044375
-0.0660040365535599,0.890799303107742,1.37457405393538,1.73584838237706,1.34891122650116
-0.512434253440116,0.890799303107742,-0.859108783709611,-1.67472696046237,0.154161283028703
0.598951747817603,0.890799303107742,-0.859108783709611,-0.537868512849229,0.154161283028703
-0.651813490557933,0.890799303107742,0.257732635112883,0.598989934763914,0.154161283028703
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.385286990841187,0.890799303107742,0.257732635112883,-0.537868512849229,0.154161283028703
NA,NA,NA,NA,NA
0.0484150000985259,0.890799303107742,0.257732635112883,-0.537868512849229,0.154161283028703
NA,NA,NA,NA,NA
0.468820988656616,0.890799303107742,-0.859108783709611,-0.537868512849229,-1.04058866044375
-0.650121157001222,0.890799303107742,-0.859108783709611,-0.537868512849229,0.154161283028703
2.07248893103403,0.890799303107742,-0.859108783709611,-0.537868512849229,-1.04058866044375
NA,NA,NA,NA,NA
1.72213383972329,-0.207446413052488,0.257732635112883,-0.537868512849229,-1.04058866044375
1.30041335980129,0.890799303107742,-0.859108783709611,-1.67472696046237,-1.04058866044375
1.01015312984743,0.890799303107742,1.37457405393538,-0.537868512849229,0.154161283028703
-0.705268494747307,-0.207446413052488,1.37457405393538,0.598989934763914,0.154161283028703
0.480512180348499,0.890799303107742,-0.859108783709611,-0.537868512849229,0.154161283028703
1.49994741719032,0.890799303107742,-0.859108783709611,-0.537868512849229,-2.2353386039162
1.38696381948533,-0.207446413052488,-0.859108783709611,-0.537868512849229,-2.2353386039162
0.892678014921569,-1.30569212921272,1.37457405393538,-0.537868512849229,0.154161283028703
1.46053855614142,-1.30569212921272,-0.859108783709611,-1.67472696046237,0.154161283028703
1.25965470429471,0.890799303107742,-0.859108783709611,-0.537868512849229,0.154161283028703
1.1560930301811,0.890799303107742,1.37457405393538,-0.537868512849229,-2.2353386039162
-1.60696315371884,-2.40393784537295,1.37457405393538,1.73584838237706,1.34891122650116
-1.62115915528648,-1.30569212921272,1.37457405393538,-0.537868512849229,0.154161283028703
-1.01497196673393,-1.30569212921272,-0.859108783709611,-0.537868512849229,1.34891122650116
-0.679663862243172,-1.30569212921272,0.257732635112883,0.598989934763914,1.34891122650116
-0.51160038542805,0.890799303107742,0.257732635112883,-0.537868512849229,0.154161283028703
-1.5197190475019,-0.207446413052488,1.37457405393538,0.598989934763914,0.154161283028703
-0.969069901105122,-1.30569212921272,1.37457405393538,1.73584838237706,0.154161283028703
-1.37355543785533,-1.30569212921272,0.257732635112883,0.598989934763914,0.154161283028703
-1.15923021964274,-0.207446413052488,1.37457405393538,1.73584838237706,0.154161283028703
-1.51378461104165,-1.30569212921272,0.257732635112883,-0.537868512849229,1.34891122650116
-1.09486758923654,-2.40393784537295,0.257732635112883,-0.537868512849229,1.34891122650116
-1.12647514659141,-0.207446413052488,1.37457405393538,0.598989934763914,1.34891122650116
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
0.850588819423983,-0.207446413052488,1.37457405393538,0.598989934763914,1.34891122650116
NA,NA,NA,NA,NA
-1.25886666380608,-1.30569212921272,0.257732635112883,0.598989934763914,-1.04058866044375
0.960375048762844,NA,0.257732635112883,0.598989934763914,0.154161283028703
1.39346559240004,-0.207446413052488,0.257732635112883,-0.537868512849229,1.34891122650116
-0.641754692937762,NA,-0.859108783709611,-0.537868512849229,0.154161283028703
-1.11102568118738,NA,0.257732635112883,0.598989934763914,0.154161283028703
0.411157066860417,-1.30569212921272,0.257732635112883,1.73584838237706,1.34891122650116
-1.25402083331181,-1.30569212921272,-0.859108783709611,0.598989934763914,0.154161283028703
-0.99274347186707,-0.207446413052488,0.257732635112883,1.73584838237706,0.154161283028703
-0.106355919594022,-0.207446413052488,0.257732635112883,0.598989934763914,1.34891122650116
-0.55255813328561,0.890799303107742,1.37457405393538,1.73584838237706,1.34891122650116
0.728872689637094,-0.207446413052488,0.257732635112883,0.598989934763914,0.154161283028703
0.599436645622186,-0.207446413052488,NA,0.598989934763914,1.34891122650116
-1.77563356396425,0.890799303107742,1.37457405393538,1.73584838237706,0.154161283028703
-0.0149596488450327,0.890799303107742,0.257732635112883,-0.537868512849229,1.34891122650116
0.54737107172497,-0.207446413052488,1.37457405393538,0.598989934763914,0.154161283028703
-0.262063469028348,0.890799303107742,1.37457405393538,1.73584838237706,1.34891122650116
-0.480196194876905,-0.207446413052488,1.37457405393538,1.73584838237706,0.154161283028703
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
-1.16721775347088,0.890799303107742,1.37457405393538,0.598989934763914,1.34891122650116
